AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-0.4, 4.1, -2.4, 144.0,2023-04-30 00:00:00, 40.0, 18.0,18
-0.6, None, None, 144.0,2023-04-30 00:15:00, 40.0, None,18
-0.8, None, None, 144.0,2023-04-30 00:30:00, 40.0, None,18
-1.1, None, None, 144.0,2023-04-30 00:45:00, 40.0, None,18
-1.4, None, None, 145.0,2023-04-30 01:00:00, 40.0, None,18
-1.5, None, None, 145.0,2023-04-30 01:15:00, 40.0, None,18
-1.6, None, None, 145.0,2023-04-30 01:30:00, 40.0, None,18
-1.8, None, None, 145.0,2023-04-30 01:45:00, 40.0, None,18
-2.0, None, None, 145.0,2023-04-30 02:00:00, 40.0, None,18
-2.2, None, None, 145.0,2023-04-30 02:15:00, 40.0, None,18
-2.4, None, None, 145.0,2023-04-30 02:30:00, 39.0, None,18
-2.3, None, None, 145.0,2023-04-30 02:45:00, 39.0, None,18
-2.4, None, None, 145.0,2023-04-30 03:00:00, 39.0, None,18
-2.3, None, None, 145.0,2023-04-30 03:15:00, 39.0, None,18
-2.2, None, None, 144.0,2023-04-30 03:30:00, 39.0, None,18
-2.1, None, None, 143.0,2023-04-30 03:45:00, 39.0, None,18
-1.8, None, None, 143.0,2023-04-30 04:00:00, 39.0, None,18
-1.8, None, None, 143.0,2023-04-30 04:15:00, 39.0, None,18
-1.7, None, None, 142.0,2023-04-30 04:30:00, 39.0, None,18
-1.4, None, None, 142.0,2023-04-30 04:45:00, 39.0, None,18
-1.2, None, None, 142.0,2023-04-30 05:00:00, 39.0, None,18
-0.8, None, None, 141.0,2023-04-30 05:15:00, 39.0, None,18
-0.4, None, None, 141.0,2023-04-30 05:30:00, 39.0, None,18
0.1, None, None, 141.0,2023-04-30 05:45:00, 39.0, None,18
0.7, None, None, 140.0,2023-04-30 06:00:00, 39.0, None,18
1.1, None, None, 139.0,2023-04-30 06:15:00, 39.0, None,18
1.8, None, None, 139.0,2023-04-30 06:30:00, 39.0, None,18
2.5, None, None, 139.0,2023-04-30 06:45:00, 39.0, None,18
3.1, None, None, 138.0,2023-04-30 07:00:00, 39.0, None,18
3.8, None, None, 139.0,2023-04-30 07:15:00, 39.0, None,18
4.6, None, None, 139.0,2023-04-30 07:30:00, 39.0, None,18
5.3, None, None, 140.0,2023-04-30 07:45:00, 39.0, None,18
6.2, None, None, 140.0,2023-04-30 08:00:00, 39.0, None,18
7.1, None, None, 140.0,2023-04-30 08:15:00, 39.0, None,18
8.1, None, None, 141.0,2023-04-30 08:30:00, 39.0, None,18
8.8, None, None, 141.0,2023-04-30 08:45:00, 39.0, None,18
9.6, None, None, 141.0,2023-04-30 09:00:00, 39.0, None,18
10.3, None, None, 141.0,2023-04-30 09:15:00, 39.0, None,18
11.9, None, None, 142.0,2023-04-30 09:30:00, 38.0, None,18
12.5, None, None, 142.0,2023-04-30 09:45:00, 38.0, None,18
12.9, None, None, 142.0,2023-04-30 10:00:00, 38.0, None,18
13.5, None, None, 142.0,2023-04-30 10:15:00, 38.0, None,18
13.9, None, None, 142.0,2023-04-30 10:30:00, 38.0, None,18
14.1, None, None, 142.0,2023-04-30 10:45:00, 38.0, None,18
14.5, None, None, 142.0,2023-04-30 11:00:00, 38.0, None,18
14.6, None, None, 142.0,2023-04-30 11:15:00, 38.0, None,18
14.9, None, None, 142.0,2023-04-30 11:30:00, 38.0, None,18
15.4, None, None, 142.0,2023-04-30 11:45:00, 38.0, None,18
15.7, None, None, 141.0,2023-04-30 12:00:00, 38.0, None,18
16.4, None, None, 141.0,2023-04-30 12:15:00, 38.0, None,18
16.6, None, None, 140.0,2023-04-30 12:30:00, 38.0, None,18
16.9, None, None, 140.0,2023-04-30 12:45:00, 38.0, None,18
17.0, None, None, 140.0,2023-04-30 13:00:00, 38.0, None,18
17.7, None, None, 139.0,2023-04-30 13:15:00, 38.0, None,18
18.0, None, None, 139.0,2023-04-30 13:30:00, 38.0, None,18
18.0, None, None, 139.0,2023-04-30 13:45:00, 38.0, None,18
18.0, None, None, 138.0,2023-04-30 14:00:00, 38.0, None,18
17.5, None, None, 138.0,2023-04-30 14:15:00, 38.0, None,18
17.1, None, None, 137.0,2023-04-30 14:30:00, 38.0, None,18
16.7, None, None, 137.0,2023-04-30 14:45:00, 38.0, None,18
16.4, None, None, 137.0,2023-04-30 15:00:00, 38.0, None,18
16.2, None, None, 136.0,2023-04-30 15:15:00, 38.0, None,18
16.5, None, None, 136.0,2023-04-30 15:30:00, 38.0, None,18
16.4, None, None, 136.0,2023-04-30 15:45:00, 38.0, None,18
15.6, None, None, 135.0,2023-04-30 16:00:00, 38.0, None,18
15.5, None, None, 135.0,2023-04-30 16:15:00, 38.0, None,18
14.3, None, None, 135.0,2023-04-30 16:30:00, 38.0, None,18
12.8, None, None, 134.0,2023-04-30 16:45:00, 38.0, None,18
11.6, None, None, 134.0,2023-04-30 17:00:00, 38.0, None,18
10.7, None, None, 134.0,2023-04-30 17:15:00, 38.0, None,18
10.9, None, None, 134.0,2023-04-30 17:30:00, 38.0, None,18
9.8, None, None, 133.0,2023-04-30 17:45:00, 38.0, None,18
8.7, None, None, 133.0,2023-04-30 18:00:00, 38.0, None,18
8.0, None, None, 133.0,2023-04-30 18:15:00, 38.0, None,18
7.4, None, None, 133.0,2023-04-30 18:30:00, 38.0, None,18
6.8, None, None, 133.0,2023-04-30 18:45:00, 38.0, None,18
7.2, None, None, 133.0,2023-04-30 19:00:00, 38.0, None,18
7.2, None, None, 133.0,2023-04-30 19:15:00, 38.0, None,18
6.2, None, None, 133.0,2023-04-30 19:30:00, 37.0, None,18
5.9, None, None, 133.0,2023-04-30 19:45:00, 37.0, None,18
5.8, None, None, 132.0,2023-04-30 20:00:00, 37.0, None,18
5.6, None, None, 132.0,2023-04-30 20:15:00, 37.0, None,18
5.6, None, None, 132.0,2023-04-30 20:30:00, 37.0, None,18
5.6, None, None, 132.0,2023-04-30 20:45:00, 37.0, None,18
4.9, None, None, 132.0,2023-04-30 21:00:00, 37.0, None,18
4.9, None, None, 132.0,2023-04-30 21:15:00, 37.0, None,18
4.3, None, None, 132.0,2023-04-30 21:30:00, 37.0, None,18
4.2, None, None, 132.0,2023-04-30 21:45:00, 37.0, None,18
4.2, None, None, 132.0,2023-04-30 22:00:00, 37.0, None,18
3.5, None, None, 132.0,2023-04-30 22:15:00, 37.0, None,18
3.3, None, None, 132.0,2023-04-30 22:30:00, 37.0, None,18
3.0, None, None, 132.0,2023-04-30 22:45:00, 37.0, None,18
2.8, None, None, 132.0,2023-04-30 23:00:00, 37.0, None,18
2.6, None, None, 132.0,2023-04-30 23:15:00, 37.0, None,18
2.6, None, None, 132.0,2023-04-30 23:30:00, 37.0, None,18
2.4, None, None, 132.0,2023-04-30 23:45:00, 37.0, None,18
2.3, 4.0, -1.2, 131.0,2023-05-01 00:00:00, 37.0, 16.5,18
2.5, None, None, 131.0,2023-05-01 00:15:00, 37.0, None,18
2.5, None, None, 131.0,2023-05-01 00:30:00, 36.0, None,18
2.4, None, None, 131.0,2023-05-01 00:45:00, 36.0, None,18
2.2, None, None, 131.0,2023-05-01 01:00:00, 36.0, None,18
1.9, None, None, 131.0,2023-05-01 01:15:00, 36.0, None,18
1.8, None, None, 131.0,2023-05-01 01:30:00, 36.0, None,18
1.9, None, None, 131.0,2023-05-01 01:45:00, 36.0, None,18
1.9, None, None, 131.0,2023-05-01 02:00:00, 36.0, None,18
1.8, None, None, 131.0,2023-05-01 02:15:00, 36.0, None,18
1.6, None, None, 131.0,2023-05-01 02:30:00, 36.0, None,18
1.7, None, None, 131.0,2023-05-01 02:45:00, 36.0, None,18
1.8, None, None, 131.0,2023-05-01 03:00:00, 36.0, None,18
1.7, None, None, 131.0,2023-05-01 03:15:00, 36.0, None,18
1.7, None, None, 131.0,2023-05-01 03:30:00, 36.0, None,18
1.5, None, None, 131.0,2023-05-01 03:45:00, 36.0, None,18
1.5, None, None, 131.0,2023-05-01 04:00:00, 36.0, None,18
1.3, None, None, 131.0,2023-05-01 04:15:00, 36.0, None,18
1.3, None, None, 131.0,2023-05-01 04:30:00, 35.0, None,18
1.4, None, None, 131.0,2023-05-01 04:45:00, 35.0, None,18
1.6, None, None, 130.0,2023-05-01 05:00:00, 35.0, None,18
2.1, None, None, 130.0,2023-05-01 05:15:00, 35.0, None,18
2.6, None, None, 130.0,2023-05-01 05:30:00, 35.0, None,18
3.1, None, None, 130.0,2023-05-01 05:45:00, 35.0, None,18
3.6, None, None, 130.0,2023-05-01 06:00:00, 35.0, None,18
4.0, None, None, 130.0,2023-05-01 06:15:00, 35.0, None,18
4.8, None, None, 130.0,2023-05-01 06:30:00, 35.0, None,18
5.3, None, None, 130.0,2023-05-01 06:45:00, 35.0, None,18
6.0, None, None, 130.0,2023-05-01 07:00:00, 35.0, None,18
6.3, None, None, 130.0,2023-05-01 07:15:00, 35.0, None,18
7.0, None, None, 130.0,2023-05-01 07:30:00, 35.0, None,18
7.6, None, None, 131.0,2023-05-01 07:45:00, 35.0, None,18
8.2, None, None, 131.0,2023-05-01 08:00:00, 35.0, None,18
9.2, None, None, 131.0,2023-05-01 08:15:00, 35.0, None,18
10.1, None, None, 131.0,2023-05-01 08:30:00, 35.0, None,18
11.1, None, None, 131.0,2023-05-01 08:45:00, 35.0, None,18
None, None, None, 131.0,2023-05-01 08:52:00, None, None,18
12.0, None, None, 131.0,2023-05-01 09:00:00, 35.0, None,18
13.0, None, None, 131.0,2023-05-01 09:15:00, 35.0, None,18
13.9, None, None, 131.0,2023-05-01 09:30:00, 35.0, None,18
14.5, None, None, 131.0,2023-05-01 09:45:00, 35.0, None,18
15.4, None, None, 131.0,2023-05-01 10:00:00, 35.0, None,18
