WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
130.5,2020-04-15 00:00:00, 8.6, 69.2,16
218.9,2020-04-15 01:00:00, 8.3, 74.3,16
169.9,2020-04-15 02:00:00, 7.7, 76.7,16
248.8,2020-04-15 03:00:00, 7.2, 78.5,16
132.4,2020-04-15 04:00:00, 6.8, 82.2,16
148.9,2020-04-15 05:00:00, 6.3, 80.7,16
207.1,2020-04-15 06:00:00, 6.0, 82.1,16
22.3,2020-04-15 07:00:00, 7.5, 81.4,16
348.5,2020-04-15 08:00:00, 8.4, 67.1,16
327.0,2020-04-15 09:00:00, 10.3, 60.1,16
330.4,2020-04-15 10:00:00, 12.3, 51.9,16
335.4,2020-04-15 11:00:00, 13.7, 51.3,16
320.7,2020-04-15 12:00:00, 14.6, 53.6,16
317.3,2020-04-15 13:00:00, 15.1, 51.5,16
308.7,2020-04-15 14:00:00, 16.2, 50.3,16
303.5,2020-04-15 15:00:00, 16.5, 47.1,16
305.7,2020-04-15 16:00:00, 16.7, 46.0,16
308.1,2020-04-15 17:00:00, 17.5, 42.8,16
292.8,2020-04-15 18:00:00, 17.3, 39.9,16
305.9,2020-04-15 19:00:00, 16.5, 54.9,16
274.5,2020-04-15 20:00:00, 14.0, 57.0,16
237.2,2020-04-15 21:00:00, 12.4, 60.4,16
171.0,2020-04-15 22:00:00, 10.9, 63.0,16
123.0,2020-04-15 23:00:00, 9.7, 69.7,16
168.8,2020-04-16 00:00:00, 8.9, 64.5,16
134.3,2020-04-16 01:00:00, 8.1, 67.2,16
178.5,2020-04-16 02:00:00, 7.4, 71.5,16
165.2,2020-04-16 03:00:00, 7.0, 74.5,16
167.2,2020-04-16 04:00:00, 6.4, 71.6,16
158.5,2020-04-16 05:00:00, 6.0, 71.5,16
146.1,2020-04-16 06:00:00, 5.8, 70.4,16
39.2,2020-04-16 07:00:00, 7.3, 74.1,16
316.1,2020-04-16 08:00:00, 9.8, 54.4,16
322.3,2020-04-16 09:00:00, 11.1, 50.6,16
325.2,2020-04-16 10:00:00, 13.2, 35.4,16
324.5,2020-04-16 11:00:00, 15.4, 35.9,16
314.2,2020-04-16 12:00:00, 16.4, 29.6,16
288.6,2020-04-16 13:00:00, 17.7, 20.7,16
252.6,2020-04-16 14:00:00, 18.8, 20.2,16
307.7,2020-04-16 15:00:00, 18.4, 17.9,16
311.2,2020-04-16 16:00:00, 18.7, 18.8,16
310.8,2020-04-16 17:00:00, 19.0, 23.1,16
286.1,2020-04-16 18:00:00, 19.1, 24.0,16
298.5,2020-04-16 19:00:00, 17.7, 27.6,16
285.0,2020-04-16 20:00:00, 15.3, 38.0,16
279.0,2020-04-16 21:00:00, 12.9, 45.3,16
232.1,2020-04-16 22:00:00, 11.6, 48.4,16
119.0,2020-04-16 23:00:00, 10.3, 50.8,16
137.1,2020-04-17 00:00:00, 9.2, 57.2,16
148.1,2020-04-17 01:00:00, 8.4, 60.0,16
153.9,2020-04-17 02:00:00, 7.9, 73.2,16
175.9,2020-04-17 03:00:00, 7.3, 63.1,16
183.9,2020-04-17 04:00:00, 6.9, 67.5,16
156.4,2020-04-17 05:00:00, 6.6, 72.2,16
140.3,2020-04-17 06:00:00, 6.5, 66.0,16
141.5,2020-04-17 07:00:00, 7.4, 64.2,16
351.7,2020-04-17 08:00:00, 9.2, 64.4,16
75.6,2020-04-17 09:00:00, 11.0, 42.8,16
69.9,2020-04-17 10:00:00, 12.5, 42.3,16
72.8,2020-04-17 11:00:00, 13.5, 41.8,16
60.2,2020-04-17 12:00:00, 14.3, 42.5,16
73.8,2020-04-17 13:00:00, 14.8, 37.2,16
62.2,2020-04-17 14:00:00, 15.2, 37.4,16
68.0,2020-04-17 15:00:00, 15.9, 34.7,16
79.8,2020-04-17 16:00:00, 16.5, 37.0,16
153.6,2020-04-17 17:00:00, 16.6, 38.4,16
106.1,2020-04-17 18:00:00, 16.4, 40.4,16
62.9,2020-04-17 19:00:00, 16.0, 52.3,16
326.2,2020-04-17 20:00:00, 14.6, 62.1,16
318.2,2020-04-17 21:00:00, 13.6, 62.9,16
296.3,2020-04-17 22:00:00, 12.2, 79.4,16
271.7,2020-04-17 23:00:00, 11.5, 85.0,16
298.9,2020-04-18 00:00:00, 11.0, 87.2,16
282.9,2020-04-18 01:00:00, 10.9, 88.3,16
300.1,2020-04-18 02:00:00, 10.6, 87.5,16
286.8,2020-04-18 03:00:00, 10.5, 91.4,16
182.2,2020-04-18 04:00:00, 10.1, 99.9,16
185.0,2020-04-18 05:00:00, 10.0, 93.5,16
217.6,2020-04-18 06:00:00, 10.0, 93.4,16
165.9,2020-04-18 07:00:00, 10.2, 89.5,16
41.6,2020-04-18 08:00:00, 11.0, 85.2,16
12.0,2020-04-18 09:00:00, 12.5, 66.6,16
169.9,2020-04-18 10:00:00, 14.5, 54.1,16
193.9,2020-04-18 11:00:00, 15.5, 54.1,16
220.9,2020-04-18 12:00:00, 16.3, 46.7,16
210.9,2020-04-18 13:00:00, 16.7, 54.1,16
196.4,2020-04-18 14:00:00, 16.6, 55.2,16
193.4,2020-04-18 15:00:00, 16.4, 54.3,16
178.5,2020-04-18 16:00:00, 16.6, 53.0,16
177.8,2020-04-18 17:00:00, 16.0, 53.2,16
180.9,2020-04-18 18:00:00, 15.6, 52.2,16
197.7,2020-04-18 19:00:00, 14.8, 57.1,16
180.3,2020-04-18 20:00:00, 14.0, 64.0,16
185.5,2020-04-18 21:00:00, 13.0, 68.3,16
293.7,2020-04-18 22:00:00, 12.5, 72.9,16
111.0,2020-04-18 23:00:00, 12.5, 67.1,16
99.2,2020-04-19 00:00:00, 13.1, 67.6,16
115.9,2020-04-19 01:00:00, 12.9, 68.6,16
