WDIR_VECT,time,TEMP_MEAN,week_of_year
18.1,2021-11-26 00:00:00, None,48
5.1,2021-11-26 01:00:00, None,48
18.5,2021-11-26 02:00:00, None,48
10.5,2021-11-26 03:00:00, None,48
14.9,2021-11-26 04:00:00, None,48
13.9,2021-11-26 05:00:00, None,48
7.4,2021-11-26 06:00:00, None,48
6.0,2021-11-26 07:00:00, None,48
7.6,2021-11-26 08:00:00, None,48
4.5,2021-11-26 09:00:00, None,48
8.1,2021-11-26 10:00:00, None,48
5.1,2021-11-26 11:00:00, None,48
17.7,2021-11-26 12:00:00, None,48
24.5,2021-11-26 13:00:00, None,48
18.5,2021-11-26 14:00:00, None,48
3.4,2021-11-26 15:00:00, None,48
340.0,2021-11-26 16:00:00, None,48
288.6,2021-11-26 17:00:00, None,48
16.4,2021-11-26 18:00:00, None,48
23.3,2021-11-26 19:00:00, None,48
9.0,2021-11-26 20:00:00, None,48
6.6,2021-11-26 21:00:00, None,48
13.0,2021-11-26 22:00:00, None,48
19.2,2021-11-26 23:00:00, None,48
13.0,2021-11-27 00:00:00, None,48
12.9,2021-11-27 01:00:00, None,48
21.2,2021-11-27 02:00:00, None,48
13.1,2021-11-27 03:00:00, None,48
5.6,2021-11-27 04:00:00, None,48
9.9,2021-11-27 05:00:00, None,48
16.1,2021-11-27 06:00:00, None,48
7.7,2021-11-27 07:00:00, None,48
20.9,2021-11-27 08:00:00, None,48
22.3,2021-11-27 09:00:00, None,48
17.6,2021-11-27 10:00:00, None,48
18.3,2021-11-27 11:00:00, None,48
20.6,2021-11-27 12:00:00, None,48
23.7,2021-11-27 13:00:00, None,48
22.9,2021-11-27 14:00:00, None,48
25.0,2021-11-27 15:00:00, None,48
17.0,2021-11-27 16:00:00, None,48
14.0,2021-11-27 17:00:00, None,48
18.2,2021-11-27 18:00:00, None,48
19.3,2021-11-27 19:00:00, None,48
27.1,2021-11-27 20:00:00, None,48
27.7,2021-11-27 21:00:00, None,48
62.0,2021-11-27 22:00:00, None,48
86.7,2021-11-27 23:00:00, None,48
147.3,2021-11-28 00:00:00, None,48
172.7,2021-11-28 01:00:00, None,48
185.2,2021-11-28 02:00:00, None,48
195.5,2021-11-28 03:00:00, None,48
191.8,2021-11-28 04:00:00, None,48
193.8,2021-11-28 05:00:00, None,48
181.0,2021-11-28 06:00:00, None,48
184.3,2021-11-28 07:00:00, None,48
178.5,2021-11-28 08:00:00, None,48
183.5,2021-11-28 09:00:00, None,48
185.1,2021-11-28 10:00:00, None,48
184.9,2021-11-28 11:00:00, None,48
187.3,2021-11-28 12:00:00, None,48
184.7,2021-11-28 13:00:00, None,48
180.8,2021-11-28 14:00:00, None,48
183.3,2021-11-28 15:00:00, None,48
173.9,2021-11-28 16:00:00, None,48
178.0,2021-11-28 17:00:00, None,48
165.8,2021-11-28 18:00:00, None,48
144.4,2021-11-28 19:00:00, None,48
144.6,2021-11-28 20:00:00, None,48
160.6,2021-11-28 21:00:00, None,48
116.5,2021-11-28 22:00:00, None,48
127.2,2021-11-28 23:00:00, None,48
62.7,2021-11-29 00:00:00, None,48
122.8,2021-11-29 01:00:00, None,48
130.2,2021-11-29 02:00:00, None,48
141.4,2021-11-29 03:00:00, None,48
38.8,2021-11-29 04:00:00, None,48
