CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 11.05, None, None, None, None, None,15.31, None,10.28,116.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 00:00:00, None, None, 210.3,17
None, 10.69, None, None, None, None, None,19.09, None,10.47,114.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 01:00:00, None, None, 209.9,17
None, 10.76, None, None, None, None, None,18.99, None,11.05,117.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 02:00:00, None, None, 210.0,17
None, 9.79, None, None, None, None, None,18.61, None,10.51,124.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 03:00:00, None, None, 210.8,17
None, 9.62, None, None, None, None, None,20.84, None,11.63,123.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 04:00:00, None, None, 210.2,17
None, 8.41, None, None, None, None, None,24.93, None,11.44,108.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 05:00:00, None, None, 210.2,17
None, 7.96, None, None, None, None, None,23.39, None,13.2,104.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 06:00:00, None, None, 210.5,17
None, 8.5, None, None, None, None, None,40.9, None,6.827,112.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 07:00:00, None, None, 209.7,17
None, 9.77, None, None, None, None, None,56.08, None,5.241,170.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 08:00:00, None, None, 209.9,17
None, 9.73, None, None, None, None, None,37.77, None,4.227,84.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 09:00:00, None, None, 209.9,17
None, 9.99, None, None, None, None, None,46.74, None,3.932,103.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 10:00:00, None, None, 209.4,17
None, 10.16, None, None, None, None, None,37.37, None,6.472,141.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 11:00:00, None, None, 208.9,17
None, 4.186, None, None, None, None, None,26.93, None,10.62,192.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 12:00:00, None, None, 209.1,17
None, 3.246, None, None, None, None, None,43.25, None,6.905,247.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 13:00:00, None, None, 208.9,17
None, 4.27, None, None, None, None, None,60.55, None,3.297,179.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 14:00:00, None, None, 208.7,17
None, 6.956, None, None, None, None, None,19.48, None,9.29,119.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 15:00:00, None, None, 208.5,17
None, 8.04, None, None, None, None, None,16.52, None,7.48,127.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 16:00:00, None, None, 208.3,17
None, 9.36, None, None, None, None, None,15.62, None,7.92,120.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 17:00:00, None, None, 208.0,17
None, 7.87, None, None, None, None, None,33.35, None,3.422,207.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 19:00:00, None, None, 208.0,17
None, 6.573, None, None, None, None, None,25.72, None,6.174,190.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 20:00:00, None, None, 207.8,17
None, 6.836, None, None, None, None, None,14.56, None,8.77,189.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 21:00:00, None, None, 207.8,17
None, 6.577, None, None, None, None, None,19.78, None,9.04,171.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 22:00:00, None, None, 207.6,17
None, 5.815, None, None, None, None, None,18.59, None,5.995,156.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-22 23:00:00, None, None, 207.9,17
None, 4.98, None, None, None, None, None,20.39, None,8.9,119.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-23 00:00:00, None, None, 207.6,17
None, 5.317, None, None, None, None, None,38.65, None,4.383,127.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-23 01:00:00, None, None, 207.7,17
None, 4.212, None, None, None, None, None,18.13, None,5.999,243.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-23 02:00:00, None, None, 207.8,17
None, 3.888, None, None, None, None, None,17.66, None,4.501,281.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-23 03:00:00, None, None, 207.7,17
None, 3.615, None, None, None, None, None,30.38, None,4.022,224.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-23 04:00:00, None, None, 207.9,17
None, 3.53, None, None, None, None, None,56.39, None,1.484,298.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-23 05:00:00, None, None, 207.7,17
None, 3.775, None, None, None, None, None,13.55, None,5.469,329.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-23 06:00:00, None, None, 207.6,17
