CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
3.588, None, None, None, 15.39, 11.36, 314.9, None, None, 3.6, 3.2, None, None, 9.3, None, None, None, None,2022-09-10 00:00:00, None, None, None, None,37
3.485, None, None, None, 23.4, 6.301, 303.7, None, None, 3.5, 3.2, None, None, 9.3, None, None, None, None,2022-09-10 01:00:00, None, None, None, None,37
3.595, None, None, None, 15.28, 7.207, 316.0, None, None, 3.6, 3.2, None, None, 9.3, None, None, None, None,2022-09-10 02:00:00, None, None, None, None,37
3.484, None, None, None, 27.17, 5.084, 323.2, None, None, 3.5, 3.2, None, None, 9.3, None, None, None, None,2022-09-10 03:00:00, None, None, None, None,37
3.447, None, None, None, 22.46, 6.67, 337.5, None, None, 3.4, 3.2, None, None, 9.3, None, None, None, None,2022-09-10 04:00:00, None, None, None, None,37
3.201, None, None, None, 11.64, 8.22, 332.5, None, None, 3.2, 3.1, None, None, 9.3, None, None, None, None,2022-09-10 05:00:00, None, None, None, None,37
3.153, None, None, None, 12.58, 10.84, 314.6, None, None, 3.2, 3.1, None, None, 9.3, None, None, None, None,2022-09-10 06:00:00, None, None, None, None,37
2.6, None, None, None, 11.35, 9.57, 310.5, None, None, 2.6, 2.6, None, None, 3.2, None, None, None, None,2022-09-10 07:00:00, None, None, None, None,37
2.222, None, None, None, 15.45, 9.25, 322.5, None, None, 2.2, 2.1, None, None, 3.2, None, None, None, None,2022-09-10 08:00:00, None, None, None, None,37
4.41, None, None, None, 30.33, 4.784, 342.1, None, None, 4.4, 2.1, None, None, 4.5, None, None, None, None,2022-09-10 09:00:00, None, None, None, None,37
3.912, None, None, None, 28.24, 6.573, 300.2, None, None, 3.9, 2.1, None, None, 5.5, None, None, None, None,2022-09-10 10:00:00, None, None, None, None,37
4.928, None, None, None, 43.83, 4.94, 297.4, None, None, 4.9, 2.1, None, None, 5.7, None, None, None, None,2022-09-10 11:00:00, None, None, None, None,37
7.03, None, None, None, 37.53, 4.352, 276.0, None, None, 7.0, 2.1, None, None, 7.4, None, None, None, None,2022-09-10 12:00:00, None, None, None, None,37
8.35, None, None, None, 48.54, 4.204, 281.4, None, None, 8.4, 2.1, None, None, 8.2, None, None, None, None,2022-09-10 13:00:00, None, None, None, None,37
9.71, None, None, None, 21.41, 7.279, 237.1, None, None, 9.7, 2.1, None, None, 10.2, None, None, None, None,2022-09-10 14:00:00, None, None, None, None,37
9.29, None, None, None, 27.55, 8.23, 243.0, None, None, 9.3, 2.1, None, None, 10.6, None, None, None, None,2022-09-10 15:00:00, None, None, None, None,37
10.2, None, None, None, 23.04, 8.85, 254.4, None, None, 10.2, 2.1, None, None, 10.6, None, None, None, None,2022-09-10 16:00:00, None, None, None, None,37
11.2, None, None, None, 25.87, 7.908, 258.2, None, None, 11.2, 2.1, None, None, 11.4, None, None, None, None,2022-09-10 17:00:00, None, None, None, None,37
