air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
14.1, 14.09, 14.1, 0.0, 0.0, 16.0, None,2022-09-10 00:00:00, -7.0, -45.0, 440.0,37
13.9, 13.91, 13.8, 0.0, -4.0, 16.0, None,2022-09-10 01:00:00, -11.0, -45.0, 438.0,37
13.5, 13.53, 13.5, 0.0, 3.0, 16.0, None,2022-09-10 02:00:00, -8.0, -45.0, 435.0,37
14.3, 14.33, 13.4, 0.0, 3.0, 16.0, None,2022-09-10 03:00:00, -5.0, -45.0, 433.0,37
12.9, 12.93, 12.9, 0.0, -5.0, 16.0, None,2022-09-10 04:00:00, -10.0, -45.0, 433.0,37
15.0, 14.95, 12.8, 0.0, 10.0, 16.0, None,2022-09-10 05:00:00, -1.0, -44.0, 431.0,37
15.2, 15.21, 12.8, 0.0, -3.0, 16.0, None,2022-09-10 06:00:00, -4.0, -44.0, 435.0,37
13.8, 13.84, 13.8, 0.0, -2.0, 15.2, None,2022-09-10 07:00:00, -6.0, -45.0, 436.0,37
14.2, 14.19, 12.9, 0.0, -3.0, 15.2, None,2022-09-10 08:00:00, -9.0, -45.0, 439.0,37
14.9, 14.86, 12.9, 0.0, 1.0, 15.2, None,2022-09-10 09:00:00, -8.0, -44.0, 448.0,37
17.2, 17.2, 12.9, 0.0, 2.0, 17.2, None,2022-09-10 10:00:00, -6.0, -43.0, 620.0,37
19.5, 19.53, 12.9, 0.0, -1.0, 19.5, None,2022-09-10 11:00:00, -7.0, -42.0, 670.0,37
20.1, 20.13, 12.9, 0.0, 1.0, 20.6, None,2022-09-10 12:00:00, -7.0, -41.0, 687.0,37
19.6, 19.55, 12.9, 0.0, 1.0, 20.7, None,2022-09-10 13:00:00, -6.0, -42.0, 661.0,37
20.4, 20.36, 12.9, 0.0, -2.0, 21.1, None,2022-09-10 14:00:00, -8.0, -41.0, 579.0,37
23.1, 23.07, 12.9, 0.0, 2.0, 24.3, None,2022-09-10 15:00:00, -6.0, -40.0, 626.0,37
21.7, 21.66, 12.9, 0.0, 1.0, 24.3, None,2022-09-10 16:00:00, -5.0, -40.0, 582.0,37
21.5, 21.49, 12.9, 0.0, 0.0, 24.3, None,2022-09-10 17:00:00, -5.0, -40.0, 531.0,37
21.0, 20.95, 12.9, 0.0, -1.0, 24.3, None,2022-09-10 18:00:00, -6.0, -41.0, 512.0,37
21.4, 21.35, 20.2, 0.0, 1.0, 21.4, None,2022-09-10 19:00:00, -5.0, -41.0, 503.0,37
20.2, 20.16, 19.8, 0.0, 0.0, 21.4, None,2022-09-10 20:00:00, -4.0, -41.0, 493.0,37
19.0, 18.97, 18.8, 0.0, 1.0, 21.4, None,2022-09-10 21:00:00, -3.0, -42.0, 479.0,37
18.8, 18.81, 18.8, 0.0, -3.0, 21.4, None,2022-09-10 22:00:00, -6.0, -42.0, 470.0,37
17.9, 17.9, 17.1, 0.0, 5.0, 21.4, None,2022-09-10 23:00:00, -1.0, -43.0, 461.0,37
18.3, 18.27, 17.1, 0.0, -1.0, 21.4, None,2022-09-11 00:00:00, -2.0, -42.0, 456.0,37
17.6, 17.57, 17.1, 0.0, -3.0, 21.4, None,2022-09-11 01:00:00, -5.0, -43.0, 451.0,37
17.1, 17.1, 17.1, 0.0, 2.0, 21.4, None,2022-09-11 02:00:00, -4.0, -43.0, 448.0,37
17.0, 17.03, 16.8, 0.0, -2.0, 21.4, None,2022-09-11 03:00:00, -5.0, -43.0, 445.0,37
16.9, 16.88, 16.3, 0.0, 7.0, 21.4, 1.875,2022-09-11 04:00:00, 2.0, -43.0, 442.0,37
17.3, 17.27, 16.3, 0.0, -4.0, 21.4, None,2022-09-11 05:00:00, -3.0, -43.0, 440.0,37
