pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 12.14, 87.2, 12.3, None, 49.42, 1.389, 350.5, 10.0, None, 12.1, 7.8, 10.0, 0.0, None, None, 87.0,2022-09-15 17:00:00, None, None,37
None, 11.49, 93.0, 12.3, None, 52.48, 0.718, 341.1, 10.0, None, 11.5, 7.8, 10.0, 0.0, None, None, 93.0,2022-09-15 18:00:00, None, None,37
None, 10.83, 94.9, 11.5, None, 68.79, 0.362, 308.1, 10.0, None, 10.8, 10.8, 10.0, 0.0, None, 0.0, 95.0,2022-09-15 19:00:00, None, None,37
None, 9.74, 95.8, 11.5, None, 68.3, 0.386, 300.4, 9.0, None, 9.7, 9.7, 9.0, 0.0, None, 0.0, 96.0,2022-09-15 20:00:00, None, None,37
None, 8.23, 96.3, 11.5, None, 58.73, 0.325, 275.2, 8.0, None, 8.2, 8.2, 8.0, 0.0, None, 0.0, 96.0,2022-09-15 21:00:00, None, None,37
None, 8.42, 97.0, 11.5, None, 54.9, 0.508, 160.7, 8.0, None, 8.4, 8.2, 8.0, 0.0, None, 0.0, 97.0,2022-09-15 22:00:00, None, None,37
None, 7.729, 96.9, 11.5, None, 57.74, 0.558, 177.9, 7.0, None, 7.7, 7.8, 7.0, 0.0, None, 0.0, 97.0,2022-09-15 23:00:00, None, None,37
None, 7.57, 97.0, 11.5, None, 45.84, 1.827, 163.0, 7.0, None, 7.6, 7.6, 7.0, 0.0, None, 0.0, 97.0,2022-09-16 00:00:00, None, None,37
None, 7.634, 97.1, 11.5, None, 40.38, 2.027, 180.1, 7.0, None, 7.6, 7.5, 7.0, 0.0, None, 0.0, 97.0,2022-09-16 01:00:00, None, None,37
None, 7.566, 97.3, 11.5, None, 73.46, 0.768, 175.2, 7.0, None, 7.6, 7.5, 7.0, 0.0, None, 0.0, 97.0,2022-09-16 02:00:00, None, None,37
None, 6.662, 97.3, 11.5, None, 53.54, 0.331, 180.5, 6.0, None, 6.7, 6.5, 6.0, 0.0, None, 0.0, 97.0,2022-09-16 03:00:00, None, None,37
None, 6.809, 97.8, 11.5, None, 67.68, 1.36, 184.6, 6.0, None, 6.8, 6.2, 6.0, 0.0, None, 0.0, 98.0,2022-09-16 04:00:00, None, None,37
None, 6.737, 97.8, 11.5, None, 36.49, 0.822, 188.2, 7.0, None, 6.7, 6.2, 7.0, 0.0, None, 0.0, 98.0,2022-09-16 05:00:00, None, None,37
None, 6.258, 97.8, 11.5, None, 67.35, 0.978, 179.9, 6.0, None, 6.3, 6.2, 6.0, 0.0, None, 0.0, 98.0,2022-09-16 06:00:00, None, None,37
None, 6.837, 98.0, 6.9, None, 66.57, 1.435, 184.4, 7.0, None, 6.8, 6.3, 7.0, 0.0, None, 0.0, 98.0,2022-09-16 07:00:00, None, None,37
None, 7.558, 98.5, 7.6, None, 71.72, 0.627, 120.2, 8.0, None, 7.6, 6.3, 8.0, 0.0, None, 0.0, 99.0,2022-09-16 08:00:00, None, None,37
None, 8.25, 98.0, 8.6, None, 43.76, 1.715, 161.4, 8.0, None, 8.3, 6.3, 8.0, 0.0, None, 0.0, 98.0,2022-09-16 09:00:00, None, None,37
None, 8.96, 97.3, 9.0, None, 33.65, 3.134, 160.1, 8.0, None, 9.0, 6.3, 8.0, 0.0, None, 0.0, 97.0,2022-09-16 10:00:00, None, None,37
None, 10.74, 91.3, 10.8, None, 54.69, 1.26, 189.9, 10.0, None, 10.7, 6.3, 10.0, 0.0, None, 0.0, 91.0,2022-09-16 11:00:00, None, None,37
None, 12.39, 78.88, 12.4, None, 65.12, 1.506, 186.3, 9.0, None, 12.4, 6.3, 9.0, 0.0, None, 0.0, 79.0,2022-09-16 12:00:00, None, None,37
None, 13.87, 66.29, 14.0, None, 53.48, 1.741, 335.3, 8.0, None, 13.9, 6.3, 8.0, 0.0, None, 0.0, 66.0,2022-09-16 13:00:00, None, None,37
None, 14.78, 63.62, 15.2, None, 73.62, 3.811, 192.0, 8.0, None, 14.8, 6.3, 8.0, 0.0, None, 0.0, 64.0,2022-09-16 14:00:00, None, None,37
None, 13.08, 75.28, 15.2, None, 28.62, 6.885, 335.9, 9.0, None, 13.1, 6.3, 9.0, 0.0, None, 0.0, 75.0,2022-09-16 15:00:00, None, None,37
None, 11.74, 78.64, 15.2, None, 21.65, 13.64, 349.5, 8.0, None, 11.7, 6.3, 8.0, 0.0, None, 0.0, 79.0,2022-09-16 16:00:00, None, None,37
None, 10.82, 82.7, 15.2, None, 20.64, 13.36, 354.4, 8.0, None, 10.8, 6.3, 8.0, 0.0, None, 0.0, 83.0,2022-09-16 17:00:00, None, None,37
None, 9.68, 87.8, 15.2, None, 25.42, 10.99, 357.4, 8.0, None, 9.7, 6.3, 8.0, 0.0, None, 0.0, 88.0,2022-09-16 18:00:00, None, None,37
None, 8.28, 90.5, 10.1, None, 42.47, 7.25, 348.9, 7.0, None, 8.3, 8.3, 7.0, 0.0, None, 0.0, 91.0,2022-09-16 19:00:00, None, None,37
None, 7.309, 85.7, 10.1, None, 34.39, 8.15, 360.0, 5.0, None, 7.3, 7.3, 5.0, 0.0, None, 0.0, 86.0,2022-09-16 20:00:00, None, None,37
None, 6.822, 87.0, 10.1, None, 60.27, 5.0, 9.21, 5.0, None, 6.8, 6.6, 5.0, 0.0, None, 0.0, 87.0,2022-09-16 21:00:00, None, None,37
None, 6.521, 86.5, 10.1, None, 41.21, 7.209, 359.3, 5.0, None, 6.5, 6.4, 5.0, 0.0, None, 0.0, 87.0,2022-09-16 22:00:00, None, None,37
None, 5.928, 92.0, 10.1, None, 48.92, 3.193, 14.23, 5.0, None, 5.9, 5.9, 5.0, 0.0, None, 0.0, 92.0,2022-09-16 23:00:00, None, None,37
