pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 10.77, 43.52, None, None, None, 2.323, None, 4.419, 148.2, -1.0, 10.8, 10.5, -0.1, -1.0, 17.2, 44.0, None,2022-09-10 00:00:00, None, None,37
None, None, 10.23, 46.19, None, None, None, 1.551, None, 4.685, 155.4, -1.0, 10.2, 10.1, 0.0, -1.0, 17.2, 46.0, None,2022-09-10 01:00:00, None, None,37
None, None, 10.02, 46.14, None, None, None, 1.948, None, 6.111, 160.0, 0.0, 10.0, 9.9, 0.0, 0.0, 17.2, 46.0, None,2022-09-10 02:00:00, None, None,37
None, None, 9.21, 49.45, None, None, None, 0.72, None, 9.87, 163.1, 0.0, 9.2, 9.1, 0.0, 0.0, 17.2, 49.0, None,2022-09-10 03:00:00, None, None,37
None, None, 9.1, 50.68, None, None, None, 0.967, None, 10.29, 159.7, 0.0, 9.1, 9.0, 0.0, 0.0, 17.2, 51.0, None,2022-09-10 04:00:00, None, None,37
None, None, 7.985, 51.35, None, None, None, 1.08, None, 12.66, 158.1, -1.0, 8.0, 7.9, 0.0, -1.0, 17.2, 51.0, None,2022-09-10 05:00:00, None, None,37
None, None, 7.142, 55.82, None, None, None, 2.415, None, 12.4, 161.2, -1.0, 7.1, 6.9, 0.0, -1.0, 17.2, 56.0, None,2022-09-10 06:00:00, None, None,37
None, None, 7.416, 53.94, None, None, None, 0.569, None, 13.02, 167.0, -1.0, 7.4, 7.1, 0.0, -1.0, 7.8, 54.0, None,2022-09-10 07:00:00, None, None,37
None, None, 8.45, 52.97, None, None, None, 8.04, None, 14.22, 162.0, 0.0, 8.5, 7.1, 0.0, 0.0, 8.5, 53.0, None,2022-09-10 08:00:00, None, None,37
None, None, 11.79, 45.92, None, None, None, 9.9, None, 14.55, 123.9, 0.0, 11.8, 7.1, 0.0, 0.0, 11.7, 46.0, None,2022-09-10 09:00:00, None, None,37
None, None, 15.43, 37.17, None, None, None, 6.516, None, 14.99, 95.2, 1.0, 15.4, 7.1, -0.1, 1.0, 15.4, 37.0, None,2022-09-10 10:00:00, None, None,37
None, None, 18.28, 30.74, None, None, None, 8.17, None, 16.77, 69.23, 0.0, 18.3, 7.1, -0.2, 0.0, 18.3, 31.0, None,2022-09-10 11:00:00, None, None,37
None, None, 20.27, 24.63, None, None, None, 6.432, None, 15.6, 43.85, 0.0, 20.3, 7.1, -0.2, 0.0, 20.6, 25.0, None,2022-09-10 12:00:00, None, None,37
None, None, 22.21, 19.23, None, None, None, 2.991, None, 14.71, 27.98, -2.0, 22.2, 7.1, -0.3, -2.0, 22.1, 19.0, None,2022-09-10 13:00:00, None, None,37
None, None, 23.71, 15.7, None, None, None, 1.638, None, 13.4, 20.49, -4.0, 23.7, 7.1, -0.3, -4.0, 24.1, 16.0, None,2022-09-10 14:00:00, None, None,37
None, None, 25.23, 16.29, None, None, None, 1.569, None, 12.54, 15.06, -3.0, 25.2, 7.1, -0.4, -3.0, 25.4, 16.0, None,2022-09-10 15:00:00, None, None,37
None, None, 26.06, 17.25, None, None, None, 0.721, None, 10.33, 11.66, -1.0, 26.1, 7.1, -0.3, -1.0, 25.9, 17.0, None,2022-09-10 16:00:00, None, None,37
None, None, 25.47, 18.51, None, None, None, 1.192, None, 10.56, 12.08, 1.0, 25.5, 7.1, -0.2, 1.0, 26.1, 19.0, None,2022-09-10 17:00:00, None, None,37
None, None, 22.21, 25.72, None, None, None, 4.771, None, 7.847, 21.9, 3.0, 22.2, 7.1, -0.2, 3.0, 26.1, 26.0, None,2022-09-10 18:00:00, None, None,37
None, None, 19.15, 31.21, None, None, None, 6.946, None, 2.279, 43.49, 3.0, 19.2, 19.1, 0.0, 3.0, 22.3, 31.0, None,2022-09-10 19:00:00, None, None,37
None, None, 16.53, 37.78, None, None, None, 5.799, None, 1.501, 65.9, 3.0, 16.5, 16.6, 0.0, 3.0, 22.3, 38.0, None,2022-09-10 20:00:00, None, None,37
None, None, 16.16, 37.9, None, None, None, 5.11, None, 3.327, 85.4, 2.0, 16.2, 15.8, -0.1, 2.0, 22.3, 38.0, None,2022-09-10 21:00:00, None, None,37
