CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
2.16,67.8,2022-09-10 00:00:00,-3.0,37
1.013,70.76,2022-09-10 01:00:00,-4.0,37
0.261,74.64,2022-09-10 02:00:00,-4.0,37
-0.367,76.19,2022-09-10 03:00:00,-4.0,37
-1.159,79.0,2022-09-10 04:00:00,-4.0,37
-1.398,80.1,2022-09-10 05:00:00,-4.0,37
-1.764,80.8,2022-09-10 06:00:00,-4.0,37
-1.813,81.6,2022-09-10 07:00:00,-4.0,37
3.673,68.17,2022-09-10 08:00:00,-2.0,37
10.74,49.25,2022-09-10 09:00:00,1.0,37
13.01,42.81,2022-09-10 10:00:00,0.0,37
16.23,34.29,2022-09-10 11:00:00,0.0,37
18.94,28.49,2022-09-10 12:00:00,1.0,37
20.67,25.72,2022-09-10 13:00:00,0.0,37
23.0,22.53,2022-09-10 14:00:00,1.0,37
23.6,21.06,2022-09-10 15:00:00,0.0,37
23.89,21.68,2022-09-10 16:00:00,1.0,37
23.92,21.85,2022-09-10 17:00:00,1.0,37
23.2,22.09,2022-09-10 18:00:00,0.0,37
20.2,26.85,2022-09-10 19:00:00,1.0,37
14.96,37.92,2022-09-10 20:00:00,1.0,37
12.32,44.24,2022-09-10 21:00:00,0.0,37
11.13,48.19,2022-09-10 22:00:00,0.0,37
8.98,54.9,2022-09-10 23:00:00,0.0,37
8.87,55.5,2022-09-11 00:00:00,1.0,37
9.02,55.66,2022-09-11 01:00:00,1.0,37
8.79,56.67,2022-09-11 02:00:00,1.0,37
10.32,52.1,2022-09-11 03:00:00,1.0,37
9.64,54.65,2022-09-11 04:00:00,1.0,37
7.507,62.48,2022-09-11 05:00:00,1.0,37
6.05,67.19,2022-09-11 06:00:00,0.0,37
9.05,60.05,2022-09-11 07:00:00,2.0,37
10.19,58.09,2022-09-11 08:00:00,2.0,37
11.87,52.82,2022-09-11 09:00:00,2.0,37
13.95,45.68,2022-09-11 10:00:00,2.0,37
15.45,41.34,2022-09-11 11:00:00,2.0,37
15.01,43.74,2022-09-11 12:00:00,3.0,37
16.29,40.38,2022-09-11 13:00:00,3.0,37
19.1,33.86,2022-09-11 14:00:00,3.0,37
20.55,28.47,2022-09-11 15:00:00,1.0,37
20.93,27.71,2022-09-11 16:00:00,1.0,37
21.53,27.86,2022-09-11 17:00:00,2.0,37
22.38,27.32,2022-09-11 18:00:00,3.0,37
19.04,36.16,2022-09-11 19:00:00,3.0,37
14.27,46.84,2022-09-11 20:00:00,3.0,37
11.59,54.83,2022-09-11 21:00:00,3.0,37
9.72,57.41,2022-09-11 22:00:00,2.0,37
8.18,63.46,2022-09-11 23:00:00,1.0,37
7.791,62.13,2022-09-12 00:00:00,1.0,37
7.087,67.32,2022-09-12 01:00:00,2.0,37
6.913,70.92,2022-09-12 02:00:00,2.0,37
6.138,76.27,2022-09-12 03:00:00,2.0,37
4.894,79.56,2022-09-12 04:00:00,2.0,37
3.97,81.0,2022-09-12 05:00:00,1.0,37
2.707,84.0,2022-09-12 06:00:00,0.0,37
1.792,84.7,2022-09-12 07:00:00,0.0,37
3.343,82.1,2022-09-12 08:00:00,0.0,37
11.82,62.67,2022-09-12 09:00:00,5.0,37
14.79,51.63,2022-09-12 10:00:00,5.0,37
17.01,42.69,2022-09-12 11:00:00,4.0,37
19.35,34.95,2022-09-12 12:00:00,3.0,37
21.54,28.28,2022-09-12 13:00:00,2.0,37
20.73,27.68,2022-09-12 14:00:00,1.0,37
21.28,31.65,2022-09-12 15:00:00,4.0,37
22.29,32.73,2022-09-12 16:00:00,5.0,37
21.38,36.94,2022-09-12 17:00:00,6.0,37
20.27,37.34,2022-09-12 18:00:00,5.0,37
18.78,41.39,2022-09-12 19:00:00,6.0,37
17.24,46.63,2022-09-12 20:00:00,6.0,37
16.79,51.37,2022-09-12 21:00:00,7.0,37
14.62,61.42,2022-09-12 22:00:00,7.0,37
11.09,74.23,2022-09-12 23:00:00,6.0,37
9.37,74.98,2022-09-13 00:00:00,5.0,37
8.28,78.02,2022-09-13 01:00:00,5.0,37
9.27,77.85,2022-09-13 02:00:00,6.0,37
11.12,74.06,2022-09-13 03:00:00,7.0,37
8.96,80.9,2022-09-13 04:00:00,6.0,37
6.878,85.4,2022-09-13 05:00:00,4.0,37
5.386,86.3,2022-09-13 06:00:00,3.0,37
5.051,85.1,2022-09-13 07:00:00,3.0,37
7.459,78.85,2022-09-13 08:00:00,4.0,37
10.45,74.26,2022-09-13 09:00:00,6.0,37
14.41,59.33,2022-09-13 10:00:00,7.0,37
17.44,47.55,2022-09-13 11:00:00,6.0,37
18.53,41.7,2022-09-13 12:00:00,5.0,37
19.69,37.34,2022-09-13 13:00:00,5.0,37
21.72,33.53,2022-09-13 14:00:00,5.0,37
21.42,34.36,2022-09-13 15:00:00,5.0,37
21.57,36.66,2022-09-13 16:00:00,7.0,37
18.4,50.55,2022-09-13 17:00:00,8.0,37
11.89,85.5,2022-09-13 18:00:00,9.0,37
11.14,95.5,2022-09-13 19:00:00,11.0,37
13.38,76.05,2022-09-13 20:00:00,10.0,37
11.51,92.0,2022-09-13 21:00:00,10.0,37
