pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.5, 0.294, 85.9, 15.1, 86.0, -2.0, 0.3, 0.1, -2.0, 0.0, 0.0,2022-09-10 00:00:00, None,37
0.5, -0.457, 87.5, 15.1, 88.0, -2.0, -0.5, -0.5, -2.0, 0.0, 0.0,2022-09-10 01:00:00, None,37
0.5, -1.056, 88.6, 15.1, 89.0, -3.0, -1.1, -1.1, -3.0, 0.0, 0.0,2022-09-10 02:00:00, None,37
0.5, -1.456, 89.7, 15.1, 90.0, -3.0, -1.5, -1.6, -3.0, 0.0, 0.0,2022-09-10 03:00:00, None,37
0.5, -1.829, 90.0, 15.1, 90.0, -3.0, -1.8, -1.8, -3.0, 0.0, 0.0,2022-09-10 04:00:00, None,37
0.3, -1.909, 90.4, 15.1, 90.0, -3.0, -1.9, -2.1, -3.0, 0.0, 0.0,2022-09-10 05:00:00, None,37
0.0, -2.265, 90.5, 15.1, 91.0, -3.0, -2.3, -2.3, -3.0, 0.0, 0.0,2022-09-10 06:00:00, None,37
0.0, -1.917, 90.3, -1.9, 90.0, -3.0, -1.9, -2.3, -3.0, 0.0, 0.0,2022-09-10 07:00:00, None,37
0.0, 2.707, 84.1, 2.5, 84.0, 0.0, 2.7, -2.3, 0.0, 0.0, 0.0,2022-09-10 08:00:00, None,37
0.0, 7.066, 63.42, 7.3, 63.0, 1.0, 7.1, -2.3, 1.0, 0.0, 0.0,2022-09-10 09:00:00, None,37
0.0, 11.0, 48.84, 11.0, 49.0, 1.0, 11.0, -2.3, 1.0, 0.0, 0.0,2022-09-10 10:00:00, None,37
0.0, 15.08, 35.72, 15.0, 36.0, 0.0, 15.1, -2.3, 0.0, 0.0, 0.0,2022-09-10 11:00:00, None,37
0.0, 16.84, 31.41, 16.9, 31.0, 0.0, 16.8, -2.3, 0.0, 0.0, 0.0,2022-09-10 12:00:00, None,37
0.0, 18.87, 28.09, 19.2, 28.0, 0.0, 18.9, -2.3, 0.0, 0.0, 0.0,2022-09-10 13:00:00, None,37
0.0, 20.72, 25.96, 20.8, 26.0, 1.0, 20.7, -2.3, 1.0, 0.0, 0.0,2022-09-10 14:00:00, None,37
0.0, 22.23, 23.06, 22.3, 23.0, 0.0, 22.2, -2.3, 0.0, 0.0, 0.0,2022-09-10 15:00:00, None,37
0.0, 22.92, 21.34, 23.0, 21.0, -1.0, 22.9, -2.3, -1.0, 0.0, 0.0,2022-09-10 16:00:00, None,37
0.0, 23.93, 20.55, 23.9, 21.0, 0.0, 23.9, -2.3, 0.0, 0.0, 0.0,2022-09-10 17:00:00, None,37
0.0, 22.44, 26.86, 24.0, 27.0, 2.0, 22.4, -2.3, 2.0, 0.0, 0.0,2022-09-10 18:00:00, None,37
0.0, 15.14, 48.64, 22.6, 49.0, 5.0, 15.1, 15.0, 5.0, 0.0, 0.0,2022-09-10 19:00:00, None,37
0.0, 11.17, 62.49, 22.6, 62.0, 4.0, 11.2, 11.2, 4.0, 0.0, 0.0,2022-09-10 20:00:00, None,37
0.0, 8.43, 68.95, 22.6, 69.0, 3.0, 8.4, 8.4, 3.0, 0.0, 0.0,2022-09-10 21:00:00, None,37
0.0, 6.468, 72.38, 22.6, 72.0, 2.0, 6.5, 6.5, 2.0, 0.0, 0.0,2022-09-10 22:00:00, None,37
0.0, 4.911, 77.83, 22.6, 78.0, 1.0, 4.9, 4.9, 1.0, 0.0, 0.0,2022-09-10 23:00:00, None,37
0.0, 3.849, 80.5, 22.6, 81.0, 1.0, 3.8, 3.7, 1.0, 0.0, 0.0,2022-09-11 00:00:00, None,37
0.0, 2.892, 81.5, 22.6, 82.0, 0.0, 2.9, 2.9, 0.0, 0.0, 0.0,2022-09-11 01:00:00, None,37
0.0, 1.843, 83.5, 22.6, 84.0, -1.0, 1.8, 1.9, -1.0, 0.0, 0.0,2022-09-11 02:00:00, None,37
0.0, 1.244, 85.7, 22.6, 86.0, -1.0, 1.2, 1.2, -1.0, 0.0, 0.0,2022-09-11 03:00:00, None,37
0.0, 0.764, 87.4, 22.6, 87.0, -1.0, 0.8, 0.7, -1.0, 0.0, 0.0,2022-09-11 04:00:00, None,37
0.0, 0.084, 88.2, 22.6, 88.0, -2.0, 0.1, 0.1, -2.0, 0.0, 0.0,2022-09-11 05:00:00, None,37
0.0, -0.241, 89.2, 22.6, 89.0, -2.0, -0.2, -0.3, -2.0, 0.0, 0.0,2022-09-11 06:00:00, None,37
0.0, 0.171, 89.5, 0.2, 90.0, -1.0, 0.2, -0.5, -1.0, 0.0, 0.0,2022-09-11 07:00:00, None,37
0.0, 4.854, 81.8, 4.9, 82.0, 2.0, 4.9, -0.5, 2.0, 0.0, 0.0,2022-09-11 08:00:00, None,37
0.0, 9.73, 64.64, 9.7, 65.0, 3.0, 9.7, -0.5, 3.0, 0.0, 0.0,2022-09-11 09:00:00, None,37
0.0, 12.1, 51.55, 12.2, 52.0, 2.0, 12.1, -0.5, 2.0, 0.0, 0.0,2022-09-11 10:00:00, None,37
0.0, 16.23, 40.47, 16.1, 40.0, 3.0, 16.2, -0.5, 3.0, 0.0, 0.0,2022-09-11 11:00:00, None,37
0.0, 20.12, 28.77, 20.5, 29.0, 2.0, 20.1, -0.5, 2.0, 0.0, 0.0,2022-09-11 12:00:00, None,37
0.0, 22.05, 24.6, 22.1, 25.0, 1.0, 22.1, -0.5, 1.0, 0.0, 0.0,2022-09-11 13:00:00, None,37
0.0, 23.12, 17.96, 23.8, 18.0, -3.0, 23.1, -0.5, -3.0, 0.0, 0.0,2022-09-11 14:00:00, None,37
0.0, 22.59, 19.36, 23.8, 19.0, -2.0, 22.6, -0.5, -2.0, 0.0, 0.0,2022-09-11 15:00:00, None,37
0.0, 22.6, 20.36, 23.8, 20.0, -1.0, 22.6, -0.5, -1.0, 0.0, 0.0,2022-09-11 16:00:00, None,37
0.0, 22.75, 21.19, 23.8, 21.0, 0.0, 22.8, -0.5, 0.0, 0.0, 0.0,2022-09-11 17:00:00, None,37
0.0, 21.97, 22.95, 23.8, 23.0, 0.0, 22.0, -0.5, 0.0, 0.0, 0.0,2022-09-11 18:00:00, None,37
0.0, 17.84, 32.78, 22.0, 33.0, 1.0, 17.8, 17.5, 1.0, 0.0, 0.0,2022-09-11 19:00:00, None,37
0.0, 13.16, 48.68, 22.0, 49.0, 3.0, 13.2, 13.1, 3.0, 0.0, 0.0,2022-09-11 20:00:00, None,37
0.0, 13.92, 44.34, 22.0, 44.0, 2.0, 13.9, 12.4, 2.0, 0.0, 0.0,2022-09-11 21:00:00, None,37
0.0, 10.58, 57.49, 22.0, 57.0, 3.0, 10.6, 10.8, 3.0, 0.0, 0.0,2022-09-11 22:00:00, None,37
0.0, 9.55, 59.5, 22.0, 60.0, 2.0, 9.6, 8.8, 2.0, 0.0, 0.0,2022-09-11 23:00:00, None,37
0.0, 7.621, 68.73, 22.0, 69.0, 2.0, 7.6, 7.7, 2.0, 0.0, 0.0,2022-09-12 00:00:00, None,37
0.0, 6.816, 71.55, 22.0, 72.0, 2.0, 6.8, 6.8, 2.0, 0.0, 0.0,2022-09-12 01:00:00, None,37
0.0, 6.004, 72.84, 22.0, 73.0, 1.0, 6.0, 6.0, 1.0, 0.0, 0.0,2022-09-12 02:00:00, None,37
0.0, 4.983, 78.1, 22.0, 78.0, 1.0, 5.0, 5.0, 1.0, 0.0, 0.0,2022-09-12 03:00:00, None,37
0.0, 4.947, 79.17, 22.0, 79.0, 2.0, 4.9, 4.7, 2.0, 0.0, 0.0,2022-09-12 04:00:00, None,37
0.0, 5.599, 78.74, 22.0, 79.0, 2.0, 5.6, 4.7, 2.0, 0.0, 0.0,2022-09-12 05:00:00, None,37
0.0, 6.43, 76.42, 22.0, 76.0, 3.0, 6.4, 4.7, 3.0, 0.0, 0.0,2022-09-12 06:00:00, None,37
None, 5.851, 78.49, None, None, None, None, None, 2.0, None, None,2022-09-12 07:00:00, None,37
None, 8.62, 73.68, None, None, None, None, None, 4.0, None, None,2022-09-12 08:00:00, None,37
None, 12.44, 56.61, None, None, None, None, None, 4.0, None, None,2022-09-12 09:00:00, None,37
None, 17.34, 41.12, None, None, None, None, None, 4.0, None, None,2022-09-12 10:00:00, None,37
0.0, 18.09, 39.15, 18.0, 39.0, 4.0, 18.1, 5.7, 4.0, 0.0, 0.0,2022-09-12 11:00:00, None,37
0.0, 18.57, 36.06, 18.8, 36.0, 3.0, 18.6, 5.7, 3.0, 0.0, 0.0,2022-09-12 12:00:00, None,37
