pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None,574.0, None,-1.9,-2.0,131.0, None, None, 1.0,847.0, None,2021-05-21 00:00:00, None,21
None, None,574.0, None,-2.4,-2.1,131.0, None, None, 0.0,846.0, None,2021-05-21 01:00:00, None,21
None, None,574.0, None,-3.2,-2.9,131.0, None, None, 0.0,845.0, None,2021-05-21 02:00:00, None,21
None, None,574.0, None,-1.3,-1.1,132.0, None, None, 0.0,845.0, None,2021-05-21 03:00:00, None,21
None, None,574.0, None,-0.8,-0.9,131.0, None, None, 0.0,843.0, None,2021-05-21 04:00:00, None,21
None, None,574.0, None,-1.1,-1.2,132.0, None, None, 0.0,842.0, None,2021-05-21 05:00:00, None,21
None, None,574.0, None,0.2,0.4,131.0, None, None, 0.0,842.0, None,2021-05-21 06:00:00, None,21
None, None,574.0, None,2.2,1.3,131.0, None, None, 0.0,841.0, None,2021-05-21 07:00:00, None,21
None, None,573.0, None,5.3,3.1,132.0, None, None, None,839.0, None,2021-05-21 08:00:00, None,21
None, None,573.0, None,8.1,5.2,130.0, None, None, 0.0,841.0, None,2021-05-21 09:00:00, None,21
None, None,572.0, None,10.0,6.3,130.0, None, None, None,837.0, None,2021-05-21 10:00:00, None,21
None, None,571.0, None,11.6,8.5,130.0, None, None, None,841.0, None,2021-05-21 11:00:00, None,21
None, None,571.0, None,12.1,9.2,130.0, None, None, 0.0,843.0, None,2021-05-21 12:00:00, None,21
None, None,570.0, None,14.2,10.5,130.0, None, None, None,845.0, None,2021-05-21 13:00:00, None,21
None, None,570.0, None,14.4,10.1,129.0, None, None, 0.0,847.0, None,2021-05-21 14:00:00, None,21
None, None,570.0, None,14.4,10.7,129.0, None, None, 0.0,847.0, None,2021-05-21 15:00:00, None,21
None, None,570.0, None,15.7,11.9,127.0, None, None, 0.0,848.0, None,2021-05-21 16:00:00, None,21
None, None,570.0, None,14.7,12.3,127.0, None, None, 0.0,848.0, None,2021-05-21 17:00:00, None,21
None, None,569.0, None,15.3,11.7,127.0, None, None, None,848.0, None,2021-05-21 18:00:00, None,21
None, None,569.0, None,13.3,10.5,126.0, None, None, 0.0,848.0, None,2021-05-21 19:00:00, None,21
