snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None,2017-02-26 00:00:00,-5.2, None, 342.0, None,9
None, None,2017-02-26 01:00:00,-5.1, None, 342.0, None,9
None, None,2017-02-26 02:00:00,-4.6, None, 342.0, None,9
None, None,2017-02-26 03:00:00,-3.6, None, 343.0, None,9
None, None,2017-02-26 04:00:00,-3.7, None, 342.0, None,9
None, None,2017-02-26 05:00:00,-3.5, None, 342.0, None,9
None, None,2017-02-26 06:00:00,-3.6, None, 342.0, None,9
None, None,2017-02-26 07:00:00,-5.7, None, 342.0, None,9
None, None,2017-02-26 08:00:00,-5.8, None, 342.0, None,9
None, None,2017-02-26 09:00:00,-6.3, None, 342.0, None,9
None, None,2017-02-26 10:00:00,-7.2, None, 342.0, None,9
None, None,2017-02-26 11:00:00,-6.7, None, 341.0, None,9
None, None,2017-02-26 12:00:00,-7.7, None, 341.0, None,9
None, None,2017-02-26 13:00:00,-8.2, None, 342.0, None,9
None, None,2017-02-26 14:00:00,-9.4, None, 342.0, None,9
None, None,2017-02-26 15:00:00,-9.5, None, 342.0, None,9
None, None,2017-02-26 16:00:00,-9.7, None, 342.0, None,9
None, None,2017-02-26 17:00:00,-8.3, None, 342.0, None,9
None, None,2017-02-26 18:00:00,-5.7, None, 341.0, None,9
None, None,2017-02-26 19:00:00,-5.2, None, 341.0, None,9
None, None,2017-02-26 20:00:00,-4.1, None, 341.0, None,9
None, None,2017-02-26 21:00:00,-1.9, None, 341.0, None,9
None, None,2017-02-26 22:00:00,-1.9, None, 341.0, None,9
None, None,2017-02-26 23:00:00,-3.3, None, 341.0, None,9
None, None,2017-02-27 00:00:00,-3.8, None, 341.0, None,9
None, None,2017-02-27 01:00:00,-5.2, None, 341.0, None,9
None, None,2017-02-27 02:00:00,-5.0, None, 341.0, None,9
None, None,2017-02-27 03:00:00,-5.4, None, 341.0, None,9
None, None,2017-02-27 04:00:00,-7.3, None, 342.0, None,9
None, None,2017-02-27 05:00:00,-7.3, None, 341.0, None,9
None, None,2017-02-27 06:00:00,-7.6, None, 342.0, None,9
None, None,2017-02-27 07:00:00,-8.9, None, 342.0, None,9
None, None,2017-02-27 08:00:00,-9.0, None, 341.0, None,9
None, None,2017-02-27 09:00:00,-8.5, None, 341.0, None,9
None, None,2017-02-27 10:00:00,-9.0, None, 341.0, None,9
None, None,2017-02-27 11:00:00,-9.1, None, 340.0, None,9
None, None,2017-02-27 12:00:00,-9.3, None, 342.0, None,9
None, None,2017-02-27 13:00:00,-10.1, None, 341.0, None,9
None, None,2017-02-27 14:00:00,-10.5, None, 341.0, None,9
None, None,2017-02-27 15:00:00,-10.1, None, 341.0, None,9
None, None,2017-02-27 16:00:00,-10.3, None, 342.0, None,9
None, None,2017-02-27 17:00:00,-9.0, None, 341.0, None,9
None, None,2017-02-27 18:00:00,-7.0, None, 340.0, None,9
None, None,2017-02-27 19:00:00,-5.2, None, 340.0, None,9
None, None,2017-02-27 20:00:00,-0.4, None, 339.0, None,9
None, None,2017-02-27 21:00:00,-3.8, None, 340.0, None,9
None, None,2017-02-27 22:00:00,-3.7, None, 341.0, None,9
None, None,2017-02-27 23:00:00,-4.1, None, 340.0, None,9
None, None,2017-02-28 00:00:00,-5.2, None, 341.0, None,9
None, None,2017-02-28 01:00:00,-6.3, None, 341.0, None,9
None, None,2017-02-28 02:00:00,-8.4, None, 341.0, None,9
None, None,2017-02-28 03:00:00,-8.9, None, 341.0, None,9
None, None,2017-02-28 04:00:00,-9.3, None, 340.0, None,9
None, None,2017-02-28 05:00:00,-9.8, None, 341.0, None,9
None, None,2017-02-28 06:00:00,-9.8, None, 342.0, None,9
None, None,2017-02-28 07:00:00,-11.4, None, 341.0, None,9
None, None,2017-02-28 08:00:00,-11.5, None, 340.0, None,9
None, None,2017-02-28 09:00:00,-10.9, None, 341.0, None,9
None, None,2017-02-28 10:00:00,-10.1, None, 340.0, None,9
None, None,2017-02-28 11:00:00,-11.1, None, 341.0, None,9
None, None,2017-02-28 12:00:00,-10.3, None, 340.0, None,9
None, None,2017-02-28 13:00:00,-11.9, None, 341.0, None,9
None, None,2017-02-28 14:00:00,-12.0, None, 341.0, None,9
None, None,2017-02-28 15:00:00,-12.3, None, 339.0, None,9
None, None,2017-02-28 16:00:00,-12.0, None, 339.0, None,9
None, None,2017-02-28 17:00:00,-11.7, None, 334.0, None,9
None, None,2017-02-28 18:00:00,-12.2, None, 338.0, None,9
None, None,2017-02-28 19:00:00,-10.9, None, 342.0, None,9
None, None,2017-02-28 20:00:00,-11.2, None, 344.0, None,9
None, None,2017-02-28 21:00:00,-10.5, None, 345.0, None,9
None, None,2017-02-28 22:00:00,-9.3, None, 344.0, None,9
None, None,2017-02-28 23:00:00,-8.6, None, 344.0, None,9
None, None,2017-03-01 00:00:00,-9.0, None, 345.0, None,9
None, None,2017-03-01 01:00:00,-8.6, None, 346.0, None,9
None, None,2017-03-01 02:00:00,-10.1, None, 347.0, None,9
None, None,2017-03-01 03:00:00,-8.3, None, 347.0, None,9
None, None,2017-03-01 04:00:00,-8.1, None, 347.0, None,9
None, None,2017-03-01 05:00:00,-7.8, None, 347.0, None,9
None, None,2017-03-01 06:00:00,-8.2, None, 347.0, None,9
None, None,2017-03-01 07:00:00,-9.6, None, 351.0, None,9
None, None,2017-03-01 08:00:00,-10.0, None, None, None,9
None, None,2017-03-01 09:00:00,-8.1, None, 349.0, None,9
None, None,2017-03-01 10:00:00,-9.1, None, 351.0, None,9
None, None,2017-03-01 11:00:00,-8.7, None, 352.0, None,9
None, None,2017-03-01 12:00:00,-6.8, None, 350.0, None,9
None, None,2017-03-01 13:00:00,-8.2, None, 350.0, None,9
None, None,2017-03-01 14:00:00,-9.8, None, 349.0, None,9
None, None,2017-03-01 15:00:00,-9.5, None, 350.0, None,9
None, None,2017-03-01 16:00:00,-9.3, None, 351.0, None,9
None, None,2017-03-01 17:00:00,-8.3, None, 349.0, None,9
None, None,2017-03-01 18:00:00,-6.9, None, 349.0, None,9
None, None,2017-03-01 19:00:00,-6.1, None, 353.0, None,9
None, None,2017-03-01 20:00:00,-5.3, None, 355.0, None,9
None, None,2017-03-01 21:00:00,-5.6, None, 354.0, None,9
None, None,2017-03-01 22:00:00,-5.4, None, 356.0, None,9
