WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
70.1, None,89.3, None,2022-07-16 00:00:00, None,29
216.3, None,92.2, None,2022-07-16 01:00:00, None,29
56.7, None,93.5, None,2022-07-16 02:00:00, None,29
94.8, None,94.2, None,2022-07-16 03:00:00, None,29
50.6, None,94.6, None,2022-07-16 04:00:00, None,29
60.7, None,93.6, None,2022-07-16 05:00:00, None,29
241.3, None,92.5, None,2022-07-16 06:00:00, None,29
227.0, None,90.7, None,2022-07-16 07:00:00, None,29
137.8, None,83.8, None,2022-07-16 08:00:00, None,29
142.8, None,74.7, None,2022-07-16 09:00:00, None,29
267.7, None,65.7, None,2022-07-16 10:00:00, None,29
255.2, None,56.9, None,2022-07-16 11:00:00, None,29
161.8, None,51.1, None,2022-07-16 12:00:00, None,29
260.2, None,42.2, None,2022-07-16 13:00:00, None,29
292.6, None,41.2, None,2022-07-16 14:00:00, None,29
308.2, None,41.5, None,2022-07-16 15:00:00, None,29
278.5, None,44.2, None,2022-07-16 16:00:00, None,29
277.0, None,42.3, None,2022-07-16 17:00:00, None,29
274.1, None,38.6, None,2022-07-16 18:00:00, None,29
273.3, None,38.5, None,2022-07-16 19:00:00, None,29
250.9, None,45.1, None,2022-07-16 20:00:00, None,29
245.0, None,64.0, None,2022-07-16 21:00:00, None,29
261.4, None,74.4, None,2022-07-16 22:00:00, None,29
257.9, None,78.6, None,2022-07-16 23:00:00, None,29
266.6, None,84.3, None,2022-07-17 00:00:00, None,29
272.6, None,84.9, None,2022-07-17 01:00:00, None,29
275.8, None,75.0, None,2022-07-17 02:00:00, None,29
276.4, None,76.1, None,2022-07-17 03:00:00, None,29
274.2, None,79.5, None,2022-07-17 04:00:00, None,29
257.8, None,87.4, None,2022-07-17 05:00:00, None,29
247.1, None,87.9, None,2022-07-17 06:00:00, None,29
272.8, None,76.7, None,2022-07-17 07:00:00, None,29
261.9, None,70.3, None,2022-07-17 08:00:00, None,29
259.9, None,60.5, None,2022-07-17 09:00:00, None,29
286.2, None,56.7, None,2022-07-17 10:00:00, None,29
304.8, None,54.8, None,2022-07-17 11:00:00, None,29
277.8, None,49.6, None,2022-07-17 12:00:00, None,29
263.2, None,45.8, None,2022-07-17 13:00:00, None,29
279.9, None,43.7, None,2022-07-17 14:00:00, None,29
289.5, None,41.3, None,2022-07-17 15:00:00, None,29
276.2, None,39.4, None,2022-07-17 16:00:00, None,29
277.1, None,37.3, None,2022-07-17 17:00:00, None,29
257.6, None,37.9, None,2022-07-17 18:00:00, None,29
246.5, None,39.1, None,2022-07-17 19:00:00, None,29
249.3, None,44.4, None,2022-07-17 20:00:00, None,29
249.7, None,46.8, None,2022-07-17 21:00:00, None,29
256.5, None,54.9, None,2022-07-17 22:00:00, None,29
265.1, None,60.0, None,2022-07-17 23:00:00, None,29
264.7, None,66.2, None,2022-07-18 00:00:00, None,29
102.1, None,72.1, None,2022-07-18 01:00:00, None,29
78.8, None,76.0, None,2022-07-18 02:00:00, None,29
67.6, None,78.6, None,2022-07-18 03:00:00, None,29
79.1, None,76.0, None,2022-07-18 04:00:00, None,29
71.9, None,78.0, None,2022-07-18 05:00:00, None,29
99.2, None,72.9, None,2022-07-18 06:00:00, None,29
302.6, None,67.2, None,2022-07-18 07:00:00, None,29
19.9, None,67.8, None,2022-07-18 08:00:00, None,29
85.9, None,65.3, None,2022-07-18 09:00:00, None,29
269.8, None,58.9, None,2022-07-18 10:00:00, None,29
234.2, None,57.8, None,2022-07-18 11:00:00, None,29
210.0, None,59.4, None,2022-07-18 12:00:00, None,29
211.7, None,60.9, None,2022-07-18 13:00:00, None,29
214.3, None,60.2, None,2022-07-18 14:00:00, None,29
216.8, None,56.3, None,2022-07-18 15:00:00, None,29
221.2, None,56.3, None,2022-07-18 16:00:00, None,29
217.0, None,58.2, None,2022-07-18 17:00:00, None,29
223.7, None,58.3, None,2022-07-18 18:00:00, None,29
