ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,15.5,0.0,2017-08-06,0.0,32.5,32,,,,,,
0.0,0.0,16.5,0.0,2017-08-07,0.0,30.0,32,,,,,,
0.0,0.0,15.0,0.0,2017-08-08,0.0,32.0,32,,,,,,
0.0,0.0,15.5,0.0,2017-08-09,0.0,30.5,32,,,,,,
0.0,0.0,15.5,0.0,2017-08-10,0.0,31.0,32,,,,,,
0.0,0.0,16.0,0.0,2017-08-11,0.0,34.0,32,,,,,,
0.6,0.6,17.0,0.0,2017-08-12,0.0,34.0,32,,,,,,
,,,,2017-08-06 00:00:00,,,32,,20.4,1.042,43.4,43.73,19.64
,,,,2017-08-06 01:00:00,,,32,,19.6,1.115,43.7,46.28,18.42
,,,,2017-08-06 02:00:00,,,32,,18.4,1.225,46.3,50.63,17.13
,,,,2017-08-06 03:00:00,,,32,,17.1,1.253,50.6,53.42,16.27
,,,,2017-08-06 04:00:00,,,32,,16.3,1.467,53.4,57.7,15.19
,,,,2017-08-06 05:00:00,,,32,,15.2,1.143,57.7,60.26,14.5
,,,,2017-08-06 06:00:00,,,32,,14.5,1.319,60.3,60.44,14.57
,,,,2017-08-06 07:00:00,,,32,,14.6,0.615998,60.4,49.62,17.75
,,,,2017-08-06 08:00:00,,,32,,17.8,0.689998,49.6,44.53,20.55
,,,,2017-08-06 09:00:00,,,32,,20.6,1.081,44.5,35.86,23.0
,,,,2017-08-06 10:00:00,,,32,,23.0,1.84,35.9,30.66,24.93
,,,,2017-08-06 11:00:00,,,32,,24.9,1.356,30.7,26.78,27.19
,,,,2017-08-06 12:00:00,,,32,,27.2,1.5,26.8,24.07,29.24
,,,,2017-08-06 13:00:00,,,32,,29.2,1.838,24.1,21.9,30.87
,,,,2017-08-06 14:00:00,,,32,,30.9,1.586,21.9,20.7,31.98
,,,,2017-08-06 15:00:00,,,32,,32.0,2.609,20.7,17.12,33.07
,,,,2017-08-06 16:00:00,,,32,,33.1,3.017,17.1,15.28,33.87
,,,,2017-08-06 17:00:00,,,32,,33.9,3.356,15.3,15.99,33.85
,,,,2017-08-06 18:00:00,,,32,,33.9,2.771,16.0,18.12,32.96
,,,,2017-08-06 19:00:00,,,32,,33.0,1.825,18.1,21.3,31.51
,,,,2017-08-06 20:00:00,,,32,,31.5,0.884,21.3,29.41,28.21
,,,,2017-08-06 21:00:00,,,32,,28.2,1.142,29.4,37.25,24.79
,,,,2017-08-06 22:00:00,,,32,,24.8,1.401,37.3,41.79,22.61
,,,,2017-08-06 23:00:00,,,32,,22.6,1.135,41.8,46.44,21.03
,,,,2017-08-07 00:00:00,,,32,,21.0,1.399,46.4,50.93,19.77
,,,,2017-08-07 01:00:00,,,32,,19.8,1.414,50.9,53.74,18.63
,,,,2017-08-07 02:00:00,,,32,,18.6,1.165,53.7,56.5,17.8
,,,,2017-08-07 03:00:00,,,32,,17.8,1.201,56.5,59.52,16.87
,,,,2017-08-07 04:00:00,,,32,,16.9,1.386,59.5,62.67,16.06
,,,,2017-08-07 05:00:00,,,32,,16.1,1.049,62.7,62.63,15.78
,,,,2017-08-07 06:00:00,,,32,,15.8,1.272,62.6,64.59,15.39
,,,,2017-08-07 07:00:00,,,32,,15.4,0.453999,64.6,59.89,16.84
,,,,2017-08-07 08:00:00,,,32,,16.8,0.801998,59.9,53.36,18.52
,,,,2017-08-07 09:00:00,,,32,,18.5,1.059,53.4,44.2,20.65
,,,,2017-08-07 10:00:00,,,32,,20.7,1.548,44.2,39.78,22.51
,,,,2017-08-07 11:00:00,,,32,,22.5,1.89,39.8,36.43,24.21
,,,,2017-08-07 12:00:00,,,32,,24.2,2.033,36.4,32.65,26.11
,,,,2017-08-07 13:00:00,,,32,,26.1,2.039,32.7,27.94,28.44
,,,,2017-08-07 14:00:00,,,32,,28.4,2.695,27.9,25.69,29.76
,,,,2017-08-07 15:00:00,,,32,,29.8,3.592,25.7,24.02,30.82
,,,,2017-08-07 16:00:00,,,32,,30.8,4.051,24.0,23.32,31.65
,,,,2017-08-07 17:00:00,,,32,,31.7,3.778,23.3,25.43,31.12
,,,,2017-08-07 18:00:00,,,32,,31.1,3.523,25.4,26.96,30.22
,,,,2017-08-07 19:00:00,,,32,,30.2,2.057,27.0,30.08,28.8
,,,,2017-08-07 20:00:00,,,32,,28.8,1.227,30.1,38.2,26.21
,,,,2017-08-07 21:00:00,,,32,,26.2,1.074,38.2,46.4,23.34
,,,,2017-08-07 22:00:00,,,32,,23.3,1.201,46.4,50.7,21.28
,,,,2017-08-07 23:00:00,,,32,,21.3,1.369,50.7,54.35,19.47
,,,,2017-08-08 00:00:00,,,32,,19.5,1.283,54.4,56.37,18.45
,,,,2017-08-08 01:00:00,,,32,,18.5,1.187,56.4,59.78,17.51
,,,,2017-08-08 02:00:00,,,32,,17.5,1.22,59.8,63.54,16.56
,,,,2017-08-08 03:00:00,,,32,,16.6,1.061,63.5,65.42,16.11
,,,,2017-08-08 04:00:00,,,32,,16.1,1.288,65.4,67.7,15.44
,,,,2017-08-08 05:00:00,,,32,,15.4,1.174,67.7,69.8,14.83
,,,,2017-08-08 06:00:00,,,32,,14.8,0.726998,69.8,68.77,15.12
,,,,2017-08-08 07:00:00,,,32,,15.1,0.683,68.8,67.13,15.98
,,,,2017-08-08 08:00:00,,,32,,16.0,0.712998,67.1,59.64,17.89
,,,,2017-08-08 09:00:00,,,32,,17.9,0.811999,59.6,53.61,19.58
,,,,2017-08-08 10:00:00,,,32,,19.6,0.595,53.6,47.43,21.69
,,,,2017-08-08 11:00:00,,,32,,21.7,0.492,47.4,43.31,23.49
,,,,2017-08-08 12:00:00,,,32,,23.5,0.717,43.3,38.51,25.46
,,,,2017-08-08 13:00:00,,,32,,25.5,1.654,38.5,38.01,26.51
,,,,2017-08-08 14:00:00,,,32,,26.5,1.802,38.0,33.75,27.64
,,,,2017-08-08 15:00:00,,,32,,27.6,2.182,33.8,31.61,28.7
,,,,2017-08-08 16:00:00,,,32,,28.7,1.78,31.6,32.62,28.61
,,,,2017-08-08 17:00:00,,,32,,28.6,1.082,32.6,29.75,28.68
,,,,2017-08-08 18:00:00,,,32,,28.7,1.144,29.8,29.89,28.67
,,,,2017-08-08 19:00:00,,,32,,28.7,0.483999,29.9,36.16,27.22
,,,,2017-08-08 20:00:00,,,32,,27.2,0.865998,36.2,45.81,24.52
,,,,2017-08-08 21:00:00,,,32,,24.5,1.71,45.8,49.18,21.55
,,,,2017-08-08 22:00:00,,,32,,21.6,1.812,49.2,49.09,20.12
,,,,2017-08-08 23:00:00,,,32,,20.1,1.623,49.1,53.9,18.81
,,,,2017-08-09 00:00:00,,,32,,18.8,1.534,53.9,54.8,17.96
,,,,2017-08-09 01:00:00,,,32,,18.0,1.169,54.8,54.49,17.33
,,,,2017-08-09 02:00:00,,,32,,17.3,1.035,54.5,55.3,16.58
,,,,2017-08-09 03:00:00,,,32,,16.6,1.364,55.3,60.99,15.18
,,,,2017-08-09 04:00:00,,,32,,15.2,1.25,61.0,62.73,14.39
,,,,2017-08-09 05:00:00,,,32,,14.4,1.257,62.7,63.55,13.86
,,,,2017-08-09 06:00:00,,,32,,13.9,1.192,63.6,64.27,13.73
,,,,2017-08-09 07:00:00,,,32,,13.7,0.808,64.3,57.93,16.03
,,,,2017-08-09 08:00:00,,,32,,16.0,0.744,57.9,46.98,19.02
,,,,2017-08-09 09:00:00,,,32,,19.0,1.285,47.0,40.75,20.9
,,,,2017-08-09 10:00:00,,,32,,20.9,1.238,40.8,36.51,22.88
,,,,2017-08-09 11:00:00,,,32,,22.9,0.995998,36.5,31.55,25.28
,,,,2017-08-09 12:00:00,,,32,,25.3,0.995,31.6,32.23,26.41
,,,,2017-08-09 13:00:00,,,32,,26.4,1.647,32.2,32.42,26.88
,,,,2017-08-09 14:00:00,,,32,,26.9,1.883,32.4,33.26,26.69
,,,,2017-08-09 15:00:00,,,32,,26.7,1.638,33.3,30.98,27.1
,,,,2017-08-09 16:00:00,,,32,,27.1,1.518,31.0,28.13,27.43
,,,,2017-08-09 17:00:00,,,32,,27.4,1.079,28.1,28.72,27.68
,,,,2017-08-09 18:00:00,,,32,,27.7,0.791998,28.7,29.87,27.41
,,,,2017-08-09 19:00:00,,,32,,27.4,0.579999,29.9,35.32,26.19
,,,,2017-08-09 20:00:00,,,32,,26.2,1.013,35.3,46.07,23.53
,,,,2017-08-09 21:00:00,,,32,,23.5,1.558,46.1,50.77,20.96
,,,,2017-08-09 22:00:00,,,32,,21.0,2.142,50.8,52.36,19.52
,,,,2017-08-09 23:00:00,,,32,,19.5,1.395,52.4,55.65,18.4
,,,,2017-08-10 00:00:00,,,32,,18.4,1.173,55.7,56.23,18.02
,,,,2017-08-10 01:00:00,,,32,,18.0,1.27,56.2,56.86,17.13
,,,,2017-08-10 02:00:00,,,32,,17.1,1.395,56.9,61.22,16.01
,,,,2017-08-10 03:00:00,,,32,,16.0,1.088,61.2,63.43,15.29
,,,,2017-08-10 04:00:00,,,32,,15.3,1.213,63.4,65.3,14.63
,,,,2017-08-10 05:00:00,,,32,,14.6,1.197,65.3,66.92,14.13
,,,,2017-08-10 06:00:00,,,32,,14.1,0.908999,66.9,65.29,14.29
,,,,2017-08-10 07:00:00,,,32,,14.3,0.777998,65.3,62.91,15.58
,,,,2017-08-10 08:00:00,,,32,,15.6,0.460999,62.9,51.77,18.32
,,,,2017-08-10 09:00:00,,,32,,18.3,0.972998,51.8,46.52,20.04
,,,,2017-08-10 10:00:00,,,32,,20.0,0.702,46.5,39.91,22.24
,,,,2017-08-10 11:00:00,,,32,,22.2,0.726,39.9,35.94,24.21
,,,,2017-08-10 12:00:00,,,32,,24.2,0.810998,35.9,33.09,25.89
,,,,2017-08-10 13:00:00,,,32,,25.9,0.805998,33.1,31.14,27.76
,,,,2017-08-10 14:00:00,,,32,,27.8,0.916,31.1,26.87,29.86
,,,,2017-08-10 15:00:00,,,32,,29.9,1.622,26.9,29.41,29.88
,,,,2017-08-10 16:00:00,,,32,,29.9,1.42,29.4,28.19,30.34
,,,,2017-08-10 17:00:00,,,32,,30.3,1.321,28.2,28.82,30.31
,,,,2017-08-10 18:00:00,,,32,,30.3,1.072,28.8,31.91,29.75
,,,,2017-08-10 19:00:00,,,32,,29.8,0.773,31.9,39.37,28.17
,,,,2017-08-10 20:00:00,,,32,,28.2,0.597,39.4,48.75,24.91
,,,,2017-08-10 21:00:00,,,32,,24.9,1.248,48.8,52.48,22.55
,,,,2017-08-10 22:00:00,,,32,,22.6,1.599,52.5,55.85,20.59
,,,,2017-08-10 23:00:00,,,32,,20.6,1.545,55.9,56.61,19.4
,,,,2017-08-11 00:00:00,,,32,,19.4,1.336,56.6,58.54,18.48
,,,,2017-08-11 01:00:00,,,32,,18.5,1.335,58.5,60.58,17.48
,,,,2017-08-11 02:00:00,,,32,,17.5,1.276,60.6,62.61,16.79
,,,,2017-08-11 03:00:00,,,32,,16.8,1.104,62.6,65.12,16.01
,,,,2017-08-11 04:00:00,,,32,,16.0,1.034,65.1,67.75,15.32
,,,,2017-08-11 05:00:00,,,32,,15.3,1.13,67.8,68.99,14.89
,,,,2017-08-11 06:00:00,,,32,,14.9,1.103,69.0,69.67,14.69
,,,,2017-08-11 07:00:00,,,32,,14.7,0.509,69.7,65.13,16.44
,,,,2017-08-11 08:00:00,,,32,,16.4,0.619,65.1,56.43,19.3
,,,,2017-08-11 09:00:00,,,32,,19.3,0.666998,56.4,47.88,21.34
,,,,2017-08-11 10:00:00,,,32,,21.3,0.504,47.9,41.71,23.18
,,,,2017-08-11 11:00:00,,,32,,23.2,0.577,41.7,36.37,25.47
,,,,2017-08-11 12:00:00,,,32,,25.5,0.695999,36.4,32.69,27.4
,,,,2017-08-11 13:00:00,,,32,,27.4,0.931999,32.7,28.61,29.63
,,,,2017-08-11 14:00:00,,,32,,29.6,0.998,28.6,23.96,31.98
