pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,287.0, None, 12.3,12.2, 3.0, None, None, None,-1.0,2021-07-09 01:00:00, None,28
None, None,287.0, None, 11.1,10.9, 3.0, None, None, None,-3.0,2021-07-09 08:00:00, None,28
None, None,287.0, None, 11.8,11.4, 3.0, None, None, None,-3.0,2021-07-09 10:00:00, None,28
None, None,287.0, None, 12.1,12.0, 3.0, None, None, None,0.0,2021-07-09 21:00:00, None,28
None, None,287.0, None, 10.3,10.2, 3.0, None, None, None,-2.0,2021-07-10 00:00:00, None,28
None, None,287.0, None, 9.9,9.9, 3.0, None, None, None,-3.0,2021-07-10 02:00:00, None,28
None, None,287.0, None, 9.4,9.3, 3.0, None, None, None,-3.0,2021-07-10 04:00:00, None,28
None, None,287.0, None, 9.5,9.4, 3.0, None, None, None,-3.0,2021-07-10 06:00:00, None,28
None, None,287.0, None, 14.5,13.6, 3.0, None, None, None,-3.0,2021-07-10 14:00:00, None,28
0.0, None,287.0, None, 7.6,7.5, 2.0, None, None, None,-4.0,2021-07-11 02:00:00, None,28
None, None,287.0, None, 7.4,7.3, 2.0, None, None, 0.0,-4.0,2021-07-11 03:00:00, None,28
None, None,287.0, None, 7.4,7.0, 2.0, None, None, None,-4.0,2021-07-11 07:00:00, None,28
None, None,287.0, None, 17.1,16.1, 2.0, None, None, None,0.0,2021-07-11 15:00:00, None,28
None, None,287.0, None, 12.1,12.1, 3.0, None, None, None,0.0,2021-07-11 22:00:00, None,28
0.0, None,287.0, None, 10.1,10.1, 3.0, None, None, None,-2.0,2021-07-12 02:00:00, None,28
None, None,287.0, None, 6.5,6.3, 3.0, None, None, None,-3.0,2021-07-12 06:00:00, None,28
None, None,287.0, None, 11.4,11.0, 2.0, None, None, None,-3.0,2021-07-13 08:00:00, None,28
None, None,287.0, None, 16.9,16.7, 3.0, None, None, None,2.0,2021-07-13 19:00:00, None,28
0.0, None,287.0, None, 11.9,11.7, 3.0, None, None, None,0.0,2021-07-14 19:00:00, None,28
None, None,288.0, None, 7.4,7.2, 3.0, None, None, None,-3.0,2021-07-15 00:00:00, None,28
None, None,287.0, None, 6.4,6.3, 3.0, None, None, None,-4.0,2021-07-15 03:00:00, None,28
None, None,287.0, None, 15.0,13.7, 3.0, None, None, None,0.0,2021-07-15 15:00:00, None,28
0.0, None,287.0, None, 14.7,14.4, 3.0, None, None, None,1.0,2021-07-15 19:00:00, None,28
