snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
763.0, None, None,2020-05-20 00:00:00, 8.0, None, None,21
760.0, None, None,2020-05-20 01:00:00, 6.0, None, None,21
759.0, None, None,2020-05-20 02:00:00, 5.3, None, None,21
757.0, None, None,2020-05-20 03:00:00, 5.2, None, None,21
755.0, None, None,2020-05-20 04:00:00, 4.8, None, None,21
754.0, None, None,2020-05-20 05:00:00, 4.6, None, None,21
753.0, None, None,2020-05-20 06:00:00, 4.5, None, None,21
751.0, None, None,2020-05-20 07:00:00, 4.2, None, None,21
750.0, None, None,2020-05-20 08:00:00, 4.1, None, None,21
750.0, None, None,2020-05-20 09:00:00, 4.3, None, None,21
750.0, None, None,2020-05-20 10:00:00, 4.5, None, None,21
749.0, None, None,2020-05-20 11:00:00, 4.4, None, None,21
748.0, None, None,2020-05-20 12:00:00, 4.0, None, None,21
747.0, None, None,2020-05-20 13:00:00, 3.6, None, None,21
746.0, None, None,2020-05-20 14:00:00, 4.1, None, None,21
745.0, None, None,2020-05-20 15:00:00, 3.4, None, None,21
745.0, 1234.0, None,2020-05-20 16:00:00, 3.2, None, None,21
744.0, None, None,2020-05-20 17:00:00, 3.3, None, None,21
744.0, None, None,2020-05-20 18:00:00, 3.6, None, None,21
743.0, None, None,2020-05-20 19:00:00, 4.2, None, None,21
743.0, None, None,2020-05-20 20:00:00, 4.4, None, None,21
742.0, None, None,2020-05-20 21:00:00, 4.1, None, None,21
741.0, None, None,2020-05-20 22:00:00, 3.7, None, None,21
740.0, None, None,2020-05-20 23:00:00, 3.1, None, None,21
739.0, None, None,2020-05-21 00:00:00, 3.3, None, None,21
738.0, None, None,2020-05-21 01:00:00, 3.2, None, None,21
737.0, None, None,2020-05-21 02:00:00, 2.7, None, None,21
738.0, None, None,2020-05-21 03:00:00, 2.2, None, None,21
737.0, None, None,2020-05-21 04:00:00, 2.0, None, None,21
736.0, None, None,2020-05-21 05:00:00, 1.6, None, None,21
736.0, None, None,2020-05-21 06:00:00, 2.1, None, None,21
734.0, None, None,2020-05-21 07:00:00, 1.9, None, None,21
734.0, None, None,2020-05-21 08:00:00, 1.8, None, None,21
733.0, None, None,2020-05-21 09:00:00, 1.2, None, None,21
733.0, None, None,2020-05-21 10:00:00, 0.4, None, None,21
732.0, None, None,2020-05-21 11:00:00, 0.0, None, None,21
732.0, None, None,2020-05-21 14:00:00, -0.2, None, None,21
732.0, None, None,2020-05-21 15:00:00, 0.5, None, None,21
732.0, 1237.0, None,2020-05-21 16:00:00, 0.1, None, None,21
732.0, None, None,2020-05-21 17:00:00, 0.1, None, None,21
732.0, None, None,2020-05-21 18:00:00, 1.0, None, None,21
732.0, None, None,2020-05-21 19:00:00, 0.7, None, None,21
733.0, None, None,2020-05-21 20:00:00, 2.0, None, None,21
735.0, None, None,2020-05-21 21:00:00, 2.4, None, None,21
735.0, None, None,2020-05-21 22:00:00, 2.2, None, None,21
735.0, None, None,2020-05-21 23:00:00, 0.8, None, None,21
735.0, None, None,2020-05-22 00:00:00, 0.7, None, None,21
735.0, None, None,2020-05-22 01:00:00, 0.6, None, None,21
735.0, None, None,2020-05-22 02:00:00, 0.4, None, None,21
735.0, None, None,2020-05-22 03:00:00, 0.3, None, None,21
734.0, None, None,2020-05-22 04:00:00, 0.1, None, None,21
734.0, None, None,2020-05-22 05:00:00, 0.1, None, None,21
734.0, None, None,2020-05-22 06:00:00, 0.1, None, None,21
733.0, None, None,2020-05-22 07:00:00, -0.2, None, None,21
733.0, None, None,2020-05-22 08:00:00, -0.2, None, None,21
733.0, None, None,2020-05-22 09:00:00, -0.3, None, None,21
732.0, None, None,2020-05-22 10:00:00, -0.3, None, None,21
732.0, None, None,2020-05-22 11:00:00, -0.2, None, None,21
733.0, None, None,2020-05-22 12:00:00, -0.2, None, None,21
734.0, None, None,2020-05-22 13:00:00, -0.2, None, None,21
736.0, None, None,2020-05-22 14:00:00, -0.1, None, None,21
738.0, None, None,2020-05-22 15:00:00, -0.1, None, None,21
741.0, 1249.0, None,2020-05-22 16:00:00, 0.0, None, None,21
743.0, None, None,2020-05-22 17:00:00, 0.1, None, None,21
744.0, None, None,2020-05-22 18:00:00, 0.3, None, None,21
745.0, None, None,2020-05-22 19:00:00, 0.6, None, None,21
745.0, None, None,2020-05-22 20:00:00, 0.6, None, None,21
746.0, None, None,2020-05-22 21:00:00, 0.8, None, None,21
746.0, None, None,2020-05-22 22:00:00, 0.7, None, None,21
746.0, None, None,2020-05-22 23:00:00, 1.3, None, None,21
746.0, None, None,2020-05-23 00:00:00, 1.4, None, None,21
746.0, None, None,2020-05-23 01:00:00, 1.5, None, None,21
746.0, None, None,2020-05-23 02:00:00, 1.7, None, None,21
745.0, None, None,2020-05-23 03:00:00, 1.4, None, None,21
745.0, None, None,2020-05-23 04:00:00, 0.9, None, None,21
745.0, None, None,2020-05-23 05:00:00, 0.8, None, None,21
745.0, None, None,2020-05-23 06:00:00, 0.8, None, None,21
745.0, None, None,2020-05-23 07:00:00, 0.8, None, None,21
744.0, None, None,2020-05-23 08:00:00, 0.8, None, None,21
744.0, None, None,2020-05-23 09:00:00, 0.5, None, None,21
743.0, None, None,2020-05-23 10:00:00, 0.4, None, None,21
742.0, None, None,2020-05-23 11:00:00, 0.1, None, None,21
742.0, None, None,2020-05-23 12:00:00, 0.4, None, None,21
742.0, None, None,2020-05-23 13:00:00, 0.2, None, None,21
741.0, None, None,2020-05-23 14:00:00, 0.8, None, None,21
741.0, None, None,2020-05-23 15:00:00, 1.6, None, None,21
741.0, 1267.0, None,2020-05-23 16:00:00, 2.7, None, None,21
741.0, None, None,2020-05-23 17:00:00, 3.5, None, None,21
741.0, None, None,2020-05-23 18:00:00, 4.1, None, None,21
741.0, None, None,2020-05-23 19:00:00, 4.3, None, None,21
