wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
194.0, 86.0, 4.0, 0.0, 0.6, 2.8, 2.7, 0.3, 299.0, 0.0, 4.6, 95.0,2020-04-15 00:00:00, 0.0,16
189.0, 92.0, 3.6, 0.0, -0.6, 3.7, 0.5, -0.2, 185.0, 0.0, 4.6, 97.0,2020-04-15 01:00:00, 0.0,16
181.0, 95.0, 2.8, 0.0, -0.4, 3.5, 0.3, -1.2, 194.0, 0.0, 4.6, 97.0,2020-04-15 02:00:00, 0.0,16
184.0, 97.0, 3.7, 0.0, -0.6, 2.7, -0.2, -2.0, 189.0, 0.0, 4.6, 99.0,2020-04-15 03:00:00, 0.0,16
205.0, 97.0, 3.5, 0.0, -1.6, 2.5, -1.2, -2.1, 181.0, 0.0, 4.6, 97.0,2020-04-15 04:00:00, 0.0,16
156.0, 99.0, 2.7, 0.0, -2.1, 2.0, -2.0, -2.4, 184.0, 0.0, 4.6, 98.0,2020-04-15 05:00:00, 0.0,16
59.0, 97.0, 2.5, 0.0, -2.5, 1.8, -2.1, 1.0, 205.0, 0.0, 4.4, 86.0,2020-04-15 06:00:00, 0.0,16
240.0, 98.0, 2.0, 0.0, -2.7, 7.6, -2.4, 5.2, 156.0, 0.0, 4.4, 62.0,2020-04-15 07:00:00, 0.0,16
239.0, None, None, 0.0, None, 8.5, None, 7.7, None, None, None, 53.0,2020-04-15 08:00:00, None,16
304.0, 62.0, 7.6, 0.0, -1.5, 8.6, 5.2, 10.1, 240.0, 0.0, 3.2, 43.0,2020-04-15 09:00:00, 0.0,16
317.0, 53.0, 8.5, 0.0, -1.3, 10.7, 7.7, 11.2, 239.0, 0.0, 2.2, 34.0,2020-04-15 10:00:00, 0.0,16
333.0, 43.0, 8.6, 0.2, -1.9, 12.3, 10.1, 12.4, 304.0, 0.0, 1.0, 26.0,2020-04-15 11:00:00, 0.0,16
326.0, 34.0, 10.7, 0.0, -4.1, 11.2, 11.2, 12.6, 317.0, 0.0, 0.2, 25.0,2020-04-15 12:00:00, 0.0,16
292.0, 26.0, 12.3, 0.0, -6.6, 9.7, 12.4, 13.3, 333.0, 0.2, 0.4, 26.0,2020-04-15 13:00:00, 0.0,16
321.0, 25.0, 11.2, 0.0, -6.9, 8.5, 12.6, 13.2, 326.0, 0.0, 0.4, 24.0,2020-04-15 14:00:00, 0.0,16
290.0, 26.0, 9.7, 0.0, -5.8, 8.5, 13.3, 13.0, 292.0, 0.0, 0.4, 23.0,2020-04-15 15:00:00, 0.0,16
280.0, 24.0, 8.5, 0.0, -6.9, 9.3, 13.2, 12.4, 321.0, 0.0, 0.4, 24.0,2020-04-15 16:00:00, 0.0,16
307.0, 23.0, 8.5, 0.0, -7.6, 4.7, 13.0, 9.9, 290.0, 0.0, 0.4, 35.0,2020-04-15 17:00:00, 0.0,16
181.0, 24.0, 9.3, 0.0, -7.6, 3.2, 12.4, 3.1, 280.0, 0.0, 0.2, 59.0,2020-04-15 18:00:00, 0.0,16
191.0, 35.0, 4.7, 0.0, -4.8, 2.3, 9.9, 0.9, 307.0, 0.0, 0.2, 63.0,2020-04-15 19:00:00, 0.0,16
176.0, 59.0, 3.2, 0.0, -4.1, 0.0, 3.1, -0.5, 181.0, 0.0, 0.2, 79.0,2020-04-15 20:00:00, 0.0,16
182.0, 63.0, 2.3, 0.0, -5.3, 2.7, 0.9, -1.6, 191.0, 0.0, 0.2, 79.0,2020-04-15 21:00:00, 0.0,16
197.0, 79.0, 0.0, 0.0, -3.7, 2.8, -0.5, -2.4, 176.0, 0.0, 0.2, 83.0,2020-04-15 22:00:00, 0.0,16
117.0, 79.0, 2.7, 0.0, -4.8, 1.8, -1.6, -3.4, 182.0, 0.0, 0.2, 88.0,2020-04-15 23:00:00, 0.0,16
153.0, 83.0, 2.8, 0.0, -4.9, 2.0, -2.4, -4.1, 197.0, 0.0, 0.2, 90.0,2020-04-16 00:00:00, 0.0,16
167.0, 88.0, 1.8, 0.0, -5.1, 2.8, -3.4, -4.4, 117.0, 0.0, 0.2, 90.0,2020-04-16 01:00:00, 0.0,16
300.0, 90.0, 2.0, 0.0, -5.5, 2.9, -4.1, -4.9, 153.0, 0.0, 0.2, 93.0,2020-04-16 02:00:00, 0.0,16
215.0, 90.0, 2.8, 0.0, -5.8, 1.8, -4.4, -5.3, 167.0, 0.0, 0.2, 94.0,2020-04-16 03:00:00, 0.0,16
177.0, 93.0, 2.9, 0.0, -5.9, 1.6, -4.9, -5.9, 300.0, 0.0, 0.2, 93.0,2020-04-16 04:00:00, 0.0,16
160.0, 94.0, 1.8, 0.0, -6.1, 0.0, -5.3, -5.4, 215.0, 0.0, 0.2, 94.0,2020-04-16 05:00:00, 0.0,16
33.0, 93.0, 1.6, 0.0, -6.8, 2.5, -5.9, 1.3, 177.0, 0.0, 0.2, 66.0,2020-04-16 06:00:00, 0.0,16
14.0, 94.0, 0.0, 0.0, -6.2, 3.8, -5.4, 4.8, 160.0, 0.0, 0.2, 48.0,2020-04-16 07:00:00, 0.0,16
148.0, 66.0, 2.5, 0.0, -4.3, 7.4, 1.3, 8.7, 33.0, 0.0, 0.2, 34.0,2020-04-16 08:00:00, 0.0,16
134.0, 48.0, 3.8, 0.0, -5.3, 7.8, 4.8, 10.8, 14.0, 0.0, 0.2, 30.0,2020-04-16 09:00:00, 0.0,16
144.0, 34.0, 7.4, 0.0, -6.3, 10.5, 8.7, 11.7, 148.0, 0.0, 0.2, 28.0,2020-04-16 10:00:00, 0.0,16
117.0, 30.0, 7.8, 0.0, -6.1, 11.5, 10.8, 13.8, 134.0, 0.0, 0.2, 25.0,2020-04-16 11:00:00, 0.0,16
117.0, 28.0, 10.5, 0.0, -6.2, 8.9, 11.7, 15.1, 144.0, 0.0, 0.2, 24.0,2020-04-16 12:00:00, 0.0,16
116.0, 25.0, 11.5, 0.0, -5.9, 8.8, 13.8, 16.4, 117.0, 0.0, 0.0, 23.0,2020-04-16 13:00:00, 0.0,16
129.0, 24.0, 8.9, 0.0, -5.3, 8.7, 15.1, 17.0, 117.0, 0.0, 0.0, 21.0,2020-04-16 14:00:00, 0.0,16
106.0, None, None, 0.0, None, 8.4, None, 16.9, None, None, None, 21.0,2020-04-16 15:00:00, None,16
117.0, 21.0, 8.7, 0.0, -5.5, 8.4, 17.0, 16.5, 129.0, 0.0, 0.0, 22.0,2020-04-16 16:00:00, 0.0,16
112.0, 21.0, 8.4, 0.0, -5.6, 5.2, 16.9, 13.2, 106.0, 0.0, 0.0, 28.0,2020-04-16 17:00:00, 0.0,16
211.0, 22.0, 8.4, 0.0, -5.3, 2.6, 16.5, 6.8, 117.0, 0.0, 0.0, 51.0,2020-04-16 18:00:00, 0.0,16
184.0, 28.0, 5.2, 0.0, -4.9, 2.4, 13.2, 3.8, 112.0, 0.0, 0.0, 64.0,2020-04-16 19:00:00, 0.0,16
204.0, 51.0, 2.6, 0.0, -2.6, 3.7, 6.8, 2.9, 211.0, 0.0, 0.0, 69.0,2020-04-16 20:00:00, 0.0,16
198.0, 64.0, 2.4, 0.0, -2.4, 2.5, 3.8, 1.5, 184.0, 0.0, 0.0, 73.0,2020-04-16 21:00:00, 0.0,16
281.0, 69.0, 3.7, 0.0, -2.2, 1.6, 2.9, 1.7, 204.0, 0.0, 0.0, 76.0,2020-04-16 22:00:00, 0.0,16
131.0, 73.0, 2.5, 0.2, -2.8, 2.3, 1.5, 2.9, 198.0, 0.0, 0.0, 82.0,2020-04-16 23:00:00, 0.0,16
165.0, 76.0, 1.6, 3.0, -2.1, 2.0, 1.7, 2.9, 281.0, 0.0, 0.0, 100.0,2020-04-17 00:00:00, 0.0,16
3.0, 82.0, 2.3, 3.0, 0.1, 1.9, 2.9, 2.9, 131.0, 0.2, 0.2, 100.0,2020-04-17 01:00:00, 0.0,16
180.0, 100.0, 2.0, 2.0, 2.9, 3.6, 2.9, 3.5, 165.0, 3.0, 3.2, 100.0,2020-04-17 02:00:00, 0.0,16
323.0, 100.0, 1.9, 0.2, 2.9, 3.9, 2.9, 2.6, 3.0, 3.0, 6.2, 100.0,2020-04-17 03:00:00, 0.0,16
35.0, 100.0, 3.6, 0.0, 3.5, 2.0, 3.5, 2.2, 180.0, 2.0, 8.2, 100.0,2020-04-17 04:00:00, 0.0,16
7.0, 100.0, 3.9, 0.0, 2.6, 2.2, 2.6, 2.4, 323.0, 0.2, 8.4, 100.0,2020-04-17 05:00:00, 0.0,16
