WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None,2.555, None,55.15,2016-07-08 00:00:00, None,16.74,28
None, None,2.183, None,57.85,2016-07-08 01:00:00, None,16.67,28
None, None,2.449, None,59.32,2016-07-08 02:00:00, None,16.65,28
None, None,2.334, None,62.3,2016-07-08 03:00:00, None,15.94,28
None, None,2.709, None,65.19,2016-07-08 04:00:00, None,15.93,28
None, None,2.788, None,64.89,2016-07-08 05:00:00, None,15.91,28
None, None,3.861, None,64.14,2016-07-08 06:00:00, None,16.21,28
None, None,3.523, None,63.18,2016-07-08 07:00:00, None,16.54,28
None, None,4.252, None,59.64,2016-07-08 08:00:00, None,17.63,28
None, None,4.645, None,53.64,2016-07-08 09:00:00, None,19.33,28
None, None,4.73, None,49.95,2016-07-08 10:00:00, None,20.45,28
None, None,4.067, None,41.41,2016-07-08 11:00:00, None,21.78,28
None, None,2.868, None,36.67,2016-07-08 12:00:00, None,22.34,28
None, None,3.652, None,33.12,2016-07-08 13:00:00, None,23.32,28
None, None,3.852, None,28.57,2016-07-08 14:00:00, None,23.99,28
None, None,3.82, None,27.84,2016-07-08 15:00:00, None,24.82,28
None, None,3.803, None,25.46,2016-07-08 16:00:00, None,25.32,28
None, None,3.749, None,23.99,2016-07-08 17:00:00, None,25.88,28
None, None,6.074, None,39.86,2016-07-08 18:00:00, None,23.48,28
None, None,1.342, None,42.74,2016-07-08 19:00:00, None,22.82,28
None, None,2.093, None,49.79,2016-07-08 20:00:00, None,21.58,28
None, None,1.138, None,66.88,2016-07-08 21:00:00, None,18.31,28
None, None,0.629998, None,56.05,2016-07-08 22:00:00, None,18.7,28
None, None,1.035, None,48.18,2016-07-08 23:00:00, None,18.57,28
None, None,0.824, None,52.88,2016-07-09 00:00:00, None,17.59,28
None, None,1.214, None,52.79,2016-07-09 01:00:00, None,16.69,28
None, None,1.351, None,52.11,2016-07-09 02:00:00, None,16.08,28
None, None,1.081, None,58.64,2016-07-09 03:00:00, None,13.99,28
None, None,0.340999, None,62.6,2016-07-09 04:00:00, None,12.62,28
None, None,0.493999, None,68.12,2016-07-09 05:00:00, None,11.44,28
None, None,1.311, None,69.74,2016-07-09 06:00:00, None,11.73,28
None, None,1.416, None,76.1,2016-07-09 07:00:00, None,12.08,28
None, None,1.045, None,77.1,2016-07-09 08:00:00, None,12.58,28
None, None,1.219, None,81.9,2016-07-09 09:00:00, None,12.34,28
None, None,0.796998, None,76.5,2016-07-09 10:00:00, None,13.23,28
None, None,1.868, None,77.6,2016-07-09 11:00:00, None,13.27,28
None, None,1.924, None,75.0,2016-07-09 12:00:00, None,13.78,28
None, None,1.974, None,69.64,2016-07-09 13:00:00, None,15.16,28
None, None,2.945, None,67.81,2016-07-09 14:00:00, None,16.15,28
None, None,3.127, None,61.44,2016-07-09 15:00:00, None,17.2,28
None, None,2.692, None,53.01,2016-07-09 16:00:00, None,18.06,28
None, None,2.216, None,49.15,2016-07-09 17:00:00, None,18.63,28
None, None,1.204, None,46.04,2016-07-09 18:00:00, None,18.97,28
None, None,2.688, None,49.68,2016-07-09 19:00:00, None,18.52,28
None, None,2.485, None,59.14,2016-07-09 20:00:00, None,16.9,28
None, None,1.492, None,62.5,2016-07-09 21:00:00, None,16.38,28
None, None,0.947, None,69.8,2016-07-09 22:00:00, None,15.24,28
None, None,1.471, None,76.8,2016-07-09 23:00:00, None,13.98,28
None, None,0.518998, None,78.9,2016-07-10 00:00:00, None,12.88,28
None, None,1.647, None,82.2,2016-07-10 01:00:00, None,11.86,28
