WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.813,2016-07-08 00:00:00,16.99,28
None, None, 1.634,2016-07-08 01:00:00,16.54,28
None, None, 2.023,2016-07-08 02:00:00,15.79,28
None, None, 1.206,2016-07-08 03:00:00,15.18,28
None, None, 1.058,2016-07-08 04:00:00,14.65,28
None, None, 0.836,2016-07-08 05:00:00,14.63,28
None, None, 1.265,2016-07-08 06:00:00,14.86,28
None, None, 2.085,2016-07-08 07:00:00,15.29,28
None, None, 2.098,2016-07-08 08:00:00,15.56,28
None, None, 2.072,2016-07-08 09:00:00,16.44,28
None, None, 1.706,2016-07-08 10:00:00,17.53,28
None, None, 2.521,2016-07-08 11:00:00,17.92,28
None, None, 0.712998,2016-07-08 12:00:00,18.99,28
None, None, 3.492,2016-07-08 13:00:00,22.1,28
None, None, 6.091,2016-07-08 14:00:00,22.52,28
None, None, 6.167,2016-07-08 15:00:00,22.98,28
None, None, 4.54,2016-07-08 16:00:00,23.92,28
None, None, 6.024,2016-07-08 17:00:00,24.06,28
None, None, 4.755,2016-07-08 18:00:00,23.62,28
None, None, 3.948,2016-07-08 19:00:00,22.95,28
None, None, 1.246,2016-07-08 20:00:00,20.31,28
None, None, 1.248,2016-07-08 21:00:00,17.56,28
None, None, 0.79,2016-07-08 22:00:00,15.68,28
None, None, 2.136,2016-07-08 23:00:00,15.77,28
None, None, 2.747,2016-07-09 00:00:00,15.58,28
None, None, 2.6,2016-07-09 01:00:00,15.53,28
None, None, 3.554,2016-07-09 02:00:00,15.61,28
None, None, 2.815,2016-07-09 03:00:00,15.6,28
None, None, 2.79,2016-07-09 04:00:00,15.37,28
None, None, 2.732,2016-07-09 05:00:00,15.36,28
None, None, 3.042,2016-07-09 06:00:00,15.37,28
None, None, 1.644,2016-07-09 07:00:00,14.83,28
None, None, 1.84,2016-07-09 08:00:00,15.23,28
None, None, 1.441,2016-07-09 09:00:00,15.8,28
None, None, 1.774,2016-07-09 10:00:00,16.75,28
None, None, 4.485,2016-07-09 11:00:00,20.19,28
None, None, 4.247,2016-07-09 12:00:00,22.9,28
None, None, 5.869,2016-07-09 13:00:00,24.67,28
None, None, 5.259,2016-07-09 14:00:00,25.75,28
None, None, 3.579,2016-07-09 15:00:00,26.4,28
None, None, 0.785,2016-07-09 16:00:00,25.69,28
None, None, 4.641,2016-07-09 17:00:00,26.51,28
None, None, 1.675,2016-07-09 18:00:00,24.38,28
None, None, 3.333,2016-07-09 19:00:00,21.71,28
None, None, 3.295,2016-07-09 20:00:00,18.29,28
None, None, 2.48,2016-07-09 21:00:00,17.0,28
None, None, 4.173,2016-07-09 22:00:00,16.02,28
None, None, 2.597,2016-07-09 23:00:00,15.41,28
None, None, 0.268999,2016-07-10 00:00:00,13.65,28
None, None, 0.624,2016-07-10 01:00:00,12.52,28
None, None, 0.286,2016-07-10 02:00:00,11.34,28
None, None, 0.549,2016-07-10 03:00:00,10.85,28
None, None, 0.381,2016-07-10 04:00:00,10.14,28
None, None, 0.577,2016-07-10 05:00:00,9.97,28
None, None, 0.921,2016-07-10 06:00:00,11.39,28
None, None, 0.485,2016-07-10 07:00:00,13.29,28
None, None, 2.048,2016-07-10 08:00:00,14.22,28
None, None, 5.579,2016-07-10 09:00:00,17.56,28
None, None, 6.556,2016-07-10 10:00:00,19.87,28
None, None, 6.361,2016-07-10 11:00:00,22.2,28
None, None, 5.801,2016-07-10 12:00:00,24.39,28
None, None, 5.402,2016-07-10 13:00:00,25.3,28
None, None, 3.286,2016-07-10 14:00:00,25.74,28
None, None, 4.43,2016-07-10 15:00:00,26.93,28
None, None, 5.726,2016-07-10 16:00:00,27.31,28
None, None, 4.836,2016-07-10 17:00:00,27.63,28
None, None, 5.135,2016-07-10 18:00:00,26.21,28
None, None, 4.285,2016-07-10 19:00:00,24.49,28
None, None, 4.759,2016-07-10 20:00:00,21.2,28
None, None, 4.594,2016-07-10 21:00:00,19.78,28
None, None, 2.691,2016-07-10 22:00:00,19.04,28
None, None, 3.338,2016-07-10 23:00:00,18.47,28
None, None, 0.941999,2016-07-11 00:00:00,17.25,28
None, None, 0.989,2016-07-11 01:00:00,15.17,28
None, None, 1.317,2016-07-11 02:00:00,14.68,28
None, None, 1.252,2016-07-11 03:00:00,14.71,28
None, None, 0.414999,2016-07-11 04:00:00,12.87,28
None, None, 0.606,2016-07-11 05:00:00,11.81,28
None, None, 2.172,2016-07-11 06:00:00,14.44,28
None, None, 2.321,2016-07-11 07:00:00,17.56,28
None, None, 2.551,2016-07-11 08:00:00,19.36,28
None, None, 2.155,2016-07-11 09:00:00,21.33,28
None, None, 1.107,2016-07-11 10:00:00,22.45,28
None, None, 1.376,2016-07-11 11:00:00,23.78,28
None, None, 2.226,2016-07-11 12:00:00,26.72,28
None, None, 4.444,2016-07-11 13:00:00,27.16,28
None, None, 4.492,2016-07-11 14:00:00,24.04,28
None, None, 2.325,2016-07-11 15:00:00,25.65,28
None, None, 1.261,2016-07-11 16:00:00,23.02,28
None, None, 4.813,2016-07-11 17:00:00,21.07,28
None, None, 2.383,2016-07-11 18:00:00,20.9,28
