pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None,974.0, None,0.7,0.6,102.0, None, None, 0.0,85.0, None,2022-01-22 00:00:00, None,4
None, None,974.0, None,2.4,1.3,102.0, None, None, 0.0,85.0, None,2022-01-22 01:00:00, None,4
None, None,974.0, None,1.1,0.6,103.0, None, None, 0.0,84.0, None,2022-01-22 02:00:00, None,4
None, None,974.0, None,0.2,-0.3,103.0, None, None, 0.0,84.0, None,2022-01-22 03:00:00, None,4
None, None,974.0, None,0.4,0.1,103.0, None, None, 0.0,84.0, None,2022-01-22 04:00:00, None,4
None, None,974.0, None,1.4,0.3,102.0, None, None, 0.0,84.0, None,2022-01-22 05:00:00, None,4
None, None,974.0, None,1.0,0.6,103.0, None, None, 0.0,84.0, None,2022-01-22 06:00:00, None,4
None, None,974.0, None,-0.1,-0.1,103.0, None, None, 0.0,84.0, None,2022-01-22 07:00:00, None,4
None, None,974.0, None,1.5,1.0,102.0, None, None, 0.0,84.0, None,2022-01-22 08:00:00, None,4
None, None,974.0, None,0.5,0.6,102.0, None, None, 0.0,84.0, None,2022-01-22 09:00:00, None,4
0.0, None,974.0, None,1.3,1.5,103.0, None, None, 0.0,84.0, None,2022-01-22 10:00:00, None,4
0.0, None,973.0, None,3.0,3.2,103.0, None, None, None,84.0, None,2022-01-22 11:00:00, None,4
1.0, None,972.0, None,6.2,5.7,102.0, None, None, None,84.0, None,2022-01-22 12:00:00, None,4
0.0, None,972.0, None,6.5,5.6,102.0, None, None, 0.0,84.0, None,2022-01-22 13:00:00, None,4
None, None,971.0, None,8.1,7.0,102.0, None, None, None,84.0, None,2022-01-22 14:00:00, None,4
None, None,971.0, None,8.8,7.9,102.0, None, None, 0.0,84.0, None,2022-01-22 15:00:00, None,4
None, None,971.0, None,8.8,7.9,101.0, None, None, 0.0,84.0, None,2022-01-22 16:00:00, None,4
None, None,971.0, None,8.3,7.5,102.0, None, None, 0.0,84.0, None,2022-01-22 17:00:00, None,4
None, None,971.0, None,6.7,6.2,102.0, None, None, 0.0,84.0, None,2022-01-22 18:00:00, None,4
None, None,972.0, None,5.7,4.6,102.0, None, None, 1.0,84.0, None,2022-01-22 19:00:00, None,4
None, None,972.0, None,3.2,2.6,102.0, None, None, 0.0,84.0, None,2022-01-22 20:00:00, None,4
None, None,972.0, None,5.6,5.2,102.0, None, None, 0.0,84.0, None,2022-01-22 21:00:00, None,4
None, None,971.0, None,6.1,5.4,102.0, None, None, None,84.0, None,2022-01-22 22:00:00, None,4
None, None,971.0, None,7.2,6.7,102.0, None, None, 0.0,84.0, None,2022-01-22 23:00:00, None,4
None, None,972.0, None,5.7,5.3,101.0, None, None, 1.0,84.0, None,2022-01-23 00:00:00, None,4
None, None,972.0, None,5.3,5.6,102.0, None, None, 0.0,84.0, None,2022-01-23 01:00:00, None,4
None, None,971.0, None,4.8,4.2,102.0, None, None, None,84.0, None,2022-01-23 02:00:00, None,4
None, None,971.0, None,5.1,4.0,102.0, None, None, 0.0,83.0, None,2022-01-23 03:00:00, None,4
None, None,971.0, None,5.7,5.4,102.0, None, None, 0.0,83.0, None,2022-01-23 04:00:00, None,4
None, None,971.0, None,6.2,5.8,102.0, None, None, 0.0,84.0, None,2022-01-23 05:00:00, None,4
None, None,971.0, None,6.1,5.7,102.0, None, None, 0.0,84.0, None,2022-01-23 06:00:00, None,4
None, None,971.0, None,5.7,5.4,102.0, None, None, 0.0,83.0, None,2022-01-23 07:00:00, None,4
None, None,971.0, None,6.1,5.8,102.0, None, None, 0.0,84.0, None,2022-01-23 08:00:00, None,4
None, None,971.0, None,5.1,4.4,102.0, None, None, 0.0,84.0, None,2022-01-23 09:00:00, None,4
None, None,971.0, None,5.8,5.3,102.0, None, None, 0.0,83.0, None,2022-01-23 10:00:00, None,4
None, None,970.0, None,7.6,6.7,102.0, None, None, None,84.0, None,2022-01-23 11:00:00, None,4
None, None,969.0, None,7.5,6.6,102.0, None, None, None,83.0, None,2022-01-23 12:00:00, None,4
None, None,969.0, None,7.6,6.7,101.0, None, None, 0.0,83.0, None,2022-01-23 13:00:00, None,4
None, None,969.0, None,7.3,6.4,102.0, None, None, 0.0,83.0, None,2022-01-23 14:00:00, None,4
None, None,970.0, None,5.9,5.0,101.0, None, None, 1.0,83.0, None,2022-01-23 15:00:00, None,4
None, None,970.0, None,4.5,4.0,102.0, None, None, 0.0,84.0, None,2022-01-23 16:00:00, None,4
0.0, None,971.0, None,2.8,2.3,102.0, None, None, 1.0,84.0, None,2022-01-23 17:00:00, None,4
1.0, None,972.0, None,1.7,1.3,102.0, None, None, 1.0,84.0, None,2022-01-23 18:00:00, None,4
0.0, None,972.0, None,-0.2,-0.3,102.0, None, None, 0.0,84.0, None,2022-01-23 19:00:00, None,4
1.0, None,973.0, None,-1.7,-1.5,102.0, None, None, 1.0,84.0, None,2022-01-23 20:00:00, None,4
1.0, None,973.0, None,-2.7,-2.6,102.0, None, None, 0.0,84.0, None,2022-01-23 21:00:00, None,4
2.0, None,973.0, None,-2.8,-2.9,102.0, None, None, 0.0,84.0, None,2022-01-23 22:00:00, None,4
2.0, None,973.0, None,-2.8,-2.8,102.0, None, None, 0.0,84.0, None,2022-01-23 23:00:00, None,4
1.0, None,973.0, None,-3.4,-3.3,101.0, None, None, 0.0,85.0, None,2022-01-24 00:00:00, None,4
1.0, None,973.0, None,-3.6,-3.6,102.0, None, None, 0.0,85.0, None,2022-01-24 01:00:00, None,4
2.0, None,973.0, None,-3.5,-3.7,102.0, None, None, 0.0,84.0, None,2022-01-24 02:00:00, None,4
2.0, None,973.0, None,-4.6,-3.9,102.0, None, None, 0.0,84.0, None,2022-01-24 03:00:00, None,4
3.0, None,974.0, None,-4.8,-4.3,102.0, None, None, 1.0,85.0, None,2022-01-24 04:00:00, None,4
3.0, None,974.0, None,-4.4,-5.0,101.0, None, None, 0.0,85.0, None,2022-01-24 05:00:00, None,4
3.0, None,974.0, None,-5.1,-5.5,101.0, None, None, 0.0,85.0, None,2022-01-24 06:00:00, None,4
3.0, None,974.0, None,-6.1,-6.1,102.0, None, None, 0.0,85.0, None,2022-01-24 07:00:00, None,4
3.0, None,974.0, None,-6.4,-6.3,102.0, None, None, 0.0,85.0, None,2022-01-24 08:00:00, None,4
2.0, None,973.0, None,-0.6,-4.4,101.0, None, None, None,85.0, None,2022-01-24 10:00:00, None,4
4.0, None,973.0, None,-1.5,-2.1,101.0, None, None, 1.0,84.0, None,2022-01-24 14:00:00, None,4
3.0, None,973.0, None,-2.0,-2.1,101.0, None, None, 0.0,84.0, None,2022-01-24 16:00:00, None,4
2.0, None,973.0, None,-3.4,-3.4,101.0, None, None, 0.0,84.0, None,2022-01-24 17:00:00, None,4
2.0, None,974.0, None,-4.4,-4.3,101.0, None, None, 1.0,85.0, None,2022-01-24 18:00:00, None,4
