pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, -4.8, 131.0, None, None, 623.0, 416.0, None,2017-03-05 00:00:00, None,10
None, None, None, None, -6.0, 130.0, None, None, 624.0, 417.0, None,2017-03-05 01:00:00, None,10
None, None, None, None, -7.4, 130.0, None, None, 626.0, 416.0, None,2017-03-05 02:00:00, None,10
None, None, None, None, -7.1, 130.0, None, None, 627.0, 417.0, None,2017-03-05 03:00:00, None,10
None, None, None, None, -7.4, 130.0, None, None, 627.0, 416.0, None,2017-03-05 04:00:00, None,10
None, None, None, None, -7.6, 130.0, None, None, 627.0, 416.0, None,2017-03-05 05:00:00, None,10
None, None, None, None, -7.4, 130.0, None, None, 627.0, 415.0, None,2017-03-05 06:00:00, None,10
None, None, None, None, -7.8, 130.0, None, None, 627.0, 415.0, None,2017-03-05 07:00:00, None,10
None, None, None, None, -8.3, 129.0, None, None, 628.0, 416.0, None,2017-03-05 08:00:00, None,10
None, None, None, None, -8.5, 129.0, None, None, 628.0, 417.0, None,2017-03-05 09:00:00, None,10
None, None, None, None, -8.8, 129.0, None, None, 629.0, 416.0, None,2017-03-05 10:00:00, None,10
None, None, None, None, -8.8, 129.0, None, None, 629.0, 417.0, None,2017-03-05 11:00:00, None,10
None, None, None, None, -8.5, 129.0, None, None, 629.0, 415.0, None,2017-03-05 12:00:00, None,10
None, None, None, None, -7.8, 128.0, None, None, 628.0, 415.0, None,2017-03-05 13:00:00, None,10
None, None, None, None, -7.9, 128.0, None, None, 628.0, 415.0, None,2017-03-05 14:00:00, None,10
None, None, None, None, -8.5, 126.0, None, None, 628.0, 416.0, None,2017-03-05 15:00:00, None,10
None, 503.0, None, None, -8.5, 127.0, None, None, 629.0, 416.0, None,2017-03-05 16:00:00, None,10
None, None, None, None, -7.7, 128.0, None, None, 629.0, 417.0, None,2017-03-05 17:00:00, None,10
None, None, None, None, -6.9, 125.0, None, None, 628.0, 417.0, None,2017-03-05 18:00:00, None,10
None, None, None, None, -6.8, 125.0, None, None, 628.0, 417.0, None,2017-03-05 19:00:00, None,10
None, None, None, None, -6.0, 128.0, None, None, 628.0, 419.0, None,2017-03-05 20:00:00, None,10
None, None, None, None, -6.8, 132.0, None, None, 629.0, 419.0, None,2017-03-05 21:00:00, None,10
None, None, None, None, -7.5, 133.0, None, None, 630.0, 419.0, None,2017-03-05 22:00:00, None,10
None, None, None, None, -7.9, 132.0, None, None, 630.0, 419.0, None,2017-03-05 23:00:00, None,10
None, None, None, None, -8.1, 132.0, None, None, 631.0, 418.0, None,2017-03-06 00:00:00, None,10
None, None, None, None, -8.6, 131.0, None, None, 631.0, 418.0, None,2017-03-06 01:00:00, None,10
None, None, None, None, -9.7, 131.0, None, None, 633.0, 418.0, None,2017-03-06 02:00:00, None,10
None, None, None, None, -9.7, 131.0, None, None, 633.0, 417.0, None,2017-03-06 03:00:00, None,10
