ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 466.0, 505.0, None, None,2017-03-05 00:00:00, -3.2, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 01:00:00, -3.8, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 02:00:00, -5.1, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 03:00:00, -5.3, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 04:00:00, -5.6, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 05:00:00, -5.7, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 06:00:00, -5.8, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 07:00:00, -5.8, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 08:00:00, -6.2, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 09:00:00, -6.2, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 10:00:00, -6.4, None, None,10
None, 466.0, 505.0, None, None,2017-03-05 11:00:00, -6.8, None, None,10
None, 466.0, 504.0, None, None,2017-03-05 12:00:00, -7.5, None, None,10
None, 466.0, 504.0, None, None,2017-03-05 13:00:00, -7.7, None, None,10
None, 466.0, 504.0, None, None,2017-03-05 14:00:00, -7.9, None, None,10
None, 466.0, 504.0, None, None,2017-03-05 15:00:00, -7.4, None, None,10
None, 466.0, 504.0, 15.0, None,2017-03-05 16:00:00, -6.4, None, None,10
None, 467.0, 504.0, None, None,2017-03-05 17:00:00, -5.6, None, None,10
None, 467.0, 504.0, None, None,2017-03-05 18:00:00, -4.7, None, None,10
None, 467.0, 504.0, None, None,2017-03-05 19:00:00, -4.2, None, None,10
None, 467.0, 504.0, None, None,2017-03-05 20:00:00, -3.1, None, None,10
None, 467.0, 504.0, None, None,2017-03-05 21:00:00, -3.7, None, None,10
None, 469.0, 506.0, None, None,2017-03-05 22:00:00, -6.2, None, None,10
None, 469.0, 507.0, None, None,2017-03-05 23:00:00, -6.5, None, None,10
None, 470.0, 507.0, None, None,2017-03-06 00:00:00, -7.2, None, None,10
None, 470.0, 507.0, None, None,2017-03-06 01:00:00, -7.6, None, None,10
None, 470.0, 507.0, None, None,2017-03-06 02:00:00, -8.2, None, None,10
None, 470.0, 507.0, None, None,2017-03-06 03:00:00, -8.4, None, None,10
None, 470.0, 507.0, None, None,2017-03-06 04:00:00, -8.9, None, None,10
None, 471.0, 507.0, None, None,2017-03-06 05:00:00, -9.0, None, None,10
None, 471.0, 507.0, None, None,2017-03-06 06:00:00, -9.5, None, None,10
None, 472.0, 507.0, None, None,2017-03-06 07:00:00, -9.6, None, None,10
None, 473.0, 509.0, None, None,2017-03-06 08:00:00, -9.6, None, None,10
None, 473.0, 509.0, None, None,2017-03-06 09:00:00, -9.6, None, None,10
None, 473.0, 509.0, None, None,2017-03-06 10:00:00, -9.7, None, None,10
None, 473.0, 509.0, None, None,2017-03-06 11:00:00, -9.9, None, None,10
None, 473.0, 509.0, None, None,2017-03-06 12:00:00, -9.9, None, None,10
None, 473.0, 509.0, None, None,2017-03-06 13:00:00, -10.1, None, None,10
None, 474.0, 509.0, None, None,2017-03-06 14:00:00, -10.0, None, None,10
None, 474.0, 509.0, None, None,2017-03-06 15:00:00, -9.6, None, None,10
None, 474.0, 509.0, 15.0, None,2017-03-06 16:00:00, -9.2, None, None,10
None, 475.0, 510.0, None, None,2017-03-06 17:00:00, -8.6, None, None,10
None, 475.0, 510.0, None, None,2017-03-06 18:00:00, -8.4, None, None,10
None, 475.0, 510.0, None, None,2017-03-06 19:00:00, -7.2, None, None,10
None, 475.0, 510.0, None, None,2017-03-06 20:00:00, -6.3, None, None,10
None, 475.0, 511.0, None, None,2017-03-06 21:00:00, -7.9, None, None,10
None, 477.0, 512.0, None, None,2017-03-06 22:00:00, -7.4, None, None,10
None, 477.0, 512.0, None, None,2017-03-06 23:00:00, -7.3, None, None,10
None, 477.0, 512.0, None, None,2017-03-07 00:00:00, -7.3, None, None,10
None, 476.0, 513.0, None, None,2017-03-07 01:00:00, -8.0, None, None,10
