wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
9.3,2022-08-20 00:00:00, 145.0, 156.0, 0.0, 0.0, None, 0.0, 19.9, 0.0,34
7.2,2022-08-20 01:00:00, 127.0, 176.0, 0.0, 0.0, None, 0.0, 17.1, 0.0,34
9.4,2022-08-20 02:00:00, 156.0, 152.0, 0.0, 0.0, None, 0.0, 9.3, 0.0,34
7.4,2022-08-20 03:00:00, 176.0, 140.0, 0.0, 0.0, None, 0.0, 7.2, 0.0,34
5.0,2022-08-20 04:00:00, 152.0, 132.0, 0.0, 0.0, None, 0.0, 9.4, 0.0,34
5.9,2022-08-20 05:00:00, 140.0, 132.0, 0.0, 0.0, None, 0.0, 7.4, 0.0,34
9.9,2022-08-20 06:00:00, 132.0, 123.0, 0.0, 0.0, None, 0.0, None, 0.0,34
11.7,2022-08-20 07:00:00, 132.0, 125.0, 0.0, 0.0, None, 0.0, 5.9, 0.0,34
7.4,2022-08-20 08:00:00, 123.0, 158.0, 0.0, 0.0, None, 0.0, 9.9, 0.0,34
7.6,2022-08-20 09:00:00, 125.0, 168.0, 0.0, 0.0, None, 0.0, 11.7, 0.0,34
10.1,2022-08-20 10:00:00, 158.0, 205.0, 0.0, 0.0, None, 0.0, 7.4, 0.0,34
14.1,2022-08-20 11:00:00, 168.0, 207.0, 0.0, 0.0, None, 0.0, 7.6, 0.0,34
12.3,2022-08-20 12:00:00, 205.0, 234.0, 0.0, 0.0, None, 0.0, 10.1, 0.0,34
20.1,2022-08-20 13:00:00, 207.0, 321.0, 0.0, 0.0, None, 0.0, 14.1, 0.0,34
8.6,2022-08-20 14:00:00, 234.0, 148.0, 0.0, 0.0, None, 0.0, 12.3, 0.0,34
18.2,2022-08-20 15:00:00, 321.0, 223.0, 0.0, 0.0, None, 0.0, 20.1, 0.0,34
10.6,2022-08-20 16:00:00, None, 8.0, None, 0.0, None, None, None, 0.0,34
11.8,2022-08-20 17:00:00, 223.0, 53.0, 0.0, 0.0, 0.0, 0.0, 18.2, 0.0,34
9.7,2022-08-20 18:00:00, 8.0, 352.0, 0.0, 0.0, 0.0, 0.0, 10.6, 0.0,34
4.1,2022-08-20 19:00:00, 53.0, 9.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0,34
1.7,2022-08-20 20:00:00, 352.0, 83.0, 0.0, 0.0, 0.0, 0.0, 9.7, 0.0,34
2.6,2022-08-20 21:00:00, 9.0, 30.0, 0.0, 0.0, 0.0, 0.0, 4.1, 0.0,34
4.5,2022-08-20 22:00:00, 83.0, 145.0, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0,34
None,2022-08-20 23:00:00, 30.0, None, 0.0, None, 0.0, 0.0, 2.6, None,34
7.6,2022-08-21 00:00:00, 145.0, 128.0, 0.0, 0.0, 0.0, 0.0, 4.5, 0.0,34
3.8,2022-08-21 01:00:00, 129.0, 129.0, 0.0, 0.0, 0.0, 0.0, 5.7, 0.0,34
5.0,2022-08-21 02:00:00, 128.0, 131.0, 0.0, 0.0, 0.0, 0.0, 7.6, 0.0,34
0.0,2022-08-21 03:00:00, 129.0, 110.0, 0.0, 0.0, 0.0, 0.0, 3.8, 0.0,34
7.2,2022-08-21 04:00:00, 131.0, 125.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,34
10.3,2022-08-21 05:00:00, 110.0, 122.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,34
11.6,2022-08-21 06:00:00, 125.0, 138.0, 0.0, 0.0, 0.0, 0.0, 7.2, 0.0,34
14.9,2022-08-21 07:00:00, 122.0, 153.0, 0.0, 0.0, 0.0, 0.0, 10.3, 0.0,34
9.5,2022-08-21 08:00:00, 138.0, 134.0, 0.0, 0.0, 0.0, 0.0, 11.6, 0.0,34
7.7,2022-08-21 09:00:00, 153.0, 191.0, 0.0, 0.0, 0.0, 0.0, 14.9, 0.0,34
8.1,2022-08-21 10:00:00, 134.0, 191.0, 0.0, 0.0, 0.0, 0.0, 9.5, 0.0,34
8.5,2022-08-21 11:00:00, 191.0, 51.0, 0.0, 0.0, 0.0, 0.0, 7.7, 0.0,34
6.8,2022-08-21 12:00:00, 191.0, 128.0, 0.0, 0.0, 0.0, 0.0, 8.1, 0.0,34
None,2022-08-21 13:00:00, 51.0, None, 0.0, None, 0.0, 0.0, 8.5, None,34
8.1,2022-08-21 14:00:00, 128.0, 122.0, 0.0, 0.0, 0.0, 0.0, 6.8, 0.0,34
12.3,2022-08-21 15:00:00, None, 140.0, None, 0.0, None, None, None, 0.0,34
11.6,2022-08-21 16:00:00, 122.0, 128.0, 0.0, 0.0, None, 0.0, 8.1, 0.0,34
12.3,2022-08-21 17:00:00, 140.0, 104.0, 0.0, 0.0, None, 0.0, 12.3, 0.0,34
11.3,2022-08-21 18:00:00, 128.0, 92.0, 0.0, 0.0, None, 0.0, 11.6, 0.0,34
14.4,2022-08-21 19:00:00, 104.0, 96.0, 0.0, 0.0, None, 0.0, 12.3, 0.0,34
11.2,2022-08-21 20:00:00, 92.0, 125.0, 0.0, 0.0, None, 0.0, 11.3, 0.0,34
12.9,2022-08-21 21:00:00, 96.0, 125.0, 0.0, 0.0, None, 0.0, 14.4, 0.0,34
13.9,2022-08-21 22:00:00, 125.0, 162.0, 0.0, 0.0, None, 0.0, 11.2, 0.0,34
None,2022-08-21 23:00:00, 125.0, None, 0.0, None, None, 0.0, 12.9, None,34
14.9,2022-08-22 00:00:00, 162.0, 143.0, 0.0, 0.0, None, 0.0, 13.9, 0.0,34
15.6,2022-08-22 01:00:00, None, 140.0, None, 0.0, None, None, None, 0.0,34
16.5,2022-08-22 02:00:00, 143.0, 148.0, 0.0, 0.0, None, 0.0, 14.9, 0.0,34
9.3,2022-08-22 03:00:00, 140.0, 129.0, 0.0, 0.0, None, 0.0, 15.6, 0.0,34
8.1,2022-08-22 04:00:00, 148.0, 129.0, 0.0, 0.0, None, 0.0, 16.5, 0.0,34
9.0,2022-08-22 05:00:00, 129.0, 150.0, 0.0, 0.0, None, 0.0, 9.3, 0.0,34
5.8,2022-08-22 06:00:00, 129.0, 133.0, 0.0, 0.0, None, 0.0, 8.1, 0.0,34
8.9,2022-08-22 07:00:00, 150.0, 125.0, 0.0, 0.0, None, 0.0, None, 0.0,34
10.6,2022-08-22 08:00:00, 133.0, 134.0, 0.0, 0.0, None, 0.0, 5.8, 0.0,34
8.0,2022-08-22 09:00:00, 125.0, 147.0, 0.0, 0.0, None, 0.0, 8.9, 0.0,34
12.8,2022-08-22 10:00:00, 134.0, 153.0, 0.0, 0.0, None, 0.0, 10.6, 0.0,34
8.4,2022-08-22 11:00:00, 147.0, 270.0, 0.0, 0.0, None, 0.0, None, 0.0,34
4.9,2022-08-22 12:00:00, 153.0, 209.0, 0.0, 0.0, None, 0.0, 12.8, 0.0,34
4.8,2022-08-22 13:00:00, 270.0, 228.0, 0.0, 0.0, None, 0.0, 8.4, 0.0,34
11.7,2022-08-22 14:00:00, 209.0, 159.0, 0.0, 0.0, None, 0.0, 4.9, 0.0,34
6.8,2022-08-22 15:00:00, 228.0, 282.0, 0.0, 0.0, None, 0.0, 4.8, 0.0,34
11.3,2022-08-22 16:00:00, 159.0, 214.0, 0.0, 0.0, None, 0.0, 11.7, 0.0,34
3.7,2022-08-22 17:00:00, None, 320.0, None, 0.0, None, None, None, 0.0,34
10.0,2022-08-22 18:00:00, 214.0, 107.0, 0.0, 0.0, None, 0.0, 11.3, 0.0,34
26.1,2022-08-22 19:00:00, 320.0, 115.0, 0.0, 0.0, None, 0.0, 3.7, 0.0,34
None,2022-08-22 20:00:00, 107.0, None, 0.0, None, None, 0.0, None, None,34
6.7,2022-08-22 21:00:00, 115.0, 182.0, 0.0, 0.0, None, 0.0, 26.1, 0.0,34
2.9,2022-08-22 22:00:00, None, 195.0, None, 0.0, None, None, None, 0.0,34
None,2022-08-22 23:00:00, 182.0, None, 0.0, None, None, 0.0, 6.7, None,34
6.5,2022-08-23 00:00:00, 195.0, 318.0, 0.0, 0.0, None, 0.0, 2.9, 0.0,34
10.0,2022-08-23 01:00:00, 343.0, 345.0, 0.0, 0.0, None, 0.0, 2.6, 0.0,34
11.2,2022-08-23 02:00:00, 318.0, 37.0, 0.0, 0.0, None, 0.0, 6.5, 0.0,34
4.6,2022-08-23 03:00:00, 345.0, 37.0, 0.0, 0.0, None, 0.0, None, 0.0,34
