ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 217.0, 7.0, None, None,2018-06-25 00:00:00, 18.4, None, None,26
None, 218.0, 7.0, None, None,2018-06-25 01:00:00, 17.5, None, None,26
None, 218.0, 7.0, None, None,2018-06-25 02:00:00, 16.1, None, None,26
None, 217.0, 7.0, None, None,2018-06-25 03:00:00, 15.9, None, None,26
None, 217.0, 8.0, None, None,2018-06-25 04:00:00, 15.3, None, None,26
None, 218.0, 8.0, None, None,2018-06-25 05:00:00, 14.5, None, None,26
None, 218.0, 8.0, None, None,2018-06-25 06:00:00, 14.2, None, None,26
None, 217.0, 8.0, None, None,2018-06-25 07:00:00, 13.4, None, None,26
None, 217.0, 8.0, None, None,2018-06-25 08:00:00, 12.8, None, None,26
None, 217.0, 7.0, None, None,2018-06-25 09:00:00, 12.5, None, None,26
None, 217.0, 7.0, None, None,2018-06-25 10:00:00, 12.6, None, None,26
None, 217.0, 7.0, None, None,2018-06-25 11:00:00, 11.9, None, None,26
None, 217.0, 6.0, None, None,2018-06-25 12:00:00, 12.2, None, None,26
None, 217.0, 6.0, None, None,2018-06-25 13:00:00, 12.6, None, None,26
None, 217.0, 6.0, None, None,2018-06-25 14:00:00, 14.5, None, None,26
None, 217.0, 5.0, None, None,2018-06-25 15:00:00, 15.6, None, None,26
None, 217.0, 6.0, 71.0, None,2018-06-25 16:00:00, 14.5, None, None,26
None, 217.0, 6.0, None, None,2018-06-25 17:00:00, 15.7, None, None,26
None, 217.0, 7.0, None, None,2018-06-25 18:00:00, 15.8, None, None,26
None, 217.0, 6.0, None, None,2018-06-25 19:00:00, 17.0, None, None,26
None, 217.0, 7.0, None, None,2018-06-25 20:00:00, 17.6, None, None,26
None, 217.0, 8.0, None, None,2018-06-25 21:00:00, 18.1, None, None,26
None, 217.0, 8.0, None, None,2018-06-25 22:00:00, 16.8, None, None,26
None, 217.0, 8.0, None, None,2018-06-25 23:00:00, 16.5, None, None,26
None, 217.0, 8.0, None, None,2018-06-26 00:00:00, 15.8, None, None,26
None, 217.0, 8.0, None, None,2018-06-26 01:00:00, 15.0, None, None,26
None, 217.0, 8.0, None, None,2018-06-26 02:00:00, 13.3, None, None,26
None, 217.0, 7.0, None, None,2018-06-26 03:00:00, 12.2, None, None,26
None, 217.0, 6.0, None, None,2018-06-26 04:00:00, 11.5, None, None,26
None, 217.0, 6.0, None, None,2018-06-26 05:00:00, 10.2, None, None,26
None, 217.0, 5.0, None, None,2018-06-26 06:00:00, 9.7, None, None,26
None, 217.0, 5.0, None, None,2018-06-26 07:00:00, 8.3, None, None,26
None, 217.0, 5.0, None, None,2018-06-26 08:00:00, 7.1, None, None,26
None, 217.0, 5.0, None, None,2018-06-26 09:00:00, 7.0, None, None,26
None, 217.0, 5.0, None, None,2018-06-26 10:00:00, 6.5, None, None,26
None, 217.0, 4.0, None, None,2018-06-26 11:00:00, 5.8, None, None,26
None, 217.0, 4.0, None, None,2018-06-26 12:00:00, 5.4, None, None,26
None, 217.0, 3.0, None, None,2018-06-26 13:00:00, 5.6, None, None,26
