RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
58.09, None, None, 4.0, 0.65, 93.5, 2.0, 9.8, None, None, 94.0, None, None, None, None, None, None, 10.19, None, 16.3, 58.0, 25.04, 0.7, 10.2, None, 0.0, None,2020-07-15 00:00:00, None,29
59.32, None, None, 3.5, 0.361, 83.6, 3.0, 9.8, None, None, 84.0, None, None, None, None, None, None, 10.39, None, 16.3, 59.0, 13.39, 0.4, 10.4, None, 0.0, None,2020-07-15 01:00:00, None,29
61.24, None, None, 3.4, 0.276, 92.1, 3.0, 9.8, None, None, 92.0, None, None, None, None, None, None, 9.9, None, 16.3, 61.0, 16.85, 0.3, 9.9, None, 0.0, None,2020-07-15 02:00:00, None,29
62.57, None, None, 2.5, 0.414, 91.5, 3.0, 9.5, None, None, 92.0, None, None, None, None, None, None, 9.52, None, 16.3, 63.0, 15.45, 0.4, 9.5, None, -0.1, None,2020-07-15 03:00:00, None,29
63.78, None, None, 3.0, 0.217, 97.3, 2.0, 8.9, None, None, 97.0, None, None, None, None, None, None, 8.86, None, 16.3, 64.0, 15.42, 0.2, 8.9, None, -0.1, None,2020-07-15 04:00:00, None,29
68.08, None, None, 2.5, 0.197, 92.2, 3.0, 8.0, None, None, 92.0, None, None, None, None, None, None, 8.12, None, 16.3, 68.0, 24.52, 0.2, 8.1, None, 0.0, None,2020-07-15 05:00:00, None,29
68.12, None, None, 2.3, 0.13, 91.8, 3.0, 7.7, None, None, 92.0, None, None, None, None, None, None, 8.45, None, 16.3, 68.0, 24.26, 0.1, 8.5, None, 0.0, None,2020-07-15 06:00:00, None,29
64.04, None, None, 3.7, 0.707, 87.7, 3.0, 8.2, None, None, 88.0, None, None, None, None, None, None, 9.23, None, 9.1, 64.0, 17.13, 0.7, 9.2, None, 0.2, None,2020-07-15 07:00:00, None,29
62.7, None, None, 5.4, 1.372, 83.5, 4.0, 8.2, None, None, 84.0, None, None, None, None, None, None, 10.58, None, 11.0, 63.0, 21.15, 1.4, 10.6, None, 0.1, None,2020-07-15 08:00:00, None,29
40.87, None, None, 7.8, 0.719, 66.96, 2.0, 8.2, None, None, 67.0, None, None, None, None, None, None, 15.23, None, 15.2, 41.0, 55.54, 0.7, 15.2, None, 0.0, None,2020-07-15 09:00:00, None,29
