wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
36.0, 97.0, 3.5, 0.0, -0.2, 2.1, 0.2, 0.2, 318.0, 0.0, 13.8, 97.0,2020-10-14 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
247.0, 97.0, 4.9, 0.0, -0.1, 1.6, 0.3, 0.2, 349.0, 0.0, 13.8, 98.0,2020-10-14 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, 97.0, 2.1, 0.0, -0.2, 0.0, 0.2, 0.2, 36.0, 0.0, 13.8, 98.0,2020-10-14 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, 98.0, 1.6, 0.0, -0.1, 0.0, 0.2, 0.1, 247.0, 0.0, 13.8, 98.0,2020-10-14 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0, 98.0, 0.0, 0.0, -0.1, 0.0, 0.2, 0.1, 356.0, 0.0, 13.8, 98.0,2020-10-14 04:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
198.0, 98.0, 0.0, 0.0, -0.2, 0.0, 0.1, 0.1, 147.0, 0.0, 13.8, 98.0,2020-10-14 05:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0, 98.0, 0.0, 0.0, -0.2, 3.5, 0.1, 0.2, 14.0, 0.0, 13.8, 98.0,2020-10-14 06:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0, 98.0, 0.0, 0.0, -0.2, 0.0, 0.1, 0.6, 198.0, 0.0, 13.8, 97.0,2020-10-14 07:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0, 98.0, 3.5, 0.0, -0.1, 2.1, 0.2, 2.2, 50.0, 0.0, 13.8, 91.0,2020-10-14 08:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0, 97.0, 0.0, 0.0, 0.2, 2.9, 0.6, 6.0, 31.0, 0.0, 13.8, 76.0,2020-10-14 09:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0, 91.0, 2.1, 5.2, 0.9, 5.5, 2.2, 7.4, 63.0, 0.0, 13.8, 75.0,2020-10-14 10:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0, 76.0, 2.9, 6.6, 2.1, 5.9, 6.0, 7.8, 80.0, 0.0, 13.8, 71.0,2020-10-14 11:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0, 75.0, 5.5, 2.6, 3.3, 7.3, 7.4, 7.6, 50.0, 5.2, 19.0, 61.0,2020-10-14 12:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0, 71.0, 5.9, 0.2, 2.9, 4.0, 7.8, 5.4, 25.0, 6.6, 25.6, 73.0,2020-10-14 13:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0, 61.0, 7.3, 0.0, 0.6, 1.9, 7.6, 3.8, 317.0, 2.6, 28.2, 81.0,2020-10-14 14:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, 73.0, 4.0, 0.0, 1.0, 3.4, 5.4, 5.6, 19.0, 0.2, 25.8, 72.0,2020-10-14 15:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0, 81.0, 1.9, 0.0, 0.8, 1.7, 3.8, 1.7, 109.0, 0.0, 19.2, 93.0,2020-10-14 16:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, 72.0, 3.4, 0.0, 1.0, 3.1, 5.6, 0.9, 145.0, 0.0, 17.0, 97.0,2020-10-14 17:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, 93.0, 1.7, 0.0, 0.7, 2.2, 1.7, -0.9, 53.0, 0.0, 16.4, 96.0,2020-10-14 18:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0, 97.0, 3.1, 0.0, 0.5, 1.9, 0.9, -1.2, 320.0, 0.0, 16.0, 97.0,2020-10-14 19:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0, 96.0, 2.2, 0.0, -1.5, 1.7, -0.9, -1.4, 342.0, 0.0, 15.8, 98.0,2020-10-14 20:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0, 97.0, 1.9, 0.0, -1.6, 3.7, -1.2, -0.7, 34.0, 0.0, 15.6, 98.0,2020-10-14 21:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
325.0, 98.0, 1.7, 0.0, -1.7, 2.1, -1.4, 0.2, 27.0, 0.0, 14.6, 98.0,2020-10-14 22:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0, 98.0, 3.7, 0.0, -1.0, 2.4, -0.7, -0.2, 33.0, 0.0, 14.6, 98.0,2020-10-14 23:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0, 98.0, 2.1, 0.0, -0.1, 2.1, 0.2, -0.3, 325.0, 0.0, 14.6, 98.0,2020-10-15 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, 98.0, 2.4, 0.0, -0.5, 3.8, -0.2, -0.3, 59.0, 0.0, 14.6, 98.0,2020-10-15 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, 98.0, 2.1, 0.0, -0.6, 4.7, -0.3, -0.9, 37.0, 0.0, 14.6, 98.0,2020-10-15 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, 98.0, 3.8, 0.0, -0.6, 2.1, -0.3, -1.1, 355.0, 0.0, 14.6, 98.0,2020-10-15 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,
