ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,-0.5, None,2018-04-23,0.0, None,17,,,,,,
0.0, 0.0,2.0, 0.0,2018-04-24,0.0, 20.5,17,,,,,,
0.0, 0.0,5.5, 0.0,2018-04-25,0.0, 20.5,17,,,,,,
0.0, 0.0,4.5, 0.0,2018-04-26,0.0, 23.5,17,,,,,,
0.0, 0.0,6.0, 0.0,2018-04-27,0.0, 25.5,17,,,,,,
, None,8.5, None,2018-04-28,0.0, None,17,,,,,,
0.0, 0.0,7.0, 0.0,2018-04-29,0.0, 13.0,17,,,,,,
,,,,2018-04-23 00:00:00,,,17,,5.0, 0.574,55.0,61.35,3.641
,,,,2018-04-23 01:00:00,,,17,,3.6, 0.919,61.4,66.37,2.48
,,,,2018-04-23 02:00:00,,,17,,2.5, 0.820999,66.4,68.92,1.842
,,,,2018-04-23 03:00:00,,,17,,1.8, 1.03,68.9,72.61,0.943
,,,,2018-04-23 04:00:00,,,17,,0.9, 0.412999,72.6,74.92,0.446
,,,,2018-04-23 05:00:00,,,17,,0.4, 0.186,74.9,76.55,0.194998
,,,,2018-04-23 06:00:00,,,17,,0.2, 1.023,76.6,77.48,0.206
,,,,2018-04-23 07:00:00,,,17,,0.2, 0.3,77.5,67.84,3.017
,,,,2018-04-23 08:00:00,,,17,,3.0, 0.726,67.8,57.03,5.217
,,,,2018-04-23 09:00:00,,,17,,5.2, 0.601998,57.0,48.76,7.099
,,,,2018-04-23 10:00:00,,,17,,7.1, 2.421,48.8,40.18,8.91
,,,,2018-04-23 11:00:00,,,17,,8.9, 1.966,40.2,32.22,11.12
,,,,2018-04-23 12:00:00,,,17,,11.1, 1.682,32.2,27.36,13.24
,,,,2018-04-23 13:00:00,,,17,,13.2, 1.286,27.4,23.45,15.24
,,,,2018-04-23 14:00:00,,,17,,15.2, 1.167,23.5,21.43,16.78
,,,,2018-04-23 15:00:00,,,17,,16.8, 1.545,21.4,21.73,17.5
,,,,2018-04-23 16:00:00,,,17,,17.5, 1.794,21.7,21.57,17.81
,,,,2018-04-23 17:00:00,,,17,,17.8, 1.365,21.6,18.39,18.8
