TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-12.123,0.6, 78.4,1.75,811.55, 0.0,5.26,2022-12-10 00:00:00,299.0, -15.123,50
-13.811,0.6, 85.1,2.73,811.95, 0.0,5.07,2022-12-10 01:00:00,341.2, -15.791,50
-13.965,0.6, 88.3,3.31,812.55, 0.0,5.46,2022-12-10 02:00:00,341.2, -15.499,50
-14.51,0.6, 88.2,1.75,813.05, 0.0,3.7,2022-12-10 03:00:00,355.2, -16.051,50
-14.865,0.6, 88.1,1.95,813.55, 0.0,3.7,2022-12-10 04:00:00,355.2, -16.416,50
-15.345,0.6, 88.0,1.75,814.05, 0.0,2.92,2022-12-10 05:00:00,339.7, -16.903,50
-15.75,0.6, 87.8,3.51,814.35, 0.0,5.46,2022-12-10 06:00:00,332.7, -17.33,50
-16.702,0.6, 87.6,1.95,814.85, 0.0,3.51,2022-12-10 07:00:00,329.9, -18.297,50
-17.21,0.6, 87.2,1.17,815.25, 0.0,1.75,2022-12-10 08:00:00,321.5, -18.852,50
-17.295,1.9, 87.0,0.78,815.65, 0.0,0.97,2022-12-10 09:00:00,332.7, -18.963,50
-16.997,28.1, 87.0,0.39,815.95, 0.0,0.78,2022-12-10 10:00:00,329.9, -18.669,50
-19.7,40.6, 87.1,0.0,816.15, 0.0,0.39,2022-12-10 11:00:00,355.2, -21.323,50
-17.683,48.1, 86.6,0.0,816.45, 0.0,0.0,2022-12-10 12:00:00,133.4, -19.399,50
-19.607,35.6, 86.6,0.0,816.55, 0.0,0.0,2022-12-10 13:00:00,109.5, -21.297,50
-17.988,23.1, 86.4,0.0,816.95, 0.0,0.0,2022-12-10 14:00:00,136.2, -19.727,50
-17.813,4.4, 87.1,0.0,817.15, 0.0,0.0,2022-12-10 15:00:00,139.0, -19.461,50
-17.77,0.6, 86.9,0.0,817.55, 0.0,0.0,2022-12-10 16:00:00,133.4, -19.445,50
-17.988,0.6, 87.1,0.0,817.75, 0.0,0.0,2022-12-10 17:00:00,122.1, -19.634,50
-17.813,0.6, 87.0,0.0,817.95, 0.0,0.0,2022-12-10 18:00:00,113.7, -19.474,50
-18.742,0.6, 86.9,0.0,818.05, 0.0,0.0,2022-12-10 19:00:00,147.4, -20.404,50
-19.377,0.6, 86.9,0.0,818.05, 0.0,0.0,2022-12-10 20:00:00,85.6, -21.031,50
-19.377,0.6, 86.3,0.0,818.15, 0.0,0.0,2022-12-10 21:00:00,129.2, -21.11,50
-17.901,0.6, 86.6,0.0,818.35, 0.0,0.19,2022-12-10 22:00:00,147.4, -19.614,50
-18.032,0.6, 86.9,0.0,818.45, 0.0,0.19,2022-12-10 23:00:00,160.0, -19.704,50
-18.12,0.6, 86.9,0.0,818.55, 0.0,0.0,2022-12-11 00:00:00,160.0, -19.791,50
-18.252,0.6, 86.9,0.0,818.75, 0.0,0.19,2022-12-11 01:00:00,175.5, -19.921,50
-18.34,0.6, 86.9,0.0,818.95, 0.0,0.19,2022-12-11 02:00:00,189.5, -20.008,50
-18.518,0.6, 86.8,0.0,819.05, 0.0,0.0,2022-12-11 03:00:00,269.6, -20.197,50
-18.787,0.6, 86.6,0.0,819.15, 0.0,0.19,2022-12-11 04:00:00,280.8, -20.488,50
-18.922,0.6, 86.6,0.0,819.35, 0.0,0.0,2022-12-11 05:00:00,311.7, -20.622,50
-19.103,0.6, 86.4,0.0,819.55, 0.0,0.19,2022-12-11 06:00:00,289.2, -20.827,50
-19.7,0.6, 86.3,0.0,819.55, 0.0,0.0,2022-12-11 07:00:00,195.1, -21.429,50
-19.933,0.6, 86.0,0.0,819.75, 0.0,0.0,2022-12-11 08:00:00,75.8, -21.698,50
-20.12,3.1, 86.0,0.0,819.95, 0.0,0.0,2022-12-11 09:00:00,196.5, -21.882,50
-20.738,18.1, 85.8,0.0,820.15, 0.0,0.19,2022-12-11 10:00:00,122.1, -22.518,50
-20.835,23.1, 85.6,0.0,820.05, 0.0,0.19,2022-12-11 11:00:00,150.2, -22.64,50
-21.028,49.4, 85.3,0.0,819.85, 0.0,0.19,2022-12-11 12:00:00,141.8, -22.869,50
-20.98,91.9, 85.3,0.0,819.85, 0.0,0.0,2022-12-11 13:00:00,140.4, -22.822,50
