pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
1.0, 649.0, None,11.2,11.8,-3.0, None, None, 0.0,-4.0, None,2021-07-09 00:00:00, None,28
1.0, 649.0, None,12.0,13.3,-5.0, None, None, 0.0,-5.0, None,2021-07-09 01:00:00, None,28
0.0, 648.0, None,13.2,13.9,-3.0, None, None, None,-5.0, None,2021-07-09 02:00:00, None,28
0.0, 648.0, None,13.2,13.8,-3.0, None, None, 0.0,-6.0, None,2021-07-09 03:00:00, None,28
0.0, 648.0, None,12.6,13.4,-4.0, None, None, 0.0,-6.0, None,2021-07-09 04:00:00, None,28
0.0, 648.0, None,13.4,13.6,-2.0, None, None, 0.0,-6.0, None,2021-07-09 05:00:00, None,28
0.0, 648.0, None,13.2,14.1,-2.0, None, None, 0.0,-6.0, None,2021-07-09 06:00:00, None,28
0.0, 648.0, None,14.1,14.3,-3.0, None, None, 0.0,-6.0, None,2021-07-09 07:00:00, None,28
None, 646.0, None,15.6,16.4,-3.0, None, None, None,-6.0, None,2021-07-09 08:00:00, None,28
None, 646.0, None,17.4,17.8,-3.0, None, None, 0.0,-6.0, None,2021-07-09 09:00:00, None,28
None, 646.0, None,18.0,17.9,-3.0, None, None, 0.0,-5.0, None,2021-07-09 10:00:00, None,28
None, 646.0, None,19.2,18.1,-2.0, None, None, 0.0,-3.0, None,2021-07-09 11:00:00, None,28
0.0, 646.0, None,18.6,18.1,-2.0, None, None, 0.0,-2.0, None,2021-07-09 12:00:00, None,28
0.0, 646.0, None,18.5,17.9,-2.0, None, None, 0.0,-1.0, None,2021-07-09 13:00:00, None,28
0.0, 646.0, None,20.4,19.9,-2.0, None, None, 0.0,-1.0, None,2021-07-09 14:00:00, None,28
0.0, 646.0, None,19.6,19.9,-3.0, None, None, 0.0,0.0, None,2021-07-09 15:00:00, None,28
0.0, 646.0, None,20.0,19.9,-2.0, None, None, 0.0,1.0, None,2021-07-09 16:00:00, None,28
0.0, 646.0, None,21.1,20.6,-2.0, None, None, 0.0,1.0, None,2021-07-09 17:00:00, None,28
None, 646.0, None,20.2,19.5,-2.0, None, None, 0.0,1.0, None,2021-07-09 18:00:00, None,28
None, 646.0, None,18.7,18.7,-2.0, None, None, 0.0,1.0, None,2021-07-09 19:00:00, None,28
0.0, 647.0, None,18.3,17.9,-2.0, None, None, 1.0,1.0, None,2021-07-09 20:00:00, None,28
0.0, 648.0, None,16.2,16.2,-2.0, None, None, 1.0,0.0, None,2021-07-09 21:00:00, None,28
0.0, 649.0, None,14.7,14.9,-2.0, None, None, 1.0,-1.0, None,2021-07-09 22:00:00, None,28
0.0, 649.0, None,14.0,13.6,-3.0, None, None, 0.0,-2.0, None,2021-07-09 23:00:00, None,28
None, 648.0, None,16.2,15.8,-2.0, None, None, None,-3.0, None,2021-07-10 00:00:00, None,28
None, 647.0, None,17.6,17.4,-2.0, None, None, None,-4.0, None,2021-07-10 01:00:00, None,28
None, 647.0, None,17.0,17.0,-2.0, None, None, 0.0,-4.0, None,2021-07-10 02:00:00, None,28
None, 647.0, None,12.7,12.8,-2.0, None, None, 0.0,-4.0, None,2021-07-10 03:00:00, None,28
1.0, 649.0, None,11.1,11.1,-1.0, None, None, 2.0,-4.0, None,2021-07-10 04:00:00, None,28
1.0, 649.0, None,10.4,10.4,-1.0, None, None, 0.0,-4.0, None,2021-07-10 05:00:00, None,28
2.0, 650.0, None,9.8,9.9,-1.0, None, None, 1.0,-5.0, None,2021-07-10 06:00:00, None,28
5.0, 653.0, None,9.8,9.9,-1.0, None, None, 3.0,-5.0, None,2021-07-10 07:00:00, None,28
5.0, 651.0, None,11.3,11.5,-2.0, None, None, None,-5.0, None,2021-07-10 08:00:00, None,28
5.0, 651.0, None,13.1,13.2,-2.0, None, None, 0.0,-5.0, None,2021-07-10 09:00:00, None,28
5.0, 651.0, None,13.0,13.0,-1.0, None, None, 0.0,-5.0, None,2021-07-10 10:00:00, None,28
5.0, 651.0, None,12.7,12.9,-1.0, None, None, 0.0,-4.0, None,2021-07-10 11:00:00, None,28
5.0, 651.0, None,14.1,14.5,-1.0, None, None, 0.0,-4.0, None,2021-07-10 12:00:00, None,28
5.0, 651.0, None,14.5,14.8,-1.0, None, None, 0.0,-3.0, None,2021-07-10 13:00:00, None,28
5.0, 651.0, None,15.0,15.2,-1.0, None, None, 0.0,-3.0, None,2021-07-10 14:00:00, None,28
5.0, 651.0, None,15.2,14.9,-1.0, None, None, 0.0,-3.0, None,2021-07-10 15:00:00, None,28
5.0, 651.0, None,13.9,14.0,-1.0, None, None, 0.0,-2.0, None,2021-07-10 16:00:00, None,28
5.0, 651.0, None,15.5,15.3,-2.0, None, None, 0.0,-3.0, None,2021-07-10 17:00:00, None,28
7.0, 653.0, None,12.0,11.8,-2.0, None, None, 2.0,-3.0, None,2021-07-10 18:00:00, None,28
6.0, 652.0, None,13.7,13.7,-2.0, None, None, None,-3.0, None,2021-07-10 19:00:00, None,28
6.0, 653.0, None,11.1,11.1,-2.0, None, None, 1.0,-3.0, None,2021-07-10 20:00:00, None,28
5.0, 653.0, None,10.9,10.9,-2.0, None, None, 0.0,-4.0, None,2021-07-10 21:00:00, None,28
4.0, 653.0, None,10.4,10.2,-2.0, None, None, 0.0,-4.0, None,2021-07-10 22:00:00, None,28
4.0, 653.0, None,10.1,9.8,-2.0, None, None, 0.0,-5.0, None,2021-07-10 23:00:00, None,28
5.0, 653.0, None,8.6,8.5,-2.0, None, None, 0.0,-6.0, None,2021-07-11 00:00:00, None,28
6.0, 653.0, None,9.4,9.1,-2.0, None, None, 0.0,-6.0, None,2021-07-11 01:00:00, None,28
6.0, 653.0, None,9.3,9.1,-2.0, None, None, 0.0,-6.0, None,2021-07-11 02:00:00, None,28
6.0, 653.0, None,8.8,8.5,-2.0, None, None, 0.0,-7.0, None,2021-07-11 03:00:00, None,28
4.0, 653.0, None,8.2,8.1,-2.0, None, None, 0.0,-7.0, None,2021-07-11 04:00:00, None,28
4.0, 653.0, None,7.8,7.9,-2.0, None, None, 0.0,-7.0, None,2021-07-11 05:00:00, None,28
3.0, 653.0, None,8.3,8.4,-2.0, None, None, 0.0,-7.0, None,2021-07-11 06:00:00, None,28
0.0, 653.0, None,8.7,8.7,-2.0, None, None, 0.0,-7.0, None,2021-07-11 07:00:00, None,28
1.0, 652.0, None,9.5,9.9,-2.0, None, None, None,-7.0, None,2021-07-11 08:00:00, None,28
1.0, 652.0, None,9.9,10.4,-2.0, None, None, 0.0,-7.0, None,2021-07-11 09:00:00, None,28
1.0, 652.0, None,10.7,10.9,-2.0, None, None, 0.0,-7.0, None,2021-07-11 10:00:00, None,28
1.0, 652.0, None,10.4,10.6,-2.0, None, None, 0.0,-6.0, None,2021-07-11 11:00:00, None,28
1.0, 652.0, None,12.5,12.6,-2.0, None, None, 0.0,-6.0, None,2021-07-11 12:00:00, None,28
1.0, 652.0, None,12.1,12.2,-2.0, None, None, 0.0,-5.0, None,2021-07-11 13:00:00, None,28
0.0, 651.0, None,14.5,14.3,-1.0, None, None, 0.0,-4.0, None,2021-07-11 15:00:00, None,28
1.0, 652.0, None,13.7,13.5,-1.0, None, None, 1.0,-3.0, None,2021-07-11 16:00:00, None,28
0.0, 651.0, None,15.8,15.6,-2.0, None, None, None,-3.0, None,2021-07-11 17:00:00, None,28
None, 651.0, None,15.5,14.6,-2.0, None, None, 0.0,-3.0, None,2021-07-11 18:00:00, None,28
None, 651.0, None,14.9,14.6,-3.0, None, None, 0.0,-2.0, None,2021-07-11 19:00:00, None,28
None, 652.0, None,14.2,13.5,-3.0, None, None, 1.0,-2.0, None,2021-07-11 20:00:00, None,28
0.0, 653.0, None,10.5,10.6,-2.0, None, None, 1.0,-3.0, None,2021-07-11 21:00:00, None,28
1.0, 654.0, None,8.0,8.9,-2.0, None, None, 1.0,-4.0, None,2021-07-11 22:00:00, None,28
1.0, 654.0, None,8.5,8.5,-3.0, None, None, 0.0,-5.0, None,2021-07-11 23:00:00, None,28
0.0, 653.0, None,7.3,8.3,-3.0, None, None, None,-6.0, None,2021-07-12 00:00:00, None,28
0.0, 653.0, None,8.8,9.6,-4.0, None, None, 0.0,-6.0, None,2021-07-12 01:00:00, None,28
0.0, 653.0, None,8.4,8.4,-3.0, None, None, 0.0,-7.0, None,2021-07-12 02:00:00, None,28
0.0, 653.0, None,7.4,8.2,-3.0, None, None, 0.0,-7.0, None,2021-07-12 03:00:00, None,28
0.0, 653.0, None,6.8,8.0,-3.0, None, None, 0.0,-7.0, None,2021-07-12 04:00:00, None,28
0.0, 653.0, None,6.9,7.9,-3.0, None, None, 0.0,-7.0, None,2021-07-12 05:00:00, None,28
0.0, 653.0, None,8.4,9.3,-3.0, None, None, 0.0,-7.0, None,2021-07-12 06:00:00, None,28
None, 652.0, None,11.1,12.0,-2.0, None, None, None,-7.0, None,2021-07-12 07:00:00, None,28
None, 650.0, None,12.5,13.7,-4.0, None, None, None,-7.0, None,2021-07-12 08:00:00, None,28
None, 650.0, None,13.6,13.9,-3.0, None, None, 0.0,-7.0, None,2021-07-12 09:00:00, None,28
None, 651.0, None,14.6,14.4,-3.0, None, None, 1.0,-6.0, None,2021-07-12 10:00:00, None,28
None, 651.0, None,14.9,14.7,-2.0, None, None, 0.0,-5.0, None,2021-07-12 11:00:00, None,28
None, 651.0, None,16.0,16.0,-3.0, None, None, 0.0,-4.0, None,2021-07-12 12:00:00, None,28
None, 650.0, None,17.7,16.5,-2.0, None, None, None,-2.0, None,2021-07-12 13:00:00, None,28
None, 650.0, None,18.3,17.7,-2.0, None, None, 0.0,-1.0, None,2021-07-12 14:00:00, None,28
None, 650.0, None,19.3,18.5,-2.0, None, None, 0.0,0.0, None,2021-07-12 15:00:00, None,28
None, 650.0, None,20.0,19.0,-2.0, None, None, 0.0,0.0, None,2021-07-12 16:00:00, None,28
0.0, 651.0, None,19.5,18.9,-2.0, None, None, 1.0,1.0, None,2021-07-12 17:00:00, None,28
None, 650.0, None,20.0,18.7,-3.0, None, None, None,1.0, None,2021-07-12 18:00:00, None,28
None, 650.0, None,19.3,18.9,-3.0, None, None, 0.0,1.0, None,2021-07-12 19:00:00, None,28
