pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
1.0, None, 659.0, None, 9.7,9.7, -1.0, None, None, 2.0, 9.0, None,2020-07-15 00:00:00, None,29
2.0, None, 660.0, None, 9.8,9.8, -1.0, None, None, 1.0, 9.0, None,2020-07-15 01:00:00, None,29
3.0, None, 661.0, None, 10.3,10.1, -1.0, None, None, 1.0, 9.0, None,2020-07-15 02:00:00, None,29
3.0, None, 661.0, None, 10.3,10.3, -1.0, None, None, 0.0, 9.0, None,2020-07-15 03:00:00, None,29
4.0, None, 662.0, None, 10.0,10.0, -1.0, None, None, 1.0, 8.0, None,2020-07-15 04:00:00, None,29
4.0, None, 662.0, None, 9.8,9.8, -1.0, None, None, 0.0, 8.0, None,2020-07-15 05:00:00, None,29
4.0, None, 662.0, None, 9.4,9.4, -1.0, None, None, 0.0, 7.0, None,2020-07-15 06:00:00, None,29
4.0, None, 662.0, None, 10.9,9.6, -1.0, None, None, 0.0, 7.0, None,2020-07-15 07:00:00, None,29
4.0, None, 661.0, None, 10.4,10.1, -1.0, None, None, None, 7.0, None,2020-07-15 08:00:00, None,29
5.0, None, 661.0, None, 12.8,12.4, 0.0, None, None, 0.0, 7.0, None,2020-07-15 09:00:00, None,29
6.0, None, 661.0, None, 13.0,12.5, -1.0, None, None, 0.0, 7.0, None,2020-07-15 10:00:00, None,29
5.0, None, 660.0, None, 14.1,13.9, -1.0, None, None, None, 7.0, None,2020-07-15 11:00:00, None,29
6.0, None, 660.0, None, 15.2,14.9, -1.0, None, None, 0.0, 8.0, None,2020-07-15 12:00:00, None,29
7.0, None, 660.0, None, 16.0,14.9, 0.0, None, None, 0.0, 9.0, None,2020-07-15 13:00:00, None,29
6.0, None, 659.0, None, 16.8,16.8, -1.0, None, None, None, 10.0, None,2020-07-15 14:00:00, None,29
6.0, None, 659.0, None, 18.3,18.3, -1.0, None, None, 0.0, 10.0, None,2020-07-15 15:00:00, None,29
6.0, 0.0, 659.0, None, 17.4,17.6, -1.0, None, None, 0.0, 11.0, None,2020-07-15 16:00:00, None,29
5.0, None, 659.0, None, 17.1,17.0, 0.0, None, None, 0.0, 11.0, None,2020-07-15 17:00:00, None,29
None, None, None, None, None,13.9, None, None, None, 660.0, None, None,2020-07-15 18:00:00, None,29
5.0, None, 660.0, None, 15.5,15.3, -1.0, None, None, None, 11.0, None,2020-07-15 19:00:00, None,29
None, None, 660.0, None, 14.3,14.1, -1.0, None, None, 0.0, 11.0, None,2020-07-15 20:00:00, None,29
6.0, None, 661.0, None, 13.7,13.6, -1.0, None, None, 1.0, 11.0, None,2020-07-15 21:00:00, None,29
5.0, None, 661.0, None, 12.5,12.4, -1.0, None, None, 0.0, 10.0, None,2020-07-15 22:00:00, None,29
5.0, None, 662.0, None, 11.8,11.7, -1.0, None, None, 1.0, 10.0, None,2020-07-15 23:00:00, None,29
3.0, None, 662.0, None, 11.3,11.1, -1.0, None, None, 0.0, 9.0, None,2020-07-16 00:00:00, None,29
2.0, None, 662.0, None, 11.0,11.0, -1.0, None, None, 0.0, 9.0, None,2020-07-16 01:00:00, None,29
1.0, None, 662.0, None, 10.8,10.6, -1.0, None, None, 0.0, 9.0, None,2020-07-16 02:00:00, None,29
1.0, None, 662.0, None, 10.6,10.5, -1.0, None, None, 0.0, 9.0, None,2020-07-16 03:00:00, None,29
0.0, None, 662.0, None, 10.3,10.1, -1.0, None, None, 0.0, 9.0, None,2020-07-16 04:00:00, None,29
0.0, None, 662.0, None, 9.7,9.4, 0.0, None, None, 0.0, 8.0, None,2020-07-16 05:00:00, None,29
0.0, None, 662.0, None, 9.8,9.8, -1.0, None, None, 0.0, 7.0, None,2020-07-16 06:00:00, None,29
1.0, None, 663.0, None, 10.2,10.3, -1.0, None, None, 1.0, 7.0, None,2020-07-16 07:00:00, None,29
2.0, None, 663.0, None, 11.1,11.2, -1.0, None, None, 0.0, 7.0, None,2020-07-16 08:00:00, None,29
4.0, None, 665.0, None, 10.5,10.6, -1.0, None, None, 2.0, 7.0, None,2020-07-16 09:00:00, None,29
4.0, None, 665.0, None, 10.8,10.8, -1.0, None, None, 0.0, 7.0, None,2020-07-16 10:00:00, None,29
4.0, None, 664.0, None, 12.1,12.2, -1.0, None, None, None, 7.0, None,2020-07-16 11:00:00, None,29
4.0, None, 664.0, None, 12.3,12.2, -1.0, None, None, 0.0, 7.0, None,2020-07-16 12:00:00, None,29
4.0, None, 664.0, None, 13.4,13.2, -1.0, None, None, 0.0, 7.0, None,2020-07-16 13:00:00, None,29
5.0, None, 664.0, None, 13.8,14.6, -1.0, None, None, 0.0, 8.0, None,2020-07-16 14:00:00, None,29
