wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
20.5,7.2,321.0,92.0,2021-05-28 00:00:00,22
22.0,7.1,322.0,91.0,2021-05-28 01:00:00,22
19.1,6.7,316.0,93.0,2021-05-28 02:00:00,22
13.7,6.5,291.0,90.0,2021-05-28 03:00:00,22
7.9,6.8,246.0,90.0,2021-05-28 04:00:00,22
16.2,7.2,252.0,94.0,2021-05-28 05:00:00,22
19.4,6.9,241.0,93.0,2021-05-28 06:00:00,22
16.9,8.5,236.0,88.0,2021-05-28 07:00:00,22
20.2,9.7,249.0,82.0,2021-05-28 08:00:00,22
18.7,12.9,251.0,65.0,2021-05-28 09:00:00,22
22.7,14.8,261.0,46.0,2021-05-28 10:00:00,22
18.0,15.6,257.0,40.0,2021-05-28 11:00:00,22
27.4,16.8,261.0,33.0,2021-05-28 12:00:00,22
29.5,15.8,218.0,38.0,2021-05-28 13:00:00,22
17.3,16.9,218.0,37.0,2021-05-28 14:00:00,22
22.3,17.2,226.0,31.0,2021-05-28 15:00:00,22
29.5,17.8,253.0,27.0,2021-05-28 16:00:00,22
16.6,15.6,241.0,35.0,2021-05-28 17:00:00,22
22.0,15.7,245.0,34.0,2021-05-28 18:00:00,22
20.2,14.1,244.0,39.0,2021-05-28 19:00:00,22
21.6,12.2,243.0,43.0,2021-05-28 20:00:00,22
19.1,11.0,238.0,45.0,2021-05-28 21:00:00,22
16.2,9.9,239.0,49.0,2021-05-28 22:00:00,22
17.3,7.7,225.0,56.0,2021-05-28 23:00:00,22
18.0,8.3,241.0,52.0,2021-05-29 00:00:00,22
18.7,7.3,246.0,56.0,2021-05-29 01:00:00,22
19.1,7.2,249.0,57.0,2021-05-29 02:00:00,22
19.4,7.2,244.0,60.0,2021-05-29 04:00:00,22
16.9,8.5,245.0,58.0,2021-05-29 05:00:00,22
22.0,9.7,252.0,53.0,2021-05-29 06:00:00,22
20.5,11.8,257.0,50.0,2021-05-29 07:00:00,22
16.9,13.7,248.0,44.0,2021-05-29 08:00:00,22
17.6,15.4,256.0,40.0,2021-05-29 09:00:00,22
19.8,16.0,242.0,36.0,2021-05-29 10:00:00,22
26.3,17.1,240.0,30.0,2021-05-29 11:00:00,22
33.1,18.4,254.0,22.0,2021-05-29 12:00:00,22
23.4,17.3,223.0,28.0,2021-05-29 13:00:00,22
32.0,18.1,274.0,23.0,2021-05-29 14:00:00,22
33.1,18.0,244.0,26.0,2021-05-29 15:00:00,22
24.5,17.9,242.0,26.0,2021-05-29 16:00:00,22
24.1,17.7,245.0,26.0,2021-05-29 17:00:00,22
15.1,17.0,261.0,28.0,2021-05-29 18:00:00,22
7.6,15.1,193.0,35.0,2021-05-29 19:00:00,22
9.7,12.2,160.0,44.0,2021-05-29 20:00:00,22
8.6,11.1,149.0,48.0,2021-05-29 21:00:00,22
5.4,11.1,218.0,48.0,2021-05-29 22:00:00,22
10.4,9.3,218.0,51.0,2021-05-29 23:00:00,22
13.7,9.2,246.0,50.0,2021-05-30 00:00:00,22
13.3,8.4,240.0,53.0,2021-05-30 01:00:00,22
