CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,3.217, 63.93, None, None, None,7.13,10.84, None,268.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-04-01 00:00:00, None, None, None, None,14
None,3.648, 57.04, None, None, None,11.96,9.17, None,298.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-04-01 01:00:00, None, None, None, None,14
None,2.702, 67.56, None, None, None,20.79,7.66, None,282.1, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2016-04-01 02:00:00, None, None, None, None,14
None,3.948, 50.02, None, None, None,11.01,6.453, None,273.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-04-01 03:00:00, None, None, None, None,14
None,3.521, 54.51, None, None, None,7.4,7.17, None,290.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-04-01 04:00:00, None, None, None, None,14
None,4.101, 48.15, None, None, None,14.12,7.84, None,310.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-04-01 05:00:00, None, None, None, None,14
None,4.534, 48.42, None, None, None,7.08,10.65, None,338.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-04-01 06:00:00, None, None, None, None,14
None,4.008, 47.88, None, None, None,9.75,8.62, None,321.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-04-01 07:00:00, None, None, None, None,14
None,5.971, 42.32, None, None, None,7.46,6.874, None,320.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-04-01 08:00:00, None, None, None, None,14
None,7.36, 39.91, None, None, None,13.06,3.965, None,317.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2016-04-01 09:00:00, None, None, None, None,14
None,7.58, 42.72, None, None, None,32.5,2.256, None,233.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-04-01 10:00:00, None, None, None, None,14
None,6.322, 47.13, None, None, None,17.71,5.978, None,160.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-04-01 11:00:00, None, None, None, None,14
None,6.639, 46.44, None, None, None,15.98,11.43, None,165.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2016-04-01 12:00:00, None, None, None, None,14
None,8.39, 46.77, None, None, None,13.6,9.76, None,184.5, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 13:00:00, None, None, None, None,14
None,6.804, 51.65, None, None, None,14.08,11.02, None,248.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 14:00:00, None, None, None, None,14
None,6.66, 54.59, None, None, None,11.28,13.84, None,251.4, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 15:00:00, None, None, None, None,14
None,5.942, 54.79, None, None, None,8.96,15.83, None,249.8, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 16:00:00, None, None, None, None,14
None,5.368, 60.28, None, None, None,6.215,17.88, None,251.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 17:00:00, None, None, None, None,14
None,4.602, 63.69, None, None, None,8.12,19.54, None,257.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2016-04-01 18:00:00, None, None, None, None,14
None,3.693, 72.3, None, None, None,5.768,21.18, None,262.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-01 19:00:00, None, None, None, None,14
None,2.417, 78.3, None, None, None,10.21,17.13, None,258.6, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-01 20:00:00, None, None, None, None,14
None,1.947, 81.8, None, None, None,6.195,17.75, None,250.3, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-01 21:00:00, None, None, None, None,14
None,1.87, 78.8, None, None, None,6.159,14.19, None,252.3, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-01 22:00:00, None, None, None, None,14
None,1.349, 86.4, None, None, None,5.034,14.41, None,247.8, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-01 23:00:00, None, None, None, None,14
None,0.875, 89.8, None, None, None,8.21,15.88, None,232.8, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-02 00:00:00, None, None, None, None,14
None,0.451, 97.2, None, None, None,10.33,15.24, None,241.7, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-04-02 01:00:00, None, None, None, None,14
None,-0.066, 99.5, None, None, None,6.449,11.66, None,250.4, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-04-02 02:00:00, None, None, None, None,14
None,-0.303, 101.9, None, None, None,13.49,12.2, None,241.5, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2016-04-02 03:00:00, None, None, None, None,14
None,-0.255, 102.1, None, None, None,9.38,17.01, None,256.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-02 04:00:00, None, None, None, None,14
None,-0.542, 100.4, None, None, None,15.68,11.62, None,254.4, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-02 05:00:00, None, None, None, None,14
None,-0.494, 97.2, None, None, None,10.45,14.56, None,233.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-02 06:00:00, None, None, None, None,14
None,-0.59, 99.9, None, None, None,12.78,15.75, None,236.8, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-02 07:00:00, None, None, None, None,14
None,-0.59, 98.6, None, None, None,9.2,16.23, None,237.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-02 08:00:00, None, None, None, None,14
None,-0.159, 96.6, None, None, None,13.76,14.12, None,214.3, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2016-04-02 09:00:00, None, None, None, None,14
