TempC,time,RH,week_of_year
10.247,2020-09-09 00:00:00,91.9,37
10.32,2020-09-09 01:00:00,90.3,37
9.015,2020-09-09 02:00:00,91.3,37
8.519,2020-09-09 03:00:00,93.6,37
8.99,2020-09-09 04:00:00,94.8,37
8.99,2020-09-09 05:00:00,92.8,37
8.841,2020-09-09 06:00:00,92.2,37
10.345,2020-09-09 07:00:00,89.9,37
12.413,2020-09-09 08:00:00,85.3,37
15.676,2020-09-09 09:00:00,78.6,37
18.247,2020-09-09 10:00:00,71.7,37
22.298,2020-09-09 11:00:00,64.2,37
21.509,2020-09-09 12:00:00,58.7,37
22.154,2020-09-09 13:00:00,58.0,37
22.441,2020-09-09 14:00:00,56.8,37
22.585,2020-09-09 15:00:00,56.5,37
21.939,2020-09-09 16:00:00,58.3,37
19.341,2020-09-09 17:00:00,65.9,37
16.582,2020-09-09 18:00:00,81.1,37
14.266,2020-09-09 19:00:00,89.1,37
12.171,2020-09-09 20:00:00,93.1,37
10.712,2020-09-09 21:00:00,94.8,37
11.273,2020-09-09 22:00:00,95.6,37
12.001,2020-09-09 23:00:00,94.3,37
12.074,2020-09-10 00:00:00,91.7,37
12.316,2020-09-10 01:00:00,90.8,37
11.929,2020-09-10 02:00:00,90.0,37
11.467,2020-09-10 03:00:00,90.7,37
11.053,2020-09-10 04:00:00,91.2,37
11.102,2020-09-10 05:00:00,91.5,37
11.151,2020-09-10 06:00:00,90.8,37
12.001,2020-09-10 07:00:00,88.8,37
13.738,2020-09-10 08:00:00,85.1,37
17.225,2020-09-10 09:00:00,77.7,37
20.269,2020-09-10 10:00:00,69.6,37
23.689,2020-09-10 11:00:00,57.5,37
24.895,2020-09-10 12:00:00,47.7,37
24.436,2020-09-10 13:00:00,49.5,37
24.122,2020-09-10 14:00:00,51.1,37
23.954,2020-09-10 15:00:00,51.6,37
22.848,2020-09-10 16:00:00,51.0,37
20.055,2020-09-10 17:00:00,59.3,37
16.749,2020-09-10 18:00:00,75.1,37
14.026,2020-09-10 19:00:00,85.7,37
12.243,2020-09-10 20:00:00,90.9,37
11.467,2020-09-10 21:00:00,89.7,37
11.734,2020-09-10 22:00:00,83.1,37
13.618,2020-09-10 23:00:00,77.0,37
12.122,2020-09-11 00:00:00,76.0,37
12.654,2020-09-11 01:00:00,78.4,37
10.956,2020-09-11 02:00:00,78.8,37
9.485,2020-09-11 03:00:00,85.0,37
8.717,2020-09-11 04:00:00,88.4,37
8.245,2020-09-11 05:00:00,90.9,37
8.717,2020-09-11 06:00:00,92.2,37
10.124,2020-09-11 07:00:00,90.7,37
13.016,2020-09-11 08:00:00,83.8,37
16.582,2020-09-11 09:00:00,75.8,37
20.15,2020-09-11 10:00:00,63.9,37
22.178,2020-09-11 11:00:00,52.6,37
21.748,2020-09-11 12:00:00,48.5,37
21.342,2020-09-11 13:00:00,46.6,37
21.628,2020-09-11 14:00:00,45.7,37
20.746,2020-09-11 15:00:00,47.2,37
20.103,2020-09-11 16:00:00,48.5,37
17.106,2020-09-11 17:00:00,56.9,37
15.27,2020-09-11 18:00:00,76.1,37
13.137,2020-09-11 19:00:00,83.9,37
11.102,2020-09-11 20:00:00,89.1,37
9.903,2020-09-11 21:00:00,91.7,37
9.682,2020-09-11 22:00:00,92.3,37
9.977,2020-09-11 23:00:00,91.4,37
10.541,2020-09-12 00:00:00,88.9,37
9.805,2020-09-12 01:00:00,85.4,37
10.638,2020-09-12 02:00:00,84.3,37
10.785,2020-09-12 03:00:00,83.2,37
10.907,2020-09-12 04:00:00,81.6,37
10.394,2020-09-12 05:00:00,83.7,37
10.222,2020-09-12 06:00:00,84.1,37
10.516,2020-09-12 07:00:00,83.5,37
11.419,2020-09-12 08:00:00,81.7,37
13.281,2020-09-12 09:00:00,77.7,37
14.505,2020-09-12 10:00:00,73.5,37
16.773,2020-09-12 11:00:00,69.1,37
17.605,2020-09-12 12:00:00,61.3,37
17.534,2020-09-12 13:00:00,60.2,37
17.391,2020-09-12 14:00:00,62.1,37
18.343,2020-09-12 15:00:00,58.4,37
17.486,2020-09-12 16:00:00,54.9,37
15.39,2020-09-12 17:00:00,67.8,37
12.485,2020-09-12 18:00:00,78.4,37
11.029,2020-09-12 19:00:00,86.8,37
10.956,2020-09-12 20:00:00,89.5,37
10.492,2020-09-12 21:00:00,90.4,37
10.247,2020-09-12 22:00:00,91.4,37
10.026,2020-09-12 23:00:00,91.5,37
10.001,2020-09-13 00:00:00,92.1,37
10.369,2020-09-13 01:00:00,91.8,37
9.41,2020-09-13 02:00:00,90.7,37
9.089,2020-09-13 03:00:00,89.8,37
8.643,2020-09-13 04:00:00,89.3,37
8.419,2020-09-13 05:00:00,88.9,37
8.344,2020-09-13 06:00:00,89.6,37
8.643,2020-09-13 07:00:00,89.0,37
10.541,2020-09-13 08:00:00,86.3,37
13.112,2020-09-13 09:00:00,80.5,37
15.986,2020-09-13 10:00:00,73.1,37
18.033,2020-09-13 11:00:00,64.9,37
17.677,2020-09-13 12:00:00,62.1,37
18.057,2020-09-13 13:00:00,62.1,37
18.319,2020-09-13 14:00:00,59.9,37
17.701,2020-09-13 15:00:00,63.8,37
17.058,2020-09-13 16:00:00,67.0,37
15.247,2020-09-13 17:00:00,71.7,37
13.57,2020-09-13 18:00:00,76.4,37
11.589,2020-09-13 19:00:00,83.5,37
10.051,2020-09-13 20:00:00,89.5,37
8.941,2020-09-13 21:00:00,92.4,37
7.645,2020-09-13 22:00:00,93.8,37
7.167,2020-09-13 23:00:00,94.7,37
6.433,2020-09-14 00:00:00,95.1,37
5.975,2020-09-14 01:00:00,95.5,37
5.411,2020-09-14 02:00:00,95.7,37
4.999,2020-09-14 03:00:00,96.0,37
4.636,2020-09-14 04:00:00,96.2,37
4.376,2020-09-14 05:00:00,96.4,37
4.558,2020-09-14 06:00:00,96.5,37
5.616,2020-09-14 07:00:00,96.6,37
7.67,2020-09-14 08:00:00,96.5,37
9.015,2020-09-14 09:00:00,94.7,37
10.785,2020-09-14 10:00:00,89.1,37
11.175,2020-09-14 11:00:00,83.7,37
11.273,2020-09-14 12:00:00,81.8,37
11.686,2020-09-14 13:00:00,80.2,37
11.88,2020-09-14 14:00:00,78.0,37
11.2,2020-09-14 15:00:00,78.5,37
10.858,2020-09-14 16:00:00,80.0,37
10.418,2020-09-14 17:00:00,81.1,37
9.534,2020-09-14 18:00:00,84.1,37
8.618,2020-09-14 19:00:00,87.3,37
8.568,2020-09-14 20:00:00,89.0,37
8.195,2020-09-14 21:00:00,90.2,37
8.07,2020-09-14 22:00:00,91.8,37
7.995,2020-09-14 23:00:00,92.6,37
8.07,2020-09-15 00:00:00,93.3,37
7.995,2020-09-15 01:00:00,93.8,37
8.02,2020-09-15 02:00:00,94.0,37
7.87,2020-09-15 03:00:00,94.3,37
7.745,2020-09-15 04:00:00,94.5,37
7.544,2020-09-15 05:00:00,95.0,37
7.494,2020-09-15 06:00:00,95.3,37
7.419,2020-09-15 07:00:00,94.1,37
7.845,2020-09-15 08:00:00,90.5,37
8.618,2020-09-15 09:00:00,85.7,37
9.682,2020-09-15 10:00:00,83.5,37
11.346,2020-09-15 11:00:00,78.0,37
13.738,2020-09-15 12:00:00,71.4,37
14.266,2020-09-15 13:00:00,66.5,37
14.912,2020-09-15 14:00:00,65.7,37
15.055,2020-09-15 15:00:00,65.9,37
14.314,2020-09-15 16:00:00,67.5,37
12.896,2020-09-15 17:00:00,73.4,37
10.345,2020-09-15 18:00:00,85.4,37
8.07,2020-09-15 19:00:00,91.5,37
6.408,2020-09-15 20:00:00,93.6,37
5.05,2020-09-15 21:00:00,94.4,37
4.011,2020-09-15 22:00:00,94.9,37
3.354,2020-09-15 23:00:00,95.4,37
