pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
196.0, 653.0, None, None,2019-03-12 00:00:00, -8.3, None, None,11
197.0, 655.0, None, None,2019-03-12 01:00:00, -8.7, None, None,11
198.0, 656.0, None, None,2019-03-12 02:00:00, -9.0, None, None,11
199.0, 657.0, None, None,2019-03-12 03:00:00, -9.4, None, None,11
200.0, 658.0, None, None,2019-03-12 04:00:00, -9.4, None, None,11
201.0, 658.0, None, None,2019-03-12 05:00:00, -9.5, None, None,11
201.0, 659.0, None, None,2019-03-12 06:00:00, -9.3, None, None,11
202.0, 661.0, None, None,2019-03-12 07:00:00, -9.4, None, None,11
202.0, 661.0, None, None,2019-03-12 08:00:00, -9.5, None, None,11
202.0, 661.0, None, None,2019-03-12 09:00:00, -9.4, None, None,11
202.0, 661.0, None, None,2019-03-12 10:00:00, -9.5, None, None,11
202.0, 661.0, None, None,2019-03-12 11:00:00, -9.7, None, None,11
202.0, 662.0, None, None,2019-03-12 12:00:00, -10.5, None, None,11
202.0, 662.0, None, None,2019-03-12 13:00:00, -10.5, None, None,11
202.0, 662.0, None, None,2019-03-12 14:00:00, -10.8, None, None,11
202.0, 662.0, None, None,2019-03-12 15:00:00, -10.0, None, None,11
202.0, 662.0, None, None,2019-03-12 16:00:00, -8.5, None, None,11
202.0, 662.0, None, None,2019-03-12 17:00:00, -5.6, None, None,11
202.0, 662.0, None, None,2019-03-12 18:00:00, -7.6, None, None,11
202.0, 662.0, None, None,2019-03-12 19:00:00, -5.1, None, None,11
202.0, 662.0, None, None,2019-03-12 20:00:00, -5.0, None, None,11
202.0, 662.0, None, None,2019-03-12 21:00:00, -5.8, None, None,11
203.0, 662.0, None, None,2019-03-12 22:00:00, -5.1, None, None,11
203.0, 662.0, None, None,2019-03-12 23:00:00, -5.6, None, None,11
203.0, 662.0, None, None,2019-03-13 00:00:00, -6.9, None, None,11
203.0, 662.0, None, None,2019-03-13 01:00:00, -8.5, None, None,11
203.0, 662.0, None, None,2019-03-13 02:00:00, -10.2, None, None,11
