wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
168.0, 57.0, 10.1, 0.0, 8.6, 4.7, 17.2, 14.2, 102.0, 0.0, 0.0, 68.0,2021-08-20 00:00:00, None,34,,,,,,,,,,,,
131.0, 61.0, 7.5, 0.0, 8.3, 5.2, 15.8, 12.5, 112.0, 0.0, 0.0, 78.0,2021-08-20 01:00:00, None,34,,,,,,,,,,,,
114.0, 68.0, 4.7, 0.0, 8.4, 4.8, 14.2, 11.6, 168.0, 0.0, 0.0, 81.0,2021-08-20 02:00:00, None,34,,,,,,,,,,,,
120.0, 78.0, 5.2, 0.0, 8.8, 3.9, 12.5, 11.1, 131.0, 0.0, 0.0, 83.0,2021-08-20 03:00:00, None,34,,,,,,,,,,,,
59.0, 81.0, 4.8, 0.0, 8.5, 4.4, 11.6, 10.3, 114.0, 0.0, 0.0, 88.0,2021-08-20 04:00:00, None,34,,,,,,,,,,,,
94.0, 83.0, 3.9, 0.0, 8.3, 3.2, 11.1, 10.6, 120.0, 0.0, 0.0, 88.0,2021-08-20 05:00:00, None,34,,,,,,,,,,,,
72.0, 88.0, 4.4, 0.0, 8.4, 3.4, 10.3, 13.9, 59.0, 0.0, 0.0, 73.0,2021-08-20 06:00:00, None,34,,,,,,,,,,,,
298.0, 88.0, 3.2, 0.0, 8.7, 4.6, 10.6, 15.0, 94.0, 0.0, 0.0, 75.0,2021-08-20 07:00:00, None,34,,,,,,,,,,,,
278.0, 73.0, 3.4, 0.0, 9.1, 4.6, 13.9, 18.3, 72.0, 0.0, 0.0, 59.0,2021-08-20 08:00:00, None,34,,,,,,,,,,,,
302.0, 75.0, 4.6, 0.0, 10.6, 6.1, 15.0, 20.6, 298.0, 0.0, 0.0, 57.0,2021-08-20 09:00:00, None,34,,,,,,,,,,,,
