pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, 3.5, 33.0, None, None, 362.0, 5.0, None,2018-10-22 00:00:00, None,43
None, None, None, None, 2.1, 33.0, None, None, 362.0, 5.0, None,2018-10-22 01:00:00, None,43
None, None, None, None, -0.4, 32.0, None, None, 362.0, 5.0, None,2018-10-22 02:00:00, None,43
None, None, None, None, -1.2, 32.0, None, None, 362.0, 5.0, None,2018-10-22 03:00:00, None,43
None, None, None, None, -1.6, 33.0, None, None, 362.0, 5.0, None,2018-10-22 04:00:00, None,43
None, None, None, None, -1.3, 31.0, None, None, 362.0, 5.0, None,2018-10-22 05:00:00, None,43
None, None, None, None, -1.7, 29.0, None, None, 362.0, 5.0, None,2018-10-22 06:00:00, None,43
None, None, None, None, -2.1, 31.0, None, None, 362.0, 5.0, None,2018-10-22 07:00:00, None,43
None, None, None, None, -1.8, None, None, None, 362.0, 5.0, None,2018-10-22 08:00:00, None,43
None, None, None, None, -1.8, 30.0, None, None, 362.0, 5.0, None,2018-10-22 09:00:00, None,43
None, None, None, None, -1.9, 30.0, None, None, 362.0, 5.0, None,2018-10-22 10:00:00, None,43
None, None, None, None, -2.0, 31.0, None, None, 362.0, 5.0, None,2018-10-22 11:00:00, None,43
None, None, None, None, -2.2, 28.0, None, None, 362.0, 5.0, None,2018-10-22 12:00:00, None,43
None, None, None, None, -1.9, 29.0, None, None, 362.0, 5.0, None,2018-10-22 13:00:00, None,43
None, None, None, None, -2.0, 30.0, None, None, 362.0, 5.0, None,2018-10-22 14:00:00, None,43
None, None, None, None, -1.9, 31.0, None, None, 362.0, 5.0, None,2018-10-22 15:00:00, None,43
None, 169.0, None, None, -1.0, 30.0, None, None, 362.0, 5.0, None,2018-10-22 16:00:00, None,43
None, None, None, None, 2.6, 30.0, None, None, 362.0, 5.0, None,2018-10-22 17:00:00, None,43
None, None, None, None, 10.7, 30.0, None, None, 361.0, 5.0, None,2018-10-22 18:00:00, None,43
None, None, None, None, 13.2, 31.0, None, None, 361.0, 6.0, None,2018-10-22 19:00:00, None,43
None, None, None, None, 14.1, 30.0, None, None, 361.0, 6.0, None,2018-10-22 20:00:00, None,43
None, None, None, None, 12.8, 30.0, None, None, 361.0, 6.0, None,2018-10-22 21:00:00, None,43
None, None, None, None, 11.0, 31.0, None, None, 361.0, 6.0, None,2018-10-22 22:00:00, None,43
None, None, None, None, 8.8, 30.0, None, None, 361.0, 7.0, None,2018-10-22 23:00:00, None,43
None, None, None, None, 7.2, 31.0, None, None, 361.0, 7.0, None,2018-10-23 00:00:00, None,43
None, None, None, None, 4.3, 30.0, None, None, 361.0, 7.0, None,2018-10-23 01:00:00, None,43
None, None, None, None, 2.0, 32.0, None, None, 361.0, 7.0, None,2018-10-23 02:00:00, None,43
None, None, None, None, 0.6, 30.0, None, None, 361.0, 7.0, None,2018-10-23 03:00:00, None,43
None, None, None, None, -0.1, 31.0, None, None, 361.0, 7.0, None,2018-10-23 04:00:00, None,43
None, None, None, None, 1.4, 30.0, None, None, 361.0, 7.0, None,2018-10-23 05:00:00, None,43
None, None, None, None, 0.4, 32.0, None, None, 361.0, 7.0, None,2018-10-23 06:00:00, None,43
None, None, None, None, 2.3, 32.0, None, None, 361.0, 6.0, None,2018-10-23 07:00:00, None,43
None, None, None, None, 2.3, 31.0, None, None, 361.0, 7.0, None,2018-10-23 08:00:00, None,43
None, None, None, None, 1.6, 31.0, None, None, 361.0, 7.0, None,2018-10-23 09:00:00, None,43
None, None, None, None, 2.6, 31.0, None, None, 361.0, 6.0, None,2018-10-23 10:00:00, None,43
None, None, None, None, 2.3, 32.0, None, None, 361.0, 6.0, None,2018-10-23 11:00:00, None,43
None, None, None, None, 1.9, 32.0, None, None, 361.0, 7.0, None,2018-10-23 12:00:00, None,43
None, None, None, None, 0.5, 31.0, None, None, 361.0, 7.0, None,2018-10-23 13:00:00, None,43
None, None, None, None, 0.3, 32.0, None, None, 361.0, 7.0, None,2018-10-23 14:00:00, None,43
None, None, None, None, 0.3, 33.0, None, None, 362.0, 6.0, None,2018-10-23 15:00:00, None,43
None, 169.0, None, None, 1.4, 31.0, None, None, 362.0, 6.0, None,2018-10-23 16:00:00, None,43
None, None, None, None, 5.4, 29.0, None, None, 361.0, 6.0, None,2018-10-23 17:00:00, None,43
None, None, None, None, 12.3, 29.0, None, None, 361.0, 6.0, None,2018-10-23 18:00:00, None,43
None, None, None, None, 14.1, None, None, None, 360.0, 7.0, None,2018-10-23 19:00:00, None,43
None, None, None, None, 14.8, 30.0, None, None, 361.0, 7.0, None,2018-10-23 20:00:00, None,43
None, None, None, None, 10.7, 31.0, None, None, 361.0, 7.0, None,2018-10-23 21:00:00, None,43
None, None, None, None, 9.4, 32.0, None, None, 361.0, 7.0, None,2018-10-23 22:00:00, None,43
None, None, None, None, 7.7, 32.0, None, None, 361.0, 7.0, None,2018-10-23 23:00:00, None,43
None, None, None, None, 6.3, 31.0, None, None, 361.0, 7.0, None,2018-10-24 00:00:00, None,43
None, None, None, None, 5.6, 29.0, None, None, 361.0, 7.0, None,2018-10-24 01:00:00, None,43
None, None, None, None, 3.8, 33.0, None, None, 361.0, 7.0, None,2018-10-24 02:00:00, None,43
None, None, None, None, 3.8, 32.0, None, None, 361.0, 7.0, None,2018-10-24 03:00:00, None,43
None, None, None, None, 4.6, 30.0, None, None, 361.0, 7.0, None,2018-10-24 04:00:00, None,43
None, None, None, None, 3.9, 29.0, None, None, 361.0, 7.0, None,2018-10-24 05:00:00, None,43
None, None, None, None, 2.2, 29.0, None, None, 361.0, 7.0, None,2018-10-24 06:00:00, None,43
None, None, None, None, 0.0, 32.0, None, None, 361.0, 7.0, None,2018-10-24 07:00:00, None,43
None, None, None, None, 0.9, 33.0, None, None, 362.0, 7.0, None,2018-10-24 08:00:00, None,43
None, None, None, None, 0.2, 32.0, None, None, 362.0, 7.0, None,2018-10-24 09:00:00, None,43
None, None, None, None, 0.0, 28.0, None, None, 362.0, 7.0, None,2018-10-24 10:00:00, None,43
None, None, None, None, 0.2, 32.0, None, None, 362.0, 7.0, None,2018-10-24 11:00:00, None,43
None, None, None, None, -1.9, 32.0, None, None, 362.0, 7.0, None,2018-10-24 12:00:00, None,43
None, None, None, None, -2.6, 28.0, None, None, 362.0, 7.0, None,2018-10-24 13:00:00, None,43
None, None, None, None, -2.6, 20.0, None, None, 362.0, 7.0, None,2018-10-24 14:00:00, None,43
None, None, None, None, -2.8, None, None, None, 362.0, 7.0, None,2018-10-24 15:00:00, None,43
None, 169.0, None, None, -2.6, None, None, None, 362.0, 7.0, None,2018-10-24 16:00:00, None,43
None, None, None, None, 1.2, 30.0, None, None, 362.0, 7.0, None,2018-10-24 17:00:00, None,43
None, None, None, None, 5.8, 31.0, None, None, 362.0, 7.0, None,2018-10-24 18:00:00, None,43
None, None, None, None, 6.9, 31.0, None, None, 361.0, 7.0, None,2018-10-24 19:00:00, None,43
None, None, None, None, 8.2, 27.0, None, None, 361.0, 7.0, None,2018-10-24 20:00:00, None,43
None, None, None, None, 5.9, 27.0, None, None, 361.0, 7.0, None,2018-10-24 21:00:00, None,43
None, None, None, None, 5.0, 27.0, None, None, 361.0, 7.0, None,2018-10-24 22:00:00, None,43
None, None, None, None, 4.7, 29.0, None, None, 361.0, 7.0, None,2018-10-24 23:00:00, None,43
None, None, None, None, 3.6, 29.0, None, None, 361.0, 7.0, None,2018-10-25 00:00:00, None,43
None, None, None, None, 2.5, 31.0, None, None, 361.0, 7.0, None,2018-10-25 01:00:00, None,43
None, None, None, None, 2.1, 30.0, None, None, 361.0, 7.0, None,2018-10-25 02:00:00, None,43
None, None, None, None, 1.7, 26.0, None, None, 361.0, 7.0, None,2018-10-25 03:00:00, None,43
None, None, None, None, 1.7, 30.0, None, None, 361.0, 7.0, None,2018-10-25 04:00:00, None,43
None, None, None, None, 0.2, 33.0, None, None, 361.0, 7.0, None,2018-10-25 05:00:00, None,43
None, None, None, None, -1.2, 29.0, None, None, 362.0, 7.0, None,2018-10-25 06:00:00, None,43
None, None, None, None, -1.1, 28.0, None, None, 362.0, 7.0, None,2018-10-25 07:00:00, None,43
None, None, None, None, 0.1, 28.0, None, None, 362.0, 7.0, None,2018-10-25 08:00:00, None,43
None, None, None, None, 0.2, 32.0, None, None, 361.0, 7.0, None,2018-10-25 09:00:00, None,43
None, None, None, None, -0.2, 30.0, None, None, 362.0, 7.0, None,2018-10-25 10:00:00, None,43
None, None, None, None, -1.5, 31.0, None, None, 362.0, 7.0, None,2018-10-25 11:00:00, None,43
None, None, None, None, -2.1, 23.0, None, None, 362.0, 7.0, None,2018-10-25 12:00:00, None,43
None, None, None, None, -1.9, 12.0, None, None, 362.0, 7.0, None,2018-10-25 13:00:00, None,43
None, None, None, None, -1.0, None, None, None, 362.0, 7.0, None,2018-10-25 14:00:00, None,43
None, None, None, None, -1.5, None, None, None, 362.0, 7.0, None,2018-10-25 15:00:00, None,43
None, 169.0, None, None, 1.9, 29.0, None, None, 361.0, 7.0, None,2018-10-25 16:00:00, None,43
None, None, None, None, 1.5, 27.0, None, None, 361.0, 7.0, None,2018-10-25 17:00:00, None,43
None, None, None, None, 6.0, 31.0, None, None, 361.0, 7.0, None,2018-10-25 18:00:00, None,43
None, None, None, None, 7.6, 28.0, None, None, 361.0, 7.0, None,2018-10-25 19:00:00, None,43
None, None, None, None, 8.9, 30.0, None, None, 361.0, 7.0, None,2018-10-25 20:00:00, None,43
None, None, None, None, 7.7, None, None, None, 361.0, 7.0, None,2018-10-25 21:00:00, None,43
None, None, None, None, 6.1, 31.0, None, None, 361.0, 7.0, None,2018-10-25 22:00:00, None,43
None, None, None, None, 5.0, 30.0, None, None, 361.0, 7.0, None,2018-10-25 23:00:00, None,43
None, None, None, None, 2.4, 31.0, None, None, 361.0, 7.0, None,2018-10-26 00:00:00, None,43
None, None, None, None, -0.1, 32.0, None, None, 361.0, 7.0, None,2018-10-26 01:00:00, None,43
None, None, None, None, -2.1, 31.0, None, None, 362.0, 7.0, None,2018-10-26 02:00:00, None,43
None, None, None, None, -2.9, 32.0, None, None, 362.0, 7.0, None,2018-10-26 03:00:00, None,43
None, None, None, None, -3.3, 32.0, None, None, 362.0, 7.0, None,2018-10-26 04:00:00, None,43
None, None, None, None, -3.3, 32.0, None, None, 362.0, 7.0, None,2018-10-26 05:00:00, None,43
