pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
11.0, None, 0.0,280.0,784.0, None, None,2020-11-25 00:00:00,-4.5, None,119.0, None,48
11.0, None, 0.0,280.0,784.0, None, None,2020-11-25 01:00:00,-4.5, None,120.0, None,48
11.0, None, 0.0,280.0,784.0, None, None,2020-11-25 02:00:00,-5.4, None,119.0, None,48
12.0, None, 1.0,280.0,785.0, None, None,2020-11-25 03:00:00,-5.9, None,120.0, None,48
11.0, None, None,280.0,784.0, None, None,2020-11-25 04:00:00,-5.9, None,119.0, None,48
11.0, None, 0.0,280.0,784.0, None, None,2020-11-25 05:00:00,-5.5, None,119.0, None,48
11.0, None, 0.0,279.0,784.0, None, None,2020-11-25 06:00:00,-5.9, None,118.0, None,48
11.0, None, 0.0,279.0,784.0, None, None,2020-11-25 07:00:00,-5.8, None,118.0, None,48
11.0, None, 0.0,279.0,784.0, None, None,2020-11-25 08:00:00,-5.6, None,118.0, None,48
11.0, None, 0.0,279.0,784.0, None, None,2020-11-25 09:00:00,-5.1, None,117.0, None,48
11.0, None, 0.0,278.0,784.0, None, None,2020-11-25 10:00:00,-4.2, None,116.0, None,48
11.0, None, 0.0,279.0,784.0, None, None,2020-11-25 11:00:00,-3.3, None,115.0, None,48
11.0, None, 0.0,279.0,784.0, None, None,2020-11-25 12:00:00,-2.4, None,114.0, None,48
11.0, None, 0.0,279.0,784.0, None, None,2020-11-25 13:00:00,-3.2, None,116.0, None,48
10.0, None, 0.0,279.0,784.0, None, None,2020-11-25 14:00:00,-3.3, None,115.0, None,48
10.0, None, 1.0,279.0,785.0, None, None,2020-11-25 15:00:00,-3.6, None,116.0, None,48
8.0, None, 0.0,279.0,785.0, None, None,2020-11-25 16:00:00,-4.7, None,116.0, None,48
8.0, None, 0.0,279.0,785.0, None, None,2020-11-25 17:00:00,-5.0, None,116.0, None,48
7.0, None, 0.0,279.0,785.0, None, None,2020-11-25 18:00:00,-4.7, None,117.0, None,48
7.0, None, 1.0,279.0,786.0, None, None,2020-11-25 19:00:00,-4.8, None,111.0, None,48
7.0, None, 0.0,279.0,786.0, None, None,2020-11-25 20:00:00,-5.0, None,116.0, None,48
