pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
31.0, None, 0.0,236.0,672.0, None,2020-11-25 00:00:00,-6.3, None,103.0, None,48
30.0, None, 0.0,236.0,672.0, None,2020-11-25 01:00:00,-5.8, None,102.0, None,48
29.0, None, 0.0,236.0,672.0, None,2020-11-25 02:00:00,-6.1, None,102.0, None,48
27.0, None, 0.0,237.0,672.0, None,2020-11-25 03:00:00,-6.4, None,102.0, None,48
26.0, None, 0.0,237.0,672.0, None,2020-11-25 04:00:00,-6.1, None,101.0, None,48
24.0, None, 0.0,237.0,672.0, None,2020-11-25 05:00:00,-6.4, None,101.0, None,48
23.0, None, 0.0,237.0,672.0, None,2020-11-25 06:00:00,-7.0, None,101.0, None,48
21.0, None, 0.0,237.0,672.0, None,2020-11-25 07:00:00,-6.0, None,101.0, None,48
22.0, None, 1.0,237.0,673.0, None,2020-11-25 08:00:00,-5.7, None,101.0, None,48
21.0, None, 0.0,237.0,673.0, None,2020-11-25 09:00:00,-5.6, None,102.0, None,48
21.0, None, 1.0,238.0,674.0, None,2020-11-25 10:00:00,-5.4, None,101.0, None,48
18.0, None, 0.0,238.0,674.0, None,2020-11-25 11:00:00,-5.3, None,103.0, None,48
16.0, None, 0.0,238.0,674.0, None,2020-11-25 12:00:00,-4.9, None,104.0, None,48
14.0, None, 0.0,239.0,674.0, None,2020-11-25 13:00:00,-5.3, None,105.0, None,48
13.0, None, 1.0,239.0,675.0, None,2020-11-25 14:00:00,-5.7, None,105.0, None,48
11.0, None, 0.0,240.0,675.0, None,2020-11-25 15:00:00,-5.2, None,104.0, None,48
9.0, None, 1.0,241.0,676.0, None,2020-11-25 16:00:00,-5.4, None,106.0, None,48
7.0, None, 0.0,242.0,676.0, None,2020-11-25 17:00:00,-5.3, None,106.0, None,48
6.0, None, 1.0,242.0,677.0, None,2020-11-25 18:00:00,-5.7, None,108.0, None,48
6.0, None, 0.0,243.0,677.0, None,2020-11-25 19:00:00,-5.1, None,109.0, None,48
5.0, None, 0.0,244.0,677.0, None,2020-11-25 20:00:00,-4.9, None,108.0, None,48
6.0, None, 1.0,244.0,678.0, None,2020-11-25 21:00:00,-4.9, None,108.0, None,48
6.0, None, 0.0,245.0,678.0, None,2020-11-25 22:00:00,-4.9, None,108.0, None,48
7.0, None, 1.0,245.0,679.0, None,2020-11-25 23:00:00,-5.5, None,109.0, None,48
7.0, None, 0.0,246.0,679.0, None,2020-11-26 00:00:00,-5.7, None,111.0, None,48
7.0, None, 0.0,246.0,679.0, None,2020-11-26 01:00:00,-6.0, None,109.0, None,48
8.0, None, 1.0,246.0,680.0, None,2020-11-26 02:00:00,-6.0, None,109.0, None,48
8.0, None, 0.0,247.0,680.0, None,2020-11-26 03:00:00,-5.7, None,108.0, None,48
8.0, None, 0.0,247.0,680.0, None,2020-11-26 04:00:00,-5.1, None,108.0, None,48
8.0, None, 0.0,247.0,680.0, None,2020-11-26 05:00:00,-5.0, None,108.0, None,48
8.0, None, 0.0,247.0,680.0, None,2020-11-26 06:00:00,-4.7, None,108.0, None,48
9.0, None, 1.0,248.0,681.0, None,2020-11-26 07:00:00,-3.3, None,109.0, None,48
7.0, None, None,248.0,680.0, None,2020-11-26 08:00:00,-5.2, None,109.0, None,48
8.0, None, 1.0,248.0,681.0, None,2020-11-26 09:00:00,-2.9, None,108.0, None,48
6.0, None, None,248.0,680.0, None,2020-11-26 10:00:00,-3.4, None,107.0, None,48
6.0, None, 0.0,248.0,680.0, None,2020-11-26 11:00:00,-3.4, None,108.0, None,48
8.0, None, 2.0,248.0,682.0, None,2020-11-26 12:00:00,-3.4, None,108.0, None,48
9.0, None, 1.0,249.0,683.0, None,2020-11-26 13:00:00,-2.9, None,108.0, None,48
9.0, None, 1.0,251.0,684.0, None,2020-11-26 14:00:00,-2.7, None,109.0, None,48
11.0, None, 2.0,253.0,686.0, None,2020-11-26 15:00:00,-2.7, None,111.0, None,48
14.0, None, 4.0,258.0,690.0, None,2020-11-26 16:00:00,-2.5, None,114.0, None,48
17.0, None, 3.0,261.0,693.0, None,2020-11-26 17:00:00,-2.5, None,116.0, None,48
19.0, None, 3.0,264.0,696.0, None,2020-11-26 18:00:00,-2.4, None,120.0, None,48
22.0, None, 3.0,268.0,699.0, None,2020-11-26 19:00:00,-2.2, None,123.0, None,48
25.0, None, 3.0,272.0,702.0, None,2020-11-26 20:00:00,-2.2, None,125.0, None,48
28.0, None, 4.0,275.0,706.0, None,2020-11-26 21:00:00,-2.2, None,127.0, None,48
28.0, None, 0.0,278.0,706.0, None,2020-11-26 22:00:00,-2.3, None,130.0, None,48
30.0, None, 3.0,280.0,709.0, None,2020-11-26 23:00:00,-2.5, None,132.0, None,48
34.0, None, 4.0,285.0,713.0, None,2020-11-27 00:00:00,-2.7, None,137.0, None,48
35.0, None, 1.0,288.0,714.0, None,2020-11-27 01:00:00,-3.1, None,138.0, None,48
36.0, None, 2.0,291.0,716.0, None,2020-11-27 02:00:00,-3.6, None,141.0, None,48
37.0, None, 1.0,293.0,717.0, None,2020-11-27 03:00:00,-4.0, None,142.0, None,48
38.0, None, 1.0,294.0,718.0, None,2020-11-27 04:00:00,-4.1, None,144.0, None,48
39.0, None, 1.0,296.0,719.0, None,2020-11-27 05:00:00,-4.9, None,145.0, None,48
42.0, None, 3.0,298.0,722.0, None,2020-11-27 06:00:00,-5.4, None,147.0, None,48
42.0, None, 1.0,300.0,723.0, None,2020-11-27 07:00:00,-5.7, None,148.0, None,48
45.0, None, 2.0,302.0,725.0, None,2020-11-27 08:00:00,-5.6, None,148.0, None,48
46.0, None, 2.0,304.0,727.0, None,2020-11-27 09:00:00,-5.2, None,149.0, None,48
49.0, None, 2.0,306.0,729.0, None,2020-11-27 10:00:00,-4.7, None,150.0, None,48
51.0, None, 2.0,308.0,731.0, None,2020-11-27 11:00:00,-4.0, None,150.0, None,48
51.0, None, 2.0,311.0,733.0, None,2020-11-27 12:00:00,-4.0, None,156.0, None,48
52.0, None, 2.0,313.0,735.0, None,2020-11-27 13:00:00,-3.1, None,160.0, None,48
52.0, None, 1.0,315.0,736.0, None,2020-11-27 14:00:00,-1.8, None,161.0, None,48
51.0, None, 1.0,316.0,737.0, None,2020-11-27 15:00:00,-1.3, None,161.0, None,48
47.0, None, 0.0,316.0,737.0, None,2020-11-27 16:00:00,-1.1, None,161.0, None,48
44.0, None, 0.0,317.0,737.0, None,2020-11-27 17:00:00,-1.2, None,160.0, None,48
41.0, None, 0.0,318.0,737.0, None,2020-11-27 18:00:00,-1.4, None,159.0, None,48
39.0, None, 1.0,318.0,738.0, None,2020-11-27 19:00:00,-1.7, None,159.0, None,48
38.0, None, 2.0,320.0,740.0, None,2020-11-27 20:00:00,-1.4, None,161.0, None,48
36.0, None, 2.0,323.0,742.0, None,2020-11-27 21:00:00,-1.8, None,163.0, None,48
37.0, None, 1.0,325.0,743.0, None,2020-11-27 22:00:00,-4.0, None,165.0, None,48
36.0, None, 2.0,327.0,745.0, None,2020-11-27 23:00:00,-5.9, None,168.0, None,48
33.0, None, 1.0,328.0,746.0, None,2020-11-28 00:00:00,-6.2, None,168.0, None,48
32.0, None, 0.0,329.0,746.0, None,2020-11-28 01:00:00,-6.7, None,167.0, None,48
30.0, None, 0.0,329.0,746.0, None,2020-11-28 02:00:00,-7.1, None,167.0, None,48
29.0, None, 0.0,330.0,746.0, None,2020-11-28 03:00:00,-7.4, None,166.0, None,48
28.0, None, 0.0,330.0,746.0, None,2020-11-28 04:00:00,-7.6, None,164.0, None,48
28.0, None, 1.0,330.0,747.0, None,2020-11-28 05:00:00,-7.8, None,166.0, None,48
25.0, None, 0.0,330.0,747.0, None,2020-11-28 06:00:00,-8.4, None,165.0, None,48
24.0, None, 0.0,330.0,747.0, None,2020-11-28 07:00:00,-8.3, None,164.0, None,48
22.0, None, 0.0,330.0,747.0, None,2020-11-28 08:00:00,-8.4, None,163.0, None,48
20.0, None, 0.0,330.0,747.0, None,2020-11-28 09:00:00,-8.7, None,162.0, None,48
18.0, None, 0.0,330.0,747.0, None,2020-11-28 10:00:00,-8.3, None,162.0, None,48
17.0, None, 1.0,330.0,748.0, None,2020-11-28 11:00:00,-8.6, None,161.0, None,48
15.0, None, 0.0,330.0,748.0, None,2020-11-28 12:00:00,-7.4, None,160.0, None,48
12.0, None, None,330.0,747.0, None,2020-11-28 13:00:00,-7.4, None,160.0, None,48
12.0, None, 1.0,331.0,748.0, None,2020-11-28 14:00:00,-7.7, None,160.0, None,48
11.0, None, 0.0,331.0,748.0, None,2020-11-28 15:00:00,-7.6, None,159.0, None,48
11.0, None, 0.0,331.0,748.0, None,2020-11-28 16:00:00,-7.6, None,159.0, None,48
10.0, None, None,331.0,747.0, None,2020-11-28 17:00:00,-7.3, None,158.0, None,48
11.0, None, 1.0,330.0,748.0, None,2020-11-28 18:00:00,-7.3, None,158.0, None,48
10.0, None, 0.0,330.0,748.0, None,2020-11-28 19:00:00,-7.2, None,157.0, None,48
8.0, None, 0.0,330.0,748.0, None,2020-11-28 20:00:00,-7.6, None,157.0, None,48
6.0, None, 0.0,330.0,748.0, None,2020-11-28 21:00:00,-8.2, None,156.0, None,48
5.0, None, 0.0,330.0,748.0, None,2020-11-28 22:00:00,-5.8, None,155.0, None,48
3.0, None, 0.0,330.0,748.0, None,2020-11-28 23:00:00,-5.5, None,157.0, None,48
1.0, None, None,330.0,747.0, None,2020-11-29 00:00:00,-5.3, None,156.0, None,48
1.0, None, 0.0,330.0,747.0, None,2020-11-29 01:00:00,-4.8, None,156.0, None,48
1.0, None, 0.0,330.0,747.0, None,2020-11-29 02:00:00,-3.8, None,155.0, None,48
1.0, None, 0.0,330.0,747.0, None,2020-11-29 03:00:00,-3.7, None,155.0, None,48
1.0, None, 0.0,330.0,747.0, None,2020-11-29 04:00:00,-3.7, None,154.0, None,48
0.0, None, 0.0,330.0,747.0, None,2020-11-29 05:00:00,-3.0, None,154.0, None,48
0.0, None, 0.0,330.0,747.0, None,2020-11-29 06:00:00,-2.8, None,153.0, None,48
2.0, None, 2.0,330.0,749.0, None,2020-11-29 07:00:00,-1.9, None,153.0, None,48
0.0, None, None,330.0,747.0, None,2020-11-29 08:00:00,-1.4, None,152.0, None,48
