snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
-560.0, None,2020-11-25 00:00:00,-4.3, None, None, None,48
-560.0, None,2020-11-25 01:00:00,-4.3, None, None, None,48
-560.0, None,2020-11-25 02:00:00,-5.1, None, None, None,48
-560.0, None,2020-11-25 03:00:00,-4.5, None, None, None,48
-560.0, None,2020-11-25 04:00:00,-4.3, None, None, None,48
-560.0, None,2020-11-25 05:00:00,-4.2, None, None, None,48
-560.0, None,2020-11-25 06:00:00,-3.6, None, None, None,48
-560.0, None,2020-11-25 07:00:00,-3.6, None, None, None,48
-560.0, None,2020-11-25 08:00:00,-3.5, None, None, None,48
-560.0, None,2020-11-25 09:00:00,-3.6, None, None, None,48
-560.0, None,2020-11-25 10:00:00,-3.2, None, None, None,48
-560.0, None,2020-11-25 11:00:00,-3.1, None, None, None,48
-560.0, None,2020-11-25 12:00:00,-2.9, None, None, None,48
-560.0, None,2020-11-25 13:00:00,-2.1, None, None, None,48
-560.0, None,2020-11-25 14:00:00,-1.7, None, None, None,48
-560.0, None,2020-11-25 15:00:00,-1.9, None, None, None,48
-560.0, None,2020-11-25 16:00:00,-1.9, None, None, None,48
-560.0, None,2020-11-25 17:00:00,-1.9, None, None, None,48
-560.0, None,2020-11-25 18:00:00,-1.6, None, None, None,48
-560.0, None,2020-11-25 19:00:00,-1.7, None, None, None,48
-560.0, None,2020-11-25 20:00:00,-1.6, None, None, None,48
-560.0, None,2020-11-25 21:00:00,-1.5, None, None, None,48
-560.0, None,2020-11-25 22:00:00,-1.4, None, None, None,48
-560.0, None,2020-11-25 23:00:00,-1.4, None, None, None,48
-560.0, None,2020-11-26 00:00:00,-1.5, None, None, None,48
-560.0, None,2020-11-26 01:00:00,-1.1, None, None, None,48
-560.0, None,2020-11-26 02:00:00,-0.8, None, None, None,48
-560.0, None,2020-11-26 03:00:00,-0.9, None, None, None,48
-560.0, None,2020-11-26 04:00:00,-0.9, None, None, None,48
-560.0, None,2020-11-26 05:00:00,-1.3, None, None, None,48
-560.0, None,2020-11-26 06:00:00,-1.5, None, None, None,48
-560.0, None,2020-11-26 08:00:00,-2.0, None, None, None,48
-560.0, None,2020-11-26 09:00:00,-2.2, None, None, None,48
-560.0, None,2020-11-26 10:00:00,-2.1, None, None, None,48
-560.0, None,2020-11-26 11:00:00,-2.1, None, None, None,48
-560.0, None,2020-11-26 13:00:00,-1.2, None, None, None,48
-560.0, None,2020-11-26 14:00:00,-1.7, None, None, None,48
-560.0, None,2020-11-26 15:00:00,-1.5, None, None, None,48
-560.0, None,2020-11-26 16:00:00,-1.8, None, None, None,48
-560.0, None,2020-11-26 17:00:00,-2.1, None, None, None,48
-560.0, None,2020-11-26 18:00:00,-2.0, None, None, None,48
-560.0, None,2020-11-26 19:00:00,-2.1, None, None, None,48
-560.0, None,2020-11-26 20:00:00,-2.0, None, None, None,48
-560.0, None,2020-11-26 21:00:00,-2.5, None, None, None,48
-560.0, None,2020-11-26 22:00:00,-2.8, None, None, None,48
-560.0, None,2020-11-26 23:00:00,-3.4, None, None, None,48
-560.0, None,2020-11-27 00:00:00,-4.2, None, None, None,48
-560.0, None,2020-11-27 01:00:00,-4.6, None, None, None,48
-560.0, None,2020-11-27 02:00:00,-5.5, None, None, None,48
-560.0, None,2020-11-27 03:00:00,-5.6, None, None, None,48
-560.0, None,2020-11-27 04:00:00,-6.4, None, None, None,48
-560.0, None,2020-11-27 05:00:00,-7.4, None, None, None,48
-560.0, None,2020-11-27 06:00:00,-8.9, None, None, None,48
-560.0, None,2020-11-27 07:00:00,-8.8, None, None, None,48
-560.0, None,2020-11-27 08:00:00,-9.0, None, None, None,48
-560.0, None,2020-11-27 09:00:00,-9.1, None, None, None,48
-560.0, None,2020-11-27 10:00:00,-8.8, None, None, None,48
