WDIR_VECT,time,HUMIDITY,week_of_year
140.9,2020-09-23 00:00:00,86.7,39
116.7,2020-09-23 01:00:00,87.1,39
144.3,2020-09-23 02:00:00,88.1,39
142.2,2020-09-23 03:00:00,90.1,39
141.2,2020-09-23 04:00:00,89.5,39
154.4,2020-09-23 05:00:00,88.2,39
114.8,2020-09-23 06:00:00,87.7,39
160.6,2020-09-23 07:00:00,88.3,39
164.3,2020-09-23 08:00:00,85.7,39
162.4,2020-09-23 09:00:00,87.9,39
173.4,2020-09-23 10:00:00,88.1,39
192.1,2020-09-23 11:00:00,79.8,39
161.4,2020-09-23 12:00:00,82.6,39
182.5,2020-09-23 13:00:00,86.5,39
175.0,2020-09-23 14:00:00,88.9,39
173.4,2020-09-23 15:00:00,90.6,39
165.4,2020-09-23 16:00:00,91.2,39
152.5,2020-09-23 17:00:00,93.3,39
140.6,2020-09-23 18:00:00,94.1,39
164.8,2020-09-23 19:00:00,94.5,39
167.4,2020-09-23 20:00:00,94.4,39
114.2,2020-09-23 21:00:00,91.7,39
120.4,2020-09-23 22:00:00,91.6,39
128.5,2020-09-23 23:00:00,93.3,39
124.0,2020-09-24 00:00:00,93.9,39
147.5,2020-09-24 01:00:00,91.0,39
123.7,2020-09-24 02:00:00,92.4,39
120.9,2020-09-24 03:00:00,93.7,39
149.0,2020-09-24 04:00:00,91.6,39
125.3,2020-09-24 05:00:00,92.0,39
156.5,2020-09-24 06:00:00,90.0,39
151.0,2020-09-24 07:00:00,92.8,39
162.8,2020-09-24 08:00:00,90.1,39
184.8,2020-09-24 09:00:00,85.9,39
189.8,2020-09-24 10:00:00,79.2,39
190.4,2020-09-24 11:00:00,77.3,39
192.5,2020-09-24 12:00:00,74.8,39
164.7,2020-09-24 13:00:00,75.8,39
186.2,2020-09-24 14:00:00,69.4,39
176.3,2020-09-24 15:00:00,75.9,39
176.3,2020-09-24 16:00:00,75.4,39
176.3,2020-09-24 17:00:00,79.5,39
147.1,2020-09-24 18:00:00,86.1,39
169.3,2020-09-24 19:00:00,85.8,39
172.6,2020-09-24 20:00:00,87.0,39
110.8,2020-09-24 21:00:00,90.3,39
133.8,2020-09-24 22:00:00,92.3,39
139.8,2020-09-24 23:00:00,91.8,39
141.6,2020-09-25 00:00:00,88.5,39
142.6,2020-09-25 01:00:00,91.2,39
148.2,2020-09-25 02:00:00,87.8,39
176.0,2020-09-25 03:00:00,81.2,39
181.2,2020-09-25 04:00:00,79.5,39
189.6,2020-09-25 05:00:00,80.4,39
188.9,2020-09-25 06:00:00,75.3,39
188.4,2020-09-25 07:00:00,71.4,39
188.3,2020-09-25 08:00:00,71.9,39
190.3,2020-09-25 09:00:00,79.8,39
179.8,2020-09-25 10:00:00,86.5,39
189.5,2020-09-25 11:00:00,88.5,39
204.3,2020-09-25 12:00:00,85.3,39
212.6,2020-09-25 13:00:00,81.4,39
205.8,2020-09-25 14:00:00,73.0,39
200.6,2020-09-25 15:00:00,69.5,39
196.7,2020-09-25 16:00:00,68.8,39
210.3,2020-09-25 17:00:00,70.7,39
188.5,2020-09-25 18:00:00,74.6,39
137.3,2020-09-25 19:00:00,88.7,39
179.0,2020-09-25 20:00:00,85.3,39
147.0,2020-09-25 21:00:00,80.3,39
85.1,2020-09-25 22:00:00,90.0,39
46.6,2020-09-25 23:00:00,89.4,39
125.3,2020-09-26 00:00:00,91.1,39
79.2,2020-09-26 01:00:00,91.5,39
77.2,2020-09-26 02:00:00,91.5,39
124.4,2020-09-26 03:00:00,93.6,39
115.5,2020-09-26 04:00:00,91.8,39
98.8,2020-09-26 05:00:00,91.5,39
101.5,2020-09-26 06:00:00,90.3,39
99.2,2020-09-26 07:00:00,91.8,39
123.5,2020-09-26 08:00:00,88.3,39
136.3,2020-09-26 09:00:00,81.1,39
188.7,2020-09-26 10:00:00,72.1,39
193.9,2020-09-26 11:00:00,69.2,39
148.7,2020-09-26 12:00:00,66.7,39
167.2,2020-09-26 13:00:00,60.7,39
154.0,2020-09-26 14:00:00,54.3,39
155.3,2020-09-26 15:00:00,48.9,39
158.6,2020-09-26 16:00:00,48.4,39
143.4,2020-09-26 17:00:00,54.5,39
119.6,2020-09-26 18:00:00,59.8,39
126.5,2020-09-26 19:00:00,66.2,39
114.6,2020-09-26 20:00:00,73.1,39
88.0,2020-09-26 21:00:00,81.7,39
22.3,2020-09-26 22:00:00,85.9,39
