SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,11.6, 0.0,0.0,1.4, None,2018-08-27 00:00:00,188.0,95.0,35
None,11.0, None,0.0,2.1, None,2018-08-27 00:15:00,316.0,96.0,35
None,10.6, None,0.0,2.9, None,2018-08-27 00:30:00,290.0,97.0,35
None,10.4, None,0.0,2.3, None,2018-08-27 00:45:00,285.0,98.0,35
None,10.2, 0.0,0.0,2.4, None,2018-08-27 01:00:00,260.0,98.0,35
None,10.1, None,0.0,2.0, None,2018-08-27 01:15:00,210.0,98.0,35
None,10.3, None,0.0,3.9, None,2018-08-27 01:30:00,359.0,99.0,35
None,10.9, None,0.0,6.4, None,2018-08-27 01:45:00,6.0,99.0,35
None,11.2, 0.0,0.0,6.0, None,2018-08-27 02:00:00,6.0,97.0,35
None,11.5, None,0.0,6.4, None,2018-08-27 02:15:00,351.0,96.0,35
None,11.2, None,0.0,3.7, None,2018-08-27 02:30:00,356.0,96.0,35
None,11.1, None,0.0,3.6, None,2018-08-27 02:45:00,39.0,97.0,35
None,10.8, 0.0,0.0,3.8, None,2018-08-27 03:00:00,37.0,97.0,35
None,11.1, None,0.0,5.7, None,2018-08-27 03:15:00,0.0,98.0,35
None,11.1, None,0.0,5.3, None,2018-08-27 03:30:00,348.0,97.0,35
None,11.0, None,0.0,5.3, None,2018-08-27 03:45:00,337.0,97.0,35
None,10.9, 0.0,0.0,6.2, None,2018-08-27 04:00:00,330.0,98.0,35
None,10.6, None,0.0,4.7, None,2018-08-27 04:15:00,302.0,97.0,35
None,10.6, None,0.0,3.2, None,2018-08-27 04:30:00,275.0,98.0,35
None,10.8, None,0.0,4.1, None,2018-08-27 04:45:00,298.0,98.0,35
None,10.8, 0.0,0.0,4.4, None,2018-08-27 05:00:00,313.0,98.0,35
None,10.6, None,0.0,2.3, None,2018-08-27 05:15:00,263.0,98.0,35
None,10.2, None,0.0,1.1, None,2018-08-27 05:30:00,165.0,98.0,35
None,9.9, None,0.0,5.4, None,2018-08-27 05:45:00,136.0,98.0,35
None,9.6, 0.0,0.0,2.7, None,2018-08-27 06:00:00,119.0,98.0,35
None,9.4, None,0.0,2.8, None,2018-08-27 06:15:00,357.0,98.0,35
None,9.3, None,0.0,1.1, None,2018-08-27 06:30:00,91.0,99.0,35
None,9.4, None,0.0,1.4, None,2018-08-27 06:45:00,70.0,99.0,35
None,9.9, 0.0,0.0,3.8, None,2018-08-27 07:00:00,347.0,99.0,35
None,10.5, None,0.0,3.5, None,2018-08-27 07:15:00,322.0,99.0,35
None,11.5, None,0.0,3.1, None,2018-08-27 07:30:00,343.0,98.0,35
None,12.3, None,0.0,2.5, None,2018-08-27 07:45:00,336.0,98.0,35
None,13.7, 0.0,0.0,4.1, None,2018-08-27 08:00:00,337.0,92.0,35
None,15.2, None,0.0,3.9, None,2018-08-27 08:15:00,10.0,80.0,35
None,16.1, None,0.0,4.2, None,2018-08-27 08:30:00,6.0,74.0,35
None,17.0, None,0.0,5.7, None,2018-08-27 08:45:00,355.0,68.0,35
None,17.5, 1.0,0.0,4.2, None,2018-08-27 09:00:00,353.0,65.0,35
None,18.4, None,0.0,3.4, None,2018-08-27 09:15:00,339.0,61.0,35
None,18.9, None,0.0,3.4, None,2018-08-27 09:30:00,6.0,56.0,35
None,19.3, None,0.0,5.4, None,2018-08-27 09:45:00,14.0,50.0,35
None,19.6, 0.0,0.0,6.8, None,2018-08-27 10:00:00,355.0,48.0,35
None,20.2, None,0.0,8.3, None,2018-08-27 10:15:00,350.0,43.0,35
None,20.3, None,0.0,6.0, None,2018-08-27 10:30:00,2.0,45.0,35
None,21.0, None,0.0,7.0, None,2018-08-27 10:45:00,346.0,42.0,35
None,21.5, 1.0,0.0,5.2, None,2018-08-27 11:00:00,348.0,41.0,35
None,22.0, None,0.0,5.7, None,2018-08-27 11:15:00,354.0,41.0,35
None,21.4, None,0.0,6.0, None,2018-08-27 11:30:00,82.0,41.0,35
None,21.8, None,0.0,4.0, None,2018-08-27 11:45:00,105.0,41.0,35
None,21.8, 0.0,0.0,7.4, None,2018-08-27 12:00:00,123.0,40.0,35
None,22.2, None,0.0,6.1, None,2018-08-27 12:15:00,70.0,38.0,35
