AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
11.7, 0.0,0.0,2.1, 0.0,2018-08-27 00:00:00,0.0,91.0,35
11.1, None,0.0,2.6, None,2018-08-27 00:15:00,236.0,92.0,35
10.7, None,0.0,3.1, None,2018-08-27 00:30:00,283.0,95.0,35
11.2, None,0.0,7.1, None,2018-08-27 00:45:00,326.0,93.0,35
11.4, 0.0,0.0,5.4, 0.0,2018-08-27 01:00:00,313.0,93.0,35
11.2, None,0.0,3.4, None,2018-08-27 01:15:00,316.0,93.0,35
10.8, None,0.0,4.7, None,2018-08-27 01:30:00,335.0,94.0,35
10.6, None,0.0,3.9, None,2018-08-27 01:45:00,356.0,95.0,35
10.2, 0.0,0.0,3.3, 0.0,2018-08-27 02:00:00,344.0,95.0,35
9.7, None,0.0,4.8, None,2018-08-27 02:15:00,329.0,98.0,35
9.9, None,0.0,4.8, None,2018-08-27 02:30:00,4.0,98.0,35
10.2, None,0.0,6.0, None,2018-08-27 02:45:00,347.0,98.0,35
9.5, 0.0,0.0,3.2, 0.0,2018-08-27 03:00:00,220.0,97.0,35
9.0, None,0.0,3.0, None,2018-08-27 03:15:00,62.0,97.0,35
8.5, None,0.0,2.4, None,2018-08-27 03:30:00,222.0,98.0,35
8.3, None,0.0,1.5, None,2018-08-27 03:45:00,344.0,99.0,35
8.1, 1.0,0.0,5.7, 0.0,2018-08-27 04:00:00,288.0,99.0,35
9.4, None,0.0,6.6, None,2018-08-27 04:15:00,340.0,100.0,35
9.6, None,0.0,6.2, None,2018-08-27 04:30:00,327.0,100.0,35
9.5, None,0.0,4.4, None,2018-08-27 04:45:00,310.0,100.0,35
8.7, 0.0,0.0,1.4, 0.0,2018-08-27 05:00:00,232.0,100.0,35
8.1, None,0.0,2.3, None,2018-08-27 05:15:00,264.0,100.0,35
7.7, None,0.0,2.2, None,2018-08-27 05:30:00,272.0,100.0,35
7.5, None,0.0,2.5, None,2018-08-27 05:45:00,258.0,100.0,35
7.7, 0.0,0.0,3.6, 0.0,2018-08-27 06:00:00,250.0,100.0,35
8.2, None,0.0,1.8, None,2018-08-27 06:15:00,31.0,99.0,35
9.3, None,0.0,0.0, None,2018-08-27 06:30:00,268.0,99.0,35
10.3, None,0.0,0.7, None,2018-08-27 06:45:00,28.0,98.0,35
10.9, -1.0,0.0,0.7, 0.0,2018-08-27 07:00:00,49.0,98.0,35
11.5, None,0.0,0.0, None,2018-08-27 07:15:00,76.0,98.0,35
12.6, None,0.0,0.0, None,2018-08-27 07:30:00,71.0,92.0,35
14.4, None,0.0,0.3, None,2018-08-27 07:45:00,59.0,79.0,35
15.6, 0.0,0.0,5.2, 0.0,2018-08-27 08:00:00,98.0,74.0,35
15.6, None,0.0,8.1, None,2018-08-27 08:15:00,90.0,73.0,35
16.2, None,0.0,5.2, None,2018-08-27 08:30:00,79.0,71.0,35
16.4, None,0.0,7.1, None,2018-08-27 08:45:00,101.0,71.0,35
17.3, 0.0,0.0,6.5, 0.0,2018-08-27 09:00:00,89.0,66.0,35
17.5, None,0.0,8.0, None,2018-08-27 09:15:00,81.0,66.0,35
18.2, None,0.0,8.7, None,2018-08-27 09:30:00,97.0,62.0,35
18.1, None,0.0,8.7, None,2018-08-27 09:45:00,109.0,60.0,35
19.0, 0.0,0.0,9.6, 0.0,2018-08-27 10:00:00,103.0,57.0,35
19.5, None,0.0,6.9, None,2018-08-27 10:15:00,117.0,55.0,35
19.7, None,0.0,8.6, None,2018-08-27 10:30:00,172.0,52.0,35
20.5, None,0.0,8.3, None,2018-08-27 10:45:00,126.0,49.0,35
21.2, 0.0,0.0,9.2, 0.0,2018-08-27 11:00:00,119.0,45.0,35
21.7, None,0.0,12.9, None,2018-08-27 11:15:00,88.0,35.0,35
22.0, None,0.0,11.2, None,2018-08-27 11:30:00,44.0,33.0,35
22.2, None,0.0,10.8, None,2018-08-27 11:45:00,31.0,36.0,35
