pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,13.76, None, None, None, None, None, None, None, None, None, None,2019-07-02 00:00:00, None, None,27
None,13.17, None, None, None, None, None, None, None, None, None, None,2019-07-02 01:00:00, None, None,27
None,12.64, None, None, None, None, None, None, None, None, None, None,2019-07-02 02:00:00, None, None,27
None,11.74, None, None, None, None, None, None, None, None, None, None,2019-07-02 03:00:00, None, None,27
None,11.86, None, None, None, None, None, None, None, None, None, None,2019-07-02 04:00:00, None, None,27
None,11.42, None, None, None, None, None, None, None, None, None, None,2019-07-02 05:00:00, None, None,27
None,10.61, None, None, None, None, None, None, None, None, None, None,2019-07-02 06:00:00, None, None,27
None,10.53, None, None, None, None, None, None, None, None, None, None,2019-07-02 07:00:00, None, None,27
None,10.29, None, None, None, None, None, None, None, None, None, None,2019-07-02 08:00:00, None, None,27
None,11.27, None, None, None, None, None, None, None, None, None, None,2019-07-02 09:00:00, None, None,27
None,11.61, None, None, None, None, None, None, None, None, None, None,2019-07-02 10:00:00, None, None,27
None,12.59, None, None, None, None, None, None, None, None, None, None,2019-07-02 11:00:00, None, None,27
None,14.76, None, None, None, None, None, None, None, None, None, None,2019-07-02 12:00:00, None, None,27
None,17.21, None, None, None, None, None, None, None, None, None, None,2019-07-02 13:00:00, None, None,27
None,21.34, None, None, None, None, None, None, None, None, None, None,2019-07-02 14:00:00, None, None,27
None,23.22, None, None, None, None, None, None, None, None, None, None,2019-07-02 15:00:00, None, None,27
None,22.63, None, None, None, None, None, None, None, None, None, None,2019-07-02 16:00:00, None, None,27
None,22.84, None, None, None, None, None, None, None, None, None, None,2019-07-02 17:00:00, None, None,27
None,22.38, None, None, None, None, None, None, None, None, None, None,2019-07-02 18:00:00, None, None,27
None,19.09, None, None, None, None, None, None, None, None, None, None,2019-07-02 19:00:00, None, None,27
None,19.54, None, None, None, None, None, None, None, None, None, None,2019-07-02 20:00:00, None, None,27
None,16.79, None, None, None, None, None, None, None, None, None, None,2019-07-02 21:00:00, None, None,27
None,14.04, None, None, None, None, None, None, None, None, None, None,2019-07-02 22:00:00, None, None,27
None,12.46, None, None, None, None, None, None, None, None, None, None,2019-07-02 23:00:00, None, None,27
None,10.93, None, None, None, None, None, None, None, None, None, None,2019-07-03 00:00:00, None, None,27
None,9.57, None, None, None, None, None, None, None, None, None, None,2019-07-03 01:00:00, None, None,27
None,8.54, None, None, None, None, None, None, None, None, None, None,2019-07-03 02:00:00, None, None,27
None,6.211, None, None, None, None, None, None, None, None, None, None,2019-07-03 07:00:00, None, None,27
None,7.99, None, None, None, None, None, None, None, None, None, None,2019-07-03 08:00:00, None, None,27
None,10.02, None, None, None, None, None, None, None, None, None, None,2019-07-03 09:00:00, None, None,27
None,11.51, None, None, None, None, None, None, None, None, None, None,2019-07-03 10:00:00, None, None,27
None,11.96, None, None, None, None, None, None, None, None, None, None,2019-07-03 11:00:00, None, None,27
None,13.67, None, None, None, None, None, None, None, None, None, None,2019-07-03 12:00:00, None, None,27
None,14.35, None, None, None, None, None, None, None, None, None, None,2019-07-03 13:00:00, None, None,27
None,14.94, None, None, None, None, None, None, None, None, None, None,2019-07-03 14:00:00, None, None,27
None,15.18, None, None, None, None, None, None, None, None, None, None,2019-07-03 15:00:00, None, None,27
None,14.66, None, None, None, None, None, None, None, None, None, None,2019-07-03 16:00:00, None, None,27
None,14.64, None, None, None, None, None, None, None, None, None, None,2019-07-03 17:00:00, None, None,27
None,13.76, None, None, None, None, None, None, None, None, None, None,2019-07-03 18:00:00, None, None,27
None,13.52, None, None, None, None, None, None, None, None, None, None,2019-07-03 19:00:00, None, None,27
None,13.04, None, None, None, None, None, None, None, None, None, None,2019-07-03 20:00:00, None, None,27
None,12.72, None, None, None, None, None, None, None, None, None, None,2019-07-03 21:00:00, None, None,27
None,12.37, None, None, None, None, None, None, None, None, None, None,2019-07-03 22:00:00, None, None,27
None,12.07, None, None, None, None, None, None, None, None, None, None,2019-07-03 23:00:00, None, None,27
None,11.91, None, None, None, None, None, None, None, None, None, None,2019-07-04 00:00:00, None, None,27
None,11.9, None, None, None, None, None, None, None, None, None, None,2019-07-04 01:00:00, None, None,27
None,11.8, None, None, None, None, None, None, None, None, None, None,2019-07-04 02:00:00, None, None,27
None,11.76, None, None, None, None, None, None, None, None, None, None,2019-07-04 03:00:00, None, None,27
None,11.64, None, None, None, None, None, None, None, None, None, None,2019-07-04 04:00:00, None, None,27
None,11.49, None, None, None, None, None, None, None, None, None, None,2019-07-04 05:00:00, None, None,27
None,11.45, None, None, None, None, None, None, None, None, None, None,2019-07-04 06:00:00, None, None,27
None,11.84, None, None, None, None, None, None, None, None, None, None,2019-07-04 07:00:00, None, None,27
None,11.53, None, None, None, None, None, None, None, None, None, None,2019-07-04 08:00:00, None, None,27
None,11.99, None, None, None, None, None, None, None, None, None, None,2019-07-04 09:00:00, None, None,27
None,12.31, None, None, None, None, None, None, None, None, None, None,2019-07-04 10:00:00, None, None,27
None,12.47, None, None, None, None, None, None, None, None, None, None,2019-07-04 11:00:00, None, None,27
None,12.97, None, None, None, None, None, None, None, None, None, None,2019-07-04 12:00:00, None, None,27
None,13.7, None, None, None, None, None, None, None, None, None, None,2019-07-04 13:00:00, None, None,27
None,14.84, None, None, None, None, None, None, None, None, None, None,2019-07-04 14:00:00, None, None,27
None,17.29, None, None, None, None, None, None, None, None, None, None,2019-07-04 15:00:00, None, None,27
None,15.55, None, None, None, None, None, None, None, None, None, None,2019-07-04 16:00:00, None, None,27
None,15.4, None, None, None, None, None, None, None, None, None, None,2019-07-04 17:00:00, None, None,27
None,15.87, None, None, None, None, None, None, None, None, None, None,2019-07-04 18:00:00, None, None,27
None,16.46, None, None, None, None, None, None, None, None, None, None,2019-07-04 19:00:00, None, None,27
None,14.93, None, None, None, None, None, None, None, None, None, None,2019-07-04 20:00:00, None, None,27
None,14.39, None, None, None, None, None, None, None, None, None, None,2019-07-04 21:00:00, None, None,27
None,13.42, None, None, None, None, None, None, None, None, None, None,2019-07-04 22:00:00, None, None,27
None,12.51, None, None, None, None, None, None, None, None, None, None,2019-07-04 23:00:00, None, None,27
None,11.63, None, None, None, None, None, None, None, None, None, None,2019-07-05 00:00:00, None, None,27
None,11.25, None, None, None, None, None, None, None, None, None, None,2019-07-05 01:00:00, None, None,27
None,11.26, None, None, None, None, None, None, None, None, None, None,2019-07-05 02:00:00, None, None,27
None,11.26, None, None, None, None, None, None, None, None, None, None,2019-07-05 03:00:00, None, None,27
None,11.25, None, None, None, None, None, None, None, None, None, None,2019-07-05 04:00:00, None, None,27
None,11.31, None, None, None, None, None, None, None, None, None, None,2019-07-05 05:00:00, None, None,27
None,11.31, None, None, None, None, None, None, None, None, None, None,2019-07-05 06:00:00, None, None,27
None,11.44, None, None, None, None, None, None, None, None, None, None,2019-07-05 07:00:00, None, None,27
None,11.63, None, None, None, None, None, None, None, None, None, None,2019-07-05 08:00:00, None, None,27
None,12.1, None, None, None, None, None, None, None, None, None, None,2019-07-05 09:00:00, None, None,27
None,12.48, None, None, None, None, None, None, None, None, None, None,2019-07-05 10:00:00, None, None,27
None,14.45, None, None, None, None, None, None, None, None, None, None,2019-07-05 11:00:00, None, None,27
None,15.08, None, None, None, None, None, None, None, None, None, None,2019-07-05 12:00:00, None, None,27
None,15.79, None, None, None, None, None, None, None, None, None, None,2019-07-05 13:00:00, None, None,27
None,16.06, None, None, None, None, None, None, None, None, None, None,2019-07-05 14:00:00, None, None,27
None,16.97, None, None, None, None, None, None, None, None, None, None,2019-07-05 15:00:00, None, None,27
None,17.15, None, None, None, None, None, None, None, None, None, None,2019-07-05 16:00:00, None, None,27
None,17.18, None, None, None, None, None, None, None, None, None, None,2019-07-05 17:00:00, None, None,27
None,16.29, None, None, None, None, None, None, None, None, None, None,2019-07-05 18:00:00, None, None,27
None,15.14, None, None, None, None, None, None, None, None, None, None,2019-07-05 19:00:00, None, None,27
None,13.62, None, None, None, None, None, None, None, None, None, None,2019-07-05 20:00:00, None, None,27
None,13.32, None, None, None, None, None, None, None, None, None, None,2019-07-05 21:00:00, None, None,27
None,13.03, None, None, None, None, None, None, None, None, None, None,2019-07-05 22:00:00, None, None,27
None,13.0, None, None, None, None, None, None, None, None, None, None,2019-07-05 23:00:00, None, None,27
None,12.94, None, None, None, None, None, None, None, None, None, None,2019-07-06 00:00:00, None, None,27
None,12.75, None, None, None, None, None, None, None, None, None, None,2019-07-06 01:00:00, None, None,27
