station_observations
time, tasmin, tasmax, pcp
2016-01-01 00:00:00, -13.0, -11.1, 0.0
2016-01-02 00:00:00, -12.6, -11.4, 0.0
2016-01-03 00:00:00, -12.8, -12.5, 0.0
2016-01-04 00:00:00, -13.3, -12.2, 0.0
2016-01-05 00:00:00, -13.7, -8.4, 0.3
2016-01-06 00:00:00, -10.8, -6.6, 0.0
2016-01-07 00:00:00, -12.6, -1.9, 2.9
2016-01-08 00:00:00, -11.0, -11.0, 0.0
2016-01-09 00:00:00, -9.2, -8.9, 0.0
2016-01-10 00:00:00, -9.3, -6.4, 0.0
2016-01-11 00:00:00, -10.3, -8.4, 0.0
2016-01-12 00:00:00, -9.5, -4.5, 0.0
2016-01-13 00:00:00, -5.0, -2.8, 0.0
2016-01-14 00:00:00, -4.4, 0.2, 8.4
2016-01-15 00:00:00, -4.6, 0.2, 3.6
2016-01-16 00:00:00, -3.1, -2.1, 0.0
2016-01-17 00:00:00, -6.8, -1.9, 0.0
2016-01-18 00:00:00, -9.3, -3.5, 0.2
2016-01-19 00:00:00, -7.5, 0.4, 1.4
2016-01-20 00:00:00, -6.6, -4.3, 0.0
2016-01-21 00:00:00, -3.8, 1.9, 0.0
2016-01-22 00:00:00, -1.7, 1.7, 1.9
2016-01-23 00:00:00, -4.9, 2.2, 5.6
2016-01-24 00:00:00, -8.5, -0.7, 4.6
2016-01-25 00:00:00, -3.4, 4.2, 0.0
2016-01-26 00:00:00, 0.0, 3.8, 1.7
2016-01-27 00:00:00, -1.5, 4.6, 0.4
2016-01-28 00:00:00, -0.9, 4.4, 3.7
2016-01-29 00:00:00, -3.5, 3.6, 2.8
2016-01-30 00:00:00, -3.8, -0.6, 6.0
2016-01-31 00:00:00, -2.6, -0.5, 9.9
2016-02-01 00:00:00, -2.9, -0.8, 0.7
2016-02-02 00:00:00, -8.3, -1.9, 0.1
2016-02-03 00:00:00, -9.0, -3.9, 12.7
2016-02-04 00:00:00, -7.1, 0.8, 1.5
2016-02-05 00:00:00, -1.8, 4.3, 38.8
2016-02-06 00:00:00, -2.9, 1.9, 17.9
2016-02-07 00:00:00, -3.2, 0.2, 21.8
2016-02-08 00:00:00, -4.4, 7.7, 0.9
2016-02-09 00:00:00, -2.9, 5.8, 0.0
2016-02-10 00:00:00, -2.3, 2.4, 5.2
2016-02-11 00:00:00, -3.0, 2.9, 1.6
2016-02-12 00:00:00, 0.0, 2.8, 11.4
2016-02-13 00:00:00, -2.6, 2.0, 11.0
2016-02-14 00:00:00, -2.7, 4.1, 13.8
2016-02-15 00:00:00, -1.1, 3.9, 5.9
2016-02-16 00:00:00, -4.4, 4.5, 10.7
2016-02-17 00:00:00, -1.8, 4.7, 2.7
2016-02-18 00:00:00, -2.3, 4.8, 3.3
