wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
0.0, None, None,0.0, None,3.7, None,5.2, None, None, None,93.0,2018-05-21 00:00:00,21,
353.0, None, None,0.0, None,5.5, None,4.9, None, None, None,93.0,2018-05-21 01:00:00,21,
9.0, None, None,0.0, None,6.6, None,4.4, None, None, None,96.0,2018-05-21 02:00:00,21,
42.0, None, None,0.0, None,0.7, None,4.1, None, None, None,95.0,2018-05-21 03:00:00,21,
343.0, None, None,0.0, None,5.5, None,3.7, None, None, None,96.0,2018-05-21 04:00:00,21,
48.0, None, None,0.0, None,3.6, None,4.6, None, None, None,96.0,2018-05-21 05:00:00,21,
229.0, None, None,0.0, None,2.0, None,6.2, None, None, None,93.0,2018-05-21 06:00:00,21,
254.0, None, None,0.0, None,4.1, None,10.9, None, None, None,69.0,2018-05-21 07:00:00,21,
171.0, None, None,0.0, None,5.7, None,12.4, None, None, None,68.0,2018-05-21 08:00:00,21,
124.0, None, None,0.0, None,6.6, None,14.3, None, None, None,62.0,2018-05-21 09:00:00,21,
176.0, None, None,0.0, None,6.5, None,13.3, None, None, None,58.0,2018-05-21 10:00:00,21,
188.0, None, None,0.0, None,4.2, None,13.4, None, None, None,58.0,2018-05-21 11:00:00,21,
170.0, None, None,0.0, None,6.7, None,15.1, None, None, None,51.0,2018-05-21 12:00:00,21,
153.0, None, None,0.0, None,5.7, None,14.7, None, None, None,49.0,2018-05-21 13:00:00,21,
277.0, None, None,0.0, None,2.8, None,15.2, None, None, None,59.0,2018-05-21 14:00:00,21,
47.0, None, None,0.0, None,2.8, None,14.2, None, None, None,53.0,2018-05-21 15:00:00,21,
150.0, None, None,0.0, None,6.7, None,18.2, None, None, None,31.0,2018-05-21 16:00:00,21,
144.0, None, None,0.0, None,5.7, None,18.1, None, None, None,36.0,2018-05-21 17:00:00,21,
125.0, None, None,0.0, None,3.8, None,17.9, None, None, None,39.0,2018-05-21 18:00:00,21,
94.0, None, None,0.0, None,2.3, None,11.4, None, None, None,57.0,2018-05-21 19:00:00,21,
25.0, None, None,0.0, None,4.3, None,8.5, None, None, None,67.0,2018-05-21 20:00:00,21,
30.0, None, None,0.0, None,3.1, None,7.8, None, None, None,65.0,2018-05-21 21:00:00,21,
43.0, None, None,0.0, None,4.4, None,8.4, None, None, None,61.0,2018-05-21 22:00:00,21,
32.0, None, None,0.0, None,3.2, None,7.3, None, None, None,65.0,2018-05-21 23:00:00,21,
32.0, None, None,0.0, None,4.1, None,7.2, None, None, None,63.0,2018-05-22 00:00:00,21,
40.0, None, None,0.0, None,3.7, None,7.3, None, None, None,69.0,2018-05-22 01:00:00,21,
41.0, None, None,0.0, None,3.5, None,6.9, None, None, None,73.0,2018-05-22 02:00:00,21,
37.0, None, None,0.0, None,3.3, None,6.2, None, None, None,79.0,2018-05-22 03:00:00,21,
6.0, None, None,0.0, None,3.6, None,6.2, None, None, None,79.0,2018-05-22 04:00:00,21,
27.0, None, None,0.0, None,2.7, None,6.4, None, None, None,80.0,2018-05-22 05:00:00,21,
45.0, None, None,0.0, None,2.4, None,8.2, None, None, None,72.0,2018-05-22 06:00:00,21,
74.0, None, None,0.0, None,3.5, None,13.0, None, None, None,48.0,2018-05-22 07:00:00,21,
