AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None,0.0,-6.4,2020-02-26, None,-1.7,9
None,0.8,-8.8,2020-02-27, None,-2.9,9
None,0.2,-9.6,2020-02-28, None,-3.5,9
None,0.1,-13.3,2020-02-29, None,-5.4,9
None,0.0,-10.4,2020-03-01, None,-3.5,9
None,0.0,-6.4,2020-03-02, None,-1.7,9
None,0.0,-8.8,2020-03-03, None,-2.9,9
