CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-4.998,92.6, None, None, None, None, 26.37, None, 14.85, 261.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 00:00:00, None, None,15
None,-5.218,92.4, None, None, None, None, 25.32, None, 11.51, 237.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 01:00:00, None, None,15
None,-5.368,92.4, None, None, None, None, 21.02, None, 13.37, 254.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 02:00:00, None, None,15
None,-5.506,92.1, None, None, None, None, 23.31, None, 11.74, 239.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 03:00:00, None, None,15
None,-5.718,92.0, None, None, None, None, 22.36, None, 12.78, 244.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 04:00:00, None, None,15
None,-5.822,91.9, None, None, None, None, 20.76, None, 9.56, 241.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 05:00:00, None, None,15
None,-5.952,91.7, None, None, None, None, 21.53, None, 8.44, 245.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 06:00:00, None, None,15
None,-6.048,91.7, None, None, None, None, 16.75, None, 9.73, 268.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 07:00:00, None, None,15
None,-5.289,92.2, None, None, None, None, 19.58, None, 7.735, 280.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 08:00:00, None, None,15
None,-4.961,92.2, None, None, None, None, 25.45, None, 5.823, 252.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 09:00:00, None, None,15
None,-4.301,92.8, None, None, None, None, 22.4, None, 5.419, 258.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 10:00:00, None, None,15
None,-3.929,92.9, None, None, None, None, 33.54, None, 4.443, 271.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 11:00:00, None, None,15
None,-3.596,93.2, None, None, None, None, 45.92, None, 3.578, 201.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 12:00:00, None, None,15
None,-2.379,93.8, None, None, None, None, 37.49, None, 4.498, 206.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 13:00:00, None, None,15
None,-1.636,93.9, None, None, None, None, 53.76, None, 4.191, 200.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 14:00:00, None, None,15
None,-0.92,94.3, None, None, None, None, 55.22, None, 4.4, 219.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 15:00:00, None, None,15
None,-1.171,94.2, None, None, None, None, 43.87, None, 6.004, 216.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 16:00:00, None, None,15
None,-2.811,90.5, None, None, None, None, 28.7, None, 9.64, 226.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 17:00:00, None, None,15
None,-1.649,88.9, None, None, None, None, 41.77, None, 9.85, 241.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 18:00:00, None, None,15
None,-2.24,89.5, None, None, None, None, 19.61, None, 8.97, 309.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 19:00:00, None, None,15
None,-2.734,80.1, None, None, None, None, 65.31, None, 4.984, 309.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 20:00:00, None, None,15
None,-3.173,87.7, None, None, None, None, 58.22, None, 4.875, 126.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 21:00:00, None, None,15
None,-2.388,69.09, None, None, None, None, 34.49, None, 10.76, 173.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 22:00:00, None, None,15
None,-3.138,71.05, None, None, None, None, 19.21, None, 16.12, 145.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 23:00:00, None, None,15
None,-3.28,66.67, None, None, None, None, 8.74, None, 24.22, 118.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 00:00:00, None, None,15
None,-3.866,69.78, None, None, None, None, 9.27, None, 22.32, 119.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 01:00:00, None, None,15
None,-3.886,67.24, None, None, None, None, 7.453, None, 17.81, 107.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 02:00:00, None, None,15
None,-4.25,69.39, None, None, None, None, 10.99, None, 13.5, 98.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 03:00:00, None, None,15
None,-4.089,75.12, None, None, None, None, 40.42, None, 9.92, 180.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 04:00:00, None, None,15
None,-4.188,72.14, None, None, None, None, 26.54, None, 12.22, 144.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 05:00:00, None, None,15
None,-5.009,78.74, None, None, None, None, 7.779, None, 17.94, 113.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 06:00:00, None, None,15
None,-4.515,75.95, None, None, None, None, 11.41, None, 12.58, 122.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 07:00:00, None, None,15
None,-4.49,79.68, None, None, None, None, 37.01, None, 7.626, 157.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 08:00:00, None, None,15
None,-4.222,88.6, None, None, None, None, 19.78, None, 6.19, 196.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 09:00:00, None, None,15
None,-4.51,91.3, None, None, None, None, 19.37, None, 7.214, 202.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 10:00:00, None, None,15
None,-4.619,89.9, None, None, None, None, 26.36, None, 10.19, 210.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 11:00:00, None, None,15
None,-3.982,92.6, None, None, None, None, 30.16, None, 10.15, 236.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 12:00:00, None, None,15
None,-3.52,88.7, None, None, None, None, 33.53, None, 8.12, 251.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 13:00:00, None, None,15
None,-2.662,82.8, None, None, None, None, 33.54, None, 8.18, 246.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 14:00:00, None, None,15
None,-2.673,77.53, None, None, None, None, 34.43, None, 8.59, 241.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 15:00:00, None, None,15
None,-1.714,69.54, None, None, None, None, 32.86, None, 6.05, 261.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 16:00:00, None, None,15
None,-3.206,91.8, None, None, None, None, 35.72, None, 8.56, 264.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 17:00:00, None, None,15
None,-2.778,86.3, None, None, None, None, 40.89, None, 7.309, 261.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 18:00:00, None, None,15
