CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -7.99, 22.85, None, None, None, 12.1, 4.944, 0.745, 115.4, -24.0, 0.7, -8.0, -8.5, 0.0, -24.0, None, 115.0, -7.7, None, None, 23.0, None,2021-02-26 00:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -7.84, 22.8, None, None, None, 5.7, 6.694, 0.712, 118.0, -24.0, 0.7, -7.8, -8.5, 0.0, -24.0, None, 118.0, -7.7, None, None, 23.0, None,2021-02-26 01:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -7.71, 22.76, None, None, None, 8.3, 8.57, 1.532, 108.2, -24.0, 1.5, -7.7, -8.5, 0.0, -24.0, None, 108.0, -7.7, None, None, 23.0, None,2021-02-26 02:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -8.26, 22.93, None, None, None, 3.0, 9.21, 0.117, 82.5, -24.0, 0.1, -8.3, -8.5, 0.0, -24.0, None, 83.0, -7.7, None, None, 23.0, None,2021-02-26 03:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -8.04, 22.86, None, None, None, 7.4, 10.83, 0.18, 37.44, -24.0, 0.2, -8.0, -8.5, 0.0, -24.0, None, 37.0, -7.7, None, None, 23.0, None,2021-02-26 04:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -8.45, 22.99, None, None, None, 0.0, 0.0, 0.0, 0.0, -24.0, 0.0, -8.5, -8.5, 0.0, -24.0, None, 0.0, -7.7, None, None, 23.0, None,2021-02-26 05:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -9.21, 23.21, None, None, None, 0.8, 0.074, 0.005, 119.0, -25.0, 0.0, -9.2, -9.2, 0.0, -25.0, None, 119.0, -7.7, None, None, 23.0, None,2021-02-26 06:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -9.06, 23.17, None, None, None, 0.0, 0.0, 0.0, 0.0, -25.0, 0.0, -9.1, -9.3, 0.0, -25.0, None, 0.0, -9.1, None, None, 23.0, None,2021-02-26 07:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -8.43, 22.98, None, None, None, 0.0, 0.0, 0.0, 0.0, -24.0, 0.0, -8.4, -9.3, 0.0, -24.0, None, 0.0, -8.4, None, None, 23.0, None,2021-02-26 08:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -7.01, 22.55, None, None, None, 0.0, 0.0, 0.0, 0.0, -23.0, 0.0, -7.0, -9.3, 0.0, -23.0, None, 0.0, -7.0, None, None, 23.0, None,2021-02-26 09:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -5.608, 22.13, None, None, None, 0.0, 0.0, 0.0, 0.0, -22.0, 0.0, -5.6, -9.3, 0.0, -22.0, None, 0.0, -5.6, None, None, 22.0, None,2021-02-26 10:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -4.626, 21.84, None, None, None, 2.0, 20.9, 0.046, 355.5, -21.0, 0.0, -4.6, -9.3, 0.0, -21.0, None, 356.0, -4.6, None, None, 22.0, None,2021-02-26 11:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -4.01, 21.65, None, None, None, 14.2, 0.062, 2.831, 0.005, -21.0, 2.8, -4.0, -9.3, 0.0, -21.0, None, 0.0, -3.5, None, None, 22.0, None,2021-02-26 12:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -4.284, 21.67, None, None, None, 10.4, 25.99, 1.75, 207.6, -21.0, 1.8, -4.3, -9.3, 0.0, -21.0, None, 208.0, -3.5, None, None, 22.0, None,2021-02-26 13:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -2.812, 21.29, None, None, None, 20.7, 29.03, 3.667, 218.6, -20.0, 3.7, -2.8, -9.3, 0.0, -20.0, None, 219.0, -2.8, None, None, 21.0, None,2021-02-26 14:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -1.396, 20.87, None, None, None, 20.3, 30.83, 5.787, 218.0, -19.0, 5.8, -1.4, -9.3, 0.0, -19.0, None, 218.0, -1.3, None, None, 21.0, None,2021-02-26 15:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -3.612, 21.53, None, None, None, 19.2, 28.16, 5.362, 209.8, -21.0, 5.4, -3.6, -9.3, 0.0, -21.0, None, 210.0, -1.3, None, None, 22.0, None,2021-02-26 16:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -6.47, 22.39, None, None, None, 9.3, 27.22, 0.918, 210.8, -23.0, 0.9, -6.5, -9.3, 0.0, -23.0, None, 211.0, -1.3, None, None, 22.0, None,2021-02-26 17:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -7.78, 22.78, None, None, None, 6.4, 26.0, 0.338, 345.9, -24.0, 0.3, -7.8, -9.3, 0.0, -24.0, None, 346.0, -1.3, None, None, 23.0, None,2021-02-26 18:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -8.86, 23.11, None, None, None, 8.2, 14.81, 0.211, 346.3, -24.0, 0.2, -8.9, -8.9, 0.0, -24.0, None, 346.0, -7.8, None, None, 23.0, None,2021-02-26 19:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -9.37, 23.26, None, None, None, 0.3, 0.48, 0.001, 328.2, -25.0, 0.0, -9.4, -9.4, 0.0, -25.0, None, 328.0, -7.8, None, None, 23.0, None,2021-02-26 20:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -10.15, 23.49, None, None, None, 1.7, 0.025, 0.012, 359.9, -25.0, 0.0, -10.2, -10.2, 0.0, -25.0, None, 360.0, -7.8, None, None, 23.0, None,2021-02-26 21:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -10.47, 23.59, None, None, None, 0.3, 0.009, 0.003, 0.0, -26.0, 0.0, -10.5, -10.5, 0.0, -26.0, None, 0.0, -7.8, None, None, 24.0, None,2021-02-26 22:00:00, -6999.0, None, -6999.0, -6999.0,9
None, -10.48, 23.59, None, None, None, 5.4, 6.211, 0.074, 353.0, -26.0, 0.1, -10.5, -10.6, 0.0, -26.0, None, 353.0, -7.8, None, None, 24.0, None,2021-02-26 23:00:00, -6999.0, None, -6999.0, -6999.0,9
