station_observations
CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-4.256, None, None, None, 9.46, 32.94, 124.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 01:00:00, None, None, None, None
-3.665, None, None, None, 8.62, 30.55, 124.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 05:00:00, None, None, None, None
-3.312, None, None, None, 9.47, 31.35, 126.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 07:00:00, None, None, None, None
-3.903, None, None, None, 8.63, 29.65, 135.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 09:00:00, None, None, None, None
-3.322, None, None, None, 9.12, 25.71, 133.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 11:00:00, None, None, None, None
-2.126, None, None, None, 8.47, 22.29, 135.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 12:00:00, None, None, None, None
-2.335, None, None, None, 11.8, 21.14, 130.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 14:00:00, None, None, None, None
-3.074, None, None, None, 12.11, 21.2, 129.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 16:00:00, None, None, None, None
-3.502, None, None, None, 10.73, 21.78, 127.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 17:00:00, None, None, None, None
-4.966, None, None, None, 5.686, 23.9, 133.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 18:00:00, None, None, None, None
-4.457, None, None, None, 7.82, 25.17, 130.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 19:00:00, None, None, None, None
-4.668, None, None, None, 10.34, 17.46, 121.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 20:00:00, None, None, None, None
-4.208, None, None, None, 11.53, 16.78, 123.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 22:00:00, None, None, None, None
-5.293, None, None, None, 8.38, 17.13, 123.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 23:00:00, None, None, None, None
-4.985, None, None, None, 8.98, 15.52, 115.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 00:00:00, None, None, None, None
-4.668, None, None, None, 8.72, 14.75, 115.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 01:00:00, None, None, None, None
-4.532, None, None, None, 9.34, 9.99, 118.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 02:00:00, None, None, None, None
-3.864, None, None, None, 7.89, 9.22, 118.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 03:00:00, None, None, None, None
-3.596, None, None, None, 14.98, 5.19, 113.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 04:00:00, None, None, None, None
-3.616, None, None, None, 25.86, 4.235, 55.65, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 05:00:00, None, None, None, None
-4.084, None, None, None, 16.68, 8.65, 102.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 07:00:00, None, None, None, None
-3.559, None, None, None, 18.21, 7.85, 107.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 08:00:00, None, None, None, None
-3.387, None, None, None, 11.45, 10.75, 104.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 09:00:00, None, None, None, None
-2.79, None, None, None, 13.13, 12.09, 107.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 10:00:00, None, None, None, None
-3.017, None, None, None, 13.43, 5.142, 111.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 12:00:00, None, None, None, None
-2.942, None, None, None, 51.41, 1.182, 75.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 13:00:00, None, None, None, None
-3.332, None, None, None, 44.96, 1.027, 97.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 14:00:00, None, None, None, None
-4.543, None, None, None, 54.23, 1.322, 35.21, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 15:00:00, None, None, None, None
-3.55, None, None, None, 26.95, 3.146, 109.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 19:00:00, None, None, None, None
-5.061, None, None, None, 22.84, 3.551, 117.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 20:00:00, None, None, None, None
-4.735, None, None, None, 13.75, 5.921, 127.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 22:00:00, None, None, None, None
-4.084, None, None, None, 23.44, 2.993, 111.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 23:00:00, None, None, None, None
-4.668, None, None, None, 30.49, 4.298, 12.32, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 00:00:00, None, None, None, None
-4.599, None, None, None, 46.64, 2.496, 38.74, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 01:00:00, None, None, None, None
-5.205, None, None, None, 48.59, 2.878, 47.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 02:00:00, None, None, None, None
-5.079, None, None, None, 36.21, 2.044, 109.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 03:00:00, None, None, None, None
-4.102, None, None, None, 40.33, 2.97, 69.15, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 04:00:00, None, None, None, None
-5.07, None, None, None, 24.93, 2.599, 121.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 05:00:00, None, None, None, None
-5.184, None, None, None, 55.12, 3.676, 81.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 08:00:00, None, None, None, None
-4.446, None, None, None, 20.26, 8.11, 119.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 10:00:00, None, None, None, None
-3.559, None, None, None, 31.64, 5.274, 107.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 11:00:00, None, None, None, None
-3.913, None, None, None, 40.76, 3.214, 105.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 12:00:00, None, None, None, None
-2.491, None, None, None, 23.64, 9.32, 102.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 14:00:00, None, None, None, None
-1.843, None, None, None, 17.32, 11.86, 99.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 15:00:00, None, None, None, None
-3.227, None, None, None, 14.91, 8.89, 117.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 16:00:00, None, None, None, None
-3.893, None, None, None, 12.28, 15.91, 100.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 17:00:00, None, None, None, None
-4.361, None, None, None, 12.32, 17.1, 104.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 18:00:00, None, None, None, None
-4.103, None, None, None, 11.89, 16.28, 103.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 19:00:00, None, None, None, None
-4.141, None, None, None, 11.21, 16.68, 99.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 20:00:00, None, None, None, None
-3.548, None, None, None, 11.79, 15.82, 96.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 21:00:00, None, None, None, None
-3.626, None, None, None, 9.41, 14.94, 84.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 22:00:00, None, None, None, None
-3.816, None, None, None, 15.05, 8.62, 93.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 23:00:00, None, None, None, None
-4.234, None, None, None, 21.2, 7.82, 107.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 00:00:00, None, None, None, None
-5.473, None, None, None, 51.05, 3.214, 86.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 01:00:00, None, None, None, None
-4.932, None, None, None, 33.44, 3.015, 93.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 02:00:00, None, None, None, None
-5.095, None, None, None, 26.64, 6.449, 107.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 03:00:00, None, None, None, None
-5.501, None, None, None, 21.09, 4.49, 120.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 04:00:00, None, None, None, None
-3.86, None, None, None, 17.3, 11.97, 96.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 05:00:00, None, None, None, None
-3.014, None, None, None, 8.14, 14.56, 85.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 06:00:00, None, None, None, None
-5.097, None, None, None, 15.23, 11.51, 103.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 07:00:00, None, None, None, None
-3.902, None, None, None, 24.6, 8.62, 77.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 10:00:00, None, None, None, None
-2.402, None, None, None, 17.96, 11.75, 122.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 13:00:00, None, None, None, None
-3.896, None, None, None, 51.97, 2.981, 30.25, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 14:00:00, None, None, None, None
-2.733, None, None, None, 64.94, 1.413, 113.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 15:00:00, None, None, None, None
-5.11, None, None, None, 41.63, 2.549, 126.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 16:00:00, None, None, None, None
-4.448, None, None, None, 32.3, 2.53, 104.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 17:00:00, None, None, None, None
-5.842, None, None, None, 23.6, 7.61, 102.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 18:00:00, None, None, None, None
-4.501, None, None, None, 16.27, 14.42, 128.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 19:00:00, None, None, None, None
-4.073, None, None, None, 12.11, 18.3, 117.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 20:00:00, None, None, None, None
-4.361, None, None, None, 15.25, 15.9, 123.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 21:00:00, None, None, None, None
-4.274, None, None, None, 14.07, 15.23, 121.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 22:00:00, None, None, None, None
-4.466, None, None, None, 15.46, 18.08, 112.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 23:00:00, None, None, None, None
-5.157, None, None, None, 14.46, 21.19, 121.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 00:00:00, None, None, None, None
-6.239, None, None, None, 12.53, 28.16, 123.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 01:00:00, None, None, None, None
-6.18, None, None, None, 12.05, 25.12, 116.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 02:00:00, None, None, None, None
-6.94, None, None, None, 11.39, 29.49, 118.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 03:00:00, None, None, None, None
-6.811, None, None, None, 12.92, 22.6, 111.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 04:00:00, None, None, None, None
-7.39, None, None, None, 12.07, 21.65, 110.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 05:00:00, None, None, None, None
-6.998, None, None, None, 10.74, 18.22, 106.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 06:00:00, None, None, None, None
-6.548, None, None, None, 9.64, 21.83, 105.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 07:00:00, None, None, None, None
-6.227, None, None, None, 13.27, 18.38, 97.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 08:00:00, None, None, None, None
-6.324, None, None, None, 12.42, 16.68, 90.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 09:00:00, None, None, None, None
-5.241, None, None, None, 14.74, 21.22, 93.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 10:00:00, None, None, None, None
-3.863, None, None, None, 15.81, 20.99, 113.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 11:00:00, None, None, None, None
-3.474, None, None, None, 17.61, 20.9, 117.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 12:00:00, None, None, None, None
-3.512, None, None, None, 11.38, 20.6, 124.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 13:00:00, None, None, None, None
-3.426, None, None, None, 12.97, 17.49, 106.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 14:00:00, None, None, None, None
-3.798, None, None, None, 13.19, 14.58, 86.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 15:00:00, None, None, None, None
-3.779, None, None, None, 11.27, 13.37, 92.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 16:00:00, None, None, None, None
-3.884, None, None, None, 12.13, 12.71, 91.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 17:00:00, None, None, None, None
-3.436, None, None, None, 12.81, 13.52, 88.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 18:00:00, None, None, None, None
-3.113, None, None, None, 20.18, 9.57, 100.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 19:00:00, None, None, None, None
-2.676, None, None, None, 16.29, 14.62, 98.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 20:00:00, None, None, None, None
-3.179, None, None, None, 17.73, 11.6, 100.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 21:00:00, None, None, None, None
-3.122, None, None, None, 17.2, 9.35, 111.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 22:00:00, None, None, None, None
-3.008, None, None, None, 11.98, 15.9, 117.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 23:00:00, None, None, None, None
-3.217, None, None, None, 13.33, 20.09, 132.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 00:00:00, None, None, None, None
-3.094, None, None, None, 12.04, 21.34, 134.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 01:00:00, None, None, None, None
-3.274, None, None, None, 12.11, 22.43, 126.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 02:00:00, None, None, None, None
-3.693, None, None, None, 12.95, 22.4, 128.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 03:00:00, None, None, None, None
-3.683, None, None, None, 11.93, 21.27, 124.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 04:00:00, None, None, None, None
-3.674, None, None, None, 11.78, 20.2, 134.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 05:00:00, None, None, None, None
-3.827, None, None, None, 12.32, 17.77, 136.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 06:00:00, None, None, None, None
-3.864, None, None, None, 12.12, 18.05, 131.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 07:00:00, None, None, None, None
-4.037, None, None, None, 11.28, 16.83, 129.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 08:00:00, None, None, None, None
-4.027, None, None, None, 14.46, 14.78, 124.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 09:00:00, None, None, None, None
-3.674, None, None, None, 9.54, 17.26, 112.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 10:00:00, None, None, None, None
-2.828, None, None, None, 11.32, 18.91, 119.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 11:00:00, None, None, None, None
-2.391, None, None, None, 12.01, 18.62, 130.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 12:00:00, None, None, None, None
-1.738, None, None, None, 11.73, 17.38, 132.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 13:00:00, None, None, None, None
-1.767, None, None, None, 12.0, 17.88, 129.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 14:00:00, None, None, None, None
-1.974, None, None, None, 11.97, 17.01, 128.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 15:00:00, None, None, None, None
-3.065, None, None, None, 11.53, 18.21, 131.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 16:00:00, None, None, None, None
-4.39, None, None, None, 9.62, 19.36, 132.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 17:00:00, None, None, None, None
-4.764, None, None, None, 8.14, 20.71, 134.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 18:00:00, None, None, None, None
-5.158, None, None, None, 6.89, 18.38, 135.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 19:00:00, None, None, None, None
-5.321, None, None, None, 7.55, 17.6, 133.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 20:00:00, None, None, None, None
-5.312, None, None, None, 6.791, 17.94, 134.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 21:00:00, None, None, None, None
-5.513, None, None, None, 8.37, 16.34, 134.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 22:00:00, None, None, None, None
-5.444, None, None, None, 10.07, 18.08, 135.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 23:00:00, None, None, None, None
-5.803, None, None, None, 8.28, 17.92, 139.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 00:00:00, None, None, None, None
-6.042, None, None, None, 9.97, 17.13, 132.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 01:00:00, None, None, None, None
-6.064, None, None, None, 10.64, 16.27, 126.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 02:00:00, None, None, None, None
-6.101, None, None, None, 10.64, 17.12, 127.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 03:00:00, None, None, None, None
-6.014, None, None, None, 8.72, 18.29, 130.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 04:00:00, None, None, None, None
-6.529, None, None, None, 9.64, 16.11, 130.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 05:00:00, None, None, None, None
-6.335, None, None, None, 7.38, 17.91, 127.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 06:00:00, None, None, None, None
-6.452, None, None, None, 8.23, 18.5, 130.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 07:00:00, None, None, None, None
-7.12, None, None, None, 8.75, 18.24, 135.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 08:00:00, None, None, None, None
-6.558, None, None, None, 7.46, 18.65, 131.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 09:00:00, None, None, None, None
-6.14, None, None, None, 7.94, 18.05, 128.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 10:00:00, None, None, None, None
-5.765, None, None, None, 10.37, 16.22, 127.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 11:00:00, None, None, None, None
-4.658, None, None, None, 12.6, 14.74, 129.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 12:00:00, None, None, None, None
-5.95, None, None, None, 9.84, 16.1, 134.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 13:00:00, None, None, None, None
-6.192, None, None, None, 8.1, 17.73, 136.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 14:00:00, None, None, None, None
-7.51, None, None, None, 9.19, 15.56, 140.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 15:00:00, None, None, None, None
-7.04, None, None, None, 8.93, 17.63, 136.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 16:00:00, None, None, None, None
-7.34, None, None, None, 10.03, 16.34, 128.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 17:00:00, None, None, None, None
-6.842, None, None, None, 8.31, 19.12, 132.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 18:00:00, None, None, None, None
-7.31, None, None, None, 8.7, 17.46, 133.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 19:00:00, None, None, None, None
-6.394, None, None, None, 8.59, 18.23, 133.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 20:00:00, None, None, None, None
-6.421, None, None, None, 9.23, 17.56, 128.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 21:00:00, None, None, None, None
-5.974, None, None, None, 9.29, 20.24, 131.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 22:00:00, None, None, None, None
-6.843, None, None, None, 6.12, 20.96, 139.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 23:00:00, None, None, None, None
-6.519, None, None, None, 6.114, 19.65, 138.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 00:00:00, None, None, None, None
-6.375, None, None, None, 9.79, 17.96, 129.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 01:00:00, None, None, None, None
-7.02, None, None, None, 9.69, 15.51, 123.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 02:00:00, None, None, None, None
-6.491, None, None, None, 8.2, 19.1, 133.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 03:00:00, None, None, None, None
-6.89, None, None, None, 7.9, 18.21, 134.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 04:00:00, None, None, None, None
-6.647, None, None, None, 9.65, 17.75, 134.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 05:00:00, None, None, None, None
-6.568, None, None, None, 8.81, 18.7, 136.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 06:00:00, None, None, None, None
-6.51, None, None, None, 7.28, 20.85, 142.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 07:00:00, None, None, None, None
-6.363, None, None, None, 11.45, 17.08, 135.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 08:00:00, None, None, None, None
-6.833, None, None, None, 10.99, 18.24, 133.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 09:00:00, None, None, None, None
-6.989, None, None, None, 7.59, 20.48, 138.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 10:00:00, None, None, None, None
-6.95, None, None, None, 7.42, 23.04, 140.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 11:00:00, None, None, None, None
-7.05, None, None, None, 8.08, 22.38, 143.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 12:00:00, None, None, None, None
-6.298, None, None, None, 8.15, 21.77, 144.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 13:00:00, None, None, None, None
-6.357, None, None, None, 9.9, 18.79, 148.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 14:00:00, None, None, None, None
-7.02, None, None, None, 9.12, 16.33, 144.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 15:00:00, None, None, None, None
-6.336, None, None, None, 9.92, 15.54, 141.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 16:00:00, None, None, None, None
-6.453, None, None, None, 9.97, 14.65, 141.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 17:00:00, None, None, None, None
-7.39, None, None, None, 9.83, 14.6, 144.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 18:00:00, None, None, None, None
-7.73, None, None, None, 9.67, 12.66, 141.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 19:00:00, None, None, None, None
-6.423, None, None, None, 10.64, 15.08, 140.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 20:00:00, None, None, None, None
-5.386, None, None, None, 13.38, 11.31, 142.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 21:00:00, None, None, None, None
-5.523, None, None, None, 20.12, 8.04, 131.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 22:00:00, None, None, None, None
-7.02, None, None, None, 24.53, 7.24, 135.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 23:00:00, None, None, None, None
-5.464, None, None, None, 14.45, 11.43, 131.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 00:00:00, None, None, None, None
-5.022, None, None, None, 15.26, 10.37, 130.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 01:00:00, None, None, None, None
-5.698, None, None, None, 14.8, 9.26, 134.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 02:00:00, None, None, None, None
-4.409, None, None, None, 8.01, 17.1, 137.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 03:00:00, None, None, None, None
-4.448, None, None, None, 10.41, 14.27, 132.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 04:00:00, None, None, None, None
-5.042, None, None, None, 13.04, 12.62, 138.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 05:00:00, None, None, None, None
-5.533, None, None, None, 10.61, 15.8, 142.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 07:00:00, None, None, None, None
-5.688, None, None, None, 9.6, 17.13, 137.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 08:00:00, None, None, None, None
-5.302, None, None, None, 7.4, 18.64, 139.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 09:00:00, None, None, None, None
-4.743, None, None, None, 9.06, 17.48, 138.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 10:00:00, None, None, None, None
-4.151, None, None, None, 10.26, 17.22, 138.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-10 11:00:00, None, None, None, None
