station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
None, 0.649, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-01 22:00:00, None, None, None, None
None, -0.521, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-01 23:00:00, None, None, None, None
None, -1.134, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 00:00:00, None, None, None, None
None, -1.616, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 01:00:00, None, None, None, None
None, -1.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 02:00:00, None, None, None, None
None, -2.486, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 03:00:00, None, None, None, None
None, -2.467, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 04:00:00, None, None, None, None
None, -3.702, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 05:00:00, None, None, None, None
None, -2.856, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 06:00:00, None, None, None, None
None, -3.549, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 07:00:00, None, None, None, None
None, -2.352, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 08:00:00, None, None, None, None
None, -2.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 09:00:00, None, None, None, None
None, 1.885, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 10:00:00, None, None, None, None
None, 4.924, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 11:00:00, None, None, None, None
None, 2.319, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 12:00:00, None, None, None, None
None, 5.189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 13:00:00, None, None, None, None
None, 5.552, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 14:00:00, None, None, None, None
None, 1.016, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 15:00:00, None, None, None, None
None, -1.555, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 16:00:00, None, None, None, None
None, -2.763, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 17:00:00, None, None, None, None
None, -1.871, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 18:00:00, None, None, None, None
None, -2.676, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 19:00:00, None, None, None, None
None, -2.913, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 20:00:00, None, None, None, None
None, -2.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 21:00:00, None, None, None, None
None, -3.682, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 22:00:00, None, None, None, None
None, -3.901, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 23:00:00, None, None, None, None
None, -4.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 00:00:00, None, None, None, None
None, -4.054, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 01:00:00, None, None, None, None
None, -2.409, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 02:00:00, None, None, None, None
None, -2.126, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 03:00:00, None, None, None, None
None, -3.797, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 04:00:00, None, None, None, None
None, -2.931, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 05:00:00, None, None, None, None
None, -2.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 06:00:00, None, None, None, None
None, -2.003, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 07:00:00, None, None, None, None
None, -2.353, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 08:00:00, None, None, None, None
None, -2.041, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 09:00:00, None, None, None, None
None, -1.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 10:00:00, None, None, None, None
None, 0.011, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 11:00:00, None, None, None, None
None, -0.867, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 12:00:00, None, None, None, None
None, 0.149, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 13:00:00, None, None, None, None
None, 0.282, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 14:00:00, None, None, None, None
None, -1.641, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 15:00:00, None, None, None, None
None, -2.433, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 16:00:00, None, None, None, None
None, -4.018, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 17:00:00, None, None, None, None
None, -3.998, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 18:00:00, None, None, None, None
None, -3.293, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 19:00:00, None, None, None, None
None, -3.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 21:00:00, None, None, None, None
None, -3.074, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 22:00:00, None, None, None, None
None, -3.493, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 23:00:00, None, None, None, None
None, -3.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 00:00:00, None, None, None, None
None, -4.026, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 01:00:00, None, None, None, None
None, -4.026, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 02:00:00, None, None, None, None
None, -4.236, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 03:00:00, None, None, None, None
None, -4.035, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 04:00:00, None, None, None, None
None, -4.121, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 05:00:00, None, None, None, None
None, -4.255, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 06:00:00, None, None, None, None
None, -4.255, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 07:00:00, None, None, None, None
None, -4.408, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 08:00:00, None, None, None, None
None, -4.093, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 09:00:00, None, None, None, None
None, -2.961, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 10:00:00, None, None, None, None
None, -1.919, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 11:00:00, None, None, None, None
None, -2.073, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 12:00:00, None, None, None, None
None, -1.424, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 13:00:00, None, None, None, None
None, -2.862, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 14:00:00, None, None, None, None
None, -2.642, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 15:00:00, None, None, None, None
None, -3.553, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 16:00:00, None, None, None, None
None, -5.119, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 17:00:00, None, None, None, None
None, -5.609, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 18:00:00, None, None, None, None
None, -5.879, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 19:00:00, None, None, None, None
None, -5.396, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 21:00:00, None, None, None, None
None, -4.082, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 22:00:00, None, None, None, None
None, -5.146, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 23:00:00, None, None, None, None
None, -4.781, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 00:00:00, None, None, None, None
None, -4.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 01:00:00, None, None, None, None
None, -3.473, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 02:00:00, None, None, None, None
None, -2.448, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 03:00:00, None, None, None, None
None, -1.899, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 04:00:00, None, None, None, None
None, -1.493, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 05:00:00, None, None, None, None
None, -1.238, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 06:00:00, None, None, None, None
None, -1.191, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 07:00:00, None, None, None, None
None, -1.088, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 08:00:00, None, None, None, None
None, -0.937, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 09:00:00, None, None, None, None
None, -0.918, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 10:00:00, None, None, None, None
None, -0.862, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 11:00:00, None, None, None, None
None, -0.635, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 12:00:00, None, None, None, None
None, -0.616, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 13:00:00, None, None, None, None
None, -0.522, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 14:00:00, None, None, None, None
None, -0.287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 15:00:00, None, None, None, None
None, -0.041, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 16:00:00, None, None, None, None
None, 0.062, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 17:00:00, None, None, None, None
None, 0.137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 18:00:00, None, None, None, None
None, 0.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 19:00:00, None, None, None, None
None, 0.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 20:00:00, None, None, None, None
None, 0.173, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 21:00:00, None, None, None, None
None, 0.214, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 22:00:00, None, None, None, None
None, 0.287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 23:00:00, None, None, None, None
None, 0.269, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 00:00:00, None, None, None, None
None, 0.599, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 01:00:00, None, None, None, None
None, 0.393, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 02:00:00, None, None, None, None
None, 0.779, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 03:00:00, None, None, None, None
None, 1.185, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 04:00:00, None, None, None, None
None, 1.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 05:00:00, None, None, None, None
None, 0.986, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 06:00:00, None, None, None, None
None, 0.457, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 07:00:00, None, None, None, None
None, 0.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 08:00:00, None, None, None, None
None, 0.185, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 09:00:00, None, None, None, None
None, 0.948, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 10:00:00, None, None, None, None
None, 2.383, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 11:00:00, None, None, None, None
None, 2.078, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 12:00:00, None, None, None, None
None, 2.905, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 13:00:00, None, None, None, None
None, 3.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 14:00:00, None, None, None, None
None, 3.096, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 15:00:00, None, None, None, None
None, 2.512, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 16:00:00, None, None, None, None
None, 0.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 17:00:00, None, None, None, None
None, 0.458, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 18:00:00, None, None, None, None
None, 0.176, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 19:00:00, None, None, None, None
None, -0.107, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 20:00:00, None, None, None, None
None, 0.488, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 21:00:00, None, None, None, None
None, 0.403, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 22:00:00, None, None, None, None
None, 0.036, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 23:00:00, None, None, None, None
None, -0.304, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 00:00:00, None, None, None, None
None, 0.564, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 01:00:00, None, None, None, None
None, -0.615, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 02:00:00, None, None, None, None
None, -0.672, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 03:00:00, None, None, None, None
None, -0.842, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 04:00:00, None, None, None, None
None, -1.247, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 05:00:00, None, None, None, None
None, -0.275, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 06:00:00, None, None, None, None
None, -0.917, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 07:00:00, None, None, None, None
None, -1.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 08:00:00, None, None, None, None
None, -1.455, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 09:00:00, None, None, None, None
None, 1.978, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 10:00:00, None, None, None, None
None, 4.138, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 11:00:00, None, None, None, None
None, 2.159, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 12:00:00, None, None, None, None
None, 3.463, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 13:00:00, None, None, None, None
None, 4.345, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 14:00:00, None, None, None, None
None, 0.329, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 15:00:00, None, None, None, None
None, 0.314, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 16:00:00, None, None, None, None
None, 0.136, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 17:00:00, None, None, None, None
None, 0.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 18:00:00, None, None, None, None
None, 0.176, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 19:00:00, None, None, None, None
None, -0.108, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 20:00:00, None, None, None, None
None, -0.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 21:00:00, None, None, None, None
None, -0.116, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 22:00:00, None, None, None, None
None, -0.229, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 23:00:00, None, None, None, None
None, -0.484, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 00:00:00, None, None, None, None
None, -1.154, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 01:00:00, None, None, None, None
None, -0.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 02:00:00, None, None, None, None
None, -0.399, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 03:00:00, None, None, None, None
None, -0.654, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 04:00:00, None, None, None, None
None, -0.682, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 05:00:00, None, None, None, None
None, -0.635, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 06:00:00, None, None, None, None
None, -0.559, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 07:00:00, None, None, None, None
None, -0.899, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 08:00:00, None, None, None, None
None, -0.758, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 09:00:00, None, None, None, None
None, 0.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 10:00:00, None, None, None, None
None, 0.137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 11:00:00, None, None, None, None
None, 0.335, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 12:00:00, None, None, None, None
None, 0.465, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 13:00:00, None, None, None, None
None, 0.928, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 14:00:00, None, None, None, None
None, 0.089, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 15:00:00, None, None, None, None
None, -0.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 16:00:00, None, None, None, None
None, -0.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 17:00:00, None, None, None, None
None, -0.626, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 18:00:00, None, None, None, None
None, -0.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 19:00:00, None, None, None, None
None, -1.201, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 20:00:00, None, None, None, None
None, -1.673, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 21:00:00, None, None, None, None
None, -1.701, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 22:00:00, None, None, None, None
None, -1.332, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 23:00:00, None, None, None, None
None, -1.332, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 00:00:00, None, None, None, None
