station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
-1.518, 14.81, None, None, None, 6.306, None, 154.4, 7.74, None, None, -23.0, None, None, 2016-01-02 14:00:00
-1.377, 11.72, None, None, None, 15.4, None, 151.2, 6.57, None, None, -25.0, None, None, 2016-01-02 15:00:00
-3.293, 11.52, None, None, None, 9.32, None, 146.8, 11.0, None, None, -27.0, None, None, 2016-01-02 16:00:00
-3.689, 13.3, None, None, None, 9.52, None, 148.0, 13.21, None, None, -26.0, None, None, 2016-01-02 17:00:00
-4.439, 16.93, None, None, None, 17.95, None, 148.4, 11.77, None, None, -24.0, None, None, 2016-01-02 18:00:00
-4.578, 16.6, None, None, None, 16.56, None, 147.6, 14.0, None, None, -24.0, None, None, 2016-01-02 19:00:00
-4.282, 12.71, None, None, None, 11.12, None, 152.1, 15.87, None, None, -26.0, None, None, 2016-01-02 20:00:00
-7.29, 25.7, None, None, None, 5.638, None, 160.8, 20.74, None, None, -22.0, None, None, 2016-01-02 23:00:00
-8.23, 32.22, None, None, None, 4.761, None, 161.4, 23.82, None, None, -21.0, None, None, 2016-01-03 01:00:00
-8.7, 40.39, None, None, None, 4.942, None, 161.1, 24.23, None, None, -19.0, None, None, 2016-01-03 02:00:00
-9.22, 41.71, None, None, None, 3.584, None, 160.8, 20.94, None, None, -19.0, None, None, 2016-01-03 03:00:00
-10.07, 44.28, None, None, None, 4.332, None, 161.5, 23.71, None, None, -19.0, None, None, 2016-01-03 04:00:00
-10.64, 43.88, None, None, None, 4.351, None, 161.1, 25.11, None, None, -20.0, None, None, 2016-01-03 05:00:00
-11.52, 45.8, None, None, None, 4.217, None, 160.4, 25.77, None, None, -20.0, None, None, 2016-01-03 06:00:00
-11.84, 41.26, None, None, None, 6.231, None, 160.3, 25.78, None, None, -21.0, None, None, 2016-01-03 07:00:00
-12.31, 47.92, None, None, None, 5.709, None, 158.0, 28.6, None, None, -20.0, None, None, 2016-01-03 08:00:00
-11.34, 51.93, None, None, None, 6.374, None, 157.0, 26.76, None, None, -18.0, None, None, 2016-01-03 09:00:00
-11.06, 53.96, None, None, None, 6.503, None, 157.2, 24.31, None, None, -18.0, None, None, 2016-01-03 10:00:00
-11.02, 51.92, None, None, None, 6.865, None, 157.4, 17.64, None, None, -18.0, None, None, 2016-01-03 11:00:00
-11.03, 56.25, None, None, None, 5.8, None, 155.5, 17.68, None, None, -17.0, None, None, 2016-01-03 12:00:00
-11.22, 56.05, None, None, None, 6.306, None, 156.7, 16.11, None, None, -18.0, None, None, 2016-01-03 13:00:00
-11.65, 55.72, None, None, None, 5.956, None, 156.9, 17.16, None, None, -18.0, None, None, 2016-01-03 14:00:00
-11.32, 58.29, None, None, None, 8.46, None, 155.2, 16.77, None, None, -17.0, None, None, 2016-01-03 15:00:00
-12.54, 69.49, None, None, None, 6.85, None, 161.7, 13.08, None, None, -16.0, None, None, 2016-01-03 16:00:00
-12.0, 77.8, None, None, None, 5.086, None, 161.0, 18.32, None, None, -15.0, None, None, 2016-01-03 17:00:00
-11.99, 82.0, None, None, None, 6.298, None, 156.5, 14.51, None, None, -14.0, None, None, 2016-01-03 18:00:00
-12.13, 81.3, None, None, None, 7.29, None, 150.7, 17.87, None, None, -14.0, None, None, 2016-01-03 19:00:00
-12.13, 81.7, None, None, None, 3.656, None, 150.2, 20.57, None, None, -14.0, None, None, 2016-01-03 20:00:00
-12.13, 85.0, None, None, None, 6.275, None, 153.8, 21.52, None, None, -14.0, None, None, 2016-01-03 21:00:00
-11.98, 94.8, None, None, None, 4.761, None, 152.1, 23.46, None, None, -13.0, None, None, 2016-01-03 22:00:00
-11.89, 93.4, None, None, None, 4.018, None, 152.2, 24.77, None, None, -13.0, None, None, 2016-01-03 23:00:00
-11.33, 94.0, None, None, None, 3.232, None, 150.3, 24.28, None, None, -12.0, None, None, 2016-01-04 00:00:00
-11.24, 93.8, None, None, None, 4.567, None, 150.7, 18.65, None, None, -12.0, None, None, 2016-01-04 01:00:00
-10.87, 94.2, None, None, None, 4.552, None, 153.9, 17.0, None, None, -12.0, None, None, 2016-01-04 02:00:00
-10.78, 94.0, None, None, None, 4.919, None, 156.2, 14.4, None, None, -11.0, None, None, 2016-01-04 03:00:00
-10.26, 94.5, None, None, None, 5.028, None, 152.4, 16.55, None, None, -11.0, None, None, 2016-01-04 04:00:00
-10.26, 94.4, None, None, None, 6.708, None, 153.7, 18.24, None, None, -11.0, None, None, 2016-01-04 05:00:00
-10.17, 94.6, None, None, None, 5.729, None, 157.3, 12.74, None, None, -11.0, None, None, 2016-01-04 06:00:00
-10.26, 94.4, None, None, None, 8.03, None, 161.8, 10.21, None, None, -11.0, None, None, 2016-01-04 07:00:00
-10.21, 94.6, None, None, None, 7.03, None, 159.4, 13.42, None, None, -11.0, None, None, 2016-01-04 08:00:00
-9.88, 94.9, None, None, None, 5.607, None, 153.5, 14.01, None, None, -10.0, None, None, 2016-01-04 09:00:00
-9.55, 95.0, None, None, None, 5.93, None, 153.3, 10.88, None, None, -10.0, None, None, 2016-01-04 10:00:00
-9.13, 95.3, None, None, None, 6.638, None, 154.7, 9.04, None, None, -10.0, None, None, 2016-01-04 11:00:00
-9.03, 95.3, None, None, None, 6.188, None, 154.7, 9.92, None, None, -10.0, None, None, 2016-01-04 12:00:00
-8.7, 95.9, None, None, None, 7.8, None, 157.9, 11.03, None, None, -9.0, None, None, 2016-01-04 13:00:00
-8.56, 95.8, None, None, None, 7.15, None, 161.9, 21.68, None, None, -9.0, None, None, 2016-01-04 14:00:00
-8.52, 95.9, None, None, None, 5.807, None, 158.1, 23.47, None, None, -9.0, None, None, 2016-01-04 15:00:00
-8.66, 95.7, None, None, None, 7.11, None, 156.6, 28.55, None, None, -9.0, None, None, 2016-01-04 16:00:00
-8.85, 95.7, None, None, None, 6.235, None, 156.0, 25.65, None, None, -9.0, None, None, 2016-01-04 17:00:00
-8.85, 95.6, None, None, None, 7.34, None, 158.2, 21.78, None, None, -9.0, None, None, 2016-01-04 18:00:00
-8.85, 95.7, None, None, None, 8.81, None, 160.5, 19.36, None, None, -9.0, None, None, 2016-01-04 19:00:00
-8.52, 95.9, None, None, None, 6.539, None, 157.5, 19.48, None, None, -9.0, None, None, 2016-01-04 20:00:00
-8.38, 96.0, None, None, None, 5.993, None, 158.9, 17.53, None, None, -9.0, None, None, 2016-01-04 21:00:00
-8.38, 95.9, None, None, None, 6.153, None, 157.7, 15.47, None, None, -9.0, None, None, 2016-01-04 22:00:00
-8.33, 96.1, None, None, None, 6.098, None, 157.8, 13.04, None, None, -9.0, None, None, 2016-01-04 23:00:00
-8.23, 96.2, None, None, None, 5.528, None, 158.4, 11.0, None, None, -9.0, None, None, 2016-01-05 00:00:00
-8.14, 96.1, None, None, None, 5.981, None, 153.8, 8.73, None, None, -9.0, None, None, 2016-01-05 01:00:00
-8.14, 96.1, None, None, None, 5.49, None, 153.8, 7.15, None, None, -9.0, None, None, 2016-01-05 02:00:00
-8.05, 96.3, None, None, None, 5.723, None, 156.2, 18.61, None, None, -8.0, None, None, 2016-01-05 03:00:00
-8.14, 96.2, None, None, None, 5.318, None, 157.2, 24.1, None, None, -9.0, None, None, 2016-01-05 04:00:00
-8.19, 96.1, None, None, None, 5.219, None, 158.3, 18.63, None, None, -9.0, None, None, 2016-01-05 05:00:00
-8.0, 96.3, None, None, None, 4.936, None, 158.8, 14.55, None, None, -8.0, None, None, 2016-01-05 06:00:00
-7.86, 96.3, None, None, None, 5.709, None, 161.1, 10.73, None, None, -8.0, None, None, 2016-01-05 07:00:00
-7.9, 96.3, None, None, None, 5.86, None, 160.3, 10.22, None, None, -8.0, None, None, 2016-01-05 08:00:00
-7.72, 96.4, None, None, None, 5.634, None, 159.8, 9.03, None, None, -8.0, None, None, 2016-01-05 09:00:00
-7.01, 96.9, None, None, None, 6.53, None, 159.5, 6.568, None, None, -7.0, None, None, 2016-01-05 10:00:00
-6.82, 97.0, None, None, None, 5.448, None, 158.8, 5.605, None, None, -7.0, None, None, 2016-01-05 11:00:00
-6.867, 96.9, None, None, None, 5.503, None, 158.6, 4.06, None, None, -7.0, None, None, 2016-01-05 12:00:00
-6.584, 97.1, None, None, None, 5.997, None, 158.6, 2.707, None, None, -7.0, None, None, 2016-01-05 13:00:00
-6.4, 97.0, None, None, None, 8.33, None, 151.8, 3.159, None, None, -7.0, None, None, 2016-01-05 14:00:00
-7.01, 96.8, None, None, None, 8.31, None, 145.7, 2.687, None, None, -7.0, None, None, 2016-01-05 15:00:00
-7.34, 96.5, None, None, None, 7.54, None, 144.2, 2.427, None, None, -8.0, None, None, 2016-01-05 16:00:00
-7.53, 96.4, None, None, None, 8.03, None, 150.4, 1.969, None, None, -8.0, None, None, 2016-01-05 17:00:00
-7.57, 96.2, None, None, None, 6.877, None, 148.8, 0.948, None, None, -8.0, None, None, 2016-01-05 18:00:00
-7.57, 96.3, None, None, None, 7.89, None, 152.2, 0.0, None, None, -8.0, None, None, 2016-01-05 19:00:00
-7.57, 96.2, None, None, None, 7.76, None, 152.5, 0.0, None, None, -8.0, None, None, 2016-01-05 20:00:00
-7.53, 96.4, None, None, None, 7.71, None, 152.8, 0.0, None, None, -8.0, None, None, 2016-01-05 21:00:00
-7.43, 96.6, None, None, None, 8.71, None, 153.7, 0.0, None, None, -8.0, None, None, 2016-01-05 22:00:00
-7.48, 96.5, None, None, None, 9.18, None, 153.5, 0.0, None, None, -8.0, None, None, 2016-01-05 23:00:00
-7.43, 96.5, None, None, None, 7.97, None, 154.8, 0.0, None, None, -8.0, None, None, 2016-01-06 00:00:00
-7.48, 96.5, None, None, None, 8.77, None, 149.1, 0.0, None, None, -8.0, None, None, 2016-01-06 01:00:00
-7.39, 96.6, None, None, None, 9.01, None, 146.0, 0.0, None, None, -8.0, None, None, 2016-01-06 02:00:00
-7.43, 96.4, None, None, None, 3.816, None, 138.8, 0.0, None, None, -8.0, None, None, 2016-01-06 03:00:00
-7.57, 96.3, None, None, None, 9.57, None, 146.2, 0.0, None, None, -8.0, None, None, 2016-01-06 04:00:00
-7.57, 96.5, None, None, None, 10.06, None, 145.8, 0.0, None, None, -8.0, None, None, 2016-01-06 05:00:00
-7.39, 96.5, None, None, None, 10.42, None, 149.3, 0.0, None, None, -8.0, None, None, 2016-01-06 06:00:00
-7.53, 96.4, None, None, None, 8.61, None, 152.3, 0.0, None, None, -8.0, None, None, 2016-01-06 07:00:00
-7.34, 96.6, None, None, None, 8.69, None, 145.5, 0.0, None, None, -8.0, None, None, 2016-01-06 08:00:00
-7.15, 96.7, None, None, None, 7.78, None, 147.3, 0.0, None, None, -8.0, None, None, 2016-01-06 09:00:00
-6.442, 97.4, None, None, None, 6.087, None, 138.1, 0.0, None, None, -7.0, None, None, 2016-01-06 10:00:00
-6.165, 97.4, None, None, None, 8.49, None, 143.3, 0.0, None, None, -6.0, None, None, 2016-01-06 11:00:00
-5.563, 98.1, None, None, None, 7.72, None, 136.2, 0.0, None, None, -6.0, None, None, 2016-01-06 12:00:00
-4.816, 98.5, None, None, None, 8.72, None, 128.2, 0.0, None, None, -5.0, None, None, 2016-01-06 13:00:00
-5.146, 98.1, None, None, None, 12.16, None, 139.1, 0.0, None, None, -5.0, None, None, 2016-01-06 14:00:00
-5.852, 97.7, None, None, None, 9.52, None, 138.2, 0.0, None, None, -6.0, None, None, 2016-01-06 15:00:00
-6.746, 97.1, None, None, None, 9.2, None, 140.4, 0.0, None, None, -7.0, None, None, 2016-01-06 16:00:00
-7.06, 96.8, None, None, None, 7.61, None, 135.9, 0.0, None, None, -7.0, None, None, 2016-01-06 17:00:00
-7.15, 96.7, None, None, None, 8.64, None, 140.8, 0.0, None, None, -8.0, None, None, 2016-01-06 18:00:00
-7.15, 96.7, None, None, None, 9.07, None, 137.9, 0.0, None, None, -8.0, None, None, 2016-01-06 19:00:00
-7.06, 96.7, None, None, None, 7.67, None, 130.3, 0.0, None, None, -7.0, None, None, 2016-01-06 20:00:00
-7.06, 96.7, None, None, None, 13.9, None, 124.9, 0.0, None, None, -7.0, None, None, 2016-01-06 21:00:00
-7.24, 96.5, None, None, None, 11.78, None, 119.5, 0.0, None, None, -8.0, None, None, 2016-01-06 22:00:00
-7.29, 96.6, None, None, None, 11.78, None, 110.6, 0.0, None, None, -8.0, None, None, 2016-01-06 23:00:00
-7.39, 96.3, None, None, None, 14.65, None, 103.9, 0.0, None, None, -8.0, None, None, 2016-01-07 00:00:00
-7.48, 96.3, None, None, None, 12.89, None, 98.0, 0.0, None, None, -8.0, None, None, 2016-01-07 01:00:00
-7.53, 96.3, None, None, None, 16.96, None, 107.6, 0.0, None, None, -8.0, None, None, 2016-01-07 02:00:00
-7.57, 96.2, None, None, None, 3.857, None, 89.3, 0.0, None, None, -8.0, None, None, 2016-01-07 03:00:00
-7.72, 96.1, None, None, None, 12.5, None, 98.3, 0.0, None, None, -8.0, None, None, 2016-01-07 04:00:00
-7.76, 96.3, None, None, None, 20.29, None, 126.6, 0.0, None, None, -8.0, None, None, 2016-01-07 05:00:00
-7.95, 96.3, None, None, None, 2.318, None, 141.0, 0.0, None, None, -8.0, None, None, 2016-01-07 06:00:00
-8.14, 96.3, None, None, None, 0.172, None, 153.7, 0.0, None, None, -9.0, None, None, 2016-01-07 07:00:00
-8.19, 96.2, None, None, None, 0.177, None, 153.7, 0.0, None, None, -9.0, None, None, 2016-01-07 08:00:00
-8.33, 96.3, None, None, None, 0.275, None, 153.8, 0.0, None, None, -9.0, None, None, 2016-01-07 09:00:00
-7.81, 96.4, None, None, None, 0.274, None, 153.8, 0.0, None, None, -8.0, None, None, 2016-01-07 10:00:00
-8.0, 96.2, None, None, None, 0.274, None, 153.8, 0.0, None, None, -8.0, None, None, 2016-01-07 11:00:00
-7.86, 96.3, None, None, None, 0.281, None, 153.8, 0.0, None, None, -8.0, None, None, 2016-01-07 12:00:00
-7.87, 95.8, None, None, None, 0.239, None, 153.8, 0.0, None, None, -8.0, None, None, 2016-01-07 13:00:00
-8.2, 96.0, None, None, None, 0.252, None, 153.9, 0.0, None, None, -9.0, None, None, 2016-01-07 14:00:00
-8.42, 96.0, None, None, None, 0.229, None, 154.0, 0.0, None, None, -9.0, None, None, 2016-01-07 15:00:00
-8.75, 95.6, None, None, None, 0.194, None, 154.0, 0.0, None, None, -9.0, None, None, 2016-01-07 16:00:00
-8.94, 95.6, None, None, None, 0.151, None, 154.1, 0.0, None, None, -9.0, None, None, 2016-01-07 17:00:00
-9.27, 95.4, None, None, None, 0.234, None, 154.2, 0.0, None, None, -10.0, None, None, 2016-01-07 18:00:00
-9.65, 95.1, None, None, None, 0.239, None, 154.3, 0.0, None, None, -10.0, None, None, 2016-01-07 19:00:00
-9.65, 94.9, None, None, None, 0.236, None, 154.3, 0.0, None, None, -10.0, None, None, 2016-01-07 20:00:00
-9.65, 94.8, None, None, None, 0.236, None, 154.3, 0.0, None, None, -10.0, None, None, 2016-01-07 21:00:00
-9.69, 94.7, None, None, None, 0.236, None, 154.3, 0.0, None, None, -10.0, None, None, 2016-01-07 22:00:00
-9.79, 94.7, None, None, None, 0.236, None, 154.3, 0.0, None, None, -10.0, None, None, 2016-01-07 23:00:00
-10.02, 94.5, None, None, None, 0.236, None, 154.3, 0.0, None, None, -11.0, None, None, 2016-01-08 00:00:00
-10.54, 94.4, None, None, None, 0.253, None, 154.3, 0.0, None, None, -11.0, None, None, 2016-01-08 01:00:00
-10.83, 94.3, None, None, None, 0.247, None, 154.4, 0.0, None, None, -11.0, None, None, 2016-01-08 02:00:00
-11.16, 93.8, None, None, None, 0.247, None, 154.4, 0.0, None, None, -12.0, None, None, 2016-01-08 03:00:00
-12.05, 93.2, None, None, None, 0.207, None, 154.4, 0.0, None, None, -13.0, None, None, 2016-01-08 04:00:00
-11.67, 93.6, None, None, None, 0.267, None, 154.5, 0.0, None, None, -12.0, None, None, 2016-01-08 05:00:00
-11.99, 93.1, None, None, None, 0.229, None, 154.5, 0.0, None, None, -13.0, None, None, 2016-01-08 06:00:00
-12.32, 93.0, None, None, None, 0.245, None, 154.5, 0.0, None, None, -13.0, None, None, 2016-01-08 07:00:00
-12.79, 92.5, None, None, None, 0.256, None, 154.6, 0.0, None, None, -14.0, None, None, 2016-01-08 08:00:00
-12.97, 92.5, None, None, None, 0.242, None, 154.6, 0.0, None, None, -14.0, None, None, 2016-01-08 09:00:00
-12.83, 92.4, None, None, None, 0.234, None, 154.6, 0.0, None, None, -14.0, None, None, 2016-01-08 10:00:00
-12.56, 92.5, None, None, None, 0.222, None, 154.6, 0.0, None, None, -13.0, None, None, 2016-01-08 11:00:00
-12.28, 92.8, None, None, None, 0.256, None, 154.6, 0.0, None, None, -13.0, None, None, 2016-01-08 12:00:00
-12.15, 92.8, None, None, None, 0.125, None, 154.6, 0.0, None, None, -13.0, None, None, 2016-01-08 13:00:00
-12.48, 92.8, None, None, None, 0.112, None, 154.7, 0.0, None, None, -13.0, None, None, 2016-01-08 14:00:00
-12.05, 92.7, None, None, None, 0.056, None, 154.7, 0.0, None, None, -13.0, None, None, 2016-01-08 15:00:00
-12.38, 92.4, None, None, None, 0.211, None, 154.7, 0.0, None, None, -13.0, None, None, 2016-01-08 16:00:00
-13.3, 92.0, None, None, None, 0.261, None, 154.7, 0.0, None, None, -14.0, None, None, 2016-01-08 17:00:00
-13.92, 91.5, None, None, None, 0.168, None, 154.7, 0.0, None, None, -15.0, None, None, 2016-01-08 18:00:00
-14.29, 91.2, None, None, None, 0.262, None, 154.7, 0.0, None, None, -15.0, None, None, 2016-01-08 19:00:00
-14.34, 91.0, None, None, None, 0.196, None, 154.7, 0.0, None, None, -15.0, None, None, 2016-01-08 20:00:00
-14.72, 90.8, None, None, None, 0.357, None, 154.8, 0.0, None, None, -16.0, None, None, 2016-01-08 21:00:00
-15.05, 90.6, None, None, None, 0.338, None, 154.8, 0.0, None, None, -16.0, None, None, 2016-01-08 22:00:00
-15.43, 90.4, None, None, None, 0.338, None, 154.8, 0.0, None, None, -17.0, None, None, 2016-01-08 23:00:00
-15.71, 90.2, None, None, None, 0.338, None, 154.8, 0.0, None, None, -17.0, None, None, 2016-01-09 00:00:00
-15.94, 90.0, None, None, None, 0.288, None, 154.8, 0.0, None, None, -17.0, None, None, 2016-01-09 01:00:00
-15.94, 90.0, None, None, None, 0.249, None, 154.9, 0.0, None, None, -17.0, None, None, 2016-01-09 02:00:00
-16.13, 89.8, None, None, None, 0.244, None, 154.9, 0.0, None, None, -17.0, None, None, 2016-01-09 03:00:00
-16.37, 89.6, None, None, None, 0.222, None, 154.9, 0.0, None, None, -18.0, None, None, 2016-01-09 04:00:00
-16.79, 89.4, None, None, None, 0.202, None, 155.0, 0.0, None, None, -18.0, None, None, 2016-01-09 05:00:00
-16.93, 89.2, None, None, None, 0.207, None, 155.0, 0.0, None, None, -18.0, None, None, 2016-01-09 06:00:00
-16.6, 89.6, None, None, None, 0.241, None, 155.0, 0.0, None, None, -18.0, None, None, 2016-01-09 07:00:00
-16.37, 89.7, None, None, None, 0.264, None, 155.1, 0.0, None, None, -18.0, None, None, 2016-01-09 08:00:00
-16.32, 89.8, None, None, None, 0.274, None, 155.1, 0.0, None, None, -17.0, None, None, 2016-01-09 09:00:00
-15.85, 90.0, None, None, None, 0.207, None, 155.1, 0.0, None, None, -17.0, None, None, 2016-01-09 11:00:00
-15.47, 90.3, None, None, None, 28.98, None, 264.8, 0.001, None, None, -17.0, None, None, 2016-01-09 13:00:00
-15.57, 90.0, None, None, None, 27.83, None, 298.1, 0.0, None, None, -17.0, None, None, 2016-01-09 15:00:00
-16.09, 89.6, None, None, None, 40.28, None, 313.9, 0.0, None, None, -17.0, None, None, 2016-01-09 16:00:00
-16.42, 89.4, None, None, None, 62.2, None, 3.699, 0.0, None, None, -18.0, None, None, 2016-01-09 17:00:00
-16.26, 90.0, None, None, None, 9.08, None, 276.5, 0.0, None, None, -17.0, None, None, 2016-01-09 22:00:00
-14.52, 91.2, None, None, None, 28.15, None, 295.4, 0.0, None, None, -16.0, None, None, 2016-01-10 00:00:00
-13.4, 92.3, None, None, None, 8.69, None, 312.3, 0.0, None, None, -14.0, None, None, 2016-01-10 01:00:00
-12.93, 92.5, None, None, None, 10.94, None, 299.7, 0.0, None, None, -14.0, None, None, 2016-01-10 02:00:00
-12.64, 92.9, None, None, None, 12.47, None, 285.1, 0.0, None, None, -13.0, None, None, 2016-01-10 03:00:00
-12.03, 91.5, None, None, None, 18.26, None, 294.4, 0.0, None, None, -13.0, None, None, 2016-01-10 04:00:00
-12.5, 81.3, None, None, None, 10.98, None, 271.7, 0.0, None, None, -15.0, None, None, 2016-01-10 05:00:00
-11.32, 55.76, None, None, None, 10.0, None, 271.8, 2.911, None, None, -18.0, None, None, 2016-01-10 06:00:00
-11.28, 46.99, None, None, None, 10.81, None, 270.8, 3.623, None, None, -19.0, None, None, 2016-01-10 07:00:00
-11.18, 34.14, None, None, None, 10.0, None, 278.7, 4.373, None, None, -23.0, None, None, 2016-01-10 08:00:00
-9.91, 22.08, None, None, None, 10.14, None, 279.1, 5.488, None, None, -26.0, None, None, 2016-01-10 09:00:00
-9.93, 21.68, None, None, None, 9.64, None, 285.6, 6.139, None, None, -26.0, None, None, 2016-01-10 10:00:00
-10.68, 27.15, None, None, None, 10.95, None, 275.1, 11.09, None, None, -24.0, None, None, 2016-01-10 11:00:00
-10.64, 26.62, None, None, None, 8.95, None, 271.3, 11.84, None, None, -25.0, None, None, 2016-01-10 12:00:00
-9.32, 19.7, None, None, None, 10.24, None, 284.9, 13.77, None, None, -26.0, None, None, 2016-01-10 13:00:00
-10.28, 29.9, None, None, None, 14.45, None, 272.6, 12.82, None, None, -23.0, None, None, 2016-01-10 14:00:00
-10.85, 29.9, None, None, None, 8.85, None, 271.8, 17.77, None, None, -24.0, None, None, 2016-01-10 15:00:00
-11.79, 32.67, None, None, None, 8.39, None, 273.5, 14.74, None, None, -24.0, None, None, 2016-01-10 16:00:00
-10.97, 26.95, None, None, None, 7.23, None, 270.7, 17.35, None, None, -25.0, None, None, 2016-01-10 17:00:00
-10.25, 27.68, None, None, None, 8.01, None, 271.6, 16.11, None, None, -24.0, None, None, 2016-01-10 18:00:00
-9.86, 28.8, None, None, None, 7.27, None, 267.6, 15.32, None, None, -23.0, None, None, 2016-01-10 19:00:00
-10.19, 18.65, None, None, None, 6.35, None, 268.3, 17.27, None, None, -28.0, None, None, 2016-01-10 20:00:00
-10.14, 23.53, None, None, None, 6.989, None, 271.3, 15.94, None, None, -25.0, None, None, 2016-01-10 21:00:00
