station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -8.58, None, None, 2016-01-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.6
None, None, -8.45, None, None, 2016-01-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.6
None, None, -8.18, None, None, 2016-01-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.6
None, None, -7.94, None, None, 2016-01-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.9
None, None, -7.65, None, None, 2016-01-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.9
None, None, -7.25, None, None, 2016-01-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.9
None, None, -6.945, None, None, 2016-01-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.9
None, None, -7.21, None, None, 2016-01-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.9
None, None, -7.38, None, None, 2016-01-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.6
None, None, -7.14, None, None, 2016-01-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.5
None, None, -7.19, None, None, 2016-01-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.8
None, None, -7.17, None, None, 2016-01-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.8
None, None, -7.04, None, None, 2016-01-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.8
None, None, -7.1, None, None, 2016-01-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.5
None, None, -7.18, None, None, 2016-01-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 76.1
None, None, -7.1, None, None, 2016-01-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.7
None, None, -6.865, None, None, 2016-01-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.9
None, None, -6.719, None, None, 2016-01-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.0
None, None, -6.806, None, None, 2016-01-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.0
None, None, -6.659, None, None, 2016-01-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.5
None, None, -6.523, None, None, 2016-01-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.2
None, None, -5.765, None, None, 2016-01-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.9
None, None, -6.164, None, None, 2016-01-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.6
None, None, -6.106, None, None, 2016-01-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 78.9
None, None, -6.076, None, None, 2016-01-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 79.2
None, None, -5.243, None, None, 2016-01-11 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 80.2
None, None, -5.242, None, None, 2016-01-11 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 80.5
None, None, -4.866, None, None, 2016-01-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 81.3
None, None, -4.597, None, None, 2016-01-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 81.0
None, None, -4.079, None, None, 2016-01-11 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 81.6
None, None, -4.079, None, None, 2016-01-11 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 82.5
None, None, -3.926, None, None, 2016-01-11 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.2
None, None, -3.238, None, None, 2016-01-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.3
None, None, -3.257, None, None, 2016-01-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.6
None, None, -3.504, None, None, 2016-01-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.7
None, None, -3.428, None, None, 2016-01-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.6
None, None, -3.39, None, None, 2016-01-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.4
None, None, -3.533, None, None, 2016-01-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.7
None, None, -3.447, None, None, 2016-01-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.8
None, None, -3.361, None, None, 2016-01-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.1
None, None, -3.59, None, None, 2016-01-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.0
None, None, -3.992, None, None, 2016-01-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.1
None, None, -4.366, None, None, 2016-01-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.2
None, None, -4.222, None, None, 2016-01-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.9
None, None, -4.405, None, None, 2016-01-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.2
None, None, -4.107, None, None, 2016-01-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.4
None, None, -3.877, None, None, 2016-01-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.5
None, None, -3.656, None, None, 2016-01-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.8
None, None, -3.656, None, None, 2016-01-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 86.4
None, None, -3.762, None, None, 2016-01-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.3
None, None, -3.81, None, None, 2016-01-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.1
None, None, -3.963, None, None, 2016-01-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 86.7
None, None, -3.715, None, None, 2016-01-12 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.7
None, None, -3.849, None, None, 2016-01-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.0
None, None, -4.078, None, None, 2016-01-12 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.5
None, None, -4.107, None, None, 2016-01-12 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.6
None, None, -3.887, None, None, 2016-01-12 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.6
None, None, -3.963, None, None, 2016-01-13 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.6
None, None, -3.896, None, None, 2016-01-13 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.3
None, None, -3.858, None, None, 2016-01-13 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.0
None, None, -3.695, None, None, 2016-01-13 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.6
None, None, -3.066, None, None, 2016-01-13 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.2
None, None, -2.144, None, None, 2016-01-13 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -1.925, None, None, 2016-01-13 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.9
None, None, -1.963, None, None, 2016-01-13 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.3
None, None, -2.001, None, None, 2016-01-13 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.2
None, None, -2.049, None, None, 2016-01-13 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.5
None, None, -1.699, None, None, 2016-01-13 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.8
None, None, -1.254, None, None, 2016-01-13 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.0
None, None, -0.933, None, None, 2016-01-13 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -0.707, None, None, 2016-01-13 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.1
None, None, -0.463, None, None, 2016-01-13 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.1
None, None, -0.775, None, None, 2016-01-13 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.8
None, None, -0.887, None, None, 2016-01-13 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.1
None, None, -0.944, None, None, 2016-01-13 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.9
None, None, -1.312, None, None, 2016-01-13 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -1.682, None, None, 2016-01-13 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.3
None, None, -1.396, None, None, 2016-01-13 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.2
None, None, -1.311, None, None, 2016-01-13 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.2
None, None, -1.474, None, None, 2016-01-14 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.9
None, None, -1.717, None, None, 2016-01-14 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.9
None, None, -1.738, None, None, 2016-01-14 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.1
None, None, -1.767, None, None, 2016-01-14 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.0
None, None, -1.852, None, None, 2016-01-14 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.8
None, None, -1.85, None, None, 2016-01-14 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.2
None, None, -1.85, None, None, 2016-01-14 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.9
None, None, -1.823, None, None, 2016-01-14 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.8
None, None, -1.907, None, None, 2016-01-14 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.1
None, None, -1.973, None, None, 2016-01-14 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.3
None, None, -1.908, None, None, 2016-01-14 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -1.729, None, None, 2016-01-14 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.9
None, None, -1.369, None, None, 2016-01-14 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.4
None, None, -1.323, None, None, 2016-01-14 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.4
None, None, -1.302, None, None, 2016-01-14 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.6
None, None, -1.4, None, None, 2016-01-14 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.2
None, None, -1.635, None, None, 2016-01-14 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.4
None, None, -2.621, None, None, 2016-01-14 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.3
None, None, -2.487, None, None, 2016-01-14 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.5
None, None, -2.608, None, None, 2016-01-14 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.4
None, None, -2.684, None, None, 2016-01-14 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.4
None, None, -2.865, None, None, 2016-01-14 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.3
None, None, -3.294, None, None, 2016-01-14 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.2
None, None, -3.38, None, None, 2016-01-14 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.1
None, None, -3.59, None, None, 2016-01-15 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.0
None, None, -3.82, None, None, 2016-01-15 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.9
None, None, -3.791, None, None, 2016-01-15 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.8
None, None, -3.801, None, None, 2016-01-15 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -3.754, None, None, 2016-01-15 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.6
None, None, -3.801, None, None, 2016-01-15 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.6
None, None, -3.753, None, None, 2016-01-15 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -3.782, None, None, 2016-01-15 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.6
None, None, -3.877, None, None, 2016-01-15 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.6
None, None, -3.686, None, None, 2016-01-15 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.6
None, None, -3.514, None, None, 2016-01-15 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.8
None, None, -3.275, None, None, 2016-01-15 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -3.056, None, None, 2016-01-15 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.9
None, None, -2.108, None, None, 2016-01-15 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -2.431, None, None, 2016-01-15 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.7
None, None, -2.869, None, None, 2016-01-15 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.6
None, None, -3.218, None, None, 2016-01-15 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.5
None, None, -3.561, None, None, 2016-01-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.5
None, None, -3.533, None, None, 2016-01-15 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.3
None, None, -4.145, None, None, 2016-01-15 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.2
None, None, -4.232, None, None, 2016-01-15 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.2
None, None, -4.481, None, None, 2016-01-15 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.1
None, None, -4.789, None, None, 2016-01-16 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.0
