station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -5.883, None, None, None, None, None, 15.08, None, 11.07, 126.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 04:00:00, None, None, 158.9
None, -5.471, None, None, None, None, None, 16.61, None, 9.13, 128.4, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 06:00:00, None, None, 160.5
None, -5.479, None, None, None, None, None, 16.13, None, 9.98, 119.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 08:00:00, None, None, 159.7
None, -5.058, None, None, None, None, None, 15.43, None, 10.75, 116.4, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 09:00:00, None, None, 158.9
None, -4.763, None, None, None, None, None, 18.54, None, 10.11, 122.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 10:00:00, None, None, 158.1
None, -4.402, None, None, None, None, None, 17.79, None, 11.04, 121.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 11:00:00, None, None, 159.8
None, -3.796, None, None, None, None, None, 18.51, None, 12.86, 113.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 13:00:00, None, None, 161.7
None, -3.767, None, None, None, None, None, 17.73, None, 12.14, 116.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 14:00:00, None, None, 161.6
None, -3.767, None, None, None, None, None, 16.49, None, 13.99, 113.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 16:00:00, None, None, 161.5
None, -3.85, None, None, None, None, None, 17.86, None, 11.53, 114.5, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 18:00:00, None, None, 161.4
None, -4.021, None, None, None, None, None, 16.11, None, 11.74, 124.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 21:00:00, None, None, 160.6
None, -3.919, None, None, None, None, None, 17.07, None, 10.12, 124.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 22:00:00, None, None, 161.0
None, -3.681, None, None, None, None, None, 17.01, None, 9.73, 125.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 23:00:00, None, None, 162.2
None, -3.689, None, None, None, None, None, 15.43, None, 12.32, 128.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 02:00:00, None, None, 161.8
None, -3.358, None, None, None, None, None, 16.94, None, 10.45, 128.7, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 05:00:00, None, None, 162.0
None, -3.558, None, None, None, None, None, 15.73, None, 10.1, 122.9, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 06:00:00, None, None, 161.5
None, -3.61, None, None, None, None, None, 15.85, None, 7.43, 134.5, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 09:00:00, None, None, 163.6
None, -3.097, None, None, None, None, None, 16.03, None, 7.58, 131.9, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 10:00:00, None, None, 163.0
None, -2.465, None, None, None, None, None, 19.0, None, 6.408, 140.9, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 11:00:00, None, None, 163.6
None, -2.784, None, None, None, None, None, 15.74, None, 6.049, 146.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 12:00:00, None, None, 163.7
None, -2.36, None, None, None, None, None, 17.21, None, 6.221, 139.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 14:00:00, None, None, 163.4
None, -2.52, None, None, None, None, None, 18.81, None, 5.129, 140.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 15:00:00, None, None, 163.3
None, -2.642, None, None, None, None, None, 11.56, None, 6.422, 141.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 16:00:00, None, None, 163.3
None, -2.682, None, None, None, None, None, 11.48, None, 7.61, 134.9, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 17:00:00, None, None, 163.1
None, -2.55, None, None, None, None, None, 10.77, None, 9.36, 132.5, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 18:00:00, None, None, 163.0
None, -2.408, None, None, None, None, None, 11.24, None, 8.59, 131.7, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 19:00:00, None, None, 162.9
None, -2.388, None, None, None, None, None, 10.56, None, 7.65, 132.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 20:00:00, None, None, 162.6
None, -3.024, None, None, None, None, None, 12.83, None, 9.79, 110.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 23:00:00, None, None, 162.4
None, -2.851, None, None, None, None, None, 12.77, None, 9.93, 109.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 00:00:00, None, None, 162.4
None, -2.673, None, None, None, None, None, 11.41, None, 10.11, 109.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 01:00:00, None, None, 162.2
None, -2.181, None, None, None, None, None, 11.74, None, 9.91, 114.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 02:00:00, None, None, 162.1
None, -2.203, None, None, None, None, None, 12.43, None, 9.68, 117.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 03:00:00, None, None, 162.1
None, -2.919, None, None, None, None, None, 12.78, None, 7.22, 149.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 04:00:00, None, None, 161.6
None, -2.844, None, None, None, None, None, 14.36, None, 8.41, 114.9, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 06:00:00, None, None, 162.3
None, -2.796, None, None, None, None, None, 13.85, None, 9.28, 117.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 08:00:00, None, None, 162.3
None, -2.489, None, None, None, None, None, 13.32, None, 7.95, 121.9, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 09:00:00, None, None, 162.2
None, -1.732, None, None, None, None, None, 14.75, None, 6.484, 114.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 10:00:00, None, None, 162.0
None, -0.836, None, None, None, None, None, 22.44, None, 3.966, 109.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 12:00:00, None, None, 161.6
None, -1.239, None, None, None, None, None, 17.99, None, 4.332, 110.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 13:00:00, None, None, 159.7
None, -1.878, None, None, None, None, None, 16.19, None, 3.162, 111.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 15:00:00, None, None, 163.7
None, -2.547, None, None, None, None, None, 14.96, None, 2.321, 109.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 16:00:00, None, None, 163.7
None, -2.803, None, None, None, None, None, 11.96, None, 4.807, 112.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 17:00:00, None, None, 163.8
None, -2.993, None, None, None, None, None, 12.1, None, 6.764, 106.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 18:00:00, None, None, 163.8
None, -3.362, None, None, None, None, None, 13.28, None, 7.55, 105.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 19:00:00, None, None, 163.3
None, -3.141, None, None, None, None, None, 13.47, None, 8.38, 100.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 20:00:00, None, None, 160.0
None, -3.131, None, None, None, None, None, 14.65, None, 4.496, 121.5, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 21:00:00, None, None, 161.8
None, -3.187, None, None, None, None, None, 9.95, None, 4.938, 141.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 23:00:00, None, None, 162.7
None, -3.227, None, None, None, None, None, 9.02, None, 3.026, 162.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 00:00:00, None, None, 155.1
None, -3.19, None, None, None, None, None, 8.45, None, 5.009, 138.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 01:00:00, None, None, 160.8
None, -3.181, None, None, None, None, None, 22.99, None, 3.385, 148.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 02:00:00, None, None, None
None, -3.17, None, None, None, None, None, 13.94, None, 3.272, 176.4, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 03:00:00, None, None, 163.9
None, -3.275, None, None, None, None, None, 17.28, None, 3.369, 216.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 04:00:00, None, None, 164.5
None, -3.417, None, None, None, None, None, 16.36, None, 3.782, 222.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 05:00:00, None, None, 165.9
None, -3.633, None, None, None, None, None, 28.48, None, 2.545, 232.4, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 06:00:00, None, None, 167.5
None, -3.644, None, None, None, None, None, 19.7, None, 4.376, 228.4, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 07:00:00, None, None, 164.9
None, -3.682, None, None, None, None, None, 16.33, None, 3.986, 217.5, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 08:00:00, None, None, 169.2
None, -3.399, None, None, None, None, None, 20.69, None, 4.081, 228.7, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 09:00:00, None, None, None
None, -2.918, None, None, None, None, None, 23.5, None, 3.571, 225.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 10:00:00, None, None, 170.5
None, -3.124, None, None, None, None, None, 37.78, None, 1.835, 273.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 11:00:00, None, None, 172.4
None, -3.244, None, None, None, None, None, 37.02, None, 1.924, 281.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 12:00:00, None, None, 173.4
None, -2.688, None, None, None, None, None, 29.71, None, 2.042, 276.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 13:00:00, None, None, 172.6
None, -3.196, None, None, None, None, None, 32.37, None, 1.691, 257.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 14:00:00, None, None, 171.8
None, -3.651, None, None, None, None, None, 32.86, None, 1.941, 270.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 15:00:00, None, None, 173.1
None, -4.184, None, None, None, None, None, 34.53, None, 2.207, 241.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 16:00:00, None, None, 172.7
None, -4.605, None, None, None, None, None, 28.96, None, 2.037, 230.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 17:00:00, None, None, 173.1
None, -4.732, None, None, None, None, None, 27.62, None, 2.942, 229.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 18:00:00, None, None, 173.4
None, -4.936, None, None, None, None, None, 25.57, None, 2.67, 242.7, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 19:00:00, None, None, 172.8
None, -5.096, None, None, None, None, None, 21.96, None, 2.483, 245.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 20:00:00, None, None, 172.5
None, -5.145, None, None, None, None, None, 27.08, None, 2.027, 263.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 21:00:00, None, None, 173.0
None, -5.204, None, None, None, None, None, 25.07, None, 1.372, 269.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 22:00:00, None, None, 169.2
None, -5.308, None, None, None, None, None, 25.41, None, 0.914, 280.5, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 23:00:00, None, None, 170.1
None, -5.508, None, None, None, None, None, 27.98, None, 1.071, 284.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 00:00:00, None, None, 171.0
None, -5.807, None, None, None, None, None, 28.77, None, 0.84, 260.5, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 01:00:00, None, None, 171.6
None, -5.942, None, None, None, None, None, 24.81, None, 0.936, 276.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 02:00:00, None, None, 172.9
None, -6.165, None, None, None, None, None, 19.87, None, 0.973, 305.4, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 04:00:00, None, None, 174.5
None, -6.326, None, None, None, None, None, 15.84, None, 1.363, 307.4, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 05:00:00, None, None, 174.5
None, -6.289, None, None, None, None, None, 22.17, None, 1.249, 303.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 06:00:00, None, None, 174.6
None, -6.327, None, None, None, None, None, 15.21, None, 2.881, 330.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 07:00:00, None, None, 174.5
None, -6.407, None, None, None, None, None, 10.75, None, 2.507, 325.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 08:00:00, None, None, 174.1
None, -6.134, None, None, None, None, None, 13.14, None, 2.441, 327.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 09:00:00, None, None, 172.8
None, -5.977, None, None, None, None, None, 17.04, None, 1.713, 319.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 10:00:00, None, None, 173.2
None, -5.826, None, None, None, None, None, 27.42, None, 2.359, 319.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 12:00:00, None, None, 172.3
None, -5.825, None, None, None, None, None, 20.85, None, 2.78, 314.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 13:00:00, None, None, 172.1
None, -6.384, None, None, None, None, None, 16.55, None, 3.361, 318.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 14:00:00, None, None, 172.0
None, -7.09, None, None, None, None, None, 17.43, None, 3.582, 322.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 15:00:00, None, None, 172.1
None, -7.7, None, None, None, None, None, 17.31, None, 3.184, 331.9, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 16:00:00, None, None, 172.3
None, -8.0, None, None, None, None, None, 15.13, None, 3.045, 328.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 17:00:00, None, None, 172.3
None, -8.32, None, None, None, None, None, 14.86, None, 2.962, 326.5, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 18:00:00, None, None, 172.2
None, -8.46, None, None, None, None, None, 17.17, None, 2.856, 325.3, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 19:00:00, None, None, 172.1
None, -8.46, None, None, None, None, None, 18.76, None, 2.758, 317.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 20:00:00, None, None, 171.6
None, -9.19, None, None, None, None, None, 18.24, None, 2.571, 319.6, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 21:00:00, None, None, 172.0
None, -9.29, None, None, None, None, None, 19.15, None, 3.498, 323.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 22:00:00, None, None, 171.8
None, -9.26, None, None, None, None, None, 18.5, None, 5.252, 328.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 23:00:00, None, None, 171.9
None, -9.17, None, None, None, None, None, 16.12, None, 6.644, 323.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 01:00:00, None, None, 171.6
None, -9.18, None, None, None, None, None, 15.85, None, 6.727, 322.8, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 02:00:00, None, None, 171.4
None, -9.05, None, None, None, None, None, 16.51, None, 6.607, 318.1, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 03:00:00, None, None, 171.3
None, -9.09, None, None, None, None, None, 19.31, None, 6.112, 316.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 04:00:00, None, None, 171.2
None, -9.15, None, None, None, None, None, 16.02, None, 6.206, 325.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 06:00:00, None, None, 170.6
None, -9.24, None, None, None, None, None, 19.99, None, 5.584, 316.2, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 07:00:00, None, None, 170.5
None, -9.39, None, None, None, None, None, 18.55, None, 5.685, 321.4, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 08:00:00, None, None, 170.1
None, -9.13, None, None, None, None, None, 18.59, None, 6.07, 322.0, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 09:00:00, None, None, 169.6
