station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -9.25, None, None, None, None, None, None, None, None, None, None, 2016-01-02 13:00:00, None, None
None, -10.83, None, None, None, None, None, None, None, None, None, None, 2016-01-02 14:00:00, None, None
None, -11.36, None, None, None, None, None, None, None, None, None, None, 2016-01-02 15:00:00, None, None
None, -11.67, None, None, None, None, None, None, None, None, None, None, 2016-01-02 16:00:00, None, None
None, -12.13, None, None, None, None, None, None, None, None, None, None, 2016-01-02 17:00:00, None, None
None, -12.51, None, None, None, None, None, None, None, None, None, None, 2016-01-02 18:00:00, None, None
None, -12.6, None, None, None, None, None, None, None, None, None, None, 2016-01-02 19:00:00, None, None
None, -12.38, None, None, None, None, None, None, None, None, None, None, 2016-01-02 20:00:00, None, None
None, -12.32, None, None, None, None, None, None, None, None, None, None, 2016-01-02 21:00:00, None, None
None, -12.8, None, None, None, None, None, None, None, None, None, None, 2016-01-02 22:00:00, None, None
None, -12.53, None, None, None, None, None, None, None, None, None, None, 2016-01-02 23:00:00, None, None
None, -12.29, None, None, None, None, None, None, None, None, None, None, 2016-01-03 00:00:00, None, None
None, -11.82, None, None, None, None, None, None, None, None, None, None, 2016-01-03 01:00:00, None, None
None, -11.43, None, None, None, None, None, None, None, None, None, None, 2016-01-03 02:00:00, None, None
None, -11.01, None, None, None, None, None, None, None, None, None, None, 2016-01-03 03:00:00, None, None
None, -10.96, None, None, None, None, None, None, None, None, None, None, 2016-01-03 04:00:00, None, None
None, -10.65, None, None, None, None, None, None, None, None, None, None, 2016-01-03 05:00:00, None, None
None, -10.72, None, None, None, None, None, None, None, None, None, None, 2016-01-03 06:00:00, None, None
None, -11.08, None, None, None, None, None, None, None, None, None, None, 2016-01-03 07:00:00, None, None
None, -11.4, None, None, None, None, None, None, None, None, None, None, 2016-01-03 08:00:00, None, None
None, -11.38, None, None, None, None, None, None, None, None, None, None, 2016-01-03 09:00:00, None, None
None, -10.83, None, None, None, None, None, None, None, None, None, None, 2016-01-03 10:00:00, None, None
None, -10.54, None, None, None, None, None, None, None, None, None, None, 2016-01-03 11:00:00, None, None
None, -8.95, None, None, None, None, None, None, None, None, None, None, 2016-01-03 12:00:00, None, None
None, -10.02, None, None, None, None, None, None, None, None, None, None, 2016-01-03 14:00:00, None, None
None, -10.47, None, None, None, None, None, None, None, None, None, None, 2016-01-03 15:00:00, None, None
None, -11.4, None, None, None, None, None, None, None, None, None, None, 2016-01-03 16:00:00, None, None
None, -11.31, None, None, None, None, None, None, None, None, None, None, 2016-01-03 17:00:00, None, None
None, -11.5, None, None, None, None, None, None, None, None, None, None, 2016-01-03 18:00:00, None, None
None, -11.33, None, None, None, None, None, None, None, None, None, None, 2016-01-03 19:00:00, None, None
None, -11.11, None, None, None, None, None, None, None, None, None, None, 2016-01-03 20:00:00, None, None
None, -10.87, None, None, None, None, None, None, None, None, None, None, 2016-01-03 21:00:00, None, None
None, -10.78, None, None, None, None, None, None, None, None, None, None, 2016-01-03 22:00:00, None, None
None, -10.6, None, None, None, None, None, None, None, None, None, None, 2016-01-03 23:00:00, None, None
None, -10.4, None, None, None, None, None, None, None, None, None, None, 2016-01-04 00:00:00, None, None
None, -10.19, None, None, None, None, None, None, None, None, None, None, 2016-01-04 01:00:00, None, None
None, -10.11, None, None, None, None, None, None, None, None, None, None, 2016-01-04 02:00:00, None, None
None, -9.86, None, None, None, None, None, None, None, None, None, None, 2016-01-04 03:00:00, None, None
None, -11.07, None, None, None, None, None, None, None, None, None, None, 2016-01-04 04:00:00, None, None
None, -11.62, None, None, None, None, None, None, None, None, None, None, 2016-01-04 05:00:00, None, None
None, -11.76, None, None, None, None, None, None, None, None, None, None, 2016-01-04 07:00:00, None, None
None, -10.91, None, None, None, None, None, None, None, None, None, None, 2016-01-04 08:00:00, None, None
None, -11.02, None, None, None, None, None, None, None, None, None, None, 2016-01-04 09:00:00, None, None
None, -8.08, None, None, None, None, None, None, None, None, None, None, 2016-01-04 10:00:00, None, None
None, -7.77, None, None, None, None, None, None, None, None, None, None, 2016-01-04 11:00:00, None, None
None, -7.06, None, None, None, None, None, None, None, None, None, None, 2016-01-04 12:00:00, None, None
None, -6.838, None, None, None, None, None, None, None, None, None, None, 2016-01-04 13:00:00, None, None
None, -6.213, None, None, None, None, None, None, None, None, None, None, 2016-01-04 14:00:00, None, None
None, -6.115, None, None, None, None, None, None, None, None, None, None, 2016-01-04 15:00:00, None, None
None, -6.985, None, None, None, None, None, None, None, None, None, None, 2016-01-04 16:00:00, None, None
None, -7.11, None, None, None, None, None, None, None, None, None, None, 2016-01-04 17:00:00, None, None
None, -6.889, None, None, None, None, None, None, None, None, None, None, 2016-01-04 18:00:00, None, None
None, -6.057, None, None, None, None, None, None, None, None, None, None, 2016-01-04 19:00:00, None, None
None, -6.527, None, None, None, None, None, None, None, None, None, None, 2016-01-04 20:00:00, None, None
None, -6.457, None, None, None, None, None, None, None, None, None, None, 2016-01-04 21:00:00, None, None
None, -5.669, None, None, None, None, None, None, None, None, None, None, 2016-01-04 22:00:00, None, None
None, -4.915, None, None, None, None, None, None, None, None, None, None, 2016-01-04 23:00:00, None, None
None, -5.881, None, None, None, None, None, None, None, None, None, None, 2016-01-05 00:00:00, None, None
None, -5.843, None, None, None, None, None, None, None, None, None, None, 2016-01-05 01:00:00, None, None
None, -5.736, None, None, None, None, None, None, None, None, None, None, 2016-01-05 02:00:00, None, None
None, -5.688, None, None, None, None, None, None, None, None, None, None, 2016-01-05 03:00:00, None, None
None, -5.687, None, None, None, None, None, None, None, None, None, None, 2016-01-05 04:00:00, None, None
None, -5.629, None, None, None, None, None, None, None, None, None, None, 2016-01-05 05:00:00, None, None
None, -5.358, None, None, None, None, None, None, None, None, None, None, 2016-01-05 06:00:00, None, None
None, -5.32, None, None, None, None, None, None, None, None, None, None, 2016-01-05 07:00:00, None, None
None, -5.165, None, None, None, None, None, None, None, None, None, None, 2016-01-05 08:00:00, None, None
None, -4.761, None, None, None, None, None, None, None, None, None, None, 2016-01-05 09:00:00, None, None
None, -4.07, None, None, None, None, None, None, None, None, None, None, 2016-01-05 10:00:00, None, None
None, -3.631, None, None, None, None, None, None, None, None, None, None, 2016-01-05 11:00:00, None, None
None, -3.498, None, None, None, None, None, None, None, None, None, None, 2016-01-05 12:00:00, None, None
None, -2.583, None, None, None, None, None, None, None, None, None, None, 2016-01-05 13:00:00, None, None
None, -2.822, None, None, None, None, None, None, None, None, None, None, 2016-01-05 14:00:00, None, None
None, -3.336, None, None, None, None, None, None, None, None, None, None, 2016-01-05 15:00:00, None, None
None, -3.537, None, None, None, None, None, None, None, None, None, None, 2016-01-05 16:00:00, None, None
None, -3.736, None, None, None, None, None, None, None, None, None, None, 2016-01-05 17:00:00, None, None
None, -3.803, None, None, None, None, None, None, None, None, None, None, 2016-01-05 18:00:00, None, None
None, -3.813, None, None, None, None, None, None, None, None, None, None, 2016-01-05 19:00:00, None, None
None, -3.784, None, None, None, None, None, None, None, None, None, None, 2016-01-05 20:00:00, None, None
None, -3.784, None, None, None, None, None, None, None, None, None, None, 2016-01-05 21:00:00, None, None
None, -3.755, None, None, None, None, None, None, None, None, None, None, 2016-01-05 22:00:00, None, None
None, -3.86, None, None, None, None, None, None, None, None, None, None, 2016-01-05 23:00:00, None, None
None, -3.698, None, None, None, None, None, None, None, None, None, None, 2016-01-06 00:00:00, None, None
None, -3.85, None, None, None, None, None, None, None, None, None, None, 2016-01-06 01:00:00, None, None
None, -3.707, None, None, None, None, None, None, None, None, None, None, 2016-01-06 02:00:00, None, None
None, -3.659, None, None, None, None, None, None, None, None, None, None, 2016-01-06 03:00:00, None, None
None, -3.745, None, None, None, None, None, None, None, None, None, None, 2016-01-06 04:00:00, None, None
None, -3.64, None, None, None, None, None, None, None, None, None, None, 2016-01-06 05:00:00, None, None
None, -3.583, None, None, None, None, None, None, None, None, None, None, 2016-01-06 06:00:00, None, None
None, -3.745, None, None, None, None, None, None, None, None, None, None, 2016-01-06 07:00:00, None, None
None, -3.736, None, None, None, None, None, None, None, None, None, None, 2016-01-06 08:00:00, None, None
None, -3.535, None, None, None, None, None, None, None, None, None, None, 2016-01-06 09:00:00, None, None
None, -2.63, None, None, None, None, None, None, None, None, None, None, 2016-01-06 10:00:00, None, None
None, -1.624, None, None, None, None, None, None, None, None, None, None, 2016-01-06 11:00:00, None, None
None, -0.632, None, None, None, None, None, None, None, None, None, None, 2016-01-06 12:00:00, None, None
None, -0.408, None, None, None, None, None, None, None, None, None, None, 2016-01-06 13:00:00, None, None
None, -0.664, None, None, None, None, None, None, None, None, None, None, 2016-01-06 14:00:00, None, None
None, -1.022, None, None, None, None, None, None, None, None, None, None, 2016-01-06 15:00:00, None, None
None, -1.361, None, None, None, None, None, None, None, None, None, None, 2016-01-06 16:00:00, None, None
None, -1.522, None, None, None, None, None, None, None, None, None, None, 2016-01-06 17:00:00, None, None
None, -1.625, None, None, None, None, None, None, None, None, None, None, 2016-01-06 18:00:00, None, None
None, -1.559, None, None, None, None, None, None, None, None, None, None, 2016-01-06 19:00:00, None, None
None, -1.635, None, None, None, None, None, None, None, None, None, None, 2016-01-06 20:00:00, None, None
None, -1.284, None, None, None, None, None, None, None, None, None, None, 2016-01-06 21:00:00, None, None
None, -1.625, None, None, None, None, None, None, None, None, None, None, 2016-01-06 22:00:00, None, None
None, -1.388, None, None, None, None, None, None, None, None, None, None, 2016-01-06 23:00:00, None, None
None, 0.657, None, None, None, None, None, None, None, None, None, None, 2016-01-07 00:00:00, None, None
None, 0.995, None, None, None, None, None, None, None, None, None, None, 2016-01-07 01:00:00, None, None
None, 0.751, None, None, None, None, None, None, None, None, None, None, 2016-01-07 02:00:00, None, None
None, 0.826, None, None, None, None, None, None, None, None, None, None, 2016-01-07 03:00:00, None, None
None, 0.768, None, None, None, None, None, None, None, None, None, None, 2016-01-07 04:00:00, None, None
None, 0.636, None, None, None, None, None, None, None, None, None, None, 2016-01-07 05:00:00, None, None
None, 0.607, None, None, None, None, None, None, None, None, None, None, 2016-01-07 06:00:00, None, None
None, 0.588, None, None, None, None, None, None, None, None, None, None, 2016-01-07 07:00:00, None, None
None, 0.466, None, None, None, None, None, None, None, None, None, None, 2016-01-07 08:00:00, None, None
None, 0.684, None, None, None, None, None, None, None, None, None, None, 2016-01-07 09:00:00, None, None
None, 0.816, None, None, None, None, None, None, None, None, None, None, 2016-01-07 10:00:00, None, None
None, 0.814, None, None, None, None, None, None, None, None, None, None, 2016-01-07 11:00:00, None, None
None, 1.07, None, None, None, None, None, None, None, None, None, None, 2016-01-07 12:00:00, None, None
None, 1.105, None, None, None, None, None, None, None, None, None, None, 2016-01-07 13:00:00, None, None
None, 0.982, None, None, None, None, None, None, None, None, None, None, 2016-01-07 14:00:00, None, None
None, 0.822, None, None, None, None, None, None, None, None, None, None, 2016-01-07 15:00:00, None, None
None, 0.472, None, None, None, None, None, None, None, None, None, None, 2016-01-07 16:00:00, None, None
None, -0.226, None, None, None, None, None, None, None, None, None, None, 2016-01-07 17:00:00, None, None
None, -0.716, None, None, None, None, None, None, None, None, None, None, 2016-01-07 18:00:00, None, None
None, -1.047, None, None, None, None, None, None, None, None, None, None, 2016-01-07 19:00:00, None, None
None, -1.587, None, None, None, None, None, None, None, None, None, None, 2016-01-07 20:00:00, None, None
None, -1.947, None, None, None, None, None, None, None, None, None, None, 2016-01-07 21:00:00, None, None
None, -2.526, None, None, None, None, None, None, None, None, None, None, 2016-01-07 22:00:00, None, None
None, -3.001, None, None, None, None, None, None, None, None, None, None, 2016-01-07 23:00:00, None, None
None, -3.726, None, None, None, None, None, None, None, None, None, None, 2016-01-08 00:00:00, None, None
None, -4.051, None, None, None, None, None, None, None, None, None, None, 2016-01-08 01:00:00, None, None
None, -4.549, None, None, None, None, None, None, None, None, None, None, 2016-01-08 02:00:00, None, None
None, -5.853, None, None, None, None, None, None, None, None, None, None, 2016-01-08 03:00:00, None, None
None, -6.632, None, None, None, None, None, None, None, None, None, None, 2016-01-08 04:00:00, None, None
None, -6.028, None, None, None, None, None, None, None, None, None, None, 2016-01-08 05:00:00, None, None
None, -4.435, None, None, None, None, None, None, None, None, None, None, 2016-01-08 06:00:00, None, None
None, -4.472, None, None, None, None, None, None, None, None, None, None, 2016-01-08 07:00:00, None, None
None, -4.386, None, None, None, None, None, None, None, None, None, None, 2016-01-08 08:00:00, None, None
None, -4.252, None, None, None, None, None, None, None, None, None, None, 2016-01-08 09:00:00, None, None
None, -4.041, None, None, None, None, None, None, None, None, None, None, 2016-01-08 10:00:00, None, None
None, -3.535, None, None, None, None, None, None, None, None, None, None, 2016-01-08 11:00:00, None, None
None, -3.068, None, None, None, None, None, None, None, None, None, None, 2016-01-08 12:00:00, None, None
None, -2.869, None, None, None, None, None, None, None, None, None, None, 2016-01-08 13:00:00, None, None
None, -2.365, None, None, None, None, None, None, None, None, None, None, 2016-01-08 14:00:00, None, None
None, -2.622, None, None, None, None, None, None, None, None, None, None, 2016-01-08 15:00:00, None, None
None, -3.003, None, None, None, None, None, None, None, None, None, None, 2016-01-08 16:00:00, None, None
None, -3.364, None, None, None, None, None, None, None, None, None, None, 2016-01-08 17:00:00, None, None
None, -3.641, None, None, None, None, None, None, None, None, None, None, 2016-01-08 18:00:00, None, None
None, -3.697, None, None, None, None, None, None, None, None, None, None, 2016-01-08 19:00:00, None, None
None, -3.889, None, None, None, None, None, None, None, None, None, None, 2016-01-08 20:00:00, None, None
None, -3.975, None, None, None, None, None, None, None, None, None, None, 2016-01-08 21:00:00, None, None
None, -4.157, None, None, None, None, None, None, None, None, None, None, 2016-01-08 22:00:00, None, None
None, -4.185, None, None, None, None, None, None, None, None, None, None, 2016-01-08 23:00:00, None, None
None, -4.185, None, None, None, None, None, None, None, None, None, None, 2016-01-09 00:00:00, None, None
None, -4.483, None, None, None, None, None, None, None, None, None, None, 2016-01-09 01:00:00, None, None
None, -4.454, None, None, None, None, None, None, None, None, None, None, 2016-01-09 02:00:00, None, None
None, -4.617, None, None, None, None, None, None, None, None, None, None, 2016-01-09 03:00:00, None, None
None, -4.963, None, None, None, None, None, None, None, None, None, None, 2016-01-09 04:00:00, None, None
None, -5.243, None, None, None, None, None, None, None, None, None, None, 2016-01-09 05:00:00, None, None
None, -5.465, None, None, None, None, None, None, None, None, None, None, 2016-01-09 06:00:00, None, None
None, -5.571, None, None, None, None, None, None, None, None, None, None, 2016-01-09 07:00:00, None, None
None, -5.581, None, None, None, None, None, None, None, None, None, None, 2016-01-09 08:00:00, None, None
None, -5.194, None, None, None, None, None, None, None, None, None, None, 2016-01-09 09:00:00, None, None
None, -4.415, None, None, None, None, None, None, None, None, None, None, 2016-01-09 10:00:00, None, None
None, -3.946, None, None, None, None, None, None, None, None, None, None, 2016-01-09 11:00:00, None, None
None, -2.983, None, None, None, None, None, None, None, None, None, None, 2016-01-09 12:00:00, None, None
None, -2.536, None, None, None, None, None, None, None, None, None, None, 2016-01-09 13:00:00, None, None
None, -2.508, None, None, None, None, None, None, None, None, None, None, 2016-01-09 14:00:00, None, None
None, -2.566, None, None, None, None, None, None, None, None, None, None, 2016-01-09 15:00:00, None, None
None, -3.165, None, None, None, None, None, None, None, None, None, None, 2016-01-09 16:00:00, None, None
None, -3.412, None, None, None, None, None, None, None, None, None, None, 2016-01-09 17:00:00, None, None
None, -3.946, None, None, None, None, None, None, None, None, None, None, 2016-01-09 19:00:00, None, None
None, -4.032, None, None, None, None, None, None, None, None, None, None, 2016-01-09 20:00:00, None, None
None, -4.55, None, None, None, None, None, None, None, None, None, None, 2016-01-09 21:00:00, None, None
None, -4.703, None, None, None, None, None, None, None, None, None, None, 2016-01-09 22:00:00, None, None
None, -4.819, None, None, None, None, None, None, None, None, None, None, 2016-01-09 23:00:00, None, None
None, -4.867, None, None, None, None, None, None, None, None, None, None, 2016-01-10 00:00:00, None, None
None, -4.742, None, None, None, None, None, None, None, None, None, None, 2016-01-10 01:00:00, None, None
None, -4.828, None, None, None, None, None, None, None, None, None, None, 2016-01-10 02:00:00, None, None
None, -5.088, None, None, None, None, None, None, None, None, None, None, 2016-01-10 03:00:00, None, None
None, -4.866, None, None, None, None, None, None, None, None, None, None, 2016-01-10 04:00:00, None, None
None, -4.809, None, None, None, None, None, None, None, None, None, None, 2016-01-10 05:00:00, None, None
None, -5.078, None, None, None, None, None, None, None, None, None, None, 2016-01-10 06:00:00, None, None
None, -5.185, None, None, None, None, None, None, None, None, None, None, 2016-01-10 07:00:00, None, None
None, -5.04, None, None, None, None, None, None, None, None, None, None, 2016-01-10 08:00:00, None, None
None, -4.694, None, None, None, None, None, None, None, None, None, None, 2016-01-10 09:00:00, None, None
None, -3.726, None, None, None, None, None, None, None, None, None, None, 2016-01-10 10:00:00, None, None
None, -2.868, None, None, None, None, None, None, None, None, None, None, 2016-01-10 11:00:00, None, None
None, -1.938, None, None, None, None, None, None, None, None, None, None, 2016-01-10 12:00:00, None, None
None, -1.731, None, None, None, None, None, None, None, None, None, None, 2016-01-10 13:00:00, None, None
None, -1.761, None, None, None, None, None, None, None, None, None, None, 2016-01-10 14:00:00, None, None
None, -2.261, None, None, None, None, None, None, None, None, None, None, 2016-01-10 15:00:00, None, None
None, -2.451, None, None, None, None, None, None, None, None, None, None, 2016-01-10 16:00:00, None, None
None, -2.688, None, None, None, None, None, None, None, None, None, None, 2016-01-10 17:00:00, None, None
None, -2.973, None, None, None, None, None, None, None, None, None, None, 2016-01-10 18:00:00, None, None
None, -3.459, None, None, None, None, None, None, None, None, None, None, 2016-01-10 19:00:00, None, None
None, -3.459, None, None, None, None, None, None, None, None, None, None, 2016-01-10 20:00:00, None, None
None, -3.64, None, None, None, None, None, None, None, None, None, None, 2016-01-10 21:00:00, None, None
None, -3.745, None, None, None, None, None, None, None, None, None, None, 2016-01-10 22:00:00, None, None
None, -3.879, None, None, None, None, None, None, None, None, None, None, 2016-01-10 23:00:00, None, None
None, -3.936, None, None, None, None, None, None, None, None, None, None, 2016-01-11 00:00:00, None, None
None, -4.089, None, None, None, None, None, None, None, None, None, None, 2016-01-11 01:00:00, None, None
None, -4.09, None, None, None, None, None, None, None, None, None, None, 2016-01-11 02:00:00, None, None
None, -3.956, None, None, None, None, None, None, None, None, None, None, 2016-01-11 03:00:00, None, None
None, -4.042, None, None, None, None, None, None, None, None, None, None, 2016-01-11 04:00:00, None, None
None, -4.099, None, None, None, None, None, None, None, None, None, None, 2016-01-11 05:00:00, None, None
None, -4.147, None, None, None, None, None, None, None, None, None, None, 2016-01-11 06:00:00, None, None
None, -4.022, None, None, None, None, None, None, None, None, None, None, 2016-01-11 07:00:00, None, None
None, -4.042, None, None, None, None, None, None, None, None, None, None, 2016-01-11 08:00:00, None, None
None, -3.946, None, None, None, None, None, None, None, None, None, None, 2016-01-11 09:00:00, None, None
None, -3.487, None, None, None, None, None, None, None, None, None, None, 2016-01-11 10:00:00, None, None
None, -3.268, None, None, None, None, None, None, None, None, None, None, 2016-01-11 11:00:00, None, None
None, -2.925, None, None, None, None, None, None, None, None, None, None, 2016-01-11 12:00:00, None, None
None, -2.812, None, None, None, None, None, None, None, None, None, None, 2016-01-11 13:00:00, None, None
None, -2.66, None, None, None, None, None, None, None, None, None, None, 2016-01-11 14:00:00, None, None
None, -2.66, None, None, None, None, None, None, None, None, None, None, 2016-01-11 15:00:00, None, None
None, -3.088, None, None, None, None, None, None, None, None, None, None, 2016-01-11 16:00:00, None, None
None, -3.45, None, None, None, None, None, None, None, None, None, None, 2016-01-11 17:00:00, None, None
None, -3.535, None, None, None, None, None, None, None, None, None, None, 2016-01-11 18:00:00, None, None
None, -3.746, None, None, None, None, None, None, None, None, None, None, 2016-01-11 19:00:00, None, None
None, -4.003, None, None, None, None, None, None, None, None, None, None, 2016-01-11 20:00:00, None, None
None, -4.387, None, None, None, None, None, None, None, None, None, None, 2016-01-11 21:00:00, None, None
None, -4.483, None, None, None, None, None, None, None, None, None, None, 2016-01-11 22:00:00, None, None
None, -4.627, None, None, None, None, None, None, None, None, None, None, 2016-01-11 23:00:00, None, None
None, -4.665, None, None, None, None, None, None, None, None, None, None, 2016-01-12 00:00:00, None, None
None, -4.723, None, None, None, None, None, None, None, None, None, None, 2016-01-12 01:00:00, None, None
None, -4.684, None, None, None, None, None, None, None, None, None, None, 2016-01-12 02:00:00, None, None
None, -4.79, None, None, None, None, None, None, None, None, None, None, 2016-01-12 03:00:00, None, None
None, -4.809, None, None, None, None, None, None, None, None, None, None, 2016-01-12 04:00:00, None, None
None, -4.771, None, None, None, None, None, None, None, None, None, None, 2016-01-12 05:00:00, None, None
None, -4.751, None, None, None, None, None, None, None, None, None, None, 2016-01-12 06:00:00, None, None
None, -4.809, None, None, None, None, None, None, None, None, None, None, 2016-01-12 07:00:00, None, None
None, -4.54, None, None, None, None, None, None, None, None, None, None, 2016-01-12 08:00:00, None, None
None, -4.559, None, None, None, None, None, None, None, None, None, None, 2016-01-12 09:00:00, None, None
None, -4.08, None, None, None, None, None, None, None, None, None, None, 2016-01-12 10:00:00, None, None
None, -3.478, None, None, None, None, None, None, None, None, None, None, 2016-01-12 11:00:00, None, None
None, -3.24, None, None, None, None, None, None, None, None, None, None, 2016-01-12 14:00:00, None, None
None, -3.412, None, None, None, None, None, None, None, None, None, None, 2016-01-12 15:00:00, None, None
None, -3.603, None, None, None, None, None, None, None, None, None, None, 2016-01-12 16:00:00, None, None
None, -3.765, None, None, None, None, None, None, None, None, None, None, 2016-01-12 17:00:00, None, None
None, -3.831, None, None, None, None, None, None, None, None, None, None, 2016-01-12 18:00:00, None, None
None, -3.745, None, None, None, None, None, None, None, None, None, None, 2016-01-12 19:00:00, None, None
None, -3.736, None, None, None, None, None, None, None, None, None, None, 2016-01-12 20:00:00, None, None
None, -3.764, None, None, None, None, None, None, None, None, None, None, 2016-01-12 21:00:00, None, None
None, -3.831, None, None, None, None, None, None, None, None, None, None, 2016-01-12 22:00:00, None, None
None, -3.831, None, None, None, None, None, None, None, None, None, None, 2016-01-12 23:00:00, None, None
None, -3.755, None, None, None, None, None, None, None, None, None, None, 2016-01-13 00:00:00, None, None
None, -3.698, None, None, None, None, None, None, None, None, None, None, 2016-01-13 01:00:00, None, None
None, -3.774, None, None, None, None, None, None, None, None, None, None, 2016-01-13 02:00:00, None, None
None, -3.688, None, None, None, None, None, None, None, None, None, None, 2016-01-13 03:00:00, None, None
None, -3.621, None, None, None, None, None, None, None, None, None, None, 2016-01-13 04:00:00, None, None
None, -3.717, None, None, None, None, None, None, None, None, None, None, 2016-01-13 05:00:00, None, None
None, -3.727, None, None, None, None, None, None, None, None, None, None, 2016-01-13 06:00:00, None, None
None, -3.659, None, None, None, None, None, None, None, None, None, None, 2016-01-13 07:00:00, None, None
None, -3.421, None, None, None, None, None, None, None, None, None, None, 2016-01-13 09:00:00, None, None
None, -3.154, None, None, None, None, None, None, None, None, None, None, 2016-01-13 10:00:00, None, None
None, -2.507, None, None, None, None, None, None, None, None, None, None, 2016-01-13 11:00:00, None, None
None, -1.777, None, None, None, None, None, None, None, None, None, None, 2016-01-13 12:00:00, None, None
None, -1.607, None, None, None, None, None, None, None, None, None, None, 2016-01-13 13:00:00, None, None
None, -1.522, None, None, None, None, None, None, None, None, None, None, 2016-01-13 14:00:00, None, None
None, -1.371, None, None, None, None, None, None, None, None, None, None, 2016-01-13 15:00:00, None, None
None, -1.834, None, None, None, None, None, None, None, None, None, None, 2016-01-13 16:00:00, None, None
None, -2.024, None, None, None, None, None, None, None, None, None, None, 2016-01-13 17:00:00, None, None
None, -2.09, None, None, None, None, None, None, None, None, None, None, 2016-01-13 18:00:00, None, None
None, -2.09, None, None, None, None, None, None, None, None, None, None, 2016-01-13 19:00:00, None, None
