station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 33.26, 183.8, None, None, None, None, None, None, None, None, None, None, None, -2.643, None, None, None, None, 7.09, None, None, None, None, 2016-01-01 00:00:00, None
None, None, None, None, 28.58, 174.8, None, None, None, None, None, None, None, None, None, None, None, -5.386, None, None, None, None, 11.93, None, None, None, None, 2016-01-01 01:00:00, None
None, None, None, None, 27.26, 176.2, None, None, None, None, None, None, None, None, None, None, None, -3.411, None, None, None, None, 6.822, None, None, None, None, 2016-01-01 02:00:00, None
None, None, None, None, 28.62, 181.9, None, None, None, None, None, None, None, None, None, None, None, -2.902, None, None, None, None, 4.996, None, None, None, None, 2016-01-01 03:00:00, None
None, None, None, None, 29.68, 176.8, None, None, None, None, None, None, None, None, None, None, None, -2.748, None, None, None, None, 5.827, None, None, None, None, 2016-01-01 04:00:00, None
None, None, None, None, 34.02, 183.7, None, None, None, None, None, None, None, None, None, None, None, -2.116, None, None, None, None, 5.452, None, None, None, None, 2016-01-01 05:00:00, None
None, None, None, None, 31.91, 173.8, None, None, None, None, None, None, None, None, None, None, None, -2.413, None, None, None, None, 5.339, None, None, None, None, 2016-01-01 06:00:00, None
None, None, None, None, 33.52, 172.0, None, None, None, None, None, None, None, None, None, None, None, -2.864, None, None, None, None, 4.69, None, None, None, None, 2016-01-01 07:00:00, None
None, None, None, None, 34.52, 172.0, None, None, None, None, None, None, None, None, None, None, None, -2.202, None, None, None, None, 7.02, None, None, None, None, 2016-01-01 08:00:00, None
None, None, None, None, 35.01, 177.2, None, None, None, None, None, None, None, None, None, None, None, -1.351, None, None, None, None, 7.84, None, None, None, None, 2016-01-01 09:00:00, None
