station_observations
CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-8.87, None, None, None, 11.63, 23.84, 198.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 08:00:00, None, None, None, None
-10.58, None, None, None, 11.5, 25.81, 205.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 09:00:00, None, None, None, None
-11.09, None, None, None, 7.04, 32.71, 194.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 10:00:00, None, None, None, None
-9.33, None, None, None, 13.69, 31.35, 188.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 11:00:00, None, None, None, None
-8.94, None, None, None, 11.26, 30.57, 182.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 12:00:00, None, None, None, None
-10.18, None, None, None, 11.54, 29.81, 189.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 13:00:00, None, None, None, None
-8.8, None, None, None, 11.35, 25.38, 194.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 14:00:00, None, None, None, None
-8.38, None, None, None, 15.12, 25.21, 179.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 15:00:00, None, None, None, None
-7.53, None, None, None, 15.48, 25.66, 182.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 16:00:00, None, None, None, None
-8.14, None, None, None, 9.43, 30.74, 176.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 17:00:00, None, None, None, None
-9.12, None, None, None, 8.75, 29.27, 181.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 18:00:00, None, None, None, None
-10.43, None, None, None, 7.43, 32.35, 189.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 19:00:00, None, None, None, None
-9.86, None, None, None, 6.513, 31.51, 191.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 20:00:00, None, None, None, None
-9.13, None, None, None, 7.32, 35.08, 188.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 21:00:00, None, None, None, None
-9.23, None, None, None, 8.62, 25.78, 191.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 22:00:00, None, None, None, None
-8.4, None, None, None, 9.64, 19.79, 199.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 23:00:00, None, None, None, None
-7.35, None, None, None, 11.37, 16.9, 196.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 00:00:00, None, None, None, None
-6.048, None, None, None, 17.73, 12.52, 189.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 01:00:00, None, None, None, None
-5.714, None, None, None, 9.7, 9.15, 221.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 02:00:00, None, None, None, None
-4.623, None, None, None, 7.42, 7.58, 231.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 03:00:00, None, None, None, None
-4.788, None, None, None, 5.744, 6.167, 231.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 04:00:00, None, None, None, None
-5.021, None, None, None, 5.757, 6.648, 228.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 05:00:00, None, None, None, None
-4.856, None, None, None, 7.38, 7.42, 212.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 06:00:00, None, None, None, None
-6.224, None, None, None, 12.39, 9.3, 205.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 07:00:00, None, None, None, None
-3.675, None, None, None, 31.2, 3.39, 240.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 08:00:00, None, None, None, None
-6.352, None, None, None, 16.95, 5.369, 227.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 09:00:00, None, None, None, None
-4.1, None, None, None, 10.46, 9.19, 219.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 10:00:00, None, None, None, None
-5.167, None, None, None, 10.03, 8.06, 239.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 11:00:00, None, None, None, None
-3.809, None, None, None, 9.36, 7.57, 239.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 12:00:00, None, None, None, None
-4.496, None, None, None, 12.41, 8.07, 220.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 13:00:00, None, None, None, None
-3.336, None, None, None, 24.76, 3.649, 193.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 14:00:00, None, None, None, None
-4.157, None, None, None, 16.45, 2.928, 336.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 15:00:00, None, None, None, None
-5.42, None, None, None, 42.45, 1.822, 0.398, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 16:00:00, None, None, None, None
-4.35, None, None, None, 41.77, 3.914, 229.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 17:00:00, None, None, None, None
-4.447, None, None, None, 18.18, 4.679, 357.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 18:00:00, None, None, None, None
-4.874, None, None, None, 19.34, 3.071, 8.67, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 19:00:00, None, None, None, None
-4.855, None, None, None, 13.47, 5.603, 22.31, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 20:00:00, None, None, None, None
-4.573, None, None, None, 10.4, 7.81, 18.05, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 21:00:00, None, None, None, None
-4.437, None, None, None, 28.53, 3.863, 8.67, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 22:00:00, None, None, None, None
-5.713, None, None, None, 70.8, 0.445, 340.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 23:00:00, None, None, None, None
-5.89, None, None, None, 8.75, 5.257, 217.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 00:00:00, None, None, None, None
-5.469, None, None, None, 11.8, 8.95, 215.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 01:00:00, None, None, None, None
-5.782, None, None, None, 20.9, 6.871, 202.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 02:00:00, None, None, None, None
-5.91, None, None, None, 15.92, 5.112, 213.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 03:00:00, None, None, None, None
-4.758, None, None, None, 47.06, 2.354, 200.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 04:00:00, None, None, None, None
-6.746, None, None, None, 67.92, 0.545, 208.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 05:00:00, None, None, None, None
-8.03, None, None, None, 26.09, 7.03, 210.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 06:00:00, None, None, None, None
-8.8, None, None, None, 8.95, 13.41, 220.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 07:00:00, None, None, None, None
-8.76, None, None, None, 8.18, 14.39, 216.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 08:00:00, None, None, None, None
-9.36, None, None, None, 9.89, 16.87, 207.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 09:00:00, None, None, None, None
-9.14, None, None, None, 10.55, 14.81, 208.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 10:00:00, None, None, None, None
-8.5, None, None, None, 7.94, 14.77, 213.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 11:00:00, None, None, None, None
-7.77, None, None, None, 8.23, 14.07, 214.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 12:00:00, None, None, None, None
-7.76, None, None, None, 9.87, 14.79, 209.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 13:00:00, None, None, None, None
-7.77, None, None, None, 9.3, 14.85, 206.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 14:00:00, None, None, None, None
-6.47, None, None, None, 9.03, 11.97, 214.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 15:00:00, None, None, None, None
-7.31, None, None, None, 8.81, 11.53, 218.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 16:00:00, None, None, None, None
-8.82, None, None, None, 6.804, 10.92, 218.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 17:00:00, None, None, None, None
-7.43, None, None, None, 6.229, 12.11, 221.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 18:00:00, None, None, None, None
-7.81, None, None, None, 8.87, 13.9, 211.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 19:00:00, None, None, None, None
-7.13, None, None, None, 10.86, 12.36, 216.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 20:00:00, None, None, None, None
-6.806, None, None, None, 10.71, 13.34, 210.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 21:00:00, None, None, None, None
-6.44, None, None, None, 12.55, 12.31, 218.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 22:00:00, None, None, None, None
-7.38, None, None, None, 8.23, 12.59, 230.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 23:00:00, None, None, None, None
-6.539, None, None, None, 8.87, 11.37, 219.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 00:00:00, None, None, None, None
-6.224, None, None, None, 8.19, 10.98, 230.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 01:00:00, None, None, None, None
-6.234, None, None, None, 11.49, 7.95, 231.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 02:00:00, None, None, None, None
-5.988, None, None, None, 20.97, 4.168, 222.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 03:00:00, None, None, None, None
-5.733, None, None, None, 21.03, 4.998, 230.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 04:00:00, None, None, None, None
-4.428, None, None, None, 29.54, 6.125, 114.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 05:00:00, None, None, None, None
-5.929, None, None, None, 25.14, 3.065, 86.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 06:00:00, None, None, None, None
-7.16, None, None, None, 63.34, 1.284, 260.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 07:00:00, None, None, None, None
-5.04, None, None, None, 33.07, 1.882, 243.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 08:00:00, None, None, None, None
-4.7, None, None, None, 28.13, 3.423, 319.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 09:00:00, None, None, None, None
-3.164, None, None, None, 33.83, 1.84, 315.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 10:00:00, None, None, None, None
-3.935, None, None, None, 62.41, 1.051, 240.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 11:00:00, None, None, None, None
-3.212, None, None, None, 40.79, 1.009, 260.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 12:00:00, None, None, None, None
-2.337, None, None, None, 66.84, 0.877, 46.58, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 13:00:00, None, None, None, None
-3.346, None, None, None, 44.26, 2.499, 353.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 14:00:00, None, None, None, None
-3.096, None, None, None, 65.95, 1.084, 358.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 15:00:00, None, None, None, None
-3.375, None, None, None, 37.15, 4.785, 17.17, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 16:00:00, None, None, None, None
-2.884, None, None, None, 44.42, 3.584, 353.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 17:00:00, None, None, None, None
-2.442, None, None, None, 27.54, 5.952, 355.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 18:00:00, None, None, None, None
-2.577, None, None, None, 7.93, 9.56, 34.61, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 19:00:00, None, None, None, None
-2.865, None, None, None, 22.26, 7.03, 25.03, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 20:00:00, None, None, None, None
-2.962, None, None, None, 21.15, 15.14, 49.64, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 21:00:00, None, None, None, None
-2.866, None, None, None, 13.2, 17.1, 74.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 22:00:00, None, None, None, None
-3.55, None, None, None, 14.9, 24.92, 93.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 23:00:00, None, None, None, None
-8.87, None, None, None, 35.43, 21.74, 137.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 00:00:00, None, None, None, None
-6.975, None, None, None, 12.91, 24.29, 171.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 01:00:00, None, None, None, None
-8.33, None, None, None, 14.26, 14.71, 189.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 02:00:00, None, None, None, None
-8.12, None, None, None, 9.71, 20.51, 185.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 03:00:00, None, None, None, None
-7.82, None, None, None, 12.16, 20.84, 172.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 04:00:00, None, None, None, None
-7.91, None, None, None, 9.82, 21.11, 176.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 05:00:00, None, None, None, None
-7.39, None, None, None, 11.73, 15.67, 171.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 06:00:00, None, None, None, None
-7.56, None, None, None, 16.33, 10.97, 184.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 07:00:00, None, None, None, None
-7.44, None, None, None, 12.73, 9.95, 190.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 08:00:00, None, None, None, None
-7.13, None, None, None, 16.74, 9.19, 196.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 09:00:00, None, None, None, None
-5.558, None, None, None, 46.6, 3.652, 153.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 10:00:00, None, None, None, None
-4.555, None, None, None, 33.69, 4.851, 81.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 11:00:00, None, None, None, None
-4.332, None, None, None, 14.96, 9.81, 87.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 12:00:00, None, None, None, None
-3.674, None, None, None, 51.22, 3.044, 27.47, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 13:00:00, None, None, None, None
-3.655, None, None, None, 20.3, 4.214, 19.61, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 14:00:00, None, None, None, None
-3.375, None, None, None, 40.17, 3.905, 26.09, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 15:00:00, None, None, None, None
-3.23, None, None, None, 55.42, 2.449, 65.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 16:00:00, None, None, None, None
-3.413, None, None, None, 47.79, 1.588, 58.61, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 17:00:00, None, None, None, None
-3.22, None, None, None, 25.94, 4.834, 130.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 18:00:00, None, None, None, None
-3.057, None, None, None, 23.58, 6.33, 122.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 19:00:00, None, None, None, None
-3.018, None, None, None, 31.51, 4.901, 134.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 20:00:00, None, None, None, None
-3.009, None, None, None, 24.02, 4.304, 226.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 21:00:00, None, None, None, None
-3.23, None, None, None, 24.17, 6.415, 228.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 22:00:00, None, None, None, None
-3.452, None, None, None, 29.95, 5.43, 198.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 23:00:00, None, None, None, None
-3.781, None, None, None, 15.47, 15.06, 183.8, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 00:00:00, None, None, None, None
-3.944, None, None, None, 22.82, 11.81, 183.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 01:00:00, None, None, None, None
-3.828, None, None, None, 21.43, 10.86, 170.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 02:00:00, None, None, None, None
-4.747, None, None, None, 20.97, 10.0, 200.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 03:00:00, None, None, None, None
-4.737, None, None, None, 11.41, 11.93, 210.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 04:00:00, None, None, None, None
-4.05, None, None, None, 18.7, 10.93, 198.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 05:00:00, None, None, None, None
-3.52, None, None, None, 30.39, 7.37, 169.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 06:00:00, None, None, None, None
-5.159, None, None, None, 27.11, 9.44, 187.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 07:00:00, None, None, None, None
-5.557, None, None, None, 10.98, 15.64, 204.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 08:00:00, None, None, None, None
-5.782, None, None, None, 8.83, 13.85, 214.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 09:00:00, None, None, None, None
-5.372, None, None, None, 9.38, 12.38, 210.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 10:00:00, None, None, None, None
-5.167, None, None, None, 10.61, 13.37, 212.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 11:00:00, None, None, None, None
-5.431, None, None, None, 9.91, 15.87, 205.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 12:00:00, None, None, None, None
-4.091, None, None, None, 12.31, 10.47, 208.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 13:00:00, None, None, None, None
-3.811, None, None, None, 13.21, 7.84, 205.0, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 14:00:00, None, None, None, None
-4.007, None, None, None, 12.0, 8.25, 211.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 15:00:00, None, None, None, None
-5.2, None, None, None, 11.94, 6.617, 217.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 16:00:00, None, None, None, None
-5.063, None, None, None, 21.29, 9.27, 202.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 17:00:00, None, None, None, None
-5.277, None, None, None, 17.82, 9.04, 202.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 18:00:00, None, None, None, None
-5.17, None, None, None, 15.98, 9.84, 205.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 19:00:00, None, None, None, None
-5.384, None, None, None, 9.88, 10.27, 217.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 20:00:00, None, None, None, None
-5.189, None, None, None, 8.57, 11.53, 207.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 21:00:00, None, None, None, None
-5.678, None, None, None, 12.47, 10.09, 213.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 22:00:00, None, None, None, None
-7.14, None, None, None, 9.92, 11.22, 213.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 23:00:00, None, None, None, None
-7.45, None, None, None, 9.46, 14.49, 207.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 00:00:00, None, None, None, None
-7.34, None, None, None, 10.86, 14.09, 208.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 01:00:00, None, None, None, None
-7.87, None, None, None, 7.88, 15.89, 203.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 02:00:00, None, None, None, None
-8.16, None, None, None, 9.24, 15.95, 204.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 03:00:00, None, None, None, None
-8.15, None, None, None, 7.29, 16.29, 205.7, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 04:00:00, None, None, None, None
-7.99, None, None, None, 9.69, 17.41, 204.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 05:00:00, None, None, None, None
-8.46, None, None, None, 11.13, 14.83, 207.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 06:00:00, None, None, None, None
-8.78, None, None, None, 7.23, 18.82, 199.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 07:00:00, None, None, None, None
-9.18, None, None, None, 8.93, 20.25, 199.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 08:00:00, None, None, None, None
-9.4, None, None, None, 10.73, 19.03, 202.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 09:00:00, None, None, None, None
-9.4, None, None, None, 9.1, 17.09, 205.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 10:00:00, None, None, None, None
-8.09, None, None, None, 15.56, 9.65, 224.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 11:00:00, None, None, None, None
-7.91, None, None, None, 15.29, 10.03, 206.4, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 12:00:00, None, None, None, None
-7.66, None, None, None, 10.95, 14.43, 199.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 13:00:00, None, None, None, None
-7.62, None, None, None, 15.68, 12.54, 199.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 14:00:00, None, None, None, None
-8.24, None, None, None, 12.48, 12.48, 212.3, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 15:00:00, None, None, None, None
-7.84, None, None, None, 13.8, 11.14, 209.6, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 16:00:00, None, None, None, None
-8.1, None, None, None, 8.34, 11.92, 215.9, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 17:00:00, None, None, None, None
-9.87, None, None, None, 10.51, 10.22, 213.2, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 18:00:00, None, None, None, None
-8.28, None, None, None, 7.66, 11.82, 217.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 19:00:00, None, None, None, None
-8.65, None, None, None, 10.79, 11.88, 219.5, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 20:00:00, None, None, None, None
-8.28, None, None, None, 11.1, 12.02, 221.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 21:00:00, None, None, None, None
-10.07, None, None, None, 8.56, 12.22, 212.1, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 22:00:00, None, None, None, None
