station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
None, None, None, None, 3.135, 13.53, None, None, None, None, None, None, None, None, None, 64.14, None, -5.548, None, None, None, None, 55.84, None, None, None, None, None, 2016-01-02 08:00:00, None
None, None, None, None, 3.891, 2.979, None, None, None, None, None, None, None, None, None, 65.45, None, -5.373, None, None, None, None, 44.81, None, None, None, None, None, 2016-01-02 09:00:00, None
None, None, None, None, 4.344, 337.9, None, None, None, None, None, None, None, None, None, 64.86, None, -4.823, None, None, None, None, 44.68, None, None, None, None, None, 2016-01-02 10:00:00, None
None, None, None, None, 4.994, 9.95, None, None, None, None, None, None, None, None, None, 65.04, None, -4.594, None, None, None, None, 46.84, None, None, None, None, None, 2016-01-02 11:00:00, None
None, None, None, None, 2.238, 2.491, None, None, None, None, None, None, None, None, None, 64.09, None, -3.163, None, None, None, None, 61.73, None, None, None, None, None, 2016-01-02 12:00:00, None
None, None, None, None, 2.023, 348.1, None, None, None, None, None, None, None, None, None, 64.24, None, -2.365, None, None, None, None, 59.63, None, None, None, None, None, 2016-01-02 13:00:00, None
None, None, None, None, 0.591, 318.3, None, None, None, None, None, None, None, None, None, 64.46, None, -4.206, None, None, None, None, 73.0, None, None, None, None, None, 2016-01-02 14:00:00, None
None, None, None, None, 2.904, 63.42, None, None, None, None, None, None, None, None, None, 64.11, None, -3.538, None, None, None, None, 51.63, None, None, None, None, None, 2016-01-02 15:00:00, None
None, None, None, None, 3.565, 59.95, None, None, None, None, None, None, None, None, None, 65.61, None, -3.272, None, None, None, None, 42.69, None, None, None, None, None, 2016-01-02 16:00:00, None
None, None, None, None, 5.697, 74.7, None, None, None, None, None, None, None, None, None, 65.61, None, -5.666, None, None, None, None, 37.35, None, None, None, None, None, 2016-01-02 17:00:00, None
None, None, None, None, 9.39, 65.1, None, None, None, None, None, None, None, None, None, 66.36, None, -4.917, None, None, None, None, 26.39, None, None, None, None, None, 2016-01-02 18:00:00, None
None, None, None, None, 3.222, 68.33, None, None, None, None, None, None, None, None, None, 64.96, None, -3.678, None, None, None, None, 54.7, None, None, None, None, None, 2016-01-02 19:00:00, None
None, None, None, None, 6.669, 38.68, None, None, None, None, None, None, None, None, None, 65.73, None, -4.106, None, None, None, None, 32.64, None, None, None, None, None, 2016-01-02 20:00:00, None
None, None, None, None, 2.286, 120.8, None, None, None, None, None, None, None, None, None, 65.83, None, -5.746, None, None, None, None, 61.28, None, None, None, None, None, 2016-01-02 21:00:00, None
None, None, None, None, 3.979, 59.23, None, None, None, None, None, None, None, None, None, 64.94, None, -5.286, None, None, None, None, 55.73, None, None, None, None, None, 2016-01-02 22:00:00, None
None, None, None, None, 6.195, 50.71, None, None, None, None, None, None, None, None, None, 66.05, None, -6.26, None, None, None, None, 36.32, None, None, None, None, None, 2016-01-02 23:00:00, None
None, None, None, None, 2.9, 77.2, None, None, None, None, None, None, None, None, None, 65.28, None, -5.659, None, None, None, None, 57.2, None, None, None, None, None, 2016-01-03 00:00:00, None
None, None, None, None, 5.456, 65.93, None, None, None, None, None, None, None, None, None, 65.82, None, -4.957, None, None, None, None, 31.68, None, None, None, None, None, 2016-01-03 01:00:00, None
None, None, None, None, 3.251, 32.36, None, None, None, None, None, None, None, None, None, 65.72, None, -5.034, None, None, None, None, 57.13, None, None, None, None, None, 2016-01-03 02:00:00, None
None, None, None, None, 7.63, 72.5, None, None, None, None, None, None, None, None, None, 65.84, None, -5.834, None, None, None, None, 36.15, None, None, None, None, None, 2016-01-03 03:00:00, None
None, None, None, None, 3.533, 4.871, None, None, None, None, None, None, None, None, None, 65.85, None, -5.101, None, None, None, None, 55.5, None, None, None, None, None, 2016-01-03 04:00:00, None
None, None, None, None, 5.126, 70.2, None, None, None, None, None, None, None, None, None, 65.96, None, -3.556, None, None, None, None, 35.38, None, None, None, None, None, 2016-01-03 05:00:00, None
None, None, None, None, 2.792, 62.29, None, None, None, None, None, None, None, None, None, 65.95, None, -4.537, None, None, None, None, 62.25, None, None, None, None, None, 2016-01-03 06:00:00, None
None, None, None, None, 3.062, 292.2, None, None, None, None, None, None, None, None, None, 65.47, None, -4.708, None, None, None, None, 59.81, None, None, None, None, None, 2016-01-03 07:00:00, None
None, None, None, None, 3.738, 335.0, None, None, None, None, None, None, None, None, None, 66.91, None, -3.327, None, None, None, None, 54.91, None, None, None, None, None, 2016-01-03 08:00:00, None
None, None, None, None, 3.052, 350.5, None, None, None, None, None, None, None, None, None, 66.19, None, -2.901, None, None, None, None, 57.76, None, None, None, None, None, 2016-01-03 09:00:00, None
None, None, None, None, 3.38, 64.26, None, None, None, None, None, None, None, None, None, 64.82, None, -1.658, None, None, None, None, 54.63, None, None, None, None, None, 2016-01-03 10:00:00, None
None, None, None, None, 1.453, 61.5, None, None, None, None, None, None, None, None, None, 64.29, None, -0.609, None, None, None, None, 68.31, None, None, None, None, None, 2016-01-03 11:00:00, None
None, None, None, None, 2.22, 318.7, None, None, None, None, None, None, None, None, None, 64.25, None, -2.886, None, None, None, None, 57.06, None, None, None, None, None, 2016-01-03 12:00:00, None
None, None, None, None, 0.587, 82.4, None, None, None, None, None, None, None, None, None, 62.59, None, 0.32, None, None, None, None, 74.5, None, None, None, None, None, 2016-01-03 13:00:00, None
None, None, None, None, 0.67, 317.3, None, None, None, None, None, None, None, None, None, 64.89, None, -2.368, None, None, None, None, 74.2, None, None, None, None, None, 2016-01-03 14:00:00, None
None, None, None, None, 1.906, 64.91, None, None, None, None, None, None, None, None, None, 64.68, None, -2.936, None, None, None, None, 61.04, None, None, None, None, None, 2016-01-03 15:00:00, None
None, None, None, None, 1.169, 159.9, None, None, None, None, None, None, None, None, None, 66.71, None, -3.974, None, None, None, None, 66.89, None, None, None, None, None, 2016-01-03 16:00:00, None
None, None, None, None, 2.277, 29.49, None, None, None, None, None, None, None, None, None, 65.43, None, -5.426, None, None, None, None, 58.96, None, None, None, None, None, 2016-01-03 17:00:00, None
None, None, None, None, 1.428, 104.0, None, None, None, None, None, None, None, None, None, 65.38, None, -6.035, None, None, None, None, 68.44, None, None, None, None, None, 2016-01-03 18:00:00, None
None, None, None, None, 6.475, 79.9, None, None, None, None, None, None, None, None, None, 66.89, None, -5.659, None, None, None, None, 43.3, None, None, None, None, None, 2016-01-03 19:00:00, None
None, None, None, None, 1.418, 10.95, None, None, None, None, None, None, None, None, None, 65.04, None, -6.154, None, None, None, None, 66.86, None, None, None, None, None, 2016-01-03 20:00:00, None
None, None, None, None, 3.983, 21.52, None, None, None, None, None, None, None, None, None, 65.45, None, -5.507, None, None, None, None, 59.95, None, None, None, None, None, 2016-01-03 21:00:00, None
None, None, None, None, 10.37, 81.1, None, None, None, None, None, None, None, None, None, 65.78, None, -5.054, None, None, None, None, 28.18, None, None, None, None, None, 2016-01-03 22:00:00, None
None, None, None, None, 2.9, 50.44, None, None, None, None, None, None, None, None, None, 65.85, None, -6.018, None, None, None, None, 62.71, None, None, None, None, None, 2016-01-03 23:00:00, None
None, None, None, None, 8.47, 63.42, None, None, None, None, None, None, None, None, None, 65.34, None, -5.94, None, None, None, None, 34.54, None, None, None, None, None, 2016-01-04 00:00:00, None
None, None, None, None, 13.37, 72.9, None, None, None, None, None, None, None, None, None, 65.37, None, -4.211, None, None, None, None, 23.1, None, None, None, None, None, 2016-01-04 01:00:00, None
None, None, None, None, 17.23, 68.56, None, None, None, None, None, None, None, None, None, 65.64, None, -4.826, None, None, None, None, 16.8, None, None, None, None, None, 2016-01-04 02:00:00, None
None, None, None, None, 16.34, 65.43, None, None, None, None, None, None, None, None, None, 65.79, None, -5.993, None, None, None, None, 15.77, None, None, None, None, None, 2016-01-04 03:00:00, None
None, None, None, None, 14.57, 62.03, None, None, None, None, None, None, None, None, None, 65.28, None, -5.826, None, None, None, None, 22.02, None, None, None, None, None, 2016-01-04 04:00:00, None
None, None, None, None, 13.95, 69.44, None, None, None, None, None, None, None, None, None, 65.65, None, -6.27, None, None, None, None, 21.55, None, None, None, None, None, 2016-01-04 05:00:00, None
None, None, None, None, 12.3, 67.25, None, None, None, None, None, None, None, None, None, 65.4, None, -6.435, None, None, None, None, 24.07, None, None, None, None, None, 2016-01-04 06:00:00, None
None, None, None, None, 15.26, 61.25, None, None, None, None, None, None, None, None, None, 65.45, None, -6.095, None, None, None, None, 18.21, None, None, None, None, None, 2016-01-04 07:00:00, None
None, None, None, None, 16.04, 62.2, None, None, None, None, None, None, None, None, None, 65.29, None, -5.795, None, None, None, None, 18.13, None, None, None, None, None, 2016-01-04 08:00:00, None
None, None, None, None, 16.45, 62.6, None, None, None, None, None, None, None, None, None, 65.09, None, -6.076, None, None, None, None, 15.75, None, None, None, None, None, 2016-01-04 09:00:00, None
None, None, None, None, 19.73, 62.34, None, None, None, None, None, None, None, None, None, 64.95, None, -4.192, None, None, None, None, 13.01, None, None, None, None, None, 2016-01-04 10:00:00, None
None, None, None, None, 10.18, 64.85, None, None, None, None, None, None, None, None, None, 64.83, None, -3.886, None, None, None, None, 31.41, None, None, None, None, None, 2016-01-04 11:00:00, None
None, None, None, None, 11.18, 69.18, None, None, None, None, None, None, None, None, None, 64.16, None, -2.404, None, None, None, None, 26.29, None, None, None, None, None, 2016-01-04 12:00:00, None
None, None, None, None, 9.48, 76.9, None, None, None, None, None, None, None, None, None, 64.28, None, -2.109, None, None, None, None, 33.43, None, None, None, None, None, 2016-01-04 13:00:00, None
None, None, None, None, 13.98, 69.42, None, None, None, None, None, None, None, None, None, 64.82, None, -1.826, None, None, None, None, 23.4, None, None, None, None, None, 2016-01-04 14:00:00, None
None, None, None, None, 11.34, 67.38, None, None, None, None, None, None, None, None, None, 64.73, None, -0.831, None, None, None, None, 22.41, None, None, None, None, None, 2016-01-04 15:00:00, None
None, None, None, None, 13.38, 71.8, None, None, None, None, None, None, None, None, None, 65.43, None, -2.361, None, None, None, None, 19.69, None, None, None, None, None, 2016-01-04 16:00:00, None
None, None, None, None, 15.75, 70.3, None, None, None, None, None, None, None, None, None, 66.27, None, -2.354, None, None, None, None, 17.02, None, None, None, None, None, 2016-01-04 17:00:00, None
None, None, None, None, 15.91, 74.3, None, None, None, None, None, None, None, None, None, 66.51, None, -1.381, None, None, None, None, 18.25, None, None, None, None, None, 2016-01-04 18:00:00, None
None, None, None, None, 17.35, 78.2, None, None, None, None, None, None, None, None, None, 65.9, None, -2.753, None, None, None, None, 17.5, None, None, None, None, None, 2016-01-04 19:00:00, None
None, None, None, None, 14.05, 75.9, None, None, None, None, None, None, None, None, None, 65.42, None, -2.748, None, None, None, None, 20.22, None, None, None, None, None, 2016-01-04 20:00:00, None
None, None, None, None, 17.62, 67.88, None, None, None, None, None, None, None, None, None, 64.83, None, -3.543, None, None, None, None, 13.86, None, None, None, None, None, 2016-01-04 21:00:00, None
None, None, None, None, 16.02, 67.4, None, None, None, None, None, None, None, None, None, 64.49, None, -3.818, None, None, None, None, 12.63, None, None, None, None, None, 2016-01-04 22:00:00, None
None, None, None, None, 14.85, 65.32, None, None, None, None, None, None, None, None, None, 63.63, None, -3.403, None, None, None, None, 16.14, None, None, None, None, None, 2016-01-04 23:00:00, None
None, None, None, None, 5.197, 61.6, None, None, None, None, None, None, None, None, None, 64.14, None, -4.528, None, None, None, None, 39.53, None, None, None, None, None, 2016-01-05 00:00:00, None
None, None, None, None, 11.57, 65.88, None, None, None, None, None, None, None, None, None, 63.94, None, -4.506, None, None, None, None, 21.47, None, None, None, None, None, 2016-01-05 01:00:00, None
None, None, None, None, 13.96, 62.85, None, None, None, None, None, None, None, None, None, 63.43, None, -3.6, None, None, None, None, 17.08, None, None, None, None, None, 2016-01-05 02:00:00, None
None, None, None, None, 11.19, 63.19, None, None, None, None, None, None, None, None, None, 63.74, None, -2.898, None, None, None, None, 21.91, None, None, None, None, None, 2016-01-05 03:00:00, None
None, None, None, None, 15.8, 60.9, None, None, None, None, None, None, None, None, None, 63.74, None, -3.833, None, None, None, None, 17.59, None, None, None, None, None, 2016-01-05 04:00:00, None
None, None, None, None, 11.38, 51.89, None, None, None, None, None, None, None, None, None, 63.63, None, -2.749, None, None, None, None, 18.51, None, None, None, None, None, 2016-01-05 05:00:00, None
None, None, None, None, 10.53, 66.87, None, None, None, None, None, None, None, None, None, 63.29, None, -1.979, None, None, None, None, 21.75, None, None, None, None, None, 2016-01-05 06:00:00, None
None, None, None, None, 9.07, 69.99, None, None, None, None, None, None, None, None, None, 63.33, None, -1.893, None, None, None, None, 36.41, None, None, None, None, None, 2016-01-05 07:00:00, None
None, None, None, None, 3.4, 23.53, None, None, None, None, None, None, None, None, None, 64.59, None, -2.754, None, None, None, None, 64.59, None, None, None, None, None, 2016-01-05 08:00:00, None
None, None, None, None, 3.735, 64.45, None, None, None, None, None, None, None, None, None, 64.0, None, -2.909, None, None, None, None, 59.24, None, None, None, None, None, 2016-01-05 09:00:00, None
None, None, None, None, 11.39, 93.2, None, None, None, None, None, None, None, None, None, 64.68, None, -2.519, None, None, None, None, 38.2, None, None, None, None, None, 2016-01-05 10:00:00, None
None, None, None, None, 14.59, 74.2, None, None, None, None, None, None, None, None, None, 64.27, None, -1.894, None, None, None, None, 34.06, None, None, None, None, None, 2016-01-05 11:00:00, None
None, None, None, None, 16.55, 62.47, None, None, None, None, None, None, None, None, None, 63.24, None, -0.514, None, None, None, None, 21.41, None, None, None, None, None, 2016-01-05 12:00:00, None
None, None, None, None, 18.51, 55.61, None, None, None, None, None, None, None, None, None, 63.03, None, 0.827, None, None, None, None, 12.54, None, None, None, None, None, 2016-01-05 13:00:00, None
None, None, None, None, 2.03, 40.45, None, None, None, None, None, None, None, None, None, 63.76, None, 0.876, None, None, None, None, 63.88, None, None, None, None, None, 2016-01-05 14:00:00, None
None, None, None, None, 7.6, 67.36, None, None, None, None, None, None, None, None, None, 63.16, None, 0.304, None, None, None, None, 41.71, None, None, None, None, None, 2016-01-05 15:00:00, None
None, None, None, None, 11.81, 72.3, None, None, None, None, None, None, None, None, None, 64.33, None, -1.346, None, None, None, None, 27.66, None, None, None, None, None, 2016-01-05 16:00:00, None
None, None, None, None, 6.418, 141.5, None, None, None, None, None, None, None, None, None, 64.72, None, -1.615, None, None, None, None, 41.39, None, None, None, None, None, 2016-01-05 17:00:00, None
None, None, None, None, 14.43, 106.5, None, None, None, None, None, None, None, None, None, 64.93, None, -2.836, None, None, None, None, 24.96, None, None, None, None, None, 2016-01-05 18:00:00, None
None, None, None, None, 10.54, 109.9, None, None, None, None, None, None, None, None, None, 64.6, None, -2.649, None, None, None, None, 32.53, None, None, None, None, None, 2016-01-05 19:00:00, None
None, None, None, None, 11.47, 108.5, None, None, None, None, None, None, None, None, None, 64.76, None, -3.0, None, None, None, None, 35.45, None, None, None, None, None, 2016-01-05 20:00:00, None
None, None, None, None, 8.78, 108.3, None, None, None, None, None, None, None, None, None, 64.87, None, -3.602, None, None, None, None, 38.07, None, None, None, None, None, 2016-01-05 21:00:00, None
None, None, None, None, 11.15, 115.6, None, None, None, None, None, None, None, None, None, 64.08, None, -4.267, None, None, None, None, 36.37, None, None, None, None, None, 2016-01-05 22:00:00, None
None, None, None, None, 14.96, 121.9, None, None, None, None, None, None, None, None, None, 64.51, None, -4.329, None, None, None, None, 26.77, None, None, None, None, None, 2016-01-05 23:00:00, None
None, None, None, None, 15.83, 125.1, None, None, None, None, None, None, None, None, None, 64.41, None, -4.163, None, None, None, None, 20.32, None, None, None, None, None, 2016-01-06 00:00:00, None
None, None, None, None, 7.53, 73.0, None, None, None, None, None, None, None, None, None, 64.74, None, -4.192, None, None, None, None, 39.66, None, None, None, None, None, 2016-01-06 01:00:00, None
None, None, None, None, 9.94, 114.8, None, None, None, None, None, None, None, None, None, 64.34, None, -3.229, None, None, None, None, 35.34, None, None, None, None, None, 2016-01-06 02:00:00, None
None, None, None, None, 6.094, 109.0, None, None, None, None, None, None, None, None, None, 64.46, None, -4.689, None, None, None, None, 48.53, None, None, None, None, None, 2016-01-06 03:00:00, None
None, None, None, None, 7.27, 77.8, None, None, None, None, None, None, None, None, None, 64.52, None, -4.909, None, None, None, None, 43.67, None, None, None, None, None, 2016-01-06 04:00:00, None
None, None, None, None, 11.78, 71.4, None, None, None, None, None, None, None, None, None, 64.65, None, -4.794, None, None, None, None, 32.67, None, None, None, None, None, 2016-01-06 05:00:00, None
None, None, None, None, 11.55, 87.7, None, None, None, None, None, None, None, None, None, 64.28, None, -3.229, None, None, None, None, 33.32, None, None, None, None, None, 2016-01-06 06:00:00, None
None, None, None, None, 10.62, 93.2, None, None, None, None, None, None, None, None, None, 64.4, None, -4.299, None, None, None, None, 36.21, None, None, None, None, None, 2016-01-06 07:00:00, None
None, None, None, None, 15.46, 66.36, None, None, None, None, None, None, None, None, None, 64.09, None, -2.746, None, None, None, None, 19.33, None, None, None, None, None, 2016-01-06 09:00:00, None
None, None, None, None, 18.56, 62.6, None, None, None, None, None, None, None, None, None, 64.12, None, -2.319, None, None, None, None, 16.39, None, None, None, None, None, 2016-01-06 10:00:00, None
None, None, None, None, 15.69, 61.58, None, None, None, None, None, None, None, None, None, 63.79, None, 0.061, None, None, None, None, 17.86, None, None, None, None, None, 2016-01-06 11:00:00, None
None, None, None, None, 10.27, 71.4, None, None, None, None, None, None, None, None, None, 63.62, None, 2.147, None, None, None, None, 27.65, None, None, None, None, None, 2016-01-06 12:00:00, None
None, None, None, None, 9.02, 91.9, None, None, None, None, None, None, None, None, None, 63.18, None, 2.196, None, None, None, None, 37.07, None, None, None, None, None, 2016-01-06 13:00:00, None
None, None, None, None, 9.22, 105.3, None, None, None, None, None, None, None, None, None, 63.72, None, 2.908, None, None, None, None, 40.42, None, None, None, None, None, 2016-01-06 14:00:00, None
None, None, None, None, 7.88, 114.4, None, None, None, None, None, None, None, None, None, 62.9, None, 1.804, None, None, None, None, 44.78, None, None, None, None, None, 2016-01-06 15:00:00, None
None, None, None, None, 11.39, 109.1, None, None, None, None, None, None, None, None, None, 63.98, None, -0.216, None, None, None, None, 35.62, None, None, None, None, None, 2016-01-06 16:00:00, None
None, None, None, None, 9.5, 68.8, None, None, None, None, None, None, None, None, None, 64.33, None, -0.065, None, None, None, None, 36.82, None, None, None, None, None, 2016-01-06 17:00:00, None
None, None, None, None, 8.81, 82.8, None, None, None, None, None, None, None, None, None, 64.1, None, -0.379, None, None, None, None, 39.02, None, None, None, None, None, 2016-01-06 18:00:00, None
None, None, None, None, 9.09, 79.3, None, None, None, None, None, None, None, None, None, 64.47, None, -0.051, None, None, None, None, 33.34, None, None, None, None, None, 2016-01-06 19:00:00, None
None, None, None, None, 15.63, 86.2, None, None, None, None, None, None, None, None, None, 64.34, None, 0.09, None, None, None, None, 21.98, None, None, None, None, None, 2016-01-06 20:00:00, None
None, None, None, None, 12.99, 79.4, None, None, None, None, None, None, None, None, None, 64.69, None, -0.221, None, None, None, None, 19.47, None, None, None, None, None, 2016-01-06 21:00:00, None
None, None, None, None, 13.61, 78.9, None, None, None, None, None, None, None, None, None, 64.48, None, -0.371, None, None, None, None, 23.63, None, None, None, None, None, 2016-01-06 22:00:00, None
None, None, None, None, 12.84, 78.4, None, None, None, None, None, None, None, None, None, 64.29, None, -0.447, None, None, None, None, 29.88, None, None, None, None, None, 2016-01-06 23:00:00, None
None, None, None, None, 12.22, 80.1, None, None, None, None, None, None, None, None, None, 64.2, None, -0.477, None, None, None, None, 28.73, None, None, None, None, None, 2016-01-07 00:00:00, None
None, None, None, None, 15.83, 80.0, None, None, None, None, None, None, None, None, None, 64.46, None, 0.419, None, None, None, None, 19.52, None, None, None, None, None, 2016-01-07 01:00:00, None
None, None, None, None, 11.61, 80.4, None, None, None, None, None, None, None, None, None, 64.39, None, 0.071, None, None, None, None, 29.19, None, None, None, None, None, 2016-01-07 02:00:00, None
None, None, None, None, 12.28, 69.93, None, None, None, None, None, None, None, None, None, 64.26, None, -0.08, None, None, None, None, 28.87, None, None, None, None, None, 2016-01-07 03:00:00, None
None, None, None, None, 13.58, 65.58, None, None, None, None, None, None, None, None, None, 64.31, None, -0.157, None, None, None, None, 20.04, None, None, None, None, None, 2016-01-07 04:00:00, None
None, None, None, None, 12.39, 68.29, None, None, None, None, None, None, None, None, None, 64.1, None, -0.165, None, None, None, None, 16.51, None, None, None, None, None, 2016-01-07 05:00:00, None
None, None, None, None, 14.92, 67.64, None, None, None, None, None, None, None, None, None, 64.32, None, -0.173, None, None, None, None, 12.95, None, None, None, None, None, 2016-01-07 06:00:00, None
