station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -7.702, 86.7, None, None, 23.05, 0.157, 210.9, None, None, None, None, None, None, -9.0, 968.0, None, None, None, 2016-01-01 00:00:00, None, 10.33, None
None, -7.658, 86.8, None, None, 27.92, 0.056, 210.9, None, None, None, None, None, None, -9.0, 968.0, None, None, None, 2016-01-01 01:00:00, None, 10.4, None
None, -7.555, 86.4, None, None, 27.38, 0.042, 258.4, None, None, None, None, None, None, -9.0, 968.0, None, None, None, 2016-01-01 02:00:00, None, 10.38, None
None, -7.465, 86.0, None, None, 23.51, 0.209, 238.0, None, None, None, None, None, None, -9.0, 968.0, None, None, None, 2016-01-01 03:00:00, None, 10.34, None
None, -7.556, 86.0, None, None, 26.68, 0.174, 235.7, None, None, None, None, None, None, -9.0, 968.0, None, None, None, 2016-01-01 04:00:00, None, 10.38, None
None, -7.605, 86.1, None, None, 28.99, 0.061, 218.3, None, None, None, None, None, None, -9.0, 967.0, None, None, None, 2016-01-01 05:00:00, None, 10.3, None
None, -7.738, 85.6, None, None, 25.67, 0.209, 226.9, None, None, None, None, None, None, -10.0, 967.0, None, None, None, 2016-01-01 06:00:00, None, 10.23, None
None, -7.748, 86.1, None, None, 21.17, 0.185, 223.7, None, None, None, None, None, None, -9.0, 967.0, None, None, None, 2016-01-01 07:00:00, None, 10.23, None
None, -7.894, 86.7, None, None, 49.19, 0.305, 232.0, None, None, None, None, None, None, -10.0, 967.0, None, None, None, 2016-01-01 08:00:00, None, 10.23, None
None, -7.797, 86.9, None, None, 46.99, 0.442, 220.6, None, None, None, None, None, None, -9.0, 967.0, None, None, None, 2016-01-01 09:00:00, None, 10.14, None
None, -7.717, 85.1, None, None, 29.35, 1.028, 202.5, None, None, None, None, None, None, -10.0, 967.0, None, None, None, 2016-01-01 10:00:00, None, 9.89, None
None, -7.169, 81.8, None, None, 37.58, 1.059, 203.4, None, None, None, None, None, None, -9.0, 966.0, None, None, None, 2016-01-01 11:00:00, None, 9.76, None
None, -6.069, 79.04, None, None, 39.8, 1.526, 210.7, None, None, None, None, None, None, -9.0, 965.0, None, None, None, 2016-01-01 12:00:00, None, 9.94, None
None, -4.425, 71.46, None, None, 48.37, 5.154, 106.6, None, None, None, None, None, None, -8.0, 964.0, None, None, None, 2016-01-01 13:00:00, None, 10.38, None
None, -4.563, 71.19, None, None, 32.83, 7.809, 86.9, None, None, None, None, None, None, -8.0, 964.0, None, None, None, 2016-01-01 14:00:00, None, 10.12, None
