station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
82.2, None, None, None, 0.835, 61.95, None, None, -9.0, 995.0, None, None, None, None, None, 18.43, None, None, -6.838, None, None, None, None, 43.05, None, None, None, None, None, None, 2016-01-01 00:00:00, None
84.3, None, None, None, 0.25, 294.7, None, None, -9.0, 995.0, None, None, None, None, None, 18.47, None, None, -6.919, None, None, None, None, 76.5, None, None, None, None, None, None, 2016-01-01 01:00:00, None
84.9, None, None, None, 0.236, 81.3, None, None, -9.0, 995.0, None, None, None, None, None, 18.42, None, None, -6.983, None, None, None, None, 73.43, None, None, None, None, None, None, 2016-01-01 02:00:00, None
84.9, None, None, None, 0.284, 343.6, None, None, -9.0, 995.0, None, None, None, None, None, 18.37, None, None, -7.155, None, None, None, None, 56.55, None, None, None, None, None, None, 2016-01-01 03:00:00, None
85.1, None, None, None, 0.588, 126.4, None, None, -9.0, 994.0, None, None, None, None, None, 18.4, None, None, -7.23, None, None, None, None, 70.33, None, None, None, None, None, None, 2016-01-01 04:00:00, None
84.7, None, None, None, 0.877, 139.1, None, None, -9.0, 994.0, None, None, None, None, None, 18.37, None, None, -7.08, None, None, None, None, 54.34, None, None, None, None, None, None, 2016-01-01 05:00:00, None
83.4, None, None, None, 0.979, 80.5, None, None, -9.0, 994.0, None, None, None, None, None, 18.29, None, None, -7.161, None, None, None, None, 49.21, None, None, None, None, None, None, 2016-01-01 06:00:00, None
82.8, None, None, None, 0.743, 39.3, None, None, -10.0, 994.0, None, None, None, None, None, 18.25, None, None, -7.358, None, None, None, None, 51.83, None, None, None, None, None, None, 2016-01-01 07:00:00, None
84.3, None, None, None, 0.215, 24.26, None, None, -9.0, 993.0, None, None, None, None, None, 18.05, None, None, -7.371, None, None, None, None, 9.94, None, None, None, None, None, None, 2016-01-01 08:00:00, None
81.7, None, None, None, 1.495, 50.15, None, None, -9.0, 994.0, None, None, None, None, None, 18.03, None, None, -7.142, None, None, None, None, 25.19, None, None, None, None, None, None, 2016-01-01 09:00:00, None
