station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, 3.407, 19.93, None, None, None, None, 9.67, None, 0.0, 92.7, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-02 12:00:00, None, None, 119.8
None, None, 4.207, 19.63, None, None, None, None, 9.47, None, 0.0, 87.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-02 13:00:00, None, None, 119.7
None, None, 4.235, 20.24, None, None, None, None, 8.79, None, 0.0, 80.5, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-02 14:00:00, None, None, 118.6
None, None, 2.38, 20.73, None, None, None, None, 6.518, None, 0.0, 73.5, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2016-01-02 15:00:00, None, None, 118.4
None, None, -0.62, 24.6, None, None, None, None, 7.0, None, 0.0, 73.2, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-02 16:00:00, None, None, 119.2
None, None, -0.964, 23.89, None, None, None, None, 7.17, None, 0.0, 76.5, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-02 17:00:00, None, None, 119.8
None, None, -2.074, 25.88, None, None, None, None, 8.42, None, 0.0, 94.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-02 18:00:00, None, None, 119.2
None, None, -2.82, 27.25, None, None, None, None, 9.1, None, 0.0, 88.8, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-02 19:00:00, None, None, 119.1
None, None, -2.697, 24.24, None, None, None, None, 5.228, None, 0.0, 91.3, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2016-01-02 20:00:00, None, None, 119.2
None, None, -4.45, 28.38, None, None, None, None, 6.27, None, 0.0, 85.6, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2016-01-02 21:00:00, None, None, 119.3
None, None, -4.846, 29.99, None, None, None, None, 6.821, None, 0.0, 83.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2016-01-02 22:00:00, None, None, 119.2
None, None, -5.018, 28.65, None, None, None, None, 5.708, None, 0.0, 88.1, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2016-01-02 23:00:00, None, None, 119.1
None, None, -5.745, 30.81, None, None, None, None, 6.03, None, 0.0, 87.9, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2016-01-03 00:00:00, None, None, 118.9
None, None, -5.93, 31.25, None, None, None, None, 8.15, None, 0.0, 84.8, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2016-01-03 01:00:00, None, None, 118.1
None, None, -6.106, 31.79, None, None, None, None, 5.938, None, 0.0, 87.5, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2016-01-03 02:00:00, None, None, 118.8
None, None, -6.211, 31.96, None, None, None, None, 6.266, None, 0.0, 92.5, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2016-01-03 03:00:00, None, None, 118.7
None, None, -7.06, 36.67, None, None, None, None, 8.15, None, 0.0, 86.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2016-01-03 04:00:00, None, None, 118.7
None, None, -6.603, 35.14, None, None, None, None, 7.24, None, 0.0, 79.5, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2016-01-03 05:00:00, None, None, 118.7
None, None, -5.763, 31.59, None, None, None, None, 10.45, None, 0.0, 77.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2016-01-03 06:00:00, None, None, 118.8
None, None, -6.476, 33.53, None, None, None, None, 10.68, None, 0.0, 79.3, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2016-01-03 07:00:00, None, None, 118.4
None, None, -6.997, 37.51, None, None, None, None, 7.86, None, 0.0, 78.2, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2016-01-03 08:00:00, None, None, 118.5
None, None, -6.231, 36.97, None, None, None, None, 6.429, None, 0.0, 84.3, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-03 09:00:00, None, None, 119.0
None, None, -4.89, 33.32, None, None, None, None, 8.4, None, 0.0, 90.9, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-03 10:00:00, None, None, 118.9
None, None, -4.217, 32.89, None, None, None, None, 7.32, None, 0.0, 95.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2016-01-03 11:00:00, None, None, 118.8
None, None, -4.595, 34.7, None, None, None, None, 8.63, None, 0.0, 96.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2016-01-03 12:00:00, None, None, 118.8
None, None, -4.364, 36.06, None, None, None, None, 9.19, None, 0.0, 96.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2016-01-03 13:00:00, None, None, 118.7
None, None, -5.485, 53.52, None, None, None, None, 8.9, None, 0.0, 93.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, 2016-01-03 14:00:00, None, None, 118.9
None, None, -5.883, 57.37, None, None, None, None, 11.05, None, 0.0, 88.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, 2016-01-03 15:00:00, None, None, 118.7
None, None, -5.971, 72.3, None, None, None, None, 7.33, None, 0.0, 87.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2016-01-03 16:00:00, None, None, 118.5
None, None, -6.607, 95.2, None, None, None, None, 8.58, None, 0.0, 95.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-03 17:00:00, None, None, 118.4
None, None, -6.92, 97.1, None, None, None, None, 4.823, None, 0.0, 92.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-03 18:00:00, None, None, 117.2
None, None, -6.801, 94.1, None, None, None, None, 4.614, None, 0.0, 92.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-03 19:00:00, None, None, 117.1
None, None, -7.17, 86.6, None, None, None, None, 4.355, None, 0.0, 85.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-03 20:00:00, None, None, 117.4
None, None, -7.41, 79.9, None, None, None, None, 6.503, None, 0.0, 86.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2016-01-03 21:00:00, None, None, 117.5
None, None, -6.633, 76.2, None, None, None, None, 5.679, None, 0.0, 90.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2016-01-03 22:00:00, None, None, 117.6
None, None, -6.398, 81.6, None, None, None, None, 7.01, None, 0.0, 90.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-03 23:00:00, None, None, 117.8
None, None, -6.349, 93.3, None, None, None, None, 7.23, None, 0.0, 89.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 00:00:00, None, None, 117.0
None, None, -6.359, 95.0, None, None, None, None, 4.833, None, 0.0, 88.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 01:00:00, None, None, 116.6
None, None, -6.418, 91.4, None, None, None, None, 4.527, None, 0.0, 91.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 02:00:00, None, None, 116.5
None, None, -6.027, 80.6, None, None, None, None, 6.015, None, 0.0, 90.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-04 03:00:00, None, None, 116.4
None, None, -5.939, 77.1, None, None, None, None, 7.94, None, 0.0, 91.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-04 04:00:00, None, None, 116.2
None, None, -6.076, 76.2, None, None, None, None, 8.39, None, 0.0, 86.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-04 05:00:00, None, None, 116.3
None, None, -6.369, 79.5, None, None, None, None, 5.866, None, 0.0, 87.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-04 06:00:00, None, None, 115.4
None, None, -6.271, 78.4, None, None, None, None, 5.435, None, 0.0, 84.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-04 07:00:00, None, None, 115.5
None, None, -6.692, 78.4, None, None, None, None, 5.256, None, 0.0, 84.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-04 08:00:00, None, None, 116.0
None, None, -6.076, 75.5, None, None, None, None, 5.909, None, 0.0, 93.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-01-04 09:00:00, None, None, 115.7
None, None, -4.131, 73.2, None, None, None, None, 6.744, None, 0.0, 90.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-01-04 10:00:00, None, None, 116.4
None, None, -4.852, 74.6, None, None, None, None, 9.06, None, 0.0, 91.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-01-04 11:00:00, None, None, 116.6
None, None, -3.987, 70.6, None, None, None, None, 9.51, None, 0.0, 89.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-01-04 12:00:00, None, None, 116.8
None, None, -3.453, 71.1, None, None, None, None, 10.17, None, 0.0, 89.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 13:00:00, None, None, 116.9
None, None, -4.74, 83.9, None, None, None, None, 6.6, None, 0.0, 84.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 14:00:00, None, None, 117.3
None, None, -4.528, 81.0, None, None, None, None, 5.705, None, 0.0, 86.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 15:00:00, None, None, 117.3
None, None, -5.427, 89.8, None, None, None, None, 6.645, None, 0.0, 92.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 16:00:00, None, None, 116.8
None, None, -5.115, 94.1, None, None, None, None, 8.75, None, 0.0, 92.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-01-04 17:00:00, None, None, 116.8
None, None, -5.376, 93.9, None, None, None, None, 6.272, None, 0.0, 92.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-01-04 18:00:00, None, None, 116.8
None, None, -5.231, 91.4, None, None, None, None, 5.867, None, 0.0, 94.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-01-04 19:00:00, None, None, 116.6
None, None, -4.968, 84.7, None, None, None, None, 5.315, None, 0.0, 85.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 20:00:00, None, None, 116.6
None, None, -4.967, 83.3, None, None, None, None, 5.528, None, 0.0, 89.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 21:00:00, None, None, 116.7
None, None, -4.986, 85.8, None, None, None, None, 7.59, None, 0.0, 90.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 22:00:00, None, None, 116.7
None, None, -4.629, 82.1, None, None, None, None, 6.125, None, 0.0, 84.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-04 23:00:00, None, None, 116.7
None, None, -3.773, 76.8, None, None, None, None, 5.204, None, 0.0, 84.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-05 00:00:00, None, None, 116.8
None, None, -3.841, 76.2, None, None, None, None, 6.185, None, 0.0, 81.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-05 01:00:00, None, None, 116.9
None, None, -3.275, 75.6, None, None, None, None, 6.225, None, 0.0, 81.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-01-05 02:00:00, None, None, 116.9
None, None, -3.132, 77.2, None, None, None, None, 7.24, None, 0.0, 85.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-01-05 03:00:00, None, None, 116.9
None, None, -3.391, 82.8, None, None, None, None, 4.017, None, 0.0, 87.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-01-05 04:00:00, None, None, 116.8
None, None, -3.393, 91.7, None, None, None, None, 6.232, None, 0.0, 87.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-05 05:00:00, None, None, 116.8
None, None, -3.04, 84.4, None, None, None, None, 5.621, None, 0.0, 82.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-05 06:00:00, None, None, 116.8
None, None, -2.983, 79.6, None, None, None, None, 7.34, None, 0.0, 85.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-01-05 07:00:00, None, None, 116.4
None, None, -2.934, 82.5, None, None, None, None, 7.78, None, 0.0, 91.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-05 08:00:00, None, None, 116.4
None, None, -2.697, 84.9, None, None, None, None, 6.739, None, 0.0, 85.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-05 09:00:00, None, None, 116.5
None, None, -2.162, 80.2, None, None, None, None, 5.338, None, 0.0, 92.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-05 10:00:00, None, None, 116.5
None, None, -1.039, 73.5, None, None, None, None, 7.3, None, 0.0, 88.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-05 11:00:00, None, None, 116.7
None, None, -0.13, 72.0, None, None, None, None, 11.87, None, 0.0, 107.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-05 12:00:00, None, None, 116.6
None, None, -0.302, 73.3, None, None, None, None, 11.97, None, 0.0, 86.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-05 13:00:00, None, None, 116.6
None, None, -0.131, 72.9, None, None, None, None, 10.76, None, 0.0, 77.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-05 14:00:00, None, None, 116.4
None, None, -0.196, 72.9, None, None, None, None, 11.07, None, 0.0, 86.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-05 15:00:00, None, None, 116.4
None, None, -0.615, 73.4, None, None, None, None, 9.04, None, 0.0, 84.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-05 16:00:00, None, None, 116.1
None, None, -0.616, 76.5, None, None, None, None, 9.17, None, 0.0, 98.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-05 17:00:00, None, None, 116.0
None, None, -1.659, 98.1, None, None, None, None, 8.91, None, 0.0, 90.7, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2016-01-05 18:00:00, None, None, 115.6
None, None, -1.107, 95.7, None, None, None, None, 4.924, None, 0.0, 86.8, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2016-01-05 19:00:00, None, None, 115.3
None, None, -1.164, 94.8, None, None, None, None, 5.933, None, 0.0, 87.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2016-01-05 20:00:00, None, None, 115.3
None, None, -1.526, 93.2, None, None, None, None, 20.02, None, 0.0, 100.8, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2016-01-05 21:00:00, None, None, 115.0
None, None, -1.431, 88.5, None, None, None, None, 11.9, None, 0.0, 93.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-01-05 22:00:00, None, None, 115.0
None, None, -1.659, 84.5, None, None, None, None, 6.565, None, 0.0, 83.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-05 23:00:00, None, None, 114.9
None, None, -1.744, 85.4, None, None, None, None, 9.81, None, 0.0, 84.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-06 00:00:00, None, None, 114.8
None, None, -1.336, 78.9, None, None, None, None, 4.325, None, 0.0, 85.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-06 01:00:00, None, None, 114.5
None, None, -1.47, 78.1, None, None, None, None, 4.207, None, 0.0, 85.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-06 02:00:00, None, None, 112.9
None, None, -0.908, 73.1, None, None, None, None, 3.502, None, 0.0, 80.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 03:00:00, None, None, 112.6
None, None, -0.851, 72.8, None, None, None, None, 5.499, None, 0.0, 71.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 04:00:00, None, None, 113.7
None, None, -0.975, 73.0, None, None, None, None, 7.08, None, 0.0, 75.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 05:00:00, None, None, 114.1
None, None, -1.041, 73.1, None, None, None, None, 3.874, None, 0.0, 83.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 06:00:00, None, None, 113.7
None, None, -1.212, 73.5, None, None, None, None, 5.281, None, 0.0, 83.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 07:00:00, None, None, 114.0
None, None, -1.346, 75.3, None, None, None, None, 5.396, None, 0.0, 85.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 08:00:00, None, None, 114.3
None, None, -1.109, 75.9, None, None, None, None, 7.23, None, 0.0, 82.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-06 09:00:00, None, None, 114.5
None, None, 0.107, 71.7, None, None, None, None, 8.65, None, 0.0, 88.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-06 10:00:00, None, None, 114.3
None, None, 1.894, 64.98, None, None, None, None, 10.9, None, 0.0, 90.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-06 11:00:00, None, None, 114.6
None, None, 4.226, 48.53, None, None, None, None, 13.5, None, 0.0, 102.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-01-06 12:00:00, None, None, 113.7
None, None, 4.927, 48.73, None, None, None, None, 15.11, None, 0.0, 106.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 13:00:00, None, None, 113.3
None, None, 5.472, 48.54, None, None, None, None, 21.55, None, 0.0, 116.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-06 14:00:00, None, None, 112.6
None, None, 4.955, 48.4, None, None, None, None, 23.56, None, 0.0, 102.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 15:00:00, None, None, 112.9
None, None, 1.372, 49.27, None, None, None, None, 22.19, None, 0.0, 91.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-01-06 16:00:00, None, None, 113.8
None, None, -0.26, 69.53, None, None, None, None, 5.821, None, 0.0, 76.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 17:00:00, None, None, 113.9
None, None, -1.747, 79.4, None, None, None, None, 7.3, None, 0.0, 76.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-01-06 18:00:00, None, None, 113.9
None, None, -2.19, 80.5, None, None, None, None, 6.533, None, 0.0, 76.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 19:00:00, None, None, 114.1
None, None, -1.974, 79.7, None, None, None, None, 9.81, None, 0.0, 76.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 20:00:00, None, None, 114.2
None, None, -2.534, 78.7, None, None, None, None, 9.37, None, 0.0, 82.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 21:00:00, None, None, 114.0
None, None, -2.153, 76.7, None, None, None, None, 6.8, None, 0.0, 80.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 22:00:00, None, None, 114.0
None, None, -2.431, 77.7, None, None, None, None, 6.231, None, 0.0, 78.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-06 23:00:00, None, None, 114.0
None, None, -3.166, 81.0, None, None, None, None, 7.34, None, 0.0, 78.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-01-07 00:00:00, None, None, 114.0
None, None, -3.452, 84.2, None, None, None, None, 9.24, None, 0.0, 80.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-07 01:00:00, None, None, 113.6
None, None, -3.596, 87.8, None, None, None, None, 6.856, None, 0.0, 76.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-01-07 02:00:00, None, None, 113.8
