BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 3.078, None, 61.27,2017-01-15 00:00:00, 1.966,3
None, None, 1.497, None, 65.44,2017-01-15 01:00:00, 0.719,3
None, None, 1.607, None, 64.74,2017-01-15 02:00:00, 1.091,3
None, None, 3.51, None, 62.36,2017-01-15 03:00:00, 2.323,3
None, None, 6.133, None, 61.26,2017-01-15 04:00:00, 3.031,3
None, None, 7.99, None, 60.48,2017-01-15 05:00:00, 3.28,3
None, None, 4.657, None, 61.3,2017-01-15 06:00:00, 2.532,3
None, None, 6.259, None, 61.39,2017-01-15 07:00:00, 2.666,3
None, None, 7.155, None, 59.66,2017-01-15 08:00:00, 2.849,3
None, None, 2.178, None, 61.46,2017-01-15 09:00:00, 1.503,3
None, None, 1.874, None, 61.53,2017-01-15 10:00:00, 1.17,3
None, None, 3.858, None, 59.21,2017-01-15 11:00:00, 2.454,3
None, None, 2.336, None, 54.15,2017-01-15 12:00:00, 4.097,3
None, None, 7.251, None, 50.75,2017-01-15 13:00:00, 5.576,3
None, None, 6.063, None, 51.5,2017-01-15 14:00:00, 5.235,3
None, None, 5.757, None, 52.72,2017-01-15 15:00:00, 4.914,3
None, None, 7.747, None, 52.68,2017-01-15 16:00:00, 4.696,3
None, None, 7.96, None, 55.41,2017-01-15 17:00:00, 4.058,3
None, None, 7.617, None, 54.78,2017-01-15 18:00:00, 4.292,3
None, None, 5.488, None, 55.38,2017-01-15 19:00:00, 4.317,3
None, None, 4.193, None, 58.04,2017-01-15 20:00:00, 3.99,3
None, None, 5.98, None, 58.39,2017-01-15 21:00:00, 3.846,3
None, None, 6.544, None, 58.48,2017-01-15 22:00:00, 3.695,3
None, None, 7.239, None, 58.4,2017-01-15 23:00:00, 4.03,3
None, None, 5.874, None, 59.16,2017-01-16 00:00:00, 4.214,3
None, None, 5.987, None, 60.22,2017-01-16 01:00:00, 4.419,3
None, None, 3.037, None, 60.25,2017-01-16 02:00:00, 4.623,3
None, None, 2.383, None, 61.16,2017-01-16 03:00:00, 4.645,3
None, None, 1.36, None, 61.13,2017-01-16 04:00:00, 4.621,3
None, None, 5.174, None, 57.65,2017-01-16 05:00:00, 6.042,3
None, None, 4.568, None, 57.33,2017-01-16 06:00:00, 6.207,3
None, None, 5.553, None, 59.51,2017-01-16 07:00:00, 5.831,3
None, None, 4.409, None, 62.86,2017-01-16 08:00:00, 5.638,3
None, None, 7.779, None, 62.31,2017-01-16 09:00:00, 5.765,3
None, None, 6.666, None, 61.14,2017-01-16 10:00:00, 5.759,3
None, None, 4.822, None, 57.4,2017-01-16 11:00:00, 6.207,3
None, None, 9.45, None, 54.04,2017-01-16 12:00:00, 7.035,3
None, None, 9.77, None, 55.79,2017-01-16 13:00:00, 6.54,3
None, None, 9.57, None, 55.5,2017-01-16 14:00:00, 6.61,3
None, None, 4.653, None, 56.44,2017-01-16 15:00:00, 6.428,3
None, None, 8.27, None, 58.18,2017-01-16 16:00:00, 6.119,3
None, None, 8.45, None, 61.45,2017-01-16 17:00:00, 5.431,3
None, None, 5.147, None, 67.12,2017-01-16 18:00:00, 4.266,3
None, None, 1.984, None, 70.45,2017-01-16 19:00:00, 3.663,3
None, None, 1.101, None, 70.03,2017-01-16 20:00:00, 3.956,3
None, None, 3.626, None, 68.73,2017-01-16 21:00:00, 4.594,3
None, None, 2.808, None, 71.43,2017-01-16 22:00:00, 3.963,3
None, None, 2.935, None, 71.65,2017-01-16 23:00:00, 3.631,3
None, None, 5.358, None, 71.3,2017-01-17 00:00:00, 3.685,3
None, None, 4.02, None, 73.24,2017-01-17 01:00:00, 2.926,3
None, None, 2.261, None, 72.45,2017-01-17 02:00:00, 3.438,3
None, None, 2.404, None, 74.13,2017-01-17 03:00:00, 2.52,3
None, None, 3.198, None, 74.28,2017-01-17 04:00:00, 2.818,3
None, None, 2.979, None, 74.21,2017-01-17 05:00:00, 2.63,3
None, None, 2.082, None, 74.42,2017-01-17 06:00:00, 2.394,3
None, None, 1.756, None, 70.4,2017-01-17 07:00:00, 3.309,3
None, None, 1.413, None, 73.32,2017-01-17 08:00:00, 2.529,3
None, None, 1.17, None, 75.0,2017-01-17 09:00:00, 2.374,3
None, None, 2.308, None, 75.24,2017-01-17 10:00:00, 2.703,3
None, None, 1.87, None, 74.8,2017-01-17 11:00:00, 3.136,3
None, None, 1.765, None, 75.01,2017-01-17 12:00:00, 3.364,3
None, None, 1.175, None, 74.52,2017-01-17 13:00:00, 3.703,3
None, None, 1.896, None, 75.62,2017-01-17 14:00:00, 3.496,3
None, None, 2.364, None, 74.71,2017-01-17 15:00:00, 3.717,3
None, None, 3.159, None, 75.64,2017-01-17 16:00:00, 3.479,3
None, None, 2.34, None, 77.41,2017-01-17 17:00:00, 3.125,3
None, None, 1.439, None, 80.7,2017-01-17 18:00:00, 2.554,3
None, None, 1.584, None, 84.0,2017-01-17 19:00:00, 1.878,3
None, None, 1.675, None, 84.1,2017-01-17 20:00:00, 1.959,3
None, None, 1.904, None, 85.5,2017-01-17 21:00:00, 1.582,3
None, None, 2.204, None, 86.6,2017-01-17 22:00:00, 1.386,3
None, None, 1.03, None, 87.1,2017-01-17 23:00:00, 1.212,3
None, None, 1.071, None, 88.6,2017-01-18 00:00:00, 0.923,3
None, None, 0.821, None, 89.6,2017-01-18 01:00:00, 0.853,3
None, None, 0.68, None, 90.4,2017-01-18 02:00:00, 0.468,3
None, None, 1.248, None, 90.4,2017-01-18 03:00:00, 0.838,3
None, None, 1.247, None, 91.1,2017-01-18 04:00:00, 0.757,3
None, None, 0.419, None, 92.4,2017-01-18 05:00:00, 0.56,3
None, None, 0.654, None, 93.0,2017-01-18 06:00:00, 0.344,3
None, None, 2.338, None, 93.2,2017-01-18 07:00:00, 0.598,3
None, None, 3.799, None, 92.8,2017-01-18 08:00:00, 0.861,3
None, None, 2.991, None, 92.7,2017-01-18 09:00:00, 0.891,3
None, None, 0.482, None, 93.3,2017-01-18 10:00:00, -0.175,3
None, None, 0.29, None, 94.0,2017-01-18 11:00:00, -0.624,3
None, None, 1.233, None, 94.2,2017-01-18 12:00:00, 0.052,3
None, None, 2.904, None, 94.2,2017-01-18 13:00:00, 0.853,3
None, None, 1.634, None, 94.1,2017-01-18 14:00:00, 1.701,3
None, None, 2.151, None, 92.8,2017-01-18 15:00:00, 1.735,3
None, None, 2.651, None, 90.5,2017-01-18 16:00:00, 1.701,3
None, None, 1.929, None, 91.1,2017-01-18 17:00:00, 0.517,3
None, None, 2.438, None, 93.3,2017-01-18 18:00:00, -0.4,3
None, None, 3.151, None, 88.4,2017-01-18 19:00:00, -0.011,3
None, None, 3.61, None, 81.3,2017-01-18 20:00:00, -1.65,3
None, None, 3.503, None, 78.22,2017-01-18 21:00:00, -2.795,3
None, None, 3.942, None, 78.33,2017-01-18 22:00:00, -3.809,3
None, None, 3.548, None, 78.11,2017-01-18 23:00:00, -4.596,3
None, None, 4.067, None, 78.79,2017-01-19 00:00:00, -5.852,3
None, None, 3.56, None, 78.81,2017-01-19 01:00:00, -6.318,3
None, None, 3.477, None, 78.24,2017-01-19 02:00:00, -6.736,3
None, None, 3.284, None, 77.25,2017-01-19 03:00:00, -7.311,3
None, None, 1.951, None, 78.55,2017-01-19 04:00:00, -7.867,3
None, None, 1.743, None, 79.39,2017-01-19 05:00:00, -8.3,3
None, None, 2.048, None, 79.1,2017-01-19 06:00:00, -8.62,3
None, None, 1.747, None, 80.1,2017-01-19 07:00:00, -8.86,3
None, None, 1.731, None, 80.3,2017-01-19 08:00:00, -8.26,3
None, None, 2.599, None, 79.57,2017-01-19 09:00:00, -7.517,3
None, None, 3.043, None, 79.4,2017-01-19 10:00:00, -7.139,3
None, None, 2.725, None, 78.37,2017-01-19 11:00:00, -6.585,3
None, None, 1.321, None, 75.37,2017-01-19 12:00:00, -5.669,3
None, None, 0.37, None, 72.63,2017-01-19 13:00:00, -4.697,3
None, None, 0.472, None, 73.46,2017-01-19 14:00:00, -4.192,3
None, None, 0.418, None, 74.87,2017-01-19 15:00:00, -4.267,3
None, None, 1.573, None, 77.21,2017-01-19 16:00:00, -5.006,3
None, None, 2.018, None, 80.9,2017-01-19 17:00:00, -5.289,3
None, None, 1.514, None, 84.0,2017-01-19 18:00:00, -5.878,3
None, None, 0.606, None, 84.9,2017-01-19 19:00:00, -6.024,3
None, None, 0.45, None, 84.7,2017-01-19 20:00:00, -7.156,3
None, None, 0.442, None, 87.6,2017-01-19 21:00:00, -7.857,3
None, None, 1.292, None, 90.8,2017-01-19 22:00:00, -7.409,3
None, None, 1.393, None, 91.3,2017-01-19 23:00:00, -7.375,3
None, None, 1.46, None, 91.0,2017-01-20 00:00:00, -7.543,3
None, None, 1.425, None, 90.5,2017-01-20 01:00:00, -7.595,3
None, None, 1.581, None, 90.2,2017-01-20 02:00:00, -7.854,3
None, None, 1.851, None, 90.3,2017-01-20 03:00:00, -7.963,3
None, None, 1.147, None, 90.3,2017-01-20 04:00:00, -8.14,3
None, None, 1.076, None, 90.6,2017-01-20 05:00:00, -7.966,3
None, None, 0.813, None, 90.5,2017-01-20 06:00:00, -8.15,3
None, None, 1.002, None, 90.3,2017-01-20 07:00:00, -7.941,3
