WSPD_SCLR,time,week_of_year
4.916,2017-01-15 00:00:00,3
4.739,2017-01-15 01:00:00,3
6.3,2017-01-15 02:00:00,3
5.716,2017-01-15 03:00:00,3
5.894,2017-01-15 04:00:00,3
5.121,2017-01-15 05:00:00,3
4.846,2017-01-15 06:00:00,3
4.736,2017-01-15 07:00:00,3
5.687,2017-01-15 08:00:00,3
5.874,2017-01-15 09:00:00,3
6.136,2017-01-15 10:00:00,3
6.404,2017-01-15 11:00:00,3
6.531,2017-01-15 12:00:00,3
5.346,2017-01-15 13:00:00,3
4.818,2017-01-15 14:00:00,3
4.449,2017-01-15 15:00:00,3
5.277,2017-01-15 16:00:00,3
6.918,2017-01-15 17:00:00,3
4.47,2017-01-15 18:00:00,3
5.43,2017-01-15 19:00:00,3
5.945,2017-01-15 20:00:00,3
6.571,2017-01-15 21:00:00,3
6.448,2017-01-15 22:00:00,3
8.77,2017-01-15 23:00:00,3
7.271,2017-01-16 00:00:00,3
5.646,2017-01-16 01:00:00,3
6.781,2017-01-16 02:00:00,3
6.839,2017-01-16 03:00:00,3
6.664,2017-01-16 04:00:00,3
4.126,2017-01-16 05:00:00,3
4.74,2017-01-16 06:00:00,3
3.928,2017-01-16 07:00:00,3
4.223,2017-01-16 08:00:00,3
5.216,2017-01-16 09:00:00,3
7.966,2017-01-16 10:00:00,3
8.87,2017-01-16 11:00:00,3
9.38,2017-01-16 12:00:00,3
7.618,2017-01-16 13:00:00,3
5.767,2017-01-16 14:00:00,3
7.67,2017-01-16 15:00:00,3
5.011,2017-01-16 16:00:00,3
2.627,2017-01-16 17:00:00,3
3.496,2017-01-16 18:00:00,3
2.364,2017-01-16 19:00:00,3
2.194,2017-01-16 20:00:00,3
1.867,2017-01-16 21:00:00,3
2.445,2017-01-16 22:00:00,3
3.554,2017-01-16 23:00:00,3
3.782,2017-01-17 00:00:00,3
3.105,2017-01-17 01:00:00,3
5.465,2017-01-17 02:00:00,3
4.27,2017-01-17 03:00:00,3
3.758,2017-01-17 04:00:00,3
3.042,2017-01-17 05:00:00,3
4.33,2017-01-17 06:00:00,3
5.011,2017-01-17 07:00:00,3
3.072,2017-01-17 08:00:00,3
3.307,2017-01-17 09:00:00,3
4.687,2017-01-17 10:00:00,3
4.715,2017-01-17 11:00:00,3
3.91,2017-01-17 12:00:00,3
2.838,2017-01-17 13:00:00,3
2.698,2017-01-17 14:00:00,3
2.856,2017-01-17 15:00:00,3
2.431,2017-01-17 16:00:00,3
1.882,2017-01-17 17:00:00,3
2.166,2017-01-17 18:00:00,3
2.03,2017-01-17 19:00:00,3
1.944,2017-01-17 20:00:00,3
1.924,2017-01-17 21:00:00,3
2.557,2017-01-17 22:00:00,3
2.516,2017-01-17 23:00:00,3
2.033,2017-01-18 00:00:00,3
1.866,2017-01-18 01:00:00,3
1.511,2017-01-18 02:00:00,3
2.187,2017-01-18 03:00:00,3
2.176,2017-01-18 04:00:00,3
2.941,2017-01-18 05:00:00,3
2.253,2017-01-18 06:00:00,3
2.741,2017-01-18 07:00:00,3
2.885,2017-01-18 08:00:00,3
2.794,2017-01-18 09:00:00,3
2.254,2017-01-18 10:00:00,3
1.69,2017-01-18 11:00:00,3
1.743,2017-01-18 12:00:00,3
1.946,2017-01-18 13:00:00,3
1.651,2017-01-18 14:00:00,3
1.368,2017-01-18 15:00:00,3
1.061,2017-01-18 16:00:00,3
2.693,2017-01-18 17:00:00,3
4.757,2017-01-18 18:00:00,3
5.624,2017-01-18 19:00:00,3
5.382,2017-01-18 20:00:00,3
4.931,2017-01-18 21:00:00,3
4.384,2017-01-18 22:00:00,3
4.809,2017-01-18 23:00:00,3
4.307,2017-01-19 00:00:00,3
3.624,2017-01-19 01:00:00,3
3.678,2017-01-19 02:00:00,3
3.406,2017-01-19 03:00:00,3
3.379,2017-01-19 04:00:00,3
3.343,2017-01-19 05:00:00,3
3.203,2017-01-19 06:00:00,3
3.039,2017-01-19 07:00:00,3
2.465,2017-01-19 08:00:00,3
2.523,2017-01-19 09:00:00,3
2.289,2017-01-19 10:00:00,3
1.74,2017-01-19 11:00:00,3
1.779,2017-01-19 12:00:00,3
0.723,2017-01-19 13:00:00,3
0.837,2017-01-19 14:00:00,3
1.232,2017-01-19 15:00:00,3
1.286,2017-01-19 16:00:00,3
1.189,2017-01-19 17:00:00,3
1.805,2017-01-19 18:00:00,3
1.863,2017-01-19 19:00:00,3
0.801,2017-01-19 20:00:00,3
1.908,2017-01-19 21:00:00,3
3.048,2017-01-19 22:00:00,3
3.294,2017-01-19 23:00:00,3
3.387,2017-01-20 00:00:00,3
2.847,2017-01-20 01:00:00,3
2.788,2017-01-20 02:00:00,3
4.265,2017-01-20 03:00:00,3
4.914,2017-01-20 04:00:00,3
3.44,2017-01-20 05:00:00,3
2.281,2017-01-20 06:00:00,3
2.556,2017-01-20 07:00:00,3
2.139,2017-01-20 08:00:00,3
2.758,2017-01-20 09:00:00,3
2.642,2017-01-20 10:00:00,3
2.127,2017-01-20 11:00:00,3
1.534,2017-01-20 12:00:00,3
1.608,2017-01-20 13:00:00,3
1.644,2017-01-20 14:00:00,3
5.025,2017-01-20 15:00:00,3
6.275,2017-01-20 16:00:00,3
6.062,2017-01-20 17:00:00,3
6.412,2017-01-20 18:00:00,3
6.48,2017-01-20 19:00:00,3
6.268,2017-01-20 20:00:00,3
5.618,2017-01-20 21:00:00,3
5.264,2017-01-20 22:00:00,3
5.347,2017-01-20 23:00:00,3
4.607,2017-01-21 00:00:00,3
4.22,2017-01-21 01:00:00,3
4.857,2017-01-21 02:00:00,3
6.033,2017-01-21 03:00:00,3
5.444,2017-01-21 04:00:00,3
5.81,2017-01-21 05:00:00,3
5.013,2017-01-21 06:00:00,3
5.332,2017-01-21 07:00:00,3
4.6,2017-01-21 08:00:00,3
4.107,2017-01-21 09:00:00,3
4.165,2017-01-21 10:00:00,3
3.905,2017-01-21 11:00:00,3
3.958,2017-01-21 12:00:00,3
3.75,2017-01-21 13:00:00,3
3.447,2017-01-21 14:00:00,3
2.788,2017-01-21 15:00:00,3
3.145,2017-01-21 16:00:00,3
3.031,2017-01-21 17:00:00,3
2.728,2017-01-21 18:00:00,3
2.785,2017-01-21 19:00:00,3
2.391,2017-01-21 20:00:00,3
2.46,2017-01-21 21:00:00,3
2.389,2017-01-21 22:00:00,3
1.463,2017-01-21 23:00:00,3
