WDIR_VECT,time,week_of_year
113.0,2022-10-29 00:00:00,44
134.0,2022-10-29 01:00:00,44
130.0,2022-10-29 02:00:00,44
160.6,2022-10-29 03:00:00,44
206.2,2022-10-29 04:00:00,44
167.4,2022-10-29 05:00:00,44
176.9,2022-10-29 06:00:00,44
193.0,2022-10-29 07:00:00,44
230.4,2022-10-29 08:00:00,44
168.7,2022-10-29 09:00:00,44
155.5,2022-10-29 10:00:00,44
158.7,2022-10-29 11:00:00,44
153.5,2022-10-29 12:00:00,44
151.7,2022-10-29 13:00:00,44
148.2,2022-10-29 14:00:00,44
143.9,2022-10-29 15:00:00,44
162.2,2022-10-29 16:00:00,44
146.5,2022-10-29 17:00:00,44
176.4,2022-10-29 18:00:00,44
161.7,2022-10-29 19:00:00,44
160.7,2022-10-29 20:00:00,44
157.2,2022-10-29 21:00:00,44
167.4,2022-10-29 22:00:00,44
168.2,2022-10-29 23:00:00,44
168.7,2022-10-30 00:00:00,44
164.9,2022-10-30 01:00:00,44
168.4,2022-10-30 02:00:00,44
166.7,2022-10-30 03:00:00,44
166.4,2022-10-30 04:00:00,44
155.6,2022-10-30 05:00:00,44
160.8,2022-10-30 06:00:00,44
151.4,2022-10-30 07:00:00,44
167.9,2022-10-30 08:00:00,44
162.2,2022-10-30 09:00:00,44
155.3,2022-10-30 10:00:00,44
159.5,2022-10-30 11:00:00,44
141.9,2022-10-30 12:00:00,44
171.3,2022-10-30 13:00:00,44
164.2,2022-10-30 14:00:00,44
150.9,2022-10-30 15:00:00,44
165.7,2022-10-30 16:00:00,44
168.3,2022-10-30 17:00:00,44
185.7,2022-10-30 18:00:00,44
180.3,2022-10-30 19:00:00,44
168.7,2022-10-30 20:00:00,44
163.5,2022-10-30 21:00:00,44
154.8,2022-10-30 22:00:00,44
185.2,2022-10-30 23:00:00,44
179.2,2022-10-31 00:00:00,44
175.0,2022-10-31 01:00:00,44
179.4,2022-10-31 02:00:00,44
183.8,2022-10-31 03:00:00,44
167.7,2022-10-31 04:00:00,44
153.1,2022-10-31 05:00:00,44
161.2,2022-10-31 06:00:00,44
237.8,2022-10-31 07:00:00,44
232.2,2022-10-31 08:00:00,44
273.5,2022-10-31 09:00:00,44
275.0,2022-10-31 10:00:00,44
272.2,2022-10-31 11:00:00,44
277.3,2022-10-31 12:00:00,44
3.5,2022-10-31 13:00:00,44
15.1,2022-10-31 14:00:00,44
22.0,2022-10-31 15:00:00,44
34.3,2022-10-31 16:00:00,44
2.1,2022-10-31 17:00:00,44
227.2,2022-10-31 18:00:00,44
252.2,2022-10-31 19:00:00,44
222.6,2022-10-31 20:00:00,44
283.5,2022-10-31 21:00:00,44
247.7,2022-10-31 22:00:00,44
203.0,2022-10-31 23:00:00,44
207.5,2022-11-01 00:00:00,44
210.1,2022-11-01 01:00:00,44
193.7,2022-11-01 02:00:00,44
208.1,2022-11-01 03:00:00,44
215.9,2022-11-01 04:00:00,44
196.1,2022-11-01 05:00:00,44
