time,tasmin,tasmax,pcp,week_of_year
2018-04-09,0.0,7.8,0.7,15
2018-04-10,-0.8,7.9,1.6,15
2018-04-11,-3.9,5.4,1.2,15
2018-04-12,-6.1,6.1,0.0,15
2018-04-13,-4.1,2.2,13.7,15
2018-04-14,-6.4,3.4,9.9,15
2018-04-15,-7.3,6.7,0.2,15
